Univariate_LR_coefficients_null_raster	Univariate_LR_coefficients_wetland_new_C	Univariate_LR_R2_null_raster	Univariate_LR_R2_wetland_new_C	Univariate_LR_delta_R2_wetland_new_C
0.11770775481523	0.134937801553846	0.408112127208109	0.415867542214266	0.00775541500615717
0.0867994449824022	0.095639310654845	0.255926927831648	0.23916750317442	-0.0167594246572275
0.135108104602073	0.141326230675203	0.378987912988676	0.359347658874679	-0.0196402541139973
0.148361908571459	0.156439901573895	0.442696501892419	0.413455066912377	-0.0292414349800421
0.133059345339793	0.135350399333526	0.381137641209691	0.353170723350541	-0.0279669178591505
0.116685066227607	0.12684832795227	0.343897309403295	0.337505529062491	-0.00639178034080445
0.182348535868798	0.194105954287521	0.498443243812007	0.489192015257135	-0.00925122855487259
0.16586862579374	0.172924189666342	0.430358054294178	0.427590021555162	-0.0027680327390161
0.112778155627521	0.129210943644068	0.408372761941447	0.4100397630264	0.00166700108495266
0.150993107448069	0.157406427724575	0.337686203019005	0.320692699360705	-0.0169935036583
0.136403500858624	0.152453420813121	0.348641642649928	0.341910411890441	-0.00673123075948712
0.124280591984046	0.130220201277568	0.336235478912367	0.303188492417867	-0.0330469864945002
0.133658570275105	0.143180912357485	0.338975152182006	0.299372468090331	-0.0396026840916744
0.122242128033875	0.127416832930701	0.318689215192691	0.30944110873818	-0.00924810645451135
0.120496163244956	0.137481951115667	0.335753214759489	0.326281538969004	-0.00947167579048513
0.110004677090517	0.124446417604741	0.325791873027249	0.322567715062118	-0.00322415796513159
0.181431125387418	0.193284043294398	0.474818025108958	0.467810109723076	-0.00700791538588236
0.126774545959099	0.13970903609619	0.343913615433409	0.33677384622074	-0.00713976921266968
0.124279681786005	0.146721440771705	0.406775454353056	0.41511545790182	0.00834000354876352
0.148586638167353	0.174057666903016	0.429899293760954	0.416695646343043	-0.0132036474179111
0.131345193517456	0.143038193137567	0.52595737351059	0.50039870973069	-0.0255586637798996
0.112252539404252	0.126368112970094	0.330747805809127	0.325209962132275	-0.00553784367685212
0.121409244935771	0.134691909964142	0.381564647254169	0.358744720544692	-0.0228199267094767
0.138644211440203	0.144730323569322	0.396697409611064	0.376321118516578	-0.0203762910944865
0.132024449623663	0.14285865954069	0.325445237787266	0.330836000037955	0.00539076225068874
0.111622361331469	0.122735531810921	0.323083681223233	0.327763279727713	0.00467959850448002
0.125707223790639	0.135418173728204	0.410386671888949	0.373830253746213	-0.0365564181427366
0.139297485914638	0.156859200582785	0.442613717073891	0.436730384169611	-0.00588333290427978
0.128207177271483	0.140297258233944	0.386081536053489	0.364906375886715	-0.0211751601667736
0.137800698400502	0.150167356546474	0.4375015323781	0.45501403549637	0.0175125031182696
0.155769560449483	0.170008173755153	0.498097476233209	0.471263682804207	-0.0268337934290018
0.152300879830569	0.168786998505056	0.491711267282355	0.472438444581119	-0.0192728227012361
0.116887617659909	0.129918550935852	0.416653969283347	0.392530064201135	-0.0241239050822122
0.127958896704205	0.142377368338998	0.359036306361122	0.365829136830176	0.00679283046905421
0.112945335414097	0.118366570913667	0.426600351554637	0.406819210605333	-0.0197811409493039
0.133479937822762	0.149923761501922	0.370344023264464	0.379780005872548	0.00943598260808387
0.129178672334723	0.149713170683609	0.4537475173009	0.450597213987031	-0.00315030331386895
0.130636158972432	0.152900744957348	0.33828644581672	0.374486919351523	0.0362004735348038
0.123233428047445	0.137820117110587	0.401808198790424	0.393554785027136	-0.00825341376328814
0.146437519152071	0.164194433958162	0.323240179001803	0.348856544804713	0.0256163658029102
0.135778070287131	0.153025942198672	0.355080378786657	0.335646027374723	-0.0194343514119339
0.136832968951474	0.151091273067844	0.410132866658084	0.387261818852031	-0.0228710478060531
0.142945516926721	0.152780106905333	0.433650345184406	0.428109814644266	-0.00554053054014025
