Univariate_LR_coefficients_null_raster	Univariate_LR_coefficients_gpri_C	Univariate_LR_R2_null_raster	Univariate_LR_R2_gpri_C	Univariate_LR_delta_R2_gpri_C
0.151037596253434	0.161846928260125	0.388325426211782	0.391617669899768	0.00329224368798642
0.142351138918963	0.145470704912999	0.436539917974483	0.41803099100271	-0.0185089269717726
0.15061894103494	0.157889941999412	0.331484844169957	0.316542010611987	-0.0149428335579707
0.149109501396845	0.156594914515935	0.391100929521009	0.381025992814439	-0.0100749367065703
0.138266030192787	0.147278038674439	0.356658123281561	0.352874254460699	-0.00378386882086285
0.134413272461843	0.138011490401415	0.330923808029505	0.318266652730802	-0.012657155298703
0.155307271787103	0.161535122739876	0.310004758301913	0.31014430080063	0.000139542498716616
0.119355114818103	0.124542712700538	0.400810233416745	0.395364758527268	-0.00544547488947666
0.174478796573689	0.180162691548407	0.381230953168027	0.376122272769222	-0.00510868039880402
0.141288382665203	0.148679567901275	0.460137053713518	0.465588002901305	0.0054509491877871
0.124977933278092	0.134262996241056	0.312145938476485	0.316335740153664	0.00418980167717931
0.185951839082199	0.20301951588116	0.451731478046589	0.464369247171287	0.0126377691246978
0.168564799701209	0.176356569187625	0.377600859698911	0.370085199455677	-0.00751566024323364
0.14135447652732	0.149904835221479	0.413702606823832	0.410812946701285	-0.00288966012254754
0.134935570076318	0.144749252472176	0.419738184440104	0.421028839496461	0.00129065505635678
0.130515677604834	0.138669165906457	0.397665040346926	0.392664200877896	-0.00500083946902968
0.118385804491202	0.120260749937857	0.339165400049451	0.328014362542662	-0.0111510375067886
0.127284746478565	0.13323430245991	0.476114711898614	0.463893434960465	-0.0122212769381487
0.131660802094227	0.142784812734659	0.384057067358761	0.401281744779478	0.0172246774207168
0.111963322227191	0.122402002328493	0.3062869797441	0.30627293302045	-1.40467236507402e-05
0.149408681848003	0.158563621315945	0.447118584520673	0.451674948099469	0.0045563635787958
0.13640914292868	0.146433155407253	0.456014578378146	0.461927344738139	0.00591276635999299
0.143259365536412	0.149891972032378	0.33308702249657	0.329059751043553	-0.0040272714530174
0.0889051014579	0.0916688536458271	0.266434951177938	0.259802478354941	-0.00663247282299695
0.131796710628302	0.137784474080168	0.412682574149289	0.409405547738794	-0.00327702641049571
0.115786231625102	0.120156374732033	0.410285761144215	0.40592491019295	-0.00436085095126509
0.163143613161208	0.176371850193256	0.473531814679412	0.484019146332296	0.0104873316528843
0.13198902519245	0.138468183101738	0.313350476519462	0.318905371910763	0.00555489539130088
0.164516550807871	0.176673146897452	0.398229545449678	0.408487150674964	0.010257605225286
0.128529485068277	0.1353341339544	0.308367486609988	0.298794012217992	-0.00957347439199618
0.116678355444994	0.123972444864867	0.24522814058283	0.249721574529295	0.00449343394646495
0.138825719796921	0.147158414937537	0.389492704390551	0.381578651798963	-0.00791405259158795
0.147276902921486	0.155404088886581	0.431945154610262	0.429719193486352	-0.00222596112391016
0.130123660943006	0.141534037900603	0.377802715056061	0.3825928923912	0.00479017733513876
0.128381053985146	0.137872919806739	0.418256084433854	0.43262447511909	0.0143683906852364
0.129341129764886	0.132897291360873	0.443109278248909	0.435928708475698	-0.0071805697732103
0.140733327238492	0.153396008159062	0.556004129907417	0.557553913629544	0.00154978372212622
0.129607834256173	0.139306314270593	0.409368574888041	0.416478821421546	0.0071102465335055
0.137703504654396	0.143368034512079	0.410167750547781	0.413320273895625	0.00315252334784372
0.104801394527245	0.110313158028687	0.287285254424253	0.290961943260226	0.00367668883597255
0.167174317588601	0.169859460772114	0.341025919299594	0.333373385288744	-0.00765253401084981
0.12730027966483	0.134411683967921	0.334713137238643	0.332684067452334	-0.00202906978630962
0.1081132237092	0.120246359021047	0.340713748996775	0.356067951549823	0.0153542025530484
0.109772319157903	0.111578074972111	0.344956972434441	0.33119110561519	-0.013765866819251
0.10200738123783	0.110262384004534	0.303232283563617	0.307774350308708	0.00454206674509117
0.115063078355839	0.115770477405344	0.325618866620299	0.316383106082633	-0.00923576053766567
0.16098771583314	0.165822997382361	0.3925870828435	0.369725623827368	-0.0228614590161316
0.168508375632228	0.179660766220307	0.369860938295555	0.376463002867977	0.00660206457242268
0.115524921683664	0.124247811081438	0.283221313477317	0.291414363408534	0.00819304993121717
0.113222392683958	0.118404595225903	0.363338257183709	0.354386776773425	-0.00895148041028393
0.160074317167777	0.163873531403194	0.446458916200413	0.430280024644668	-0.0161788915557449
0.134538909177353	0.141123178246466	0.398434881653583	0.394400336109429	-0.00403454554415378
0.154685758255744	0.15775104481448	0.407572357341492	0.388255246769561	-0.0193171105719314
0.131499871809474	0.138741995999975	0.350865285964987	0.355831309140495	0.00496602317550843
0.179245833509231	0.183389703931236	0.523698251731677	0.512350189123656	-0.0113480626080205
0.1416152926257	0.147164983073299	0.408746925156795	0.406696646773008	-0.0020502783837868
0.115175501740913	0.12390943998289	0.438280052686114	0.448504127811454	0.0102240751253407
0.117677233389475	0.126771589413328	0.404352475520988	0.406694199923221	0.00234172440223301
0.0871678636773959	0.0939921275028625	0.256518043789323	0.267659271972945	0.011141228183622
0.132578063690766	0.138182647137847	0.393876286843974	0.396657424830379	0.00278113798640478
0.148361908571459	0.15730566195902	0.442696501892419	0.438741978831875	-0.00395452306054406
0.133059345339793	0.137075545820161	0.381137641209691	0.37736514390892	-0.00377249730077145
0.115280887922619	0.122795785443296	0.351437997110314	0.35577481555037	0.00433681844005585
0.183696425724865	0.188725907193701	0.499796538519041	0.487243149031048	-0.0125533894879933
0.16586862579374	0.173027636040549	0.430358054294178	0.420378877008258	-0.00997917728592013
0.113283955565216	0.120597449308225	0.410592867716501	0.404005705531668	-0.00658716218483324
0.15224562042628	0.162474660381869	0.345274607851177	0.354628789738031	0.00935418188685405
0.137794486054924	0.145760700730196	0.352482759955608	0.35298565418268	0.000502894227072836
0.123095216636265	0.132296466510355	0.331659504291989	0.338912524075278	0.00725301978328852
0.133637220100116	0.141507420972958	0.332481498990924	0.341519235232454	0.00903773624152993
0.122242128033875	0.131987236774135	0.318689215192691	0.329353500367963	0.0106642851752713
0.120496163244956	0.131931007451487	0.335753214759489	0.355291793303496	0.0195385785440076
0.13722257444532	0.146999768708373	0.452798218821597	0.462926013154544	0.0101277943329461
0.178711881713771	0.19040874301924	0.475542436232579	0.477007612285823	0.00146517605324376
0.123322246070839	0.130700067821129	0.346661925621143	0.349610476935259	0.00294855131411648
0.124279681786005	0.13556433668281	0.406775454353056	0.422075530153562	0.0153000758005061
0.135830654159284	0.149254809081625	0.425985651287653	0.419113307152909	-0.00687234413474325
0.131345193517456	0.142207206763123	0.52595737351059	0.527803962208484	0.00184658869789356
0.112318909188853	0.119458953857309	0.330360925357459	0.327399780544677	-0.00296114481278192
0.121992474558882	0.126700822493293	0.381669225304199	0.381047693113814	-0.000621532190384855
0.138838712084905	0.143625725613914	0.397113191528455	0.389109677291481	-0.00800351423697432
0.13149849526972	0.141605679249633	0.33125081696619	0.340760768855473	0.00950995188928366
0.110580113107625	0.117164369706181	0.327437118781315	0.330973583581159	0.00353646479984376
0.125707223790639	0.131195803397555	0.410386671888949	0.413099531534928	0.00271285964597834
0.139297485914638	0.150303742981209	0.442613717073891	0.445647007422427	0.00303329034853578
0.128207177271483	0.133734948729438	0.386081536053489	0.378722656885935	-0.00735887916755401
0.138352393681899	0.143889036712349	0.437551084124623	0.43400884145318	-0.00354224267144299
0.156306206832949	0.168509042689139	0.496619678050381	0.49300085066392	-0.00361882738646058
0.152830980422082	0.161312212519245	0.493925520665032	0.49593181348319	0.00200629281815839
0.117340594295432	0.122086522762954	0.413595109744601	0.404977849332519	-0.00861726041208238
0.134922878221597	0.145914780276885	0.408494849188798	0.409932938894719	0.00143808970592119
0.11333203008771	0.119177088691757	0.42794490438022	0.433391667787421	0.00544676340720063
0.133849213473766	0.138843756285753	0.372434416577617	0.367729773047985	-0.00470464352963179
0.129178672334723	0.140521457844093	0.4537475173009	0.455299767482241	0.0015522501813417
0.130917784590757	0.136459777627658	0.338579693797105	0.34026860243322	0.00168890863611532
0.126325944070198	0.132983377572875	0.409724282244662	0.394261723437749	-0.0154625588069126
0.14417257915046	0.149925803837243	0.332801844040762	0.326768086684199	-0.00603375735656325
0.139695654442077	0.14802399125385	0.375935626385541	0.38421921704032	0.00828359065477891
0.136832968951474	0.144288171409731	0.410132866658084	0.39988757479919	-0.0102452918588937
0.142736534443259	0.146758790548683	0.438231626330301	0.43537677033251	-0.00285485599779095
