Univariate_LR_coefficients_null_raster	Univariate_LR_coefficients_duck_C	Univariate_LR_R2_null_raster	Univariate_LR_R2_duck_C	Univariate_LR_delta_R2_duck_C
0.148802698870237	1.02164289006805	0.375621711038683	0.152383000017267	-0.223238711021417
0.143593909798947	0.980998299621661	0.423430126884949	0.198169296173486	-0.225260830711463
0.154800868816597	1.00589185364693	0.324502146643717	0.118976271903033	-0.205525874740684
0.149199647682995	0.862778052921451	0.383218465199329	0.116601902343311	-0.266616562856018
0.136401569212955	1.03699047218798	0.357528677260502	0.16642943145862	-0.191099245801882
0.142400007698675	1.04941884343531	0.344323554655852	0.146829287827585	-0.197494266828267
0.154520460036645	0.761900114993784	0.294610580905592	0.0622217578661147	-0.232388823039477
0.118731900775531	0.664356371465537	0.414342897458967	0.0925956841035407	-0.321747213355426
0.171958137613562	0.948704211816925	0.371847331958319	0.106297761008324	-0.265549570949995
0.140972515347768	0.811532315816911	0.457758620280468	0.0960456593065705	-0.361712960973898
0.12185448603428	0.722232921907639	0.291249638497486	0.0814981027968793	-0.209751535700607
0.184557091518595	1.06066037324493	0.445021377801348	0.124753958583936	-0.320267419217412
0.16877559817113	1.07261968152891	0.370699803511284	0.127045868618311	-0.243653934892974
0.131673008498407	0.537878265679445	0.339601313457181	0.0471831101842012	-0.29241820327298
0.135460344707399	0.744484173254518	0.412083100925598	0.10980951311335	-0.302273587812247
0.132149073526607	0.928065497922487	0.38087269821506	0.154274644043063	-0.226598054171997
0.121375750059948	0.803116639036008	0.347885769836382	0.0890622406232844	-0.258823529213098
0.122330426886167	0.8812997149116	0.463307192456798	0.153485037325943	-0.309822155130856
0.130064054004673	0.472615912700323	0.376337778374672	0.030774222178835	-0.345563556195837
0.09308818862467	0.4593319013698	0.237200277279606	0.0435313736760957	-0.193668903603511
0.153007680066116	0.925612546057836	0.445278754607008	0.123776703739698	-0.32150205086731
0.137255168769387	0.97710217961301	0.451957800165176	0.155974607816019	-0.295983192349156
0.142107573305221	0.86369983250815	0.330098858733147	0.10596110910067	-0.224137749632477
0.0885026493210563	0.624951206812935	0.248689705308718	0.0847511039858822	-0.163938601322836
0.123036771798049	0.640736715086931	0.358596889626511	0.0775061707337882	-0.281090718892723
0.115355544743026	0.830341662395577	0.408643860461073	0.119051641119019	-0.289592219342054
0.164462831673758	1.06760089424038	0.478858295513728	0.145001684440838	-0.33385661107289
0.131006808855112	0.496451584630225	0.30696036153858	0.038806871581184	-0.268153489957396
0.164311306989961	0.873853082221081	0.389823065970057	0.0945683271577352	-0.295254738812322
0.127834190818011	1.11832551797091	0.304547092367896	0.183637128637099	-0.120909963730798
0.108430688072253	0.506502914177267	0.253158436728872	0.0453504324602713	-0.207808004268601
0.13988862906077	1.24587511469307	0.403362324437484	0.220345065969207	-0.183017258468278
0.151550607383748	0.943243514070123	0.43513748031046	0.131195633404829	-0.303941846905631
0.127887786146586	0.799404840881068	0.365664042768995	0.129204345426176	-0.236459697342819
0.129556232439301	0.454857378090559	0.408863725656468	0.0419179774598791	-0.366945748196589
0.135787786153781	0.798670479353251	0.476262426393731	0.130016558245525	-0.346245868148206
0.141820530936264	0.931144771382535	0.564354810288391	0.169099385095126	-0.395255425193265
0.129826352811582	0.607235943180266	0.410976040771729	0.0804174330230008	-0.330558607748728
0.133190825962429	0.831221562030144	0.414287609168802	0.143381227867245	-0.270906381301557
0.104568926252857	0.452880055897731	0.276699563178689	0.0439819330286336	-0.232717630150055
0.194696156329604	2.03498068320724	0.347063920800137	0.086878153103224	-0.260185767696913
0.125229697681299	0.910912590062411	0.317099396634416	0.116636567024545	-0.200462829609871
0.107007905889504	0.609463140638479	0.337319216577526	0.0820001004027218	-0.255319116174804
0.109303281449091	0.88283207142207	0.333448693729977	0.127181778038152	-0.206266915691825
0.0880102993557107	0.423500163683823	0.222006382735384	0.0407907690913538	-0.18121561364403
0.0992900906364064	0.31536803823293	0.326451403628761	0.0171337531256825	-0.309317650503079
0.16167411389264	1.41839112028259	0.3885753279518	0.247271325846047	-0.141304002105753
0.170000141858478	0.876439664115248	0.362226908234635	0.0849364660015339	-0.277290442233101
0.11082735887724	0.555857337645717	0.275202527851895	0.0536227789676102	-0.221579748884285
0.11593014382985	0.770362458409645	0.364043047201788	0.124418172032284	-0.239624875169504
0.167150258214366	1.23863295698248	0.448748873696486	0.209590953954316	-0.239157919742171
0.13314775025399	0.959232096936696	0.392777647222991	0.143364680090255	-0.249412967132737
0.167672792905717	3.45862298796322	0.404509972434094	0.263464498658331	-0.141045473775763
0.129699280221307	0.751823887126587	0.344560824373908	0.0740746425478806	-0.270486181826028
0.176916223653909	1.09635446123175	0.516521901741567	0.171261141915285	-0.345260759826282
0.145201160571887	0.820425478308094	0.420418982535756	0.0986433540426121	-0.321775628493144
0.114635862297846	0.601622024711384	0.431523045166993	0.0603797116052611	-0.371143333561732
0.117143793815877	0.938986162957642	0.396585005870972	0.16498501639427	-0.231599989476703
0.0870625063374534	0.367001936195968	0.257718271886878	0.0320390263629944	-0.225679245523883
