Univariate_LR_coefficients_null_raster	Univariate_LR_coefficients_popcount_C	Univariate_LR_R2_null_raster	Univariate_LR_R2_popcount_C	Univariate_LR_delta_R2_popcount_C
0.502615625353224	39293.8353913985	0.495414540530478	0.22104776080704	-0.274366779723438
0.157329486545172	5979.68070722927	0.116260839895008	0.0398180689504803	-0.0764427709445279
0.315069315823578	29134.0682694484	0.171460156214606	0.197276191527405	0.0258160353127983
0.181228010384823	22623.1534490022	0.194462916269028	0.35036465624394	0.155901739974912
0.0807262044704342	5175.9794738003	0.0155085973033488	0.011033608807363	-0.00447498849598581
0.154742346315225	12384.5354726382	0.185737290701835	0.26987838293081	0.0841410922289747
0.350386822325526	19927.3091183898	0.393018419479825	0.380880170975985	-0.0121382485038403
0.264818063279024	20004.7268537528	0.306466938366273	0.137808034848384	-0.168658903517889
0.200535996575834	9787.09157128632	0.129583487887477	0.125854205351438	-0.0037292825360383
0.285993986073786	14648.1848498233	0.414382956180605	0.592498356123918	0.178115399943313
0.366780845373359	31248.0740367927	0.622652883242863	0.291295159715617	-0.331357723527246
0.285485590746529	26370.6511420892	0.0851632923233976	0.106174248946111	0.0210109566227129
0.199802355224424	5320.28510602372	0.15796096300898	0.0317533337376721	-0.126207629271307
0.246282500717424	13286.9695679905	0.213465450274872	0.172628847871185	-0.0408366024036869
0.228643762567207	17874.9604626123	0.156573133785999	0.158040660789296	0.00146752700329678
0.0324646383289867	3665.02708753913	0.00220636834254407	0.00342165979253975	0.00121529144999568
0.325869211709431	9327.56458785255	0.477480433085215	0.477200055794796	-0.000280377290419076
0.277750269891254	25049.5086671947	0.852012470688883	0.594288088756858	-0.257724381932025
0.35658881271521	30416.2892703639	0.728633580263212	0.390982967200344	-0.337650613062868
0.0595397877392208	14988.4285959089	0.0182528021468278	0.126740910729942	0.108488108583114
0.30832923890903	16446.1160254344	0.348068486905019	0.131563515107346	-0.216504971797673
0.287675192226792	6815.66877862702	0.570973876532829	0.474303002375353	-0.0966708741574757
0.420261832380724	36398.5547480699	0.490256400178781	0.295675499535343	-0.194580900643438
0.149132497013601	9226.75512186149	0.277103170308525	0.206567180338351	-0.0705359899701737
0.541792300146225	47718.50019136	0.353795426865937	0.263736563878216	-0.0900588629877206
0.532350643706609	36601.640307347	0.474401068708889	0.279097180664994	-0.195303888043894
0.0956356568589826	8075.18517102688	0.0352525975724388	0.0390864235753423	0.00383382600290347
0.410587611235948	26342.0187771817	0.460330754989065	0.377101694513302	-0.0832290604757636
0.449636862389753	39125.8340833249	0.344109334183891	0.485576328773226	0.141466994589335
0.2267030072019	31786.6861886781	0.152422384347048	0.28506684582798	0.132644461480932
0.272262424192691	21181.33512052	0.179146411499781	0.184497891175585	0.00535147967580454
0.169125564850087	17473.9856054656	0.0628971086323283	0.0876064497703208	0.0247093411379925
0.232163032672515	7584.6523560785	0.0384154554853648	0.0163326726792969	-0.0220827828060679
0.406953939900317	34343.4171690766	0.568599561634985	0.3839338959594	-0.184665665675585
0.337089331473337	24053.1259589624	0.415938471639318	0.458004745767186	0.042066274127868
0.250150185334312	14902.1588188717	0.0625533002044267	0.0313040873136514	-0.0312492128907754
0.202830817776919	23703.0036060605	0.109845456484572	0.157220918656438	0.0473754621718662
0.284155006076386	18254.1390562357	0.177210891296207	0.110261657114852	-0.0669492341813547
0.317637021015228	22138.9071147778	0.345891871856241	0.203375655398359	-0.142516216457882
0.33695001409723	29482.3187753142	0.195707554606502	0.191253963277105	-0.00445359132939782
0.524896620694632	17692.1859565717	0.253626730777584	0.0463086048254166	-0.207318125952167
0.465287785152358	23261.7885359625	0.474044921078902	0.187635476887266	-0.286409444191636
0.18772525074897	10171.1501401168	0.0657697600598868	0.0252911779041502	-0.0404785821557365
0.574142153865466	23368.694635474	0.515919150649204	0.129993502029258	-0.385925648619946
0.257420569318673	11679.254987384	0.297651367200353	0.176399573047705	-0.121251794152648
0.238379672564856	9332.94336452454	0.0545208451450963	0.0183422766315751	-0.0361785685135212
0.335142575849845	27749.4671143965	0.167094094551386	0.125965004129697	-0.0411290904216897
0.153367370637199	10594.4688701568	0.391032535200327	0.20620168503576	-0.184830850164567
0.289894739849803	13612.9427906891	0.365660757140382	0.49060037870711	0.124939621566728
0.459422156617499	25521.1013588985	0.43399152296117	0.185040345945783	-0.248951177015387
0.250925461615483	17026.5896061577	0.274639844389712	0.247694303942353	-0.0269455404473595
0.217632475534593	15694.6850625665	0.126798328864118	0.102697760588998	-0.0241005682751207
0.393190424082084	24554.9095518682	0.509900576968159	0.327678084571783	-0.182222492396376
0.312295425742977	24052.289554838	0.278578059648626	0.216967365465067	-0.0616106941835586
0.187279851952955	12587.7093545975	0.248456006330683	0.299850025196858	0.0513940188661751
0.386742593527444	15407.4326747283	0.559847042504585	0.169988077280398	-0.389858965224187
0.0903473957934924	3721.6675070716	0.0885795513186558	0.030621769481799	-0.0579577818368567
0.205651369541394	25321.2133456256	0.127633393982663	0.192580064349311	0.0649466703666484
0.518815002228753	36743.5486787083	0.466276548065556	0.248959520420737	-0.21731702764482
0.520944929567821	45308.9504743675	0.314306475992547	0.316830349161233	0.00252387316868607
0.181064506706852	11612.6623393639	0.293399133174725	0.108716275593514	-0.184682857581211
0.377270517090785	21241.3164448197	0.534857010667098	0.27408687607271	-0.260770134594387
0.210292749899526	10446.0232258364	0.117306370504001	0.0651914122202378	-0.0521149582837627
0.352529762843326	27465.4695300614	0.275594616482134	0.385563106148336	0.109968489666202
0.327571675694138	19920.1281235872	0.533307636713373	0.433554707336345	-0.0997529293770271
0.233200568765292	16100.5401720059	0.133963699615823	0.107044850467016	-0.0269188491488072
0.480756374705909	14022.7206793446	0.53374682355326	0.0720056002511373	-0.461741223302123
0.116776186103075	9598.99831240815	0.0211388264881319	0.0409876426831117	0.0198488161949798
0.315935447005173	31289.8809072583	0.169484117342249	0.320769228891682	0.151285111549433
0.571964617797487	37958.5007245851	0.17944799226084	0.0986475973047358	-0.0808003949561041
0.38496430993838	22228.2864925403	0.158953400262828	0.141740704084649	-0.0172126961781796
0.0730607544265514	3449.66060946524	0.0332160383420865	0.0119797132021987	-0.0212363251398878
0.207809989275962	19987.0357246401	0.449024656498236	0.464257621934926	0.0152329654366892
0.091711883034598	6912.23298227911	0.0182531492605099	0.0301230671176499	0.0118699178571399
0.265147435750628	14325.2883755378	0.142807577525689	0.0486501961756595	-0.0941573813500296
0.150080250375363	20689.9438933465	0.0932652839737941	0.426906794823399	0.333641510849604
0.385328710809806	23665.1951137025	0.44866046238431	0.460250074271354	0.0115896118870444
0.179726118098721	9185.30882950631	0.162659229382207	0.0818451428791275	-0.0808140865030794
0.154283752601972	14477.214748535	0.301226000223682	0.314418429137096	0.013192428913414
0.347527665513773	26861.8355198405	0.440219990296655	0.364598783528277	-0.0756212067683777
0.548151276506386	35149.28489212	0.308077163963569	0.201274389888423	-0.106802774075146
0.201976700977572	7809.27610971833	0.0813037990993279	0.0142023964803278	-0.0671014026190001
0.283978033479617	15189.9023432493	0.144720670169647	0.059050181318669	-0.0856704888509777
0.443233367479082	29560.0144092588	0.105735092200915	0.0670131014934622	-0.0387219907074527
0.297562065011571	20734.6557516963	0.270657402677992	0.480603791911922	0.20994638923393
0.185649911898132	9681.94643474492	0.227488978116421	0.131632223663809	-0.0958567544526111
0.0695383293671997	10055.3032503569	0.0108048581581946	0.0684281540594922	0.0576232959012976
0.271008587196162	20621.5312788656	0.245710437804042	0.127127024124025	-0.118583413680017
0.178139051056255	12854.4977464655	0.0685863695880878	0.0363601218306886	-0.0322262477573992
0.287081941805803	24067.742734914	0.308405954994615	0.351815334663735	0.0434093796691202
0.0723397597188497	5302.3965932622	0.023930926219807	0.0261601453539362	0.00222921913412916
0.450372737307182	10548.5301879652	0.112996484015042	0.00642325332070933	-0.106573230694333
0.200560304435114	26198.9710261201	0.208301946091325	0.358971255135405	0.15066930904408
0.274266930291221	21997.8746948807	0.130747262068443	0.124869768435088	-0.00587749363335432
0.209761718179386	20429.1098594313	0.13121607959066	0.202895577447697	0.0716794978570377
0.331020067452087	22218.3494438116	0.395759411872017	0.176457369475457	-0.21930204239656
0.57872235367151	43607.1711493325	0.441039868464249	0.196075591605776	-0.244964276858473
0.174876315279601	10251.5611370634	0.524687271221765	0.3490191773247	-0.175668093897066
0.264554100176326	13276.4121283056	0.248026029735406	0.0910384102275573	-0.156987619507849
0.25804725122551	15312.6620310194	0.157718632078669	0.079950769019381	-0.0777678630592882
