Univariate_LR_coefficients_null_raster	Univariate_LR_coefficients_GDP_C	Univariate_LR_R2_null_raster	Univariate_LR_R2_GDP_C	Univariate_LR_delta_R2_GDP_C
0.501672837329514	19811329.0578191	0.537633120096467	0.0444231156328499	-0.493210004463617
0.638603114899014	66345309.727475	0.32681455053392	0.13530602810965	-0.19150852242427
0.405593052824398	22413120.8685723	0.375563877271982	0.0432651500909426	-0.33229872718104
0.342254096077337	19967503.7759895	0.348041154465272	0.066354642138685	-0.281686512326587
0.481024191965779	31553959.0296769	0.468888380696239	0.0826080809309737	-0.386280299765266
0.469770947239995	25100155.9076763	0.339086390351676	0.0559804545142295	-0.283105935837447
0.331284493046798	23815824.8136379	0.402679800501672	0.106724076496153	-0.295955724005519
0.373054844374916	19168825.4896879	0.378209912896938	0.0535307162652902	-0.324679196631648
0.542092265404303	23062935.8243871	0.523232535036282	0.0517405770731721	-0.47149195796311
0.506306478847638	24687661.6836204	0.57319706716457	0.0619918263564945	-0.511205240808076
0.38505135668198	34834425.5215291	0.427548241433774	0.100042936786257	-0.327505304647517
0.437828893163997	30730766.1473416	0.539423359226986	0.105611355836759	-0.433812003390228
0.720232635585621	32895054.0219226	0.43521705629332	0.0366846357959222	-0.398532420497398
0.692851343400052	36634109.2866843	0.422498200393956	0.0388628196799114	-0.383635380714044
0.39785787789506	33545225.875715	0.330821348665463	0.0654715130750279	-0.265349835590435
0.660228369307896	34037694.1547344	0.407746421429126	0.049890206027543	-0.357856215401583
0.460325545895937	43323477.7131234	0.61615699160762	0.264199627206391	-0.351957364401229
0.534703823988824	25053458.5438006	0.381899243057969	0.0470779055832459	-0.334821337474723
0.487050082185709	27529441.6187498	0.411247014927682	0.0557610392670222	-0.35548597566066
0.408530082353938	30084841.8203317	0.413025262786324	0.0856441275231701	-0.327381135263154
0.430777834563975	21624301.445565	0.444802267035522	0.14161184200297	-0.303190425032552
0.439127099630722	36358095.132616	0.590500102578237	0.142151446760277	-0.44834865581796
0.497989981327019	35610722.5785251	0.492305131717909	0.0960059765136363	-0.396299155204273
0.342715205357667	29208981.127809	0.456323927583118	0.128552647322846	-0.327771280260271
0.464413792887768	28432975.4033229	0.404651179935365	0.0728731456137345	-0.331778034321631
0.482019753388667	29991174.1711703	0.382502080017469	0.0560307939056766	-0.326471286111792
0.433803243393173	52757050.7368368	0.497205498370853	0.20462037529082	-0.292585123080033
0.533550199387038	41621931.2574518	0.451548975603743	0.0959493520335442	-0.355599623570199
0.404251075054359	17688246.4692461	0.356391092551216	0.0405569662256343	-0.315834126325581
0.365463215294454	39882525.4950508	0.469636386363654	0.138842564955994	-0.330793821407661
0.407199645821076	35514098.0856982	0.443664798601852	0.128295710314042	-0.31536908828781
0.344257102699549	33580575.9863751	0.369254087113241	0.117284438810741	-0.2519696483025
0.311978479622918	25264101.3746052	0.379657227006024	0.112789033374204	-0.26686819363182
0.314845705068443	27138143.1711647	0.443232420940401	0.153504999515082	-0.289727421425319
0.349273770859243	32548544.3666957	0.445214896407508	0.14901258626677	-0.296202310140738
0.357686199622501	25646904.2422938	0.426636770647348	0.0978206532976031	-0.328816117349745
0.321073429147328	20393172.1495302	0.336077326561796	0.0568070005499956	-0.279270326011801
0.43425375656707	35452298.7517896	0.444820109615013	0.0965644469731944	-0.348255662641819
0.545708060139626	28091047.1111342	0.2411594788341	0.0226074678725162	-0.218552010961583
0.476195669316158	30133537.7760473	0.321151766995555	0.0660170203143635	-0.255134746681191
0.473668317043379	27772423.2027367	0.514362808243268	0.0822474886119977	-0.43211531963127
0.605727647780141	28494979.4059162	0.369751522365249	0.0527099839157018	-0.317041538449547
0.455391657164756	36730744.4788227	0.49573854219539	0.102444496093355	-0.393294046102035
0.26267579054492	17539158.4862864	0.247765519420782	0.0469002513861229	-0.200865268034659
0.330414828925768	23869078.9085967	0.335784140257433	0.0748029113131673	-0.260981228944265
0.350389056397521	33180722.2072083	0.418425443800036	0.108429601653452	-0.309995842146584
0.668491580669642	21191074.5209669	0.301964634652316	0.0179339535604557	-0.28403068109186
0.521308507074997	31976026.9140027	0.416706322979778	0.0477040276102051	-0.369002295369573
0.477127909485087	26060696.8511395	0.359222737961008	0.0454979796675247	-0.313724758293483
0.626387806184101	34268377.594218	0.478135013863698	0.0606860106409199	-0.417449003222778
0.402456852043255	16634747.1232277	0.493801616175874	0.0643976420082811	-0.429403974167593
0.348798928632871	22411883.112858	0.429628109992578	0.0677689572306607	-0.361859152761918
0.590433120757611	34630587.700523	0.40116869849414	0.0522622615559954	-0.348906436938145
0.310711695408006	20315986.501305	0.369767615535125	0.0895398241931603	-0.280227791341965
0.435818993797537	38385190.2181036	0.280756530786355	0.0694753886300212	-0.211281142156334
0.427087117344411	23447768.639948	0.530073223894079	0.0704487136575275	-0.459624510236551
0.427536228462879	12258732.5272465	0.327946034022868	0.0187146920553056	-0.309231341967562
0.497846963750287	34678411.3355984	0.426136740459414	0.0736137869211338	-0.35252295353828
0.654851269854053	29270583.3211784	0.441413046562792	0.0322985702143603	-0.409114476348432
0.648057819469624	20762083.0877118	0.34514618995941	0.0163095632147372	-0.328836626744673
0.429344032533411	36212774.2851625	0.497709177999349	0.108485907034869	-0.38922327096448
0.633081425691512	28896093.9977746	0.452010980727469	0.0450569548058647	-0.406954025921604
0.32373133725965	18074658.3050223	0.303104070210193	0.0563558732846492	-0.246748196925543
0.409720525036868	27840687.8881479	0.214636082698472	0.0365081191752923	-0.17812796352318
0.55160686333974	49801855.7910387	0.502638699934477	0.10859137041679	-0.394047329517688
0.342972325069994	29386056.095568	0.41871679687889	0.118374232240448	-0.300342564638443
0.364307392810051	13436803.4757529	0.432274010854234	0.0425879171254716	-0.389686093728762
0.537870699323919	25857103.9731338	0.402175431044572	0.0507916760158893	-0.351383755028683
0.508554238178847	26432083.5158046	0.350113761123328	0.0411918163700288	-0.308921944753299
0.460580979457233	25221496.8196834	0.379441997950387	0.0384826616927946	-0.340959336257593
0.526052039250653	54542353.3609894	0.536041091718931	0.144209457805902	-0.391831633913028
0.702631491137689	45286342.6316287	0.389977748167315	0.0543897088622485	-0.335588039305067
0.32662304287857	15060592.555467	0.37520311235561	0.0601600587420746	-0.315043053613536
0.518173774021364	30814142.5171157	0.455060689412103	0.0522995975320185	-0.402761091880085
0.342854848704765	32108359.362778	0.413238926048536	0.141805345126557	-0.271433580921979
0.4479198072827	35424062.1636908	0.5448184987771	0.129477680710632	-0.415340818066468
0.393175633613473	17060792.1739771	0.446807743544558	0.0579447519524413	-0.388862991592117
0.351272633643717	29663255.9871617	0.346627964482034	0.0833331040631501	-0.263294860418884
0.527794837665339	44709582.3834496	0.422363780654905	0.0668798284964812	-0.355483952158424
0.455009660790763	23055786.3149397	0.28416471264528	0.0281382235019345	-0.256026489143346
0.586743530061673	46138605.3660619	0.368480693362731	0.0722662946294257	-0.296214398733305
0.402188777656211	33515820.0248603	0.416881513830596	0.0964581502857026	-0.320423363544894
0.437232839042997	30410291.912672	0.527828877548826	0.113794277298518	-0.414034600250309
0.503823186119382	34505291.2762176	0.473224352329894	0.0841066323698595	-0.389117719960035
0.476787076950053	41508823.5937981	0.462702385371187	0.099568596927196	-0.363133788443991
0.446853172919614	34335580.3814654	0.310028479014676	0.0497673749199184	-0.260261104094758
0.578709571038358	44558236.3756457	0.419874097119448	0.0759010555949222	-0.343973041524526
0.431871124182936	40971619.2211337	0.543165274228442	0.156158092568979	-0.387007181659463
0.740182044063991	56013018.7203373	0.465608934457058	0.129136735723317	-0.336472198733741
0.436734318302538	19262526.58729	0.362560049258725	0.0386014275388594	-0.323958621719865
0.339619276615478	23843649.1437605	0.386484981262221	0.11222514465548	-0.27425983660674
0.456124467638356	33990489.9364728	0.500713804494825	0.103478041749373	-0.397235762745452
0.48844581837288	41608660.0573593	0.396109397652104	0.0834946017454462	-0.312614795906658
0.57855365256415	18965715.8147264	0.432205723378157	0.0282329606211064	-0.403972762757051
0.433061841404659	15250205.626605	0.369447382284609	0.0249232641373467	-0.344524118147262
0.511270958383543	43369153.9969516	0.506202043752203	0.103174301555506	-0.403027742196697
0.531400019032542	34375297.7908667	0.497401459446079	0.0634424745220077	-0.433958984924072
0.565437331749617	27980165.7220345	0.42309358509685	0.0640539439684293	-0.359039641128421
0.341982746397338	16774399.0607063	0.444208531408965	0.0691370825587401	-0.375071448850225
0.358485764917121	27421951.8632897	0.466779883610773	0.0826506340487676	-0.384129249562006
