time	distance
2002.90654591665	0
2003.11600100543	0
2003.32545609421	0
2003.53491118299	0
2003.74436627176	0
2003.95382136054	0
2004.16327644932	0
2004.3727315381	0
2004.58218662688	0
2004.79164171566	0
2005.00109680444	0
2005.21055189322	6.95340377800363
2005.42000698199	39.0981542994413
2005.62946207077	61.9927602372165
2005.83891715955	85.3285855073092
2006.04837224833	111.969424163508
2006.25782733711	131.219682164396
2006.46728242589	151.27676784756
2006.67673751467	169.219467795108
2006.88619260345	188.544559379099
2007.09564769222	208.408686033111
2007.305102781	232.425975152962
2007.51455786978	248.508171007764
2007.72401295856	269.508688239537
2007.93346804734	288.746839177731
2008.14292313612	307.792497179696
2008.3523782249	326.378134941482
2008.56183331367	343.412174693222
2008.77128840245	360.531603276511
2008.98074349123	378.064239015698
2009.19019858001	394.396738991184
2009.39965366879	408.544974050562
2009.60910875757	425.910330212614
2009.81856384635	446.590219797826
2010.02801893513	465.4059162377
2010.2374740239	481.135627523386
2010.44692911268	498.010724409313
2010.65638420146	511.201030370878
2010.86583929024	521.543738913402
2011.07529437902	545.964834257352
2011.2847494678	564.74005204129
2011.49420455658	588.871676509908
2011.70365964536	606.925230396529
2011.91311473413	619.359226194618
2012.12256982291	636.041834526613
2012.33202491169	646.300313820466
2012.54148000047	663.955830596253
2012.75093508925	684.403658646258
2012.96039017803	699.591342194855
2013.16984526681	715.973280395574
2013.37930035558	733.584716890785
2013.58875544436	752.04936689135
2013.79821053314	773.87386958043
2014.00766562192	793.828928854116
2014.2171207107	811.415809577347
2014.42657579948	826.358817933069
2014.63603088826	846.635005810819
2014.84548597704	863.347584901018
2015.05494106581	879.298052787535
2015.26439615459	899.667777426236
2015.47385124337	924.672243235007
2015.68330633215	942.639559335809
2015.89276142093	960.623815440045
2016.10221650971	985.858413664402
2016.31167159849	1002.41470844642
2016.52112668727	1020.19018197332
2016.73058177604	1043.37574856044
2016.94003686482	1065.46734286862
2017.1494919536	1088.18082991507
2017.35894704238	1119.76876632784
2017.56840213116	1142.54098349076
2017.77785721994	1159.27678775046
2017.98731230872	1181.92336991808
2018.1967673975	1203.03389060892
2018.40622248627	1211.26376676553
2018.61567757505	1216.07799824128
2018.82513266383	1217.6287221247
2019.03458775261	1217.6287221247
2019.24404284139	1220.39032503554
2019.45349793017	1220.39032503554
2019.66295301895	1240.49820632202
2019.87240810772	1255.35908580401
2020.0818631965	1288.9844707866
2020.29131828528	1320.37011157796
2020.50077337406	1350.84500816105
2020.71022846284	1379.5167472532
2020.91968355162	1384.07488265272
2021.1291386404	1384.07488265272
2021.33859372918	1395.12158063208
2021.54804881795	1404.11956580838
2021.75750390673	1404.99428438981
2021.96695899551	1407.88331278901
2022.17641408429	1412.4966850031
2022.38586917307	1419.70827722454
2022.59532426185	1423.26901163503
2022.80477935063	1429.79722422775
2023.01423443941	1435.55488043517
2023.22368952818	1447.69329846558
2023.43314461696	1460.53974581413
2023.64259970574	1472.72222514735
2023.85205479452	1472.72222514735
