Univariate_LR_coefficients_null_raster	Univariate_LR_coefficients_Shrubs_R	Univariate_LR_R2_null_raster	Univariate_LR_R2_Shrubs_R	Univariate_LR_delta_R2_Shrubs_R
0.222819522244156	0.192386795608279	0.225790609005007	0.21433326706723	-0.0114573419377767
0.30323869358435	0.302709095479095	0.251825580364646	0.254195568460463	0.00236998809581696
0.205667273279815	0.203614703589494	0.348586858615999	0.34280984396957	-0.00577701464642899
0.198107318385253	0.199647970011589	0.343317142018877	0.351630376677418	0.00831323465854061
0.266017256220056	0.265977235569385	0.373164257482372	0.375149203111097	0.0019849456287257
0.223004802734047	0.207279972305094	0.452085105192932	0.429238326359157	-0.022846778833775
0.325693178625149	0.326295993957984	0.469895501528423	0.474148396847594	0.0042528953191705
0.312788566151232	0.301816967175848	0.400137607691373	0.394343724719855	-0.00579388297151795
0.263360018296483	0.25846827340775	0.388001255005143	0.379723612596498	-0.00827764240864493
0.253337589858094	0.237757078684554	0.305782178200249	0.32016712806809	0.0143849498678409
0.276411448712494	0.277759815168971	0.300161468778702	0.30604399888644	0.00588253010773826
0.163793104152798	0.162202015901231	0.340544575615153	0.367283200236102	0.0267386246209488
0.21068708672015	0.211152784975654	0.382997249662793	0.385003634623397	0.00200638496060423
0.205096837255184	0.196288823370991	0.161117493075028	0.157357118833843	-0.00376037424118539
0.201199870827006	0.201521650517074	0.394514784874963	0.396494049103669	0.00197926422870576
0.260538936296584	0.227078575613769	0.353927097924863	0.304779745384599	-0.0491473525402634
0.190867574689895	0.186553434505045	0.333128451153511	0.337994629548456	0.00486617839494474
0.180410147012328	0.177668623715141	0.219906921992264	0.216770788500085	-0.00313613349217848
0.255426355962294	0.248439840510065	0.298627472054518	0.287253205690751	-0.0113742663637671
0.197287392065138	0.19669415907113	0.225581198976633	0.228444101474367	0.00286290249773399
0.201639024924044	0.196938811925174	0.338053924833599	0.342328018852799	0.00427409401920026
0.180680129653145	0.174091662445596	0.222518713436317	0.212285147910339	-0.0102335655259779
0.246080598351616	0.235198564163278	0.472562044388236	0.473006684917541	0.000444640529305207
0.200178833629194	0.205371890156015	0.235506045078312	0.252229429382473	0.0167233843041604
0.269880938946026	0.266010259693487	0.383265300094942	0.386988507495881	0.00372320740093934
0.180139242829934	0.212659521889518	0.171586484100425	0.260390251950801	0.0888037678503762
0.243953345727508	0.229315640781177	0.291358036734729	0.303250175179405	0.0118921384446755
0.247983374684704	0.258837550090487	0.271182892971096	0.301856336571347	0.0306734436002504
0.25902912312164	0.259016731999098	0.385862743673191	0.394506780690138	0.00864403701694749
0.258190676386045	0.260125123969581	0.303776104195299	0.309071899579722	0.00529579538442326
0.209824007476643	0.209823892152482	0.279499323142856	0.280448652371003	0.000949329228146722
0.211241343695487	0.194087547979079	0.383919859059414	0.380267922691347	-0.00365193636806715
0.244995465934506	0.243131536537848	0.342221800463975	0.342368042069824	0.000146241605848918
0.212406899088952	0.209729175919112	0.324653368016391	0.325710736813131	0.0010573687967399
0.296152762230786	0.276130049942372	0.412730472893574	0.426361229427735	0.0136307565341613
0.206031280547657	0.207320281312337	0.286827253460397	0.289303186754433	0.00247593329403584
0.192919142990522	0.195899186040499	0.340349651115775	0.354045246912399	0.0136955957966239
0.217268529894743	0.205875476595605	0.368799706554374	0.346448011850223	-0.0223516947041515
0.268961936374793	0.257634620871543	0.364476340200711	0.352770803701943	-0.0117055364987682
0.202543594000953	0.202429636669545	0.236151733613559	0.236791747738363	0.000640014124803939
0.232028090770477	0.243130109757558	0.24092683226158	0.300436700793911	0.0595098685323314
0.256829553013413	0.252952527847094	0.279460861486918	0.275910673928534	-0.00355018755838404
