Univariate_LR_coefficients_null_raster	Univariate_LR_coefficients_gflsu_C	Univariate_LR_R2_null_raster	Univariate_LR_R2_gflsu_C	Univariate_LR_delta_R2_gflsu_C
0.0745262257121674	0.0745419046473377	0.0336399952140643	0.0336365114081026	-3.48380596167097e-06
0.208847155635344	0.208887814119299	0.450123714677371	0.450107681392863	-1.60332845078881e-05
0.091711883034598	0.0917350751550972	0.0182531492605099	0.0182538504055083	7.01144998355857e-07
0.266412811878833	0.26651906025719	0.148019450137879	0.148046542948153	2.70928102745482e-05
0.150080250375363	0.150131530300907	0.0932652839737941	0.0932832936873397	1.80097135455831e-05
0.797757940743428	0.797948045171864	0.585990322100777	0.586091569269646	0.000101247168869167
0.179726118098721	0.179841056423716	0.162659229382207	0.16268378846022	2.45590780135196e-05
0.139250232655665	0.139308377299635	0.129568073407926	0.129587640499932	1.95670920062618e-05
0.349366857097869	0.349457243708618	0.43853509312949	0.438502439110014	-3.26540194759972e-05
0.548151276506386	0.548394523557564	0.308077163963569	0.308146585390936	6.94214273668226e-05
0.205476477101373	0.205513792187776	0.0815720134127531	0.0815619579013635	-1.00555113896755e-05
0.284496549234635	0.284564249694515	0.144164848573463	0.144175007892749	1.0159319285663e-05
0.444600130039371	0.444707743905777	0.105055517649688	0.105058112832153	2.5951824650372e-06
0.297562065011571	0.297680704918966	0.270657402677992	0.270733733044631	7.63303666391213e-05
0.185649911898132	0.185703991195327	0.227488978116421	0.227524778158172	3.58000417518267e-05
0.0695383293671997	0.0695696719513987	0.0108048581581946	0.0108096508260102	4.79266781565693e-06
0.272103874215064	0.27215090910758	0.245951519491312	0.245856386877275	-9.51326140362085e-05
0.179020812311324	0.179091703169331	0.0687441199386095	0.0687613878438947	1.72679052851676e-05
0.292483304093323	0.29257378763463	0.310364118465681	0.31042215797869	5.80395130089784e-05
0.0723397597188497	0.0723639989985738	0.023930926219807	0.0239333212917319	2.39507192486416e-06
0.452441005660505	0.452722576833844	0.11312837263029	0.11317505650043	4.66838701400352e-05
0.200560304435114	0.200714088407211	0.208301946091325	0.208368669334996	6.67232436709631e-05
0.256869819384707	0.257042680926204	0.11461938815483	0.114633769182987	1.43810281569567e-05
0.207897321498185	0.207969406452903	0.13102481403694	0.131037367628759	1.25535918187869e-05
0.33624397018646	0.336311606066084	0.401306824480411	0.401244109789637	-6.27146907736797e-05
0.589060614184412	0.589013198282651	0.448338841216864	0.447790180874208	-0.000548660342656215
0.146729605269791	0.14678005677598	0.0438009509916143	0.0438088871599682	7.93616835385869e-06
0.291677921082665	0.29176952354522	0.217103056643822	0.217123564778339	2.05081345170111e-05
0.257026795131185	0.25715084956288	0.155204793592837	0.155254191990345	4.93983975078938e-05
