Univariate_LR_coefficients_null_raster	Univariate_LR_coefficients_elevation_C	Univariate_LR_R2_null_raster	Univariate_LR_R2_elevation_C	Univariate_LR_delta_R2_elevation_C
0.350429342803703	0.570949797585435	0.408250401668753	0.00983227007073614	-0.398418131598017
0.38654895135973	0.582261157889371	0.468821021312595	0.0120095261221478	-0.456811495190447
0.350262757682986	0.434005383344399	0.426564492835173	0.00828247856708661	-0.418282014268086
0.384003525015585	0.352482080125225	0.460603493204345	0.0061883434047981	-0.454415149799547
0.782976204893794	6.17527265426293	0.517983684916841	0.204324412826737	-0.313659272090104
0.429921587824571	0.00834763964941182	0.42763785839022	2.73034727807614e-06	-0.427635128042942
0.601550419709332	0.571971733109096	0.271673010477295	0.00143976683122504	-0.27023324364607
0.437938487407643	2.05684686653975	0.350973545675491	0.0895218504324659	-0.261451695243025
0.463057526076243	-0.148462277943762	0.49810171486629	0.000472550905492427	-0.497629163960797
0.570633711838618	0.532733332828965	0.367523319253551	0.00339269459669567	-0.364130624656856
0.471344825821115	1.00908756029558	0.504167203690353	0.0116233737661414	-0.492543829924211
0.291484590419602	-0.09163028487105	0.278041608887947	0.000418817312287718	-0.277622791575659
0.349076385844539	1.00764066301263	0.328629981761808	0.0126433354606617	-0.315986646301146
0.352169866054658	0.960673246889065	0.423838106044178	0.0292024796672251	-0.394635626376953
0.637857495274072	-0.425916218689187	0.306167313362339	0.00219305538594551	-0.303974257976394
0.518247310515415	-0.558086534411837	0.408857281480034	0.00317754085460727	-0.405679740625427
0.458480056801202	-0.346480864544904	0.344433985112679	0.00106622012784249	-0.343367764984837
0.595715418574304	0.168428158005052	0.466525849208692	0.000276621007708034	-0.466249228200984
0.425908958064217	0.188496599088848	0.492623525085882	0.000554587266275291	-0.492068937819607
0.365895239883394	0.539345163371488	0.436113431006194	0.00739912906728565	-0.428714301938909
0.523599875767326	0.335827568685405	0.371771529138599	0.00136780092129753	-0.370403728217302
0.592195918894034	3.44792637099878	0.48605633152856	0.251927732752807	-0.234128598775753
0.433339764031122	-0.0702197244380748	0.295232197681011	0.000102961070736753	-0.295129236610274
0.41790951774112	0.22858303366493	0.528077663948426	0.00134490873345308	-0.526732755214973
0.425658940868453	0.497068223240489	0.32385053316737	0.002751459474278	-0.321099073693092
0.5183700882234	0.292346337344993	0.443814065198077	0.00101702685479513	-0.442797038343282
0.614880193416137	-0.356562810933213	0.431971863847771	0.00228815514898412	-0.429683708698787
0.624781515668878	-0.124090780547806	0.328097817182146	0.000107373867030781	-0.327990443315115
0.492453529719684	0.0486936660563339	0.544958969249247	0.000103407055283698	-0.544855562193963
0.638426167714997	1.13225485460887	0.464959786668546	0.00964921519505479	-0.455310571473491
0.513830948050231	1.34900111290492	0.544148933071556	0.0595550971583893	-0.484593835913167
0.421179212400409	-0.27379063550676	0.234546411804383	0.000950833159333615	-0.233595578645049
0.539746120624576	-1.08502937618184	0.503260395367419	0.00801744936207363	-0.495242946005346
0.34639660261548	0.51252803836379	0.387718135533337	0.00692978568354306	-0.380788349849794
0.359748207175915	0.728560436071011	0.422808190547482	0.00368704114221778	-0.419121149405264
0.529668199950621	-0.308186775530198	0.393083571618718	0.00118862947224787	-0.39189494214647
0.503836443891332	-0.0230317723502994	0.349344634254206	1.20849051481121e-05	-0.349332549349058
0.445307776366745	0.532337464329946	0.357470915775356	0.00447724783840129	-0.352993667936955
0.50884391058068	0.101254012930653	0.523446213188807	0.000298737617021612	-0.523147475571785
0.67850646384122	-0.172616121391611	0.378321932931629	0.000167318829323514	-0.378154614102305
0.334359137556116	-0.200957716934666	0.360191090554627	0.00126853924589365	-0.358922551308733
0.472803191465967	-0.045493611795001	0.441837458465318	2.66709263243426e-05	-0.441810787538994
0.50236130566053	0.605469037317515	0.603832337228195	0.0114978153846153	-0.59233452184358
0.460086833679272	-0.112653140927731	0.551333522374054	0.00030330332119793	-0.551030219052857
0.391380053180398	-0.0238964210291465	0.428815700396346	1.64592881715281e-05	-0.428799241108175
0.342679472505684	0.201787215438368	0.334598880793557	0.000540816690127991	-0.334058064103429
0.5275852124373	-0.382102460982862	0.417158343587525	0.00174042945236986	-0.415417914135155
0.455251986664696	-0.223096625729658	0.285588959479963	0.000601486313152402	-0.284987473166811
0.584060532421462	-0.0130258590688526	0.355745791257498	1.97740332150071e-06	-0.355743813854176
0.389236929323781	-0.0224048285499446	0.420850774510451	1.36468986427674e-05	-0.420837127611809
0.420039594786873	-0.0902382808153144	0.47948357380304	0.000466329388466826	-0.479017244414574
0.488550608495617	0.760943524404275	0.466594559314174	0.0112195153056097	-0.455375044008564
0.453982331995129	0.288712818146199	0.441314082723752	0.00120012488428528	-0.440113957839467
0.462943053530376	-0.303765815201413	0.328487144577526	0.00105621796646858	-0.327430926611058
0.567516528937125	0.0232081530235117	0.406199501875677	5.7780160687836e-06	-0.406193723859608
0.42945382695097	-0.141442704790861	0.528035352090369	0.000511417417905031	-0.527523934672464
0.714851037671424	-0.299060456034109	0.453218623797789	0.00140066152977897	-0.45181796226801
0.435837006556497	-0.339119352642732	0.364510317224136	0.00303028570732295	-0.361480031516813
0.582217382621851	4.08578702009826	0.495971217759493	0.352367269587017	-0.143603948172477
0.468916651913795	0.383074076596605	0.516147330898754	0.00285794239526105	-0.513289388503493
0.52092728559492	-0.0268469552171755	0.410231074621023	1.12150915383326e-05	-0.410219859529485
0.583621869673265	0.784272102333226	0.406204166113235	0.0152709838633407	-0.390933182249895
0.426030950138804	0.063955180005768	0.361963134362904	6.19438438723803e-05	-0.361901190519032
0.54210649647442	0.107241329825078	0.526602714433551	0.000225601514022995	-0.526377112919528
0.541082605889998	0.0492250193231785	0.494019073613403	5.17696666583935e-05	-0.493967303946744
0.596424577729177	0.559851021210434	0.430618977366973	0.0129718613261091	-0.417647116040864
0.369138984006783	-0.163857684208625	0.462742872421341	0.000662885920984954	-0.462079986500356
0.361349041988196	-0.174393640295734	0.433871380690419	0.00196255408055874	-0.43190882660986
