Univariate_LR_coefficients_null_raster	Univariate_LR_coefficients_Flyway_Pas_R	Univariate_LR_R2_null_raster	Univariate_LR_R2_Flyway_Pas_R	Univariate_LR_delta_R2_Flyway_Pas_R
0.132578063690766	0.098716380007395	0.393876286843974	0.348517052977853	-0.0453592338661216
0.148361908571459	0.121015070473566	0.442696501892419	0.385806349859836	-0.056890152032583
0.133059345339793	0.107751634049071	0.381137641209691	0.343523633674556	-0.0376140075351355
0.115280887922619	0.0904813602731428	0.351437997110314	0.297822017479889	-0.0536159796304247
0.183696425724865	0.145174123417516	0.499796538519041	0.430720025906415	-0.0690765126126264
0.16586862579374	0.13261651268829	0.430358054294178	0.376253648931489	-0.0541044053626892
0.113283955565216	0.0939617808158676	0.410592867716501	0.360366838621301	-0.0502260290952001
0.15224562042628	0.120055451652863	0.345274607851177	0.295207969851491	-0.0500666379996857
0.137794486054924	0.118238690185449	0.352482759955608	0.331242464492987	-0.0212402954626207
0.123095216636265	0.0978250765432292	0.331659504291989	0.273518433516378	-0.0581410707756106
0.133637220100116	0.108936439760071	0.332481498990924	0.29031706747852	-0.0421644315124046
0.122242128033875	0.0998549737573019	0.318689215192691	0.27888901756725	-0.0398001976254414
0.120496163244956	0.102275309505683	0.335753214759489	0.295088251075007	-0.0406649636844817
0.13722257444532	0.108767216091308	0.452798218821597	0.377509915826993	-0.075288302994604
0.178711881713771	0.15449109672224	0.475542436232579	0.451219385482725	-0.0243230507498535
0.123322246070839	0.100406843844477	0.346661925621143	0.328986732378626	-0.0176751932425172
0.124279681786005	0.103422630229301	0.406775454353056	0.37182629433504	-0.0349491600180158
0.135830654159284	0.115263609540096	0.425985651287653	0.388658214878499	-0.0373274364091537
0.131345193517456	0.114792914926861	0.52595737351059	0.490070918492369	-0.0358864550182209
0.112318909188853	0.0943843276556539	0.330360925357459	0.301289413496813	-0.0290715118606462
0.121992474558882	0.102617024827832	0.381669225304199	0.360876069908886	-0.0207931553953123
0.138838712084905	0.115024279686362	0.397113191528455	0.361099534524333	-0.0360136570041219
0.13149849526972	0.105921046919746	0.33125081696619	0.287966420690065	-0.0432843962761249
0.110580113107625	0.0866805016834281	0.327437118781315	0.276597825558938	-0.0508392932223773
0.125707223790639	0.103667541965592	0.410386671888949	0.370852366809284	-0.0395343050796649
0.139297485914638	0.118606400933507	0.442613717073891	0.436311548957017	-0.00630216811687423
0.128207177271483	0.104422907130121	0.386081536053489	0.34678464156406	-0.0392968944894285
0.138352393681899	0.119708362337738	0.437551084124623	0.416886350374674	-0.0206647337499493
0.156306206832949	0.131824307675875	0.496619678050381	0.456055672310933	-0.0405640057394483
0.152830980422082	0.123039225312717	0.493925520665032	0.434878832861508	-0.0590466878035234
0.117340594295432	0.0972943084818459	0.413595109744601	0.371348500477753	-0.0422466092668479
0.134922878221597	0.109074562891208	0.408494849188798	0.356360949235441	-0.0521338999533574
0.11333203008771	0.0941279035938661	0.42794490438022	0.369756838353914	-0.0581880660263057
0.133849213473766	0.10736442418307	0.372434416577617	0.31667502040878	-0.0557593961688366
0.129178672334723	0.115090266825271	0.4537475173009	0.429512596032047	-0.0242349212688522
0.130917784590757	0.10426661804065	0.338579693797105	0.292822410252993	-0.045757283544112
0.126325944070198	0.107497262822606	0.409724282244662	0.382898978642297	-0.0268253036023653
0.14417257915046	0.120793470770908	0.332801844040762	0.299097222994301	-0.0337046210464609
0.139695654442077	0.115924857678604	0.375935626385541	0.347519047250916	-0.0284165791346253
0.136832968951474	0.11414170884694	0.410132866658084	0.364258559866601	-0.0458743067914826
0.142736534443259	0.111174453658101	0.438231626330301	0.380938368576946	-0.0572932577533551
