Univariate_LR_coefficients_null_raster	Univariate_LR_coefficients_gurbn_R	Univariate_LR_R2_null_raster	Univariate_LR_R2_gurbn_R	Univariate_LR_delta_R2_gurbn_R
0.228542032550351	0.219617501120394	0.267969852775823	0.261239764430008	-0.0067300883458154
0.392275411593017	0.382519234812758	0.315349571643929	0.311753196891915	-0.00359637475201452
0.319655684995968	0.31164167462649	0.511661797272464	0.502929872168239	-0.0087319251042246
0.249430108593777	0.243953048429735	0.37540569232965	0.376432225513353	0.00102653318370322
0.318904436263132	0.309261138614959	0.432613987002641	0.424275009285296	-0.00833897771734515
0.265275422848719	0.259213952660091	0.50224546350834	0.497429860103927	-0.00481560340441234
0.316998121706234	0.31085967128348	0.434223239326513	0.429779454358925	-0.00444378496758868
0.414309070169932	0.402967167640409	0.536155270064083	0.525302661988601	-0.0108526080754822
0.333814659921271	0.323943459056916	0.418942553998355	0.40945392803304	-0.00948862596531447
0.337251953641621	0.32925567881396	0.382523244300186	0.376251408512386	-0.00627183578779983
0.346492149056861	0.340567153096528	0.368960867147788	0.371374066515572	0.00241319936778395
0.219860567232042	0.214886336058173	0.413222096575586	0.409073056662288	-0.00414903991329785
0.267359253300452	0.260593469311551	0.458222056471669	0.454017767308871	-0.00420428916279825
0.272945548991465	0.269659314220723	0.195958753657968	0.196982900182356	0.00102414652438762
0.242160631994896	0.236425858598156	0.433162720240393	0.430860111727506	-0.00230260851288733
0.342625798010009	0.33101338141149	0.428191629224979	0.418929580006344	-0.00926204921863422
0.248350455898396	0.241885532407421	0.405084931883164	0.399436741023305	-0.00564819085985907
0.243618800053443	0.236986852819483	0.261440565066682	0.256540347605232	-0.00490021746144964
0.319116573516755	0.312100316333547	0.353705662051301	0.349144849521474	-0.00456081252982715
0.250184718018149	0.243122213412038	0.388200352055239	0.382616888162926	-0.00558346389231268
0.270544386788434	0.265988915892256	0.419573296050226	0.421227392037756	0.00165409598752986
0.249343832369014	0.244170071310458	0.288340163865927	0.287403245516994	-0.000936918348932725
0.289176204217088	0.286592287959272	0.540705731438828	0.54191296404734	0.00120723260851163
0.207150859650993	0.202092782647256	0.211331691466598	0.207958287985842	-0.00337340348075579
0.355795528682556	0.34633750963054	0.469522349358612	0.459317186266404	-0.0102051630922083
0.281821917471742	0.275107609358067	0.244946805334514	0.244510482814984	-0.000436322519529686
0.31954128148161	0.314382797482127	0.334014943353616	0.333284003880355	-0.000730939473260139
0.350470461935343	0.341433514646472	0.356014617901295	0.349087175933037	-0.00692744196825845
0.341579765816753	0.332287919729921	0.482183473769256	0.47549493002911	-0.00668854374014605
0.333268635588407	0.327713583979351	0.341501409695797	0.344650741869118	0.00314933217332086
0.251653277981516	0.245916644351835	0.306254218296909	0.302205771298668	-0.00404844699824158
0.217495257333226	0.21381578480438	0.386757102576168	0.384301575848835	-0.00245552672733335
0.308037696677005	0.299626879135693	0.402084905003319	0.394988710282794	-0.00709619472052431
0.208184013442574	0.202731750138818	0.341206000478794	0.338750219899068	-0.0024557805797259
0.410489965963416	0.399033850285299	0.524648953957712	0.520496667631787	-0.0041522863259249
0.257234122177265	0.251428567153489	0.351835719112593	0.349510815954988	-0.00232490315760547
0.216548892610171	0.211032634909492	0.358356045762845	0.354480267081497	-0.00387577868134747
0.280691958319128	0.27670210238836	0.446161103194591	0.444913666526777	-0.00124743666781357
0.327822833880403	0.321325307617643	0.442908290990134	0.439777908320586	-0.00313038266954768
0.321967146314611	0.312146910918152	0.342645135618014	0.335422652093247	-0.00722248352476718
0.290828616969324	0.283318000888914	0.285823226053696	0.281533590897336	-0.00428963515635966
0.317343017829825	0.307499348881098	0.321436306531318	0.314045275528305	-0.00739103100301347
0.293604084687942	0.287805355319731	0.385878420839852	0.383007610380265	-0.00287081045958676
0.252641488236703	0.24652867095286	0.276195678705803	0.272352245152142	-0.00384343355366074
0.312015150426617	0.305567959149423	0.414894656841905	0.411462360934749	-0.00343229590715605
0.223169014298559	0.218750223440328	0.243121256748164	0.241535167834684	-0.00158608891348008
0.197753929704163	0.19224665054058	0.211153714404122	0.208440158661059	-0.00271355574306301
0.241197172145944	0.234916363591327	0.483048735561059	0.477236870308044	-0.00581186525301508
0.293252775736248	0.283793047698257	0.348713745483492	0.340196865047841	-0.0085168804356508
0.265628128196937	0.260111557548485	0.584112667609301	0.577367640152237	-0.00674502745706385
0.266776966532367	0.261084556414492	0.470022081811494	0.466194392392186	-0.00382768941930772
0.300775700219077	0.293890913245358	0.402741924210627	0.397923186568536	-0.0048187376420904
0.349082875607128	0.344570801123513	0.570922158238392	0.568691728497677	-0.00223042974071441
0.493744847337378	0.48156044929407	0.554387051738105	0.546698929784164	-0.00768812195394075
0.335540484136621	0.3299166536147	0.377038415873686	0.37404229681884	-0.0029961190548457
0.296541098811342	0.29106590662556	0.279537391937854	0.276191965212681	-0.00334542672517313
0.28258002814216	0.277350087050673	0.387550567121028	0.385338086083265	-0.00221248103776317
0.300000435455998	0.294773598396646	0.448130291787888	0.446284491630378	-0.00184580015750996
0.229673413315417	0.224347105838231	0.363360347639135	0.358055804805655	-0.00530454283348042
0.376334933556601	0.366565807182341	0.500052334083136	0.492035625602417	-0.00801670848071939
0.375933540313687	0.367548471049388	0.362766234679667	0.357995420860845	-0.00477081381882161
0.226711791896047	0.221883647538362	0.348957506939128	0.346991235099922	-0.00196627183920606
0.402165530478973	0.394160638041773	0.383474665135723	0.379689008087539	-0.0037856570481839
0.259775213111452	0.254327591619411	0.439090434104651	0.435851375264735	-0.00323905883991576
0.323081059811963	0.315158776906649	0.518169006166725	0.511203165574122	-0.00696584059260297
0.31189974678086	0.303053398387745	0.465930155429555	0.461048395905208	-0.004881759524347
0.169899501241423	0.166261948478993	0.216420291801539	0.213854734833669	-0.00256555696786995
0.295825863733913	0.288077970731131	0.350671508125251	0.345195574975337	-0.00547593314991418
0.213349287836598	0.209085407057604	0.169638138809976	0.168391671034611	-0.00124646777536477
0.263075884964083	0.256948157851259	0.29686251802597	0.294228077111202	-0.00263444091476817
0.243968819202997	0.238888823824422	0.35255284683927	0.347295802597722	-0.00525704424154794
0.239779999815485	0.236633132320574	0.393198692917702	0.393977521849867	0.000778828932165132
0.390624860455329	0.382275602316628	0.341534170140528	0.337123913113989	-0.00441025702653886
0.302771138073608	0.291034145249408	0.368910256246756	0.358167495933374	-0.0107427603133824
0.300414250372792	0.292043602187529	0.442892328168427	0.43445675038757	-0.00843557778085768
0.271899667755235	0.263620730812398	0.439699060915182	0.432533554661823	-0.0071655062533591
0.34473672357443	0.334035802375322	0.514915208949656	0.502186266384428	-0.0127289425652283
0.284195446813108	0.27853262642209	0.381526536914698	0.377597564570018	-0.00392897234467937
0.256453834130194	0.252036236967217	0.567736860953917	0.562859262666508	-0.00487759828740952
0.298040900854754	0.292798367542903	0.443355298795225	0.441881354491518	-0.00147394430370668
0.260957100333791	0.255709622645348	0.371702140267613	0.369111248548844	-0.0025908917187687
0.399443670015414	0.388104510174449	0.323259689714836	0.316572921833267	-0.00668676788156936
0.33587155620912	0.329493436173855	0.356403209916811	0.356466201256355	0.0000629913395441273
0.199038299081986	0.19388333987017	0.318256987573577	0.313037601902582	-0.00521938567099506
0.208196457715846	0.206201049643469	0.340114905436499	0.34320163227667	0.00308672684017164
0.30858374689446	0.304410773576747	0.402086146975833	0.40569671369088	0.00361056671504673
0.262260961951371	0.255297713360093	0.451752441691923	0.443582407293178	-0.00817003439874553
0.241435110620178	0.235487278704626	0.320411600090853	0.315693080490842	-0.00471851960001074
0.324319401426565	0.317833341619344	0.367337825169837	0.365110748659427	-0.00222707651040976
