Univariate_LR_coefficients_null_raster	Univariate_LR_coefficients_unifre_C	Univariate_LR_R2_null_raster	Univariate_LR_R2_unifre_C	Univariate_LR_delta_R2_unifre_C
0.500440905812457	12.7262004109449	0.487712802310595	0.114409829593067	-0.373302972717528
0.356880003731311	14.1849985221684	0.470982749594093	0.209471553652242	-0.261511195941851
0.480808679005567	8.5140964526195	0.413876660756545	0.0709896831269813	-0.342886977629564
0.513469162836703	15.5210298031149	0.395724728971714	0.128742470101131	-0.266982258870583
0.449478037518419	10.1536026331814	0.505194567525475	0.135582191382633	-0.369612376142842
0.549051002436794	11.3768089559611	0.460126433053391	0.0960362952964573	-0.364090137756933
0.409059594101169	13.3046212389671	0.350224308318488	0.130835715787812	-0.219388592530676
0.369460298035647	10.4547364928601	0.457704158600765	0.190806791141841	-0.266897367458924
0.41371887915078	4.82487705983571	0.444180800653405	0.044084406363924	-0.400096394289481
0.356585462957928	17.4862822458164	0.378279153947202	0.243940517421998	-0.134338636525203
0.346861155284502	10.0314613552668	0.428471379138134	0.145856656809506	-0.282614722328628
0.388191083126543	19.3350969614593	0.497724707763564	0.311302959487302	-0.186421748276261
0.339527678113772	8.68987585109366	0.426457426594008	0.163603126236715	-0.262854300357294
0.344671405261515	9.13740540814639	0.445662552557665	0.13372681795361	-0.311935734604055
0.332380758509614	8.33726399156494	0.353178457876282	0.104539621164273	-0.248638836712009
0.464629964717724	5.30360080096128	0.477472209093869	0.047452005538189	-0.43002020355568
0.600449223135057	24.0267143125226	0.270091662788045	0.0983073266448922	-0.171784336143153
0.367699157956644	9.94951012557714	0.45520812488303	0.181053159296837	-0.274154965586192
0.482490678161068	16.2141603344773	0.512742018079222	0.237556880665502	-0.27518513741372
0.598405764223861	6.37693261914868	0.357232129980759	0.0331152557079621	-0.324116874272797
0.492977853119278	15.3203773408604	0.528009446712333	0.173793460086755	-0.354215986625578
0.290700543251156	6.17414287735477	0.281829780155799	0.0768428913137744	-0.204986888842024
0.343533770294945	15.8908451855167	0.340870066828783	0.200204647981429	-0.140665418847354
0.3335022408757	3.85956831842558	0.392723775682595	0.0491078427083198	-0.343615932974275
0.662585896786597	10.5751085362098	0.314499724114319	0.0410282557012517	-0.273471468413067
0.523079652907965	16.4308203468377	0.412670906868721	0.105477488127796	-0.307193418740925
0.459251236784855	8.10330219517717	0.344721169832949	0.0460314592544586	-0.298689710578491
0.630167621283494	6.82513703394423	0.495021161381995	0.0329298202540424	-0.462091341127953
0.409464295031541	12.2268255616573	0.511206589360119	0.183141330134038	-0.328065259226081
0.380700013124308	12.0722143827057	0.482567250941709	0.185929980785011	-0.296637270156698
0.526992326297166	10.9777027965343	0.374413847763304	0.0724713653659215	-0.301942482397382
0.374465566296748	10.9021012390261	0.505059001785653	0.154486678034839	-0.350572323750813
0.455923385616077	3.87523100094571	0.311603340709656	0.0149941945969014	-0.296609146112754
0.432819614941541	8.43377115009336	0.538614981770663	0.105457630635108	-0.433157351135555
0.434025038235714	10.3785174552039	0.330589859230582	0.0781988878466792	-0.252390971383902
0.531244647038218	7.88248172420116	0.454936815454984	0.0553987407892742	-0.39953807466571
0.66277035420265	10.3258911272046	0.463764932372696	0.0656760352028383	-0.398088897169858
0.639779907249452	5.10309217688008	0.335053824919182	0.0156597628629295	-0.319394062056253
0.486389241393945	8.49459544284099	0.547409597177871	0.0846759670006115	-0.462733630177259
0.673240137791301	12.6593618574499	0.481294121949331	0.0618708711064803	-0.419423250842851
0.321874312555278	4.26810055956509	0.305947754459662	0.0418464422371406	-0.264101312222521
0.422537641407773	15.5713544721938	0.229754962288002	0.0777811699418504	-0.151973792346151
0.550894520775123	16.2489691286299	0.515097754312979	0.139371735853092	-0.375726018459887
0.349978820129412	7.75357506405574	0.389769695996518	0.0995400635765509	-0.290229632419967
0.358871408561233	17.3726363689612	0.421695886312559	0.277381111282795	-0.144314775029764
0.541673098108516	11.042838421775	0.399457087380485	0.0833992928325736	-0.316057794547911
0.524533650257039	19.9287492027603	0.35468236360021	0.121931907824331	-0.232750455775878
0.460613959965471	19.5078552076254	0.370139868397571	0.163654192460224	-0.206485675937347
0.540882107308216	15.416625246852	0.5630065003926	0.158108984816826	-0.404897515575774
0.714113568552911	9.93732291304046	0.396084775610184	0.056829232774975	-0.339255542835209
0.340188994135903	7.76076231385184	0.382806002430876	0.117134158471642	-0.265671843959234
0.476737630401626	11.0850002060537	0.436669104389487	0.104540132325296	-0.332128972064191
0.400515217373342	14.1300759948093	0.466510358890509	0.244758240876996	-0.221752118013513
0.462346953613797	11.5067735787066	0.557179905692953	0.147842538019888	-0.409337367673065
0.407354405795316	8.8869825511338	0.445357693757289	0.110683789127962	-0.334673904629327
0.353027244114367	9.33026972765801	0.390337067105315	0.123141267059668	-0.267195800045647
0.532718552593729	4.36168522420909	0.419244009113763	0.0237879977751514	-0.395456011338612
0.47116243486706	13.3883960718651	0.29134101492769	0.0726956753609045	-0.218645339566786
0.607963865276564	8.43516122368321	0.372957161325122	0.0445664741546346	-0.328390687170487
0.405316721152881	7.99932256438257	0.437904936626495	0.100632415575486	-0.337272521051009
0.431581541899586	12.1088542086403	0.503316484547411	0.194641071755545	-0.308675412791866
0.492959833806947	6.30607765883155	0.470893806166347	0.0600429544181651	-0.410850851748182
0.480556436067689	10.2544685042266	0.472256442161121	0.11941779895373	-0.352838643207391
0.49413791182156	9.97598180586081	0.34805247602831	0.0546355835224289	-0.293416892505882
0.592537099114372	10.5842827791359	0.424130357801384	0.0892195268914144	-0.334910830909969
0.458297154505218	15.2509350595168	0.569698986836196	0.199425166189449	-0.370273820646747
0.734635777998155	13.4041266232266	0.466591735833066	0.0662423798405811	-0.400349355992485
0.436735322691104	9.11854536690478	0.363458955256329	0.097364309716043	-0.266094645540286
0.357615368586097	11.349175222763	0.407706919787481	0.187724656084465	-0.219982263703016
0.47222910534478	10.6468176412014	0.525471664232216	0.122126319693089	-0.403345344539127
0.541802900993076	11.012506458713	0.423687516273978	0.0994392945403977	-0.324248221733581
0.598654564694884	20.3635795878604	0.413753958268445	0.127620067227018	-0.286133891041427
0.422349868336512	5.70854003915569	0.355947180407713	0.0393355110870284	-0.316611669320685
0.528186601950044	10.3592180501916	0.522854810622203	0.0936436987188378	-0.429211111903366
0.541342420948213	11.4015855565362	0.499211048486956	0.11069723865637	-0.388513809830586
0.604967973443041	13.5449530155756	0.450816281135942	0.0666948915357479	-0.384121389600194
0.368975925198785	12.6272248386934	0.465617969388344	0.202395871839201	-0.263222097549143
0.378790656452016	10.3778853840029	0.490578374474444	0.19199330357033	-0.298585070904115
