Univariate_LR_coefficients_null_raster	Univariate_LR_coefficients_elevation_R	Univariate_LR_R2_null_raster	Univariate_LR_R2_elevation_R	Univariate_LR_delta_R2_elevation_R
0.269880938946026	0.000644915962349007	0.383265300094942	0.172899552056828	-0.210365748038114
0.180139242829934	0.000631268421490089	0.171586484100425	0.217615094806285	0.0460286107058606
0.243953345727508	0.000510431067245944	0.291358036734729	0.208780223865419	-0.0825778128693103
0.247983374684704	0.000482798258949647	0.271182892971096	0.123153365199812	-0.148029527771284
0.25902912312164	0.000644932670746468	0.385862743673191	0.317104666337855	-0.068758077335336
0.258190676386045	0.000844950914088837	0.303776104195299	0.132317515256661	-0.171458588938638
0.209824007476643	0.00035521051579838	0.279499323142856	0.141046647575084	-0.138452675567772
0.211241343695487	0.000406448056479269	0.383919859059414	0.177844494073401	-0.206075364986013
0.244995465934506	0.00067586088759054	0.342221800463975	0.245491707720773	-0.096730092743202
0.212406899088952	0.000535190533976157	0.324653368016391	0.192357499660603	-0.132295868355788
0.296152762230786	0.000771412932120098	0.412730472893574	0.126238234569291	-0.286492238324283
0.206031280547657	0.000444610856898151	0.286827253460397	0.182144301829943	-0.104682951630454
0.192919142990522	0.000367638234868776	0.340349651115775	0.188468794368325	-0.151880856747451
0.217268529894743	0.000481943164710808	0.368799706554374	0.187696947684635	-0.18110275886974
0.268961936374793	0.000838808184372487	0.364476340200711	0.299515563170561	-0.0649607770301497
0.202543594000953	0.000521684540654047	0.236151733613559	0.108748817027692	-0.127402916585867
0.232028090770477	0.000850904056883095	0.24092683226158	0.206143534808786	-0.0347832974527939
0.256829553013413	0.000914211136065852	0.279460861486918	0.382996881313235	0.103536019826316
0.211465873314549	0.000638281921655745	0.307188606072213	0.164422666391494	-0.142765939680719
0.193986060572579	0.000442301112942839	0.233934824560764	0.189751596157911	-0.0441832284028529
0.217372388602555	0.000603695285803224	0.315237320301329	0.308548150075761	-0.00668917022556798
0.179934712193924	0.000538702621537211	0.224288964474718	0.21509878702885	-0.00919017744586789
0.166129126384747	0.000574993910729456	0.177367080306322	0.129396878364635	-0.0479702019416871
0.183414410032738	0.00046568490192032	0.357109990525493	0.147435434531697	-0.209674555993797
0.214642925419474	0.000463321284302325	0.284415416435326	0.141584120737824	-0.142831295697502
0.235765476889799	0.000631500103491099	0.538974373576413	0.305116634005024	-0.233857739571389
0.209944538291596	0.000557263342908903	0.406956290819143	0.259282506076422	-0.147673784742721
0.233337623005543	0.000692000276304763	0.333720817413073	0.236121259173429	-0.0975995582396438
0.281084677191373	0.000661503881697878	0.46488923643515	0.294871225258994	-0.170018011176156
0.37487579716325	0.00106904988017414	0.429879352186057	0.243327275016091	-0.186552077169967
0.263748099475411	0.000645888858148327	0.339247272064378	0.265453007867387	-0.0737942641969912
0.220981228671124	0.00066082451650605	0.216842294720352	0.297960386457323	0.0811180917369707
0.22024732656777	0.000613231247414119	0.331950054504101	0.184094142500957	-0.147855912003144
0.239251232648356	0.000892760429673123	0.373276718942098	0.346405158149307	-0.0268715607927914
0.229548574240751	0.000580058893747409	0.379035292163742	0.299511572598319	-0.0795237195654239
0.268206167264813	0.000497887958311173	0.381251202024942	0.112624992492649	-0.268626209532294
0.2848875578817	0.000759800692532795	0.291753496388956	0.305351087612885	0.013597591223929
0.167877490337337	0.000486901366358978	0.285655277571106	0.194084975230744	-0.0915703023403623
0.320386189329167	0.000856210679038955	0.31513640709585	0.276684271657174	-0.0384521354386758
0.187798072898109	0.000335320720209089	0.35037866682321	0.159668656217842	-0.190710010605368
0.240182755564461	0.000546102972550766	0.405881069958382	0.200444767813926	-0.205436302144456
0.237115674083162	0.000759345129231102	0.374696809338991	0.418287048114722	0.0435902387757312
0.146454929562371	0.000341101159538334	0.197883217055999	0.139672386747131	-0.0582108303088676
0.204459721141792	0.000538186363086771	0.264640227175977	0.220635174254153	-0.0440050529218235
0.176855149231057	0.00048021169518073	0.176388633541358	0.223917654586591	0.0475290210452329
0.177930168023543	0.000514027784948009	0.217822114114552	0.100581689633974	-0.117240424480578
0.184740446488914	0.000601439942830907	0.290424205338617	0.21223564090052	-0.078188564438097
0.218383892309887	0.000567961040623849	0.36905611801325	0.200974672973293	-0.168081445039957
0.331058115474386	0.000848135444276063	0.305403533804577	0.285003715451488	-0.0203998183530893
0.226509123719329	0.000675638775915197	0.296148230478894	0.315872004622312	0.0197237741434183
0.256569911503551	0.000488963620533219	0.400870862865342	0.236314156867437	-0.164556705997905
0.215572864145086	0.000613002999562194	0.375663066856621	0.320878573800252	-0.054784493056369
0.265001766795531	0.000700881764368179	0.416688327579464	0.282484767617071	-0.134203559962393
0.212695326546727	0.000580888260722505	0.30772664342743	0.231484438887309	-0.0762422045401207
0.223156575126236	0.000564962973583862	0.510665076616354	0.385973780589811	-0.124691296026543
0.217057209772791	0.000492224074121372	0.335122734599639	0.106496827329256	-0.228625907270383
0.218660779852592	0.000454223880253575	0.322847896914338	0.220713631054292	-0.102134265860046
0.275818064093814	0.000701515518899486	0.240004119704913	0.158276725491987	-0.0817273942129263
0.244070408196603	0.000670662669639283	0.279615339155121	0.208471244145035	-0.0711440950100863
0.182109855758879	0.00033278777279516	0.307519095655317	0.126996901777189	-0.180522193878128
0.181152648543087	0.00038183838353748	0.286809759606973	0.0840891532374277	-0.202720606369545
0.246498786766735	0.000722617203065161	0.349650740465462	0.223084929180831	-0.126565811284631
0.219743240129023	0.000706843183671969	0.391451138493332	0.270223862743361	-0.121227275749971
0.189692625288812	0.000663387305932654	0.272504010882626	0.341452381081713	0.068948370199087
0.260599408411358	0.00054402030807962	0.313878215861824	0.118472236866708	-0.195405978995116
0.16906711314208	0.000280361350679194	0.403680516064048	0.117976147675219	-0.285704368388829
0.196138361639848	0.000729848503264785	0.365216662922906	0.365391351838324	0.000174688915417665
0.199510880302591	0.000385764478000119	0.162701380267353	0.0788961838371534	-0.0838051964301995
0.17108605712449	0.000675557647086139	0.263788154726978	0.370991993538404	0.107203838811426
0.225725933895176	0.000620793585884339	0.315847562688074	0.146651996394798	-0.169195566293276
0.222295271800955	0.000550028700987914	0.331926744610458	0.400771695072298	0.0688449504618396
0.261051242924666	0.000505127377014484	0.41266284847157	0.184794358287366	-0.227868490184203
0.228167162972808	0.000593354184321637	0.405739620601347	0.264539629127857	-0.141199991473491
0.236507440578315	0.000625492430181636	0.381168339506244	0.351257488144211	-0.0299108513620329
0.21021384109126	0.000449531450148486	0.271693212493876	0.150643610947543	-0.121049601546333
0.237234984589285	0.000450651155892062	0.369376270419768	0.108136702009364	-0.261239568410403
