Univariate_LR_coefficients_null_raster	Univariate_LR_coefficients_Mixed_C	Univariate_LR_R2_null_raster	Univariate_LR_R2_Mixed_C	Univariate_LR_delta_R2_Mixed_C
0.523599875767326	0.551266517344818	0.371771529138599	0.0204260999333745	-0.351345429205225
0.592195918894034	1.60879005733728	0.48605633152856	0.331370372694456	-0.154685958834104
0.433339764031122	0.349584042060409	0.295232197681011	0.0115881375332756	-0.283644060147736
0.41790951774112	0.553193813485998	0.528077663948426	0.0430895685396738	-0.484988095408752
0.425658940868453	0.666231917858204	0.32385053316737	0.0309628107913435	-0.292887722376027
0.5183700882234	0.641224931578725	0.443814065198077	0.0296273630304178	-0.414186702167659
0.614880193416137	0.350126812607669	0.431971863847771	0.00784500746771481	-0.424126856380056
0.624781515668878	0.587317785206763	0.328097817182146	0.0131029207139728	-0.314994896468173
0.492453529719684	0.355022295274827	0.544958969249247	0.0191930888360313	-0.525765880413215
0.638426167714997	0.752657508785809	0.464959786668546	0.034528086082083	-0.430431700586463
0.513830948050231	0.857647533272164	0.544148933071556	0.0789552322094129	-0.465193700862143
0.421179212400409	0.415311296692904	0.234546411804383	0.014261511344	-0.220284900460383
0.539746120624576	0.553760347257684	0.503260395367419	0.0179587742064244	-0.485301621160995
0.34639660261548	0.597918427923942	0.387718135533337	0.0593481400877571	-0.32836999544558
0.359748207175915	0.55526708694769	0.422808190547482	0.0406426755006938	-0.382165515046788
0.529668199950621	0.469647152976456	0.393083571618718	0.0179929939851571	-0.375090577633561
0.503836443891332	0.391635305164622	0.349344634254206	0.0170044652287822	-0.332340169025424
0.445307776366745	0.623571757495247	0.357470915775356	0.0362089845257031	-0.321261931249653
0.50884391058068	0.422823286005517	0.523446213188807	0.018250345877879	-0.505195867310928
0.67850646384122	0.650393343848639	0.378321932931629	0.0143183653281953	-0.364003567603434
0.334359137556116	0.485899983997538	0.360191090554627	0.035622213923987	-0.32456887663064
0.472803191465967	0.532390605354174	0.441837458465318	0.0234245294086183	-0.4184129290567
0.50236130566053	0.898551442888539	0.603832337228195	0.103166158097034	-0.500666179131161
0.460086833679272	0.665413118527053	0.551333522374054	0.0558878917392437	-0.495445630634811
0.391380053180398	0.542397792624359	0.428815700396346	0.0443843806091919	-0.384431319787154
0.342679472505684	0.565080005780427	0.334598880793557	0.0416088634368981	-0.292990017356659
0.5275852124373	0.421812070877065	0.417158343587525	0.0135023730620483	-0.403655970525476
0.455251986664696	0.3442296120613	0.285588959479963	0.00913449445350075	-0.276454465026463
0.584060532421462	0.724040696644339	0.355745791257498	0.0270893401450114	-0.328656451112486
0.389236929323781	0.514605019463166	0.420850774510451	0.0291773279384662	-0.391673446571985
0.420039594786873	0.52345660279823	0.47948357380304	0.0495904686763787	-0.429893105126662
0.488550608495617	0.792224042549156	0.466594559314174	0.0598970135519875	-0.406697545762186
0.453982331995129	0.364044150470058	0.441314082723752	0.0137588424181204	-0.427555240305632
0.462943053530376	0.405363314458121	0.328487144577526	0.0148176228764964	-0.31366952170103
0.567516528937125	1.04616050818989	0.406199501875677	0.0655996789134449	-0.340599822962232
0.42945382695097	0.791709428713921	0.528035352090369	0.0810294301939214	-0.447005921896448
0.714851037671424	0.562487677186789	0.453218623797789	0.0184827802425111	-0.434735843555278
0.435837006556497	0.28766029291476	0.364510317224136	0.00830430486288555	-0.35620601236125
0.582217382621851	1.7566713781071	0.495971217759493	0.400880908886043	-0.0950903088734503
0.468916651913795	0.556006846021622	0.516147330898754	0.0379619657128212	-0.478185365185933
0.52092728559492	0.426389229101276	0.410231074621023	0.0164484892492736	-0.39378258537175
0.583621869673265	0.798899632743863	0.406204166113235	0.0446885963088986	-0.361515569804337
0.426030950138804	0.497950811520731	0.361963134362904	0.0275313786250729	-0.334431755737831
0.54210649647442	0.43413999307675	0.526602714433551	0.0176314860978995	-0.508971228335651
0.541082605889998	0.555031636362847	0.494019073613403	0.0281530884410813	-0.465865985172322
0.596424577729177	0.694252916006306	0.430618977366973	0.047174257989209	-0.383444719377764
0.369138984006783	0.540519536542129	0.462742872421341	0.054428718627702	-0.408314153793639
0.361349041988196	0.386282028632985	0.433871380690419	0.0295143345748559	-0.404357046115563
