Univariate_LR_coefficients_null_raster	Univariate_LR_coefficients_open_water_C	Univariate_LR_R2_null_raster	Univariate_LR_R2_open_water_C	Univariate_LR_delta_R2_open_water_C
0.151037596253434	0.227869157345314	0.388325426211782	0.358559842704173	-0.0297655835076085
0.142351138918963	0.188272780199998	0.436539917974483	0.291139618300884	-0.145400299673599
0.15061894103494	0.216561573917708	0.331484844169957	0.237792261225023	-0.0936925829449341
0.149109501396845	0.214559616450703	0.391100929521009	0.294849900084942	-0.0962510294360669
0.138266030192787	0.190108455917702	0.356658123281561	0.293735991731599	-0.0629221315499628
0.134413272461843	0.20402270474431	0.330923808029505	0.302539007113847	-0.0283848009156586
0.155307271787103	0.204853595282167	0.310004758301913	0.256476903748698	-0.0535278545532153
0.119355114818103	0.15629648560808	0.400810233416745	0.256772463616395	-0.14403776980035
0.174478796573689	0.246181076744346	0.381230953168027	0.349079774157691	-0.032151179010336
0.141288382665203	0.205750586039903	0.460137053713518	0.336979490121881	-0.123157563591637
0.124977933278092	0.20840303868186	0.312145938476485	0.289032835247328	-0.0231131032291571
0.185951839082199	0.267861494046757	0.451731478046589	0.383233907389223	-0.068497570657366
0.168564799701209	0.216914891838413	0.377600859698911	0.290238565630589	-0.0873622940683214
0.14135447652732	0.194137169418369	0.413702606823832	0.327119488695841	-0.086583118127991
0.134935570076318	0.188566813476666	0.419738184440104	0.331689854233911	-0.0880483302061938
0.130515677604834	0.201121940767241	0.397665040346926	0.350101400622159	-0.0475636397247666
0.118385804491202	0.195233639909271	0.339165400049451	0.306201576280522	-0.0329638237689288
0.127284746478565	0.19802037447279	0.476114711898614	0.322234203842677	-0.153880508055937
0.131660802094227	0.208541627452523	0.384057067358761	0.289855190612643	-0.0942018767461182
0.111963322227191	0.142831432804268	0.3062869797441	0.216681788376171	-0.0896051913679296
0.149408681848003	0.227803229627016	0.447118584520673	0.422514460374783	-0.02460412414589
0.13640914292868	0.185591182744083	0.456014578378146	0.282008628171799	-0.174005950206347
0.143259365536412	0.194994219566164	0.33308702249657	0.248664536296693	-0.0844224861998766
0.0889051014579	0.136779183749056	0.266434951177938	0.210403609738027	-0.0560313414399108
