Univariate_LR_coefficients_null_raster	Univariate_LR_coefficients_gcrop_R	Univariate_LR_R2_null_raster	Univariate_LR_R2_gcrop_R	Univariate_LR_delta_R2_gcrop_R
0.500384782454601	0.381063498569176	0.529724608852601	0.487262636352976	-0.0424619724996256
0.598734101977677	0.453737933467944	0.310465847319546	0.275211063537125	-0.0352547837824203
0.397733803848193	0.300155069381935	0.362807603232674	0.335807986627189	-0.0269996166054852
0.379702274638744	0.291296432034328	0.39258871916929	0.370686354771272	-0.0219023643980177
0.475676014185618	0.36425712506808	0.475778044516905	0.438723626922575	-0.0370544175943306
0.481567273429568	0.358603881198269	0.362777139823593	0.322493671864868	-0.0402834679587245
0.426731519872568	0.320899600840846	0.456431413562904	0.417336992343764	-0.0390944212191401
0.402994589428909	0.33473839491541	0.375760211549618	0.386149728470683	0.0103895169210654
0.556105674539595	0.437545382381096	0.543590561639994	0.519309056302937	-0.0242815053370568
0.485652799017552	0.379113387706169	0.532394677901439	0.519694682679615	-0.0126999952218239
0.389239481185579	0.294163987010689	0.420633095893462	0.379279923761404	-0.0413531721320581
0.406869850896763	0.325264874799802	0.523663905674913	0.497779636396453	-0.0258842692784609
0.724099687231873	0.549763854676243	0.439337421967761	0.384049793712566	-0.0552876282551942
0.69184430446921	0.526623722703903	0.441242287796801	0.39567607318861	-0.0455662146081913
0.406754153301763	0.309123397791564	0.338779133681712	0.315058096031987	-0.0237210376497253
0.622013404250828	0.489792574769112	0.386967759624676	0.379648883339002	-0.0073188762856739
0.4644906836007	0.386317975715827	0.616330709938815	0.58739818730183	-0.0289325226369844
0.474161031452312	0.371056087011299	0.365748978641581	0.340071137540531	-0.02567784110105
0.484134689476405	0.37756186522378	0.404365580607366	0.37689284005512	-0.0274727405522458
0.406192443450864	0.312387407573943	0.410402333426672	0.380633288280263	-0.0297690451464097
0.431673433897665	0.339852553612377	0.481153094265713	0.457057376851088	-0.0240957174146242
0.435906408808703	0.341637035964136	0.578256834263428	0.549055554471725	-0.0292012797917026
0.482186160281811	0.367642614014503	0.463957806884237	0.417390997821121	-0.0465668090631157
0.35047244626973	0.274947203265904	0.450195550687902	0.429722036450559	-0.0204735142373433
0.456026497921207	0.355273141178797	0.411078775608758	0.388267970565059	-0.0228108050436987
0.498496156873473	0.364745691963589	0.368703749461164	0.335370480318051	-0.033333269143113
0.429520856533532	0.32707816249682	0.469670388365547	0.45336150836008	-0.0163088800054664
0.549097979092012	0.424364385812647	0.458935834449754	0.429197948789608	-0.0297378856601461
0.393824641263865	0.311252104099247	0.336190937411826	0.33769011861136	0.00149918119953368
0.363273053838869	0.277573334098937	0.432840580789488	0.418051399614253	-0.0147891811752353
0.40823964259397	0.319253408005861	0.421260825303892	0.410487337999088	-0.0107734873048044
0.362557138031507	0.281169851604273	0.39535641686789	0.386487789149128	-0.00886862771876151
0.350429342803703	0.275607086850238	0.408250401668753	0.390062899047082	-0.0181875026216705
0.38654895135973	0.295452916816709	0.468821021312595	0.44068257657379	-0.0281384447388047
0.350262757682986	0.276841732040352	0.426564492835173	0.413111438441549	-0.0134530543936244
0.384003525015585	0.306126987483253	0.460603493204345	0.44359218379578	-0.0170113094085654
0.782976204893794	0.619867066635132	0.517983684916841	0.457085862331724	-0.0608978225851174
0.429921587824571	0.330919772650862	0.42763785839022	0.401573230727816	-0.0260646276624045
0.601550419709332	0.457320404831235	0.271673010477295	0.259249528673156	-0.0124234818041394
0.437938487407643	0.345271015650535	0.350973545675491	0.337069082551324	-0.0139044631241676
0.463057526076243	0.352965063343072	0.49810171486629	0.473324011030931	-0.0247777038353589
0.570633711838618	0.445459152568256	0.367523319253551	0.351010854160522	-0.0165124650930289
0.471344825821115	0.374321516805521	0.504167203690353	0.491485539623222	-0.0126816640671305
0.291484590419602	0.231631517290104	0.278041608887947	0.275661282469878	-0.00238032641806879
0.349076385844539	0.267580972063541	0.328629981761808	0.305360350966176	-0.0232696307956317
0.352169866054658	0.272658955220383	0.423838106044178	0.384973263707464	-0.0388648423367142
0.637857495274072	0.495778692324241	0.306167313362339	0.289567871842026	-0.0165994415203137
0.518247310515415	0.408572147204293	0.408857281480034	0.378363840074963	-0.0304934414050714
0.458480056801202	0.354052461532175	0.344433985112679	0.328166116385039	-0.0162678687276399
0.595715418574304	0.469882370773715	0.466525849208692	0.448789531351584	-0.0177363178571076
0.425908958064217	0.337451364130126	0.492623525085882	0.472309174482644	-0.0203143506032384
0.365895239883394	0.272011793386827	0.436113431006194	0.394502578201949	-0.0416108528042454
0.523599875767326	0.391833005802129	0.371771529138599	0.330870415557025	-0.0409011135815741
0.592195918894034	0.444169393121058	0.48605633152856	0.431885320648997	-0.0541710108795633
0.433339764031122	0.339443515554776	0.295232197681011	0.276301593218278	-0.0189306044627333
0.41790951774112	0.325211747480276	0.528077663948426	0.506510346454154	-0.021567317494272
0.425658940868453	0.330617536729577	0.32385053316737	0.317181148874427	-0.00666938429294323
0.5183700882234	0.409559350910996	0.443814065198077	0.422729441211444	-0.0210846239866327
0.614880193416137	0.469463048055872	0.431971863847771	0.393537238690368	-0.0384346251574023
0.624781515668878	0.491863459455705	0.328097817182146	0.326314105717352	-0.00178371146479417
0.492453529719684	0.382538855141583	0.544958969249247	0.491227795374778	-0.0537311738744684
0.638426167714997	0.506177214384688	0.464959786668546	0.468792273030929	0.00383248636238304
0.513830948050231	0.404171662616876	0.544148933071556	0.490405994332103	-0.0537429387394529
0.421179212400409	0.324657914441845	0.234546411804383	0.223555493650168	-0.0109909181542146
0.539746120624576	0.412626937589089	0.503260395367419	0.440067993107404	-0.0631924022600157
0.34639660261548	0.268714506953812	0.387718135533337	0.366504007710989	-0.0212141278223483
0.359748207175915	0.279871975950966	0.422808190547482	0.407746624369706	-0.0150615661777762
0.529668199950621	0.402293994402433	0.393083571618718	0.360009964640362	-0.0330736069783561
0.503836443891332	0.386485991048593	0.349344634254206	0.31593580207743	-0.033408832176776
0.445307776366745	0.324185776417556	0.357470915775356	0.317540065065973	-0.0399308507093833
0.50884391058068	0.388064431944308	0.523446213188807	0.474425724576579	-0.0490204886122285
0.67850646384122	0.499177792480542	0.378321932931629	0.330241828867925	-0.0480801040637037
0.334359137556116	0.266977637346963	0.360191090554627	0.361110788690045	0.000919698135418201
0.472803191465967	0.372183918818359	0.441837458465318	0.427285310252254	-0.0145521482130647
0.50236130566053	0.394608078636728	0.603832337228195	0.55729643012598	-0.0465359071022146
0.460086833679272	0.364296634124525	0.551333522374054	0.52578239878968	-0.0255511235843741
0.391380053180398	0.305926909931278	0.428815700396346	0.417592405455354	-0.0112232949409917
0.342679472505684	0.270996686817689	0.334598880793557	0.335103103404204	0.000504222610646587
0.5275852124373	0.398786937550997	0.417158343587525	0.370559479377434	-0.046598864210091
0.455251986664696	0.365846988124049	0.285588959479963	0.295378991705151	0.00979003222518732
0.584060532421462	0.459446830013496	0.355745791257498	0.348003998479691	-0.00774179277780646
0.389236929323781	0.308686884110746	0.420850774510451	0.410513033393071	-0.0103377411173799
0.420039594786873	0.318067946284702	0.47948357380304	0.453114055342286	-0.0263695184607548
0.488550608495617	0.382914052827991	0.466594559314174	0.453328476518678	-0.0132660827954958
0.453982331995129	0.357592735418007	0.441314082723752	0.418206356232598	-0.0231077264911544
0.462943053530376	0.360456170951857	0.328487144577526	0.307165734324234	-0.0213214102532922
0.567516528937125	0.438482554693241	0.406199501875677	0.39045236042076	-0.015747141454917
0.42945382695097	0.332551827735371	0.528035352090369	0.499616911771383	-0.0284184403189869
0.714851037671424	0.546030860845118	0.453218623797789	0.414858077222677	-0.0383605465751117
0.435837006556497	0.328912506990742	0.364510317224136	0.343753322495982	-0.0207569947281545
0.582217382621851	0.441690728932942	0.495971217759493	0.449661080961668	-0.0463101367978251
0.468916651913795	0.370110488019524	0.516147330898754	0.487766091218361	-0.0283812396803931
0.52092728559492	0.400747478945834	0.410231074621023	0.383985901210629	-0.0262451734103941
0.583621869673265	0.451708736133628	0.406204166113235	0.366154463042503	-0.040049703070732
0.426030950138804	0.326960773973347	0.361963134362904	0.33621261666522	-0.0257505176976844
0.54210649647442	0.4176016069613	0.526602714433551	0.492032435433189	-0.0345702790003616
0.541082605889998	0.41299182507001	0.494019073613403	0.45115572444419	-0.0428633491692128
0.596424577729177	0.463330766084822	0.430618977366973	0.391505644361992	-0.0391133330049813
0.369138984006783	0.288884233052783	0.462742872421341	0.440899603790753	-0.0218432686305873
0.361349041988196	0.289390649331011	0.433871380690419	0.42789350329411	-0.00597787739630878
