mean_branch_dispersal_velocity	weighted_branch_dispersal_velocity	branch_dispersal_velocity_variation_among_branches	original_diffusion_coefficient	weighted_diffusion_coefficient	diffusion_coefficient_variation_among_branches	isolation_by_distance_signal_rS	isolation_by_distance_signal_rP1	isolation_by_distance_signal_rP2
96.9336768468615	51.4055611042248	0.775657671898493	5164.65453337858	5123.37915644344	1.11838801973067	0.551594699101285	0.405202840987291	0.343527114231217
135.365264407238	67.3909439021498	1.00605094326764	3976.29831047861	3755.52128135652	0.982141358640416	0.739084370226195	0.724964042804847	0.536365639730183
90.27069179266	40.3365320158842	1.42770865203463	4332.67694133569	4749.7589266872	1.53141848920101	0.457067319882525	0.428402590344769	0.367270005191503
113.305635011493	64.2514399501187	0.795988861806765	4986.01241728678	5898.98714968473	1.43097780888699	0.588935783829495	0.566617557888099	0.512851450224083
106.298158323604	49.6732766847733	1.51949993527682	4014.1724297642	3300.78673161559	1.73519162536312	0.727836187506068	0.574956030315829	0.435935012180564
147.367633989667	59.381601088613	1.19617138767956	4743.95860579345	3902.85923167377	1.14509360339961	0.749894425860364	0.667025607753663	0.474254378473383
91.8206774012564	44.3638330871003	1.02550691096646	3510.02073494215	3484.4891918989	1.13567220134867	0.772400527458083	0.635070747941958	0.463443240117994
79.4530173530368	45.2701929629067	0.872309789014118	3932.95751941757	5209.7226481656	1.485793267955	0.612929083480099	0.560848472400113	0.489763607209819
122.160776207071	52.1695789290589	0.928161816653504	4219.71809752159	4304.73783876835	1.57690574420815	0.772244748938631	0.568359418598817	0.405194054013453
112.66809000671	59.3239487412314	1.0590009550325	4666.29770627215	5632.74791528047	1.1192823831991	0.56116972316093	0.539002507333897	0.502293922653397
51.0480965814848	31.0725115420261	0.765094967739535	2838.50918327748	3059.9064774221	1.13582109370046	0.534551555457573	0.48485382306814	0.431042458065956
82.2789576436615	31.3556957433987	1.14354650773745	3305.33306230963	2575.38978834373	1.19280337185911	0.555946761488454	0.514371807933533	0.437389509879117
135.595776369298	58.0271290676399	1.65540662064609	4612.54716483627	4152.55824264639	1.20253930422936	0.733680316024856	0.577419369389016	0.437415735636719
92.232467252193	49.7929960757727	1.07187577286019	3543.29186612972	3538.65800238313	1.22335972538035	0.739282501030622	0.586778408333607	0.441873511325424
240.636965741708	51.1429186912249	1.91861539505555	5154.76197329774	3677.38908179884	1.13191788306313	0.714841824944468	0.533797419266649	0.416751303247352
127.919168292976	48.6486163300365	1.74532965685897	4211.67847794886	3200.49716969859	1.3633533084028	0.618271799889403	0.456496993513975	0.376606124307359
134.680684581103	59.3926856385175	0.90673832113738	5103.77637497881	5437.09105248963	1.00972845949898	0.765307249936445	0.699157057697049	0.509432155893382
103.556960803197	41.4950451829773	1.41993254715729	3391.47941044157	4070.69589287395	1.19463131031812	0.570277411662222	0.52067514663958	0.475415762543043
136.151225724493	76.4578164109353	0.966802044712008	5597.40819788448	6596.53578100133	0.897890469583127	0.704782913858778	0.633260223958238	0.460581100550885
113.55400543736	54.7332144718721	0.887824288692301	6272.37844726276	5094.61118407272	1.6649725826327	0.617182323868991	0.531127266394487	0.444383165226648
97.5999699039491	43.3956159026238	1.10353423919191	4170.65114088417	3598.17408807159	1.27382048729427	0.594328154641874	0.608479506154338	0.519682468870302
