Univariate_LR_coefficients_null_raster	Univariate_LR_coefficients_Shrubs_C	Univariate_LR_R2_null_raster	Univariate_LR_R2_Shrubs_C	Univariate_LR_delta_R2_Shrubs_C
0.116678355444994	0.131661530979366	0.24522814058283	0.221967050372258	-0.0232610902105714
0.138825719796921	0.156539020345466	0.389492704390551	0.280736459774589	-0.108756244615962
0.147276902921486	0.158735206571635	0.431945154610262	0.245939902425841	-0.186005252184421
0.130123660943006	0.149046555567958	0.377802715056061	0.273547123920174	-0.104255591135887
0.128381053985146	0.15727841448835	0.418256084433854	0.40044060720114	-0.0178154772327139
0.129341129764886	0.133932083139406	0.443109278248909	0.337485267034716	-0.105624011214193
0.140733327238492	0.172081310176345	0.556004129907417	0.383101666186748	-0.17290246372067
0.129607834256173	0.148728413048825	0.409368574888041	0.330810083794632	-0.0785584910934084
0.137703504654396	0.161928153952806	0.410167750547781	0.348272556460313	-0.0618951940874685
0.104801394527245	0.113493755353361	0.287285254424253	0.224579643525346	-0.0627056108989076
0.167174317588601	0.169529745256288	0.341025919299594	0.266131331997977	-0.0748945873016171
0.12730027966483	0.140686833203295	0.334713137238643	0.245865701415173	-0.0888474358234698
0.1081132237092	0.137755699574402	0.340713748996775	0.293608137810936	-0.0471056111858383
0.109772319157903	0.106645923478596	0.344956972434441	0.234071699472642	-0.110885272961799
0.10200738123783	0.113844945198107	0.303232283563617	0.216930134612814	-0.0863021489508031
0.115063078355839	0.116147599994863	0.325618866620299	0.250175267567386	-0.075443599052913
0.16098771583314	0.153995993958485	0.3925870828435	0.204628465263334	-0.187958617580166
0.168508375632228	0.18360444829978	0.369860938295555	0.277843480834775	-0.0920174574607796
0.115524921683664	0.139145590591058	0.283221313477317	0.259622150373251	-0.023599163104066
0.113222392683958	0.119261914963679	0.363338257183709	0.243078523016371	-0.120259734167338
0.160074317167777	0.164478359479344	0.446458916200413	0.31407690712583	-0.132382009074583
0.134538909177353	0.154079058768547	0.398434881653583	0.291389179308237	-0.107045702345345
0.154685758255744	0.170851892269869	0.407572357341492	0.276241068982094	-0.131331288359399
0.131499871809474	0.138448909549903	0.350865285964987	0.255372726388579	-0.0954925595764081
0.179245833509231	0.178007391487954	0.523698251731677	0.359348083921589	-0.164350167810088
0.1416152926257	0.148962352261769	0.408746925156795	0.310778860560148	-0.0979680645966467
0.115175501740913	0.154625787545216	0.438280052686114	0.361913909793324	-0.0763661428927899
0.117677233389475	0.137697040583239	0.404352475520988	0.308280484462791	-0.0960719910581971
0.0871678636773959	0.103157247964761	0.256518043789323	0.215366806855667	-0.0411512369336559
0.132578063690766	0.144727408696447	0.393876286843974	0.314317604345423	-0.0795586824985512
0.148361908571459	0.160584217337119	0.442696501892419	0.264496828472431	-0.178199673419989
0.133059345339793	0.140524656391322	0.381137641209691	0.314978202311883	-0.0661594388978087
0.115280887922619	0.149694760940838	0.351437997110314	0.316028255177503	-0.0354097419328114
0.183696425724865	0.179013836213297	0.499796538519041	0.30410684867942	-0.195689689839622
0.16586862579374	0.170900973648132	0.430358054294178	0.293128403082728	-0.13722965121145
0.113283955565216	0.130680521207565	0.410592867716501	0.297663250062115	-0.112929617654386
0.15224562042628	0.170685828680714	0.345274607851177	0.269333953982217	-0.0759406538689599
0.137794486054924	0.159299820183169	0.352482759955608	0.268418773783868	-0.0840639861717395
0.123095216636265	0.143006713328877	0.331659504291989	0.284041299230013	-0.0476182050619761
0.133637220100116	0.14586228123585	0.332481498990924	0.272446395056121	-0.0600351039348032
0.122242128033875	0.139333183691347	0.318689215192691	0.289626266962992	-0.0290629482296989
0.120496163244956	0.142150523735061	0.335753214759489	0.300701833377255	-0.0350513813822333
0.13722257444532	0.155482708688122	0.452798218821597	0.384239759865375	-0.068558458956222
0.178711881713771	0.195966390427808	0.475542436232579	0.340763750738131	-0.134778685494448
0.123322246070839	0.133190911063587	0.346661925621143	0.251981053826937	-0.0946808717942055
0.124279681786005	0.156126105985247	0.406775454353056	0.366070778843691	-0.0407046755093656
0.135830654159284	0.144648103643632	0.425985651287653	0.214697655929953	-0.2112879953577
0.131345193517456	0.153277015263458	0.52595737351059	0.372502436046237	-0.153454937464353
0.112318909188853	0.116525241832568	0.330360925357459	0.205390393228223	-0.124970532129236
0.121992474558882	0.125796043514219	0.381669225304199	0.303732229725551	-0.0779369955786482
0.138838712084905	0.144561968584161	0.397113191528455	0.268211979804018	-0.128901211724438
0.13149849526972	0.15329692579807	0.33125081696619	0.267325578686848	-0.0639252382793419
0.110580113107625	0.122714293787369	0.327437118781315	0.271940509374949	-0.0554966094063662
0.125707223790639	0.135000596026875	0.410386671888949	0.333127462128284	-0.0772592097606649
0.139297485914638	0.172773315740776	0.442613717073891	0.335271393726058	-0.107342323347833
0.128207177271483	0.134676014522964	0.386081536053489	0.276391346889365	-0.109690189164123
0.138352393681899	0.142591103126533	0.437551084124623	0.291221669277619	-0.146329414847004
0.156306206832949	0.166181265105526	0.496619678050381	0.324087762704726	-0.172531915345655
0.152830980422082	0.164969036082402	0.493925520665032	0.366175125281527	-0.127750395383504
0.117340594295432	0.128909106352648	0.413595109744601	0.317245730280524	-0.0963493794640767
0.134922878221597	0.168224317707119	0.408494849188798	0.321405373502508	-0.0870894756862904
0.11333203008771	0.122021694863938	0.42794490438022	0.318221223155539	-0.109723681224681
0.133849213473766	0.144275475335799	0.372434416577617	0.248750362595408	-0.123684053982209
0.129178672334723	0.15389988799337	0.4537475173009	0.281830587893822	-0.171916929407077
0.130917784590757	0.143460776148221	0.338579693797105	0.288727464835203	-0.0498522289619018
0.126325944070198	0.133397037353109	0.409724282244662	0.243833388766745	-0.165890893477918
0.14417257915046	0.160874555921927	0.332801844040762	0.233823061463457	-0.0989787825773056
0.139695654442077	0.164275623278791	0.375935626385541	0.351602556670826	-0.024333069714715
0.136832968951474	0.13259148763527	0.410132866658084	0.226412828032368	-0.183720038625716
0.142736534443259	0.145771058100945	0.438231626330301	0.313605620384081	-0.124626005946221
