Univariate_LR_coefficients_null_raster	Univariate_LR_coefficients_Flyway_Pas_R	Univariate_LR_R2_null_raster	Univariate_LR_R2_Flyway_Pas_R	Univariate_LR_delta_R2_Flyway_Pas_R
0.45643201535401	0.445010180544724	0.347806990861149	0.405690900264441	0.0578839094032915
0.2267030072019	0.198379994294087	0.152422384347048	0.127656204140987	-0.0247661802060613
0.272262424192691	0.215315005218597	0.179146411499781	0.135904849660573	-0.0432415618392078
0.169519492866542	0.136060755916285	0.0629110608516909	0.0465004233563517	-0.0164106374953392
0.205512425829247	0.139405631364444	0.0271402170780602	0.0145178763491403	-0.0126223407289199
0.411730807170089	0.38987200809344	0.573260957959234	0.53563851330194	-0.0376224446572939
0.742662107165122	0.630477395407569	0.632117567918354	0.710124291901458	0.0780067239831038
0.253939159458204	0.172642102327274	0.0630191665679134	0.0327985830279077	-0.0302205835400057
0.205016294734511	0.170928096259373	0.112754797957632	0.0952508556110356	-0.0175039423465963
0.288165709335759	0.228459770947019	0.179372333072955	0.137549035854509	-0.0418232972184462
0.318677493092491	0.284815753632415	0.345777667103719	0.295166417386883	-0.0506112497168359
0.337823212762906	0.284549479584346	0.194656666488565	0.165552734185803	-0.0291039323027616
0.512546259455603	0.39238890776522	0.236034445797476	0.171175322399206	-0.0648591233982702
0.465287785152358	0.366176543987907	0.474044921078902	0.341619660998899	-0.132425260080003
0.179382993457596	0.121863977679194	0.0586173811693954	0.0357024977263231	-0.0229148834430722
0.527047809155911	0.448914294801912	0.366630750289874	0.308543911389038	-0.0580868389008362
0.257420569318673	0.204448152891081	0.297651367200353	0.214870758721841	-0.0827806084785114
0.288293723783326	0.17699203512897	0.0828206745148953	0.0404897226657793	-0.0423309518491159
0.28465415537388	0.254557544554328	0.11248343066316	0.0961953688156677	-0.0162880618474918
0.125700427714017	0.0927402103193621	0.065873302570368	0.0418994878217763	-0.0239738147485917
0.292531297135728	0.26666802801974	0.389610179216604	0.376096501801386	-0.0135136774152179
0.459422156617499	0.363036199370429	0.43399152296117	0.330888950021891	-0.103102572939279
0.250925461615483	0.2195428857704	0.274639844389712	0.245827430682281	-0.0288124137074308
0.218539362889769	0.166767420548281	0.11329977928515	0.089521906130653	-0.0237778731544974
0.379183007871704	0.332828664608228	0.45503270320628	0.388988419423922	-0.0660442837823582
0.312295425742977	0.265070042019497	0.278578059648626	0.237691369285177	-0.0408866903634494
0.187279851952955	0.128763707290443	0.248456006330683	0.171283523252894	-0.0771724830777896
0.386742593527444	0.319402426469537	0.559847042504585	0.461593134064721	-0.0982539084398638
0.0816354334142884	0.0502979640845215	0.0372522299117817	0.0189142750465378	-0.0183379548652439
0.205162809255206	0.184853282457509	0.127003939374187	0.111484882901102	-0.0155190564730847
0.534877697540481	0.509579969662142	0.475234948018741	0.442605909515154	-0.0326290385035862
0.524443344329959	0.464658312666835	0.315890628503158	0.271354793003329	-0.044535835499829
0.182624165442694	0.150973399397894	0.293236689272095	0.214480483014393	-0.0787562062577025
0.46536389790376	0.428024309970209	0.704730259953136	0.629686514915513	-0.0750437450376227
0.21080898835795	0.156427655800436	0.117591289382853	0.0755826064695824	-0.0420086829132702
0.351155648161095	0.309882640521162	0.286401072327671	0.30061168867812	0.0142106163504495
0.327571675694138	0.301491602439681	0.533307636713373	0.485367554029088	-0.0479400826842847
0.233200568765292	0.207583868072674	0.133963699615823	0.122573189687815	-0.0113905099280076
0.482422767048615	0.437671254661855	0.534947914747182	0.46343096624233	-0.0715169485048517
0.116453351562414	0.0612453320279406	0.0207045032528459	0.00732236587799951	-0.0133821373748464
0.315935447005173	0.272538456484338	0.169484117342249	0.147770939158319	-0.02171317818393
0.512148254079097	0.40127663657528	0.117654359147752	0.0822480191626102	-0.0354063399851414
0.38496430993838	0.304414024492818	0.158953400262828	0.127289168517952	-0.0316642317448768
0.0745262257121674	0.0499912504295327	0.0336399952140643	0.0169385918887864	-0.0167014033252778
0.208847155635344	0.173301646741965	0.450123714677371	0.400022275754283	-0.0501014389230877
0.091711883034598	0.0562730954072851	0.0182531492605099	0.00743511570509384	-0.0108180335554161
0.266412811878833	0.199930472294532	0.148019450137879	0.102280499817047	-0.0457389503208318
0.150080250375363	0.113560834685327	0.0932652839737941	0.0679333815663046	-0.0253319024074895
0.797757940743428	0.685511214665821	0.585990322100777	0.747872033695722	0.161881711594945
0.179726118098721	0.136307396921105	0.162659229382207	0.104757679232821	-0.0579015501493862
0.139250232655665	0.115836393443715	0.129568073407926	0.105703663509367	-0.0238644098985587
0.349366857097869	0.276559306875934	0.43853509312949	0.333811962080714	-0.104723131048776
0.548151276506386	0.451838602121306	0.308077163963569	0.238954175183146	-0.0691229887804232
0.205476477101373	0.150162837876029	0.0815720134127531	0.0497350039686258	-0.0318370094441274
0.284496549234635	0.220768493235211	0.144164848573463	0.107094638066538	-0.0370702105069251
0.444600130039371	0.33201570662637	0.105055517649688	0.0695933276958105	-0.0354621899538774
0.297562065011571	0.210525774926747	0.270657402677992	0.201014548407755	-0.0696428542702372
0.185649911898132	0.163175937611758	0.227488978116421	0.20222695016176	-0.0252620279546605
0.0695383293671997	0.0328514735269675	0.0108048581581946	0.00292834157158478	-0.0078765165866098
0.272103874215064	0.237286438983471	0.245951519491312	0.213164347331513	-0.0327871721597989
0.179020812311324	0.126153511096582	0.0687441199386095	0.0407958608265796	-0.0279482591120299
0.292483304093323	0.247062460101885	0.310364118465681	0.252373396563418	-0.0579907219022635
0.0723397597188497	0.0366191025190782	0.023930926219807	0.00730602437780945	-0.0166249018419976
0.452441005660505	0.360511039160652	0.11312837263029	0.080400136628076	-0.0327282360022143
0.200560304435114	0.200846314298865	0.208301946091325	0.223283358983193	0.0149814128918682
0.256869819384707	0.216602364626122	0.11461938815483	0.0852331094898184	-0.0293862786650112
0.207897321498185	0.177968132635751	0.13102481403694	0.113987336398997	-0.0170374776379432
0.33624397018646	0.284419889075774	0.401306824480411	0.31663736841869	-0.0846694560617201
0.589060614184412	0.495700577079308	0.448338841216864	0.350326178784528	-0.0980126624323359
0.146729605269791	0.102439352508504	0.0438009509916143	0.0271860932572103	-0.016614857734404
0.291677921082665	0.244602234223076	0.217103056643822	0.18614698246022	-0.0309560741836025
0.257026795131185	0.188228611889784	0.155204793592837	0.10382665920333	-0.0513781343895071
