Univariate_LR_coefficients_null_raster	Univariate_LR_coefficients_gflpu_C	Univariate_LR_R2_null_raster	Univariate_LR_R2_gflpu_C	Univariate_LR_delta_R2_gflpu_C
0.151037596253434	0.151048456127682	0.388325426211782	0.388332472397418	7.04618563612813e-06
0.142351138918963	0.142358825266202	0.436539917974483	0.436525800383317	-1.41175911659297e-05
0.15061894103494	0.150630188721116	0.331484844169957	0.331493861319761	9.01714980328094e-06
0.149109501396845	0.149118966609525	0.391100929521009	0.391103675783538	2.74626252888543e-06
0.138266030192787	0.138278182681722	0.356658123281561	0.356664755183577	6.6319020154415e-06
0.134413272461843	0.134421513067765	0.330923808029505	0.330924584163967	7.76134462143752e-07
0.155307271787103	0.155314168836035	0.310004758301913	0.310002138775138	-2.61952677532706e-06
0.119355114818103	0.119363886025672	0.400810233416745	0.400808311411749	-1.92200499565809e-06
0.174478796573689	0.174488077639735	0.381230953168027	0.381232607587594	1.65441956734291e-06
0.141288382665203	0.141297732588936	0.460137053713518	0.460145387410494	8.33369697655906e-06
0.124977933278092	0.124987363754671	0.312145938476485	0.31214678964985	8.51173364513347e-07
0.185951839082199	0.185962197543665	0.451731478046589	0.451730519634123	-9.58412465890124e-07
0.168564799701209	0.168576252858469	0.377600859698911	0.377608152553085	7.29285417422343e-06
0.14135447652732	0.141362511263168	0.413702606823832	0.413701210155106	-1.39666872633892e-06
0.134935570076318	0.134943555165175	0.419738184440104	0.419739458293117	1.2738530124623e-06
0.130515677604834	0.130524587503094	0.397665040346926	0.397671609602223	6.5692552971286e-06
0.118385804491202	0.118395117754013	0.339165400049451	0.339167878577266	2.47852781554148e-06
0.127284746478565	0.127290227204899	0.476114711898614	0.476099385769321	-1.53261292923923e-05
0.131660802094227	0.131671731138824	0.384057067358761	0.384068068824753	1.10014659913671e-05
0.111963322227191	0.111967959535826	0.3062869797441	0.306284521609832	-2.45813426885677e-06
0.149408681848003	0.149420010815633	0.447118584520673	0.447133340412585	1.47558919118551e-05
0.13640914292868	0.136417523896539	0.456014578378146	0.456009246897309	-5.33148083681212e-06
0.143259365536412	0.143269137030295	0.33308702249657	0.333087127424455	1.04927884936323e-07
0.0889051014579	0.0889099120922179	0.266434951177938	0.266432660169349	-2.29100858811782e-06
0.131796710628302	0.131803565028465	0.412682574149289	0.412680204561834	-2.36958745519766e-06
0.115786231625102	0.115797015524831	0.410285761144215	0.410293503234315	7.74209009990479e-06
0.163143613161208	0.163155131043672	0.473531814679412	0.473537790162733	5.97548332131881e-06
0.13198902519245	0.131996117081221	0.313350476519462	0.313348722487822	-1.75403163948928e-06
0.164516550807871	0.164529533588292	0.398229545449678	0.398235862412001	6.3169623226722e-06
0.128529485068277	0.128537862336912	0.308367486609988	0.308372218080436	4.73147044754985e-06
0.116678355444994	0.116685643631036	0.24522814058283	0.245229988561905	1.84797907518131e-06
0.138825719796921	0.138834376125083	0.389492704390551	0.389486214296905	-6.49009364528386e-06
0.147276902921486	0.147285268225442	0.431945154610262	0.43194848524493	3.33063466811945e-06
0.130123660943006	0.130130513205558	0.377802715056061	0.377802534037792	-1.81018268485822e-07
0.128381053985146	0.128392473870246	0.418256084433854	0.41826731300721	1.12285733557815e-05
0.129341129764886	0.129351133408201	0.443109278248909	0.443117263885411	7.98563650239448e-06
0.140733327238492	0.140740831271246	0.556004129907417	0.555997893741071	-6.23616634665147e-06
0.129607834256173	0.129617998567654	0.409368574888041	0.409375893073674	7.31818563359798e-06
0.137703504654396	0.137709609734186	0.410167750547781	0.410162682246994	-5.06830078700338e-06
0.104801394527245	0.104809785425867	0.287285254424253	0.287291246853811	5.99242955767743e-06
0.167174317588601	0.16718038570201	0.341025919299594	0.341021337591625	-4.58170796907575e-06
0.12730027966483	0.127310478609907	0.334713137238643	0.334717088239458	3.95100081440614e-06
0.1081132237092	0.108119561577075	0.340713748996775	0.340712779775412	-9.69221362445705e-07
0.109772319157903	0.109782347191081	0.344956972434441	0.344965805733078	8.83329863643478e-06
0.10200738123783	0.102014815724354	0.303232283563617	0.303238454507038	6.17094342120206e-06
0.115063078355839	0.115072016167581	0.325618866620299	0.32562302941214	4.16279184184409e-06
0.16098771583314	0.160995810033151	0.3925870828435	0.392589846886388	2.76404288829246e-06
0.168508375632228	0.168516865344963	0.369860938295555	0.369865584154379	4.6458588248699e-06
0.115524921683664	0.115533068433647	0.283221313477317	0.283228406929011	7.09345169425113e-06
0.113222392683958	0.113231456557536	0.363338257183709	0.363343056752086	4.79956837734496e-06
0.160074317167777	0.160080552333846	0.446458916200413	0.446444571813026	-1.43443873868998e-05
0.134538909177353	0.134546650226815	0.398434881653583	0.398431675185322	-3.20646826085236e-06
0.154685758255744	0.15469702876057	0.407572357341492	0.407579982411233	7.62506974055777e-06
0.131499871809474	0.13151167277258	0.350865285964987	0.350874882254529	9.59628954233516e-06
0.179245833509231	0.179255487359371	0.523698251731677	0.52369999601194	1.74428026311624e-06
0.1416152926257	0.141626501363672	0.408746925156795	0.40874415755102	-2.76760577483381e-06
0.115175501740913	0.115182169239572	0.438280052686114	0.438280585288226	5.32602112357505e-07
0.117677233389475	0.117687153154681	0.404352475520988	0.404357174951129	4.69943014136387e-06
0.0871678636773959	0.0871752022812811	0.256518043789323	0.256525059148559	7.01535923586238e-06
0.132578063690766	0.132585368912265	0.393876286843974	0.393883365619489	7.0787755146462e-06
0.148361908571459	0.14837123605603	0.442696501892419	0.442700072088436	3.57019601698871e-06
0.133059345339793	0.13306436299354	0.381137641209691	0.381121873523154	-1.57676865372158e-05
0.115280887922619	0.115289443954884	0.351437997110314	0.351443753105709	5.75599539476279e-06
0.183696425724865	0.18370376502679	0.499796538519041	0.499793130683725	-3.40783531666e-06
0.16586862579374	0.165879786259229	0.430358054294178	0.43036620271592	8.14842174173824e-06
0.113283955565216	0.113292453933889	0.410592867716501	0.410601543955873	8.67623937211848e-06
0.15224562042628	0.152252173650682	0.345274607851177	0.345272329441783	-2.27840939343027e-06
0.137794486054924	0.137804410367485	0.352482759955608	0.352488257449661	5.49749405326372e-06
0.123095216636265	0.123100796787532	0.331659504291989	0.331652248232169	-7.25605981954924e-06
0.133637220100116	0.13364406592195	0.332481498990924	0.332469746566297	-1.17524246269762e-05
0.122242128033875	0.122248510615431	0.318689215192691	0.31868615007928	-3.06511341108262e-06
0.120496163244956	0.12050670274042	0.335753214759489	0.335756047449831	2.8326903427911e-06
0.13722257444532	0.137233142122464	0.452798218821597	0.452793592859105	-4.62596249217739e-06
0.178711881713771	0.178726063786415	0.475542436232579	0.475555406179552	1.29699469726408e-05
0.123322246070839	0.123331846242213	0.346661925621143	0.346663885503075	1.95988193230079e-06
0.124279681786005	0.12429083489711	0.406775454353056	0.406787498672983	1.20443199265186e-05
0.135830654159284	0.135841473835037	0.425985651287653	0.425994864497157	9.21320950453275e-06
0.131345193517456	0.131353469858964	0.52595737351059	0.525959324700995	1.95119040458103e-06
0.112318909188853	0.112327630920333	0.330360925357459	0.330364252903022	3.32754556342518e-06
0.121992474558882	0.122001942600956	0.381669225304199	0.381671475829097	2.25052489793987e-06
0.138838712084905	0.138847193614687	0.397113191528455	0.397116998757938	3.8072294825664e-06
0.13149849526972	0.131507537321947	0.33125081696619	0.331253070488398	2.25352220845076e-06
0.110580113107625	0.110586053208915	0.327437118781315	0.327434562009041	-2.55677227373186e-06
0.125707223790639	0.125715015802229	0.410386671888949	0.410387577163901	9.05274951834567e-07
0.139297485914638	0.139306268933764	0.442613717073891	0.442611307679223	-2.40939466772394e-06
0.128207177271483	0.128217241263733	0.386081536053489	0.386083747181299	2.21112781029209e-06
0.138352393681899	0.138361625082199	0.437551084124623	0.437560215011446	9.13088682269469e-06
0.156306206832949	0.156315762761239	0.496619678050381	0.496629210676572	9.53262619052264e-06
0.152830980422082	0.152839224923867	0.493925520665032	0.493915852610483	-9.66805454855058e-06
0.117340594295432	0.117348768501946	0.413595109744601	0.413598649737857	3.53999325636289e-06
0.134922878221597	0.134931868830275	0.408494849188798	0.408493429923355	-1.41926544378057e-06
0.11333203008771	0.11333918145924	0.42794490438022	0.427939944475671	-4.95990454885131e-06
0.133849213473766	0.133859490527272	0.372434416577617	0.372432926056975	-1.49052064191135e-06
0.129178672334723	0.12918758290185	0.4537475173009	0.45375057000129	3.05270039041572e-06
0.130917784590757	0.130926342350172	0.338579693797105	0.338582918892235	3.22509512956648e-06
0.126325944070198	0.126335877741182	0.409724282244662	0.409732889860895	8.6076162326143e-06
0.14417257915046	0.144183656396999	0.332801844040762	0.332805774596427	3.93055566444422e-06
0.139695654442077	0.139701830150737	0.375935626385541	0.375927592920227	-8.03346531419447e-06
0.136832968951474	0.136844154182182	0.410132866658084	0.410141102189094	8.23553100998131e-06
0.142736534443259	0.142744106592923	0.438231626330301	0.438229969737659	-1.65659264272922e-06
