Univariate_LR_coefficients_null_raster	Univariate_LR_coefficients_wetland_new_C	Univariate_LR_R2_null_raster	Univariate_LR_R2_wetland_new_C	Univariate_LR_delta_R2_wetland_new_C
0.174278406315761	0.234143353308528	0.23578264680649	0.282390819327728	0.0466081725212382
0.313383104481205	0.37543492498744	0.263360349133337	0.301250770207296	0.0378904210739596
0.203540869488578	0.287322059333317	0.348526941095379	0.443641765363236	0.0951148242678572
0.184540661095175	0.231913272914457	0.307660868716894	0.346397832531678	0.0387369638147839
0.267448491095447	0.324930843375805	0.390857261598422	0.436806723381726	0.045949461783304
0.225450702591245	0.253571928623897	0.462358664092889	0.462648019778805	0.000289355685916481
0.267203241765314	0.312394921405688	0.383292177737688	0.407617362556228	0.0243251848185398
0.324909302879181	0.376120834442009	0.444068313892913	0.473191282352114	0.0291229684592008
0.264655630462643	0.319758679435464	0.359297093286329	0.397603876452715	0.0383067831663856
0.246173845750191	0.316553903940546	0.29675099714819	0.316905697812331	0.0201547006641415
0.275883875157994	0.307542606004233	0.312573362738416	0.300746101379998	-0.0118272613584183
0.163793104152798	0.205916461207124	0.340544575615153	0.394514639467378	0.0539700638522253
0.208144477834966	0.259121027376761	0.383820282024755	0.416670062686756	0.0328497806620003
0.207926536943208	0.287688806066434	0.173191149071746	0.212970499582785	0.0397793505110389
0.193213527121642	0.238436884267684	0.373013324749051	0.404976610196829	0.0319632854477787
0.260538936296584	0.315493384190319	0.353927097924863	0.385783960298029	0.0318568623731662
0.185989422946046	0.228006389329377	0.332389365562499	0.36971311700759	0.0373237514450912
0.178630949247512	0.223100109683216	0.216385991607938	0.231231189778315	0.0148451981703773
0.260855484566512	0.314604955246041	0.305846211210564	0.33830204241506	0.0324558312044954
0.184580399069579	0.232447545331826	0.319038799506289	0.35776319193438	0.0387243924280909
0.201639024924044	0.251960696392874	0.338053924833599	0.383198770451675	0.0451448456180768
0.182031117844595	0.228839413264993	0.237746915508915	0.259850821734785	0.0221039062258702
0.244211604702117	0.28687083376034	0.485781779502396	0.505524504183428	0.0197427246810311
0.174931249248346	0.198252986509354	0.203839710405449	0.218836644675093	0.0149969342696439
0.263036692463512	0.345718971975714	0.373614350643307	0.428127678258938	0.0545133276156309
0.180139242829934	0.251755195929555	0.171586484100425	0.219894553069513	0.0483080689690883
0.240160290796541	0.302657446491361	0.26979226509675	0.329587710758316	0.0597954456615657
0.247983374684704	0.332177099096329	0.271182892971096	0.323961243884583	0.0527783509134865
0.244811492123088	0.318895861474363	0.366233454479359	0.445532022609759	0.0792985681304001
0.249653014846944	0.289327519516391	0.287396020800208	0.303196858512047	0.015800837711839
0.213557325563101	0.240013901995881	0.284124429651815	0.291681687609406	0.00755725795759038
0.20410850369939	0.227699215342693	0.385317199246418	0.407661538990505	0.0223443397440868
0.244995465934506	0.30019896226029	0.342221800463975	0.379891506790018	0.0376697063260437
0.168399864994787	0.205626059271437	0.316394877838179	0.341537273664432	0.0251423958262528
0.299605763723697	0.398093957330964	0.415492520043977	0.473068265556791	0.0575757455128149
0.205905931023755	0.250895740030924	0.305161126454151	0.319535800260521	0.0143746738063704
0.215722519430916	0.232372811119675	0.357132089536471	0.349733410851527	-0.0073986786849447
0.220580115817796	0.268052785847316	0.374892883368025	0.406542902240555	0.0316500188725297
0.266032083259292	0.302494464118298	0.392375022697028	0.3913141819811	-0.00106084071592744
0.209245055750278	0.287549680648006	0.246382102176012	0.280403069900653	0.0340209677246411
0.234984311210682	0.294384171550139	0.244831429211284	0.270728224240785	0.025896795029501
0.25065157059199	0.311352467508035	0.278069310101539	0.30849352847811	0.0304242183765701
0.220897990461352	0.28764388726234	0.310798975823312	0.369975516652646	0.0591765408293343
0.192331485469021	0.233738016256989	0.231272517281634	0.262567088844158	0.0312945715625242
0.220929807007275	0.279294812323563	0.320912880959907	0.363359869071985	0.0424469881120774
0.174116699119554	0.215779884729064	0.212039025990349	0.235726684456141	0.0236876584657926
0.171856000729893	0.197657679609437	0.198822342094204	0.196689325565008	-0.00213301652919531
0.163525266027681	0.235277706043686	0.355843643077181	0.443007100658088	0.0871634575809068
0.21342930850433	0.280021226602003	0.282661137908508	0.337092232624625	0.0544310947161167
0.223872479406152	0.270149105020998	0.518206519086549	0.557525607840536	0.0393190887539867
0.210282170845304	0.25052933742168	0.410547895447519	0.430803300232421	0.0202554047849021
0.233337623005543	0.292568583899385	0.333720817413073	0.375437192709842	0.0417163752967697
0.276601727664921	0.341655869460038	0.468869465847453	0.521854810278358	0.0529853444309049
0.369579029632908	0.459192070011816	0.434700487391832	0.487824142293237	0.0531236549014057
0.254196223723593	0.322804314675706	0.316041682135289	0.363940311953333	0.0478986298180447
0.231350829501072	0.277563257856516	0.22817584415633	0.258858031827551	0.0306821876712207
0.216597112559477	0.27493118696541	0.326808702367338	0.36290081926143	0.036092116894092
0.234197409425606	0.301313953462654	0.371410302089625	0.426688234550234	0.0552779324606084
0.198160880065983	0.246283117137994	0.32952057913856	0.378107247042	0.0485866679034403
0.263242306875425	0.333406318368282	0.376329659403796	0.420863335218241	0.0445336758144443
0.284241477757269	0.357076364511233	0.291099757286582	0.337591690647786	0.0464919333612041
0.167631506024873	0.213653074355365	0.288206642727109	0.327608765018335	0.0394021222912256
0.316090910873927	0.386229280935765	0.312754204896005	0.355406514692949	0.0426523097969433
0.187798072898109	0.237565046465527	0.35037866682321	0.390105430005187	0.0397267631819775
0.236766121639222	0.299897101888939	0.404355707265516	0.475382905071113	0.0710271978055966
0.237255561831631	0.274646766368235	0.382842117756898	0.395281639525331	0.0124395217684334
0.148286541418604	0.169613965320702	0.21429183378069	0.217760117351732	0.00346828357104173
0.208494369399489	0.280662819768302	0.271674917044742	0.322482076372892	0.0508071593281508
0.163340818972194	0.209541883305108	0.151652618715502	0.16848792342058	0.0168353047050782
0.182788083608648	0.245604200035468	0.228536203703508	0.258635967323455	0.0300997636199473
0.180383930358257	0.237970034969205	0.282302061919107	0.33094607106958	0.0486440091504734
0.209291987229012	0.240517280834044	0.371967774506713	0.389729583405289	0.017761808898576
0.330495843452132	0.378642956066999	0.306496972435015	0.314339422328593	0.0078424498935778
0.226509123719329	0.265488796120687	0.296148230478894	0.320197800083051	0.0240495696041573
0.256569911503551	0.308706112617498	0.400870862865342	0.440247717330151	0.039376854464809
0.215680986898622	0.248088043204948	0.376667981908866	0.395517177345953	0.0188491954370876
0.259766314529777	0.317376346714399	0.413493047112894	0.478834412098956	0.0653413649860616
0.212695326546727	0.271983120234605	0.30772664342743	0.35532505212987	0.0475984087024398
0.224304757150349	0.251855558774659	0.522625598421034	0.532399712557961	0.00977411413692708
0.200670095947388	0.274592566884829	0.323886369298033	0.391205824556866	0.0673194552588327
0.2018686064168	0.259846993414305	0.312926247776203	0.351917782782125	0.0389915350059217
0.284930157741547	0.35752297639413	0.24701256164076	0.286191976438926	0.0391794147981659
0.24512703120086	0.309808539853684	0.280009819537597	0.331333118391046	0.0513232988534492
0.181267582231091	0.198913566857004	0.306483940565766	0.312133123713627	0.00564918314786073
0.155170840141125	0.190848367588902	0.280865579610836	0.293927080229471	0.0130615006186351
0.248579738505345	0.305356521731329	0.352685409687968	0.391577509282318	0.0388920995943502
0.216132539940552	0.268920942738584	0.393029549360567	0.440017976737549	0.0469884273769823
0.191621189549722	0.237356299577982	0.28099374026961	0.317286917167351	0.0362931768977418
0.261979933028248	0.328654465820247	0.315055565243102	0.36128907182022	0.0462335065771179
0.165688847441128	0.205187835097799	0.402751915151857	0.422464704381436	0.0197127892295793
0.196666326072133	0.256801602831359	0.372667433300411	0.432328257837525	0.0596608245371137
0.195770062728187	0.251817124043834	0.152531347828577	0.178576777749826	0.0260454299212486
0.189813068783797	0.248786462309654	0.292227778965767	0.339630262301888	0.0474024833361213
0.216405809976535	0.245851494736971	0.303405710429887	0.311752088159974	0.00834637773008723
0.215984271344563	0.257865225261019	0.324458071721124	0.357681776241412	0.0332237045202879
0.261051242924666	0.313174238392514	0.412662848471569	0.454145557375572	0.041482708904003
0.222958312645524	0.288086314917023	0.410893456764181	0.480871188970659	0.0699777322064778
0.214276641202966	0.264213735927253	0.354369065155932	0.395933423760237	0.041564358604305
0.20371098379194	0.284548211534732	0.252468948851067	0.31636518058789	0.0638962317368228
0.238576353342382	0.322500113824579	0.364891585656852	0.446892868704625	0.0820012830477722
