Univariate_LR_coefficients_null_raster	Univariate_LR_coefficients_gsecd_R	Univariate_LR_R2_null_raster	Univariate_LR_R2_gsecd_R	Univariate_LR_delta_R2_gsecd_R
0.164516550807871	0.123595771757867	0.398229545449678	0.408728807717128	0.0104992622674497
0.128529485068277	0.0934717503246744	0.308367486609988	0.302236422004535	-0.00613106460545343
0.116678355444994	0.0850819565942392	0.24522814058283	0.23855741872482	-0.00667072185800938
0.138825719796921	0.102163135115888	0.389492704390551	0.359495759878	-0.0299969445125511
0.147276902921486	0.111691893646112	0.431945154610262	0.451824750342035	0.0198795957317732
0.130123660943006	0.0949330618905511	0.377802715056061	0.378043495516618	0.000240780460556811
0.128381053985146	0.0968243162160255	0.418256084433854	0.418644199743888	0.000388115310033799
0.129341129764886	0.0978980379196458	0.443109278248909	0.444932905732016	0.00182362748310771
0.140733327238492	0.10369275397674	0.556004129907417	0.56393980602502	0.00793567611760282
0.129607834256173	0.0962997230415182	0.409368574888041	0.408440058205026	-0.000928516683014247
0.137703504654396	0.10105654090703	0.410167750547781	0.406319616795198	-0.00384813375258336
0.104801394527245	0.0802373406310039	0.287285254424253	0.302482731194232	0.0151974767699784
0.167174317588601	0.122669449762107	0.341025919299594	0.326676833401612	-0.014349085897982
0.12730027966483	0.0907538789907845	0.334713137238643	0.311043508474116	-0.023669628764527
0.1081132237092	0.082358198858143	0.340713748996775	0.335803062108925	-0.00491068688784957
0.109772319157903	0.0829749726047775	0.344956972434441	0.338746176390564	-0.00621079604387675
0.10200738123783	0.0812137830822249	0.303232283563617	0.327809887545537	0.0245776039819204
0.115063078355839	0.0834740584141695	0.325618866620299	0.293626337774558	-0.0319925288457408
0.16098771583314	0.114964914848199	0.3925870828435	0.376063718323662	-0.0165233645198374
0.168508375632228	0.123139782619326	0.369860938295555	0.355428175181867	-0.0144327631136879
0.115524921683664	0.0893724400441891	0.283221313477317	0.300741759874422	0.0175204463971046
0.113222392683958	0.0872563018653233	0.363338257183709	0.36668384712418	0.00334558994047046
0.160074317167777	0.119399387374507	0.446458916200413	0.427754345045722	-0.0187045711546909
0.134538909177353	0.0952144727255167	0.398434881653583	0.37591958588847	-0.0225152957651126
0.154685758255744	0.112626817836241	0.407572357341492	0.391440026222832	-0.0161323311186603
0.131499871809474	0.0999604118786352	0.350865285964987	0.366235266777744	0.0153699808127569
0.179245833509231	0.132865071772169	0.523698251731677	0.514169744503488	-0.00952850722818854
0.1416152926257	0.108356153877755	0.408746925156795	0.400612795872641	-0.00813412928415402
0.115175501740913	0.0880041327029751	0.438280052686114	0.430626272031062	-0.00765378065505146
0.117677233389475	0.0905857134131266	0.404352475520988	0.39755414571239	-0.0067983298085984
0.0871678636773959	0.0670191041365859	0.256518043789323	0.277854726478732	0.021336682689409
0.132578063690766	0.0997223506240062	0.393876286843974	0.399012153271317	0.00513586642734321
0.148361908571459	0.107073817107553	0.442696501892419	0.44036700355371	-0.00232949833870882
0.133059345339793	0.0951220919324059	0.381137641209691	0.366513718415231	-0.0146239227944601
0.115280887922619	0.0881149187038058	0.351437997110314	0.356322074926471	0.00488407781615741
0.183696425724865	0.131429838471719	0.499796538519041	0.478796322074702	-0.0210002164443388
0.16586862579374	0.12168664818145	0.430358054294178	0.424675649142828	-0.00568240515135016
0.113283955565216	0.0868719943063893	0.410592867716501	0.420101896485553	0.00950902876905196
0.15224562042628	0.110854281228742	0.345274607851177	0.358041200340725	0.0127665924895479
0.137794486054924	0.107244674914642	0.352482759955608	0.368194444731229	0.0157116847756215
0.123095216636265	0.0929748858881095	0.331659504291989	0.337084669329651	0.00542516503766172
0.133637220100116	0.0955808867855336	0.332481498990924	0.323191326690008	-0.00929017230091667
0.122242128033875	0.0909650160174507	0.318689215192691	0.320567596377513	0.00187838118482131
0.120496163244956	0.0966987600628185	0.335753214759489	0.374489497851659	0.0387362830921703
0.13722257444532	0.106647176284655	0.452798218821597	0.440075636289998	-0.012722582531599
0.178711881713771	0.132620419678094	0.475542436232579	0.479269583772806	0.00372714754022685
0.123322246070839	0.0917936080180736	0.346661925621143	0.343833102706705	-0.00282882291443814
0.124279681786005	0.09913190905394	0.406775454353056	0.428113808717275	0.0213383543642192
0.135830654159284	0.10682042514243	0.425985651287653	0.438410035949237	0.0124243846615848
0.131345193517456	0.0985401729602089	0.52595737351059	0.515780776525504	-0.0101765969850863
0.112318909188853	0.0823162520278335	0.330360925357459	0.320000134224846	-0.0103607911326133
0.121992474558882	0.0922031779392201	0.381669225304199	0.386966639083933	0.00529741377973397
0.138838712084905	0.102355397324699	0.397113191528455	0.392064623164285	-0.00504856836416961
0.13149849526972	0.100972835808801	0.33125081696619	0.35224299719942	0.0209921802332306
0.110580113107625	0.0838395805996496	0.327437118781315	0.344964746348778	0.0175276275674631
0.125707223790639	0.0949642353049804	0.410386671888949	0.414589032542753	0.00420236065380364
0.139297485914638	0.105462950354008	0.442613717073891	0.435315778661603	-0.00729793841228826
0.128207177271483	0.0958650921161855	0.386081536053489	0.377078413999179	-0.00900312205430959
0.138352393681899	0.100078698136689	0.437551084124623	0.440445079340266	0.00289399521564276
0.156306206832949	0.120617668621812	0.496619678050381	0.506774677457292	0.0101549994069113
0.152830980422082	0.115323160980577	0.493925520665032	0.48471397188801	-0.00921154877702196
0.117340594295432	0.0864682964942419	0.413595109744601	0.414883418108046	0.00128830836344523
0.134922878221597	0.104887165618345	0.408494849188798	0.406014065993775	-0.00248078319502371
0.11333203008771	0.0848287401349902	0.42794490438022	0.448378245069592	0.020433340689372
0.133849213473766	0.0977671192671752	0.372434416577617	0.379269796246178	0.00683537966856068
0.129178672334723	0.0962854030365159	0.4537475173009	0.424266876549608	-0.0294806407512913
0.130917784590757	0.0950855490913674	0.338579693797105	0.332122033855765	-0.00645765994134023
0.126325944070198	0.0964861115183139	0.409724282244662	0.405824922746047	-0.00389935949861514
0.14417257915046	0.106491162020655	0.332801844040762	0.335519067777556	0.00271722373679389
0.139695654442077	0.105391589450896	0.375935626385541	0.382639447882623	0.0067038214970816
0.136832968951474	0.102980426709953	0.410132866658084	0.397438751533068	-0.0126941151250156
0.142736534443259	0.104534960353669	0.438231626330301	0.44779707659343	0.00956545026312861
