Univariate_LR_coefficients_null_raster	Univariate_LR_coefficients_gpast_C	Univariate_LR_R2_null_raster	Univariate_LR_R2_gpast_C	Univariate_LR_delta_R2_gpast_C
0.509348634063282	0.608618957554454	0.501592752472326	0.52812115355373	0.026528401081404
0.161277939848129	0.17772255777412	0.128795083744666	0.125433129196157	-0.00336195454850977
0.315069315823578	0.381142836894736	0.171460156214606	0.172481119722331	0.00102096350772496
0.181228010384823	0.215403645090496	0.194462916269028	0.190446089338709	-0.00401682693031935
0.0807262044704342	0.0937042384328983	0.0155085973033488	0.0151363474056301	-0.00037224989771867
0.264527871520785	0.290187670992654	0.335467567228521	0.333460374299754	-0.00200719292876705
0.351783052979205	0.410139583316532	0.392980579391446	0.395131565976216	0.0021509865847707
0.266439706225198	0.329851083221967	0.307177978213235	0.324604114202105	0.0174261359888698
0.200535996575834	0.221103070881301	0.129583487887477	0.122617819105225	-0.00696566878225133
0.285993986073786	0.344201287808268	0.414382956180605	0.405747039167272	-0.00863591701333299
0.389843653990515	0.472636799738766	0.233513714640596	0.246001376761984	0.0124876621213887
0.28978942822516	0.344793516598611	0.0860889049763043	0.086088455426514	-4.49549790282333e-07
0.203299055438912	0.220023942988237	0.160772201373582	0.150127261483334	-0.0106449398902478
0.246282500717424	0.275454730569575	0.213465450274872	0.206609398980464	-0.00685605129440817
0.228643762567207	0.248520363038297	0.156573133785999	0.147712048490828	-0.00886108529517179
0.0951818943085608	0.117593267558912	0.0173173966451589	0.0210802989139938	0.00376290226883484
0.325869211709431	0.367187678633822	0.477480433085215	0.448784363330114	-0.0286960697551009
0.329931354673836	0.396357926655866	0.263121542323268	0.275450179138163	0.0123286368148945
0.357355679266791	0.403993986325518	0.72968425213064	0.719655783454865	-0.0100284686757749
0.0595397877392208	0.0772128622711191	0.0182528021468278	0.0205361040166717	0.00228330186984387
0.258026002031862	0.299051460347768	0.144083455553165	0.141458338451878	-0.00262511710128752
0.287675192226792	0.329643934738426	0.570973876532829	0.555488090601231	-0.0154857859315984
0.458449070804559	0.54635811787386	0.548233437375058	0.524327069744115	-0.0239063676309434
0.216714014042273	0.265456443699754	0.159776713300561	0.170385656014123	0.0106089427135624
