Univariate_LR_coefficients_null_raster	Univariate_LR_coefficients_lake_river_reservoir_C	Univariate_LR_R2_null_raster	Univariate_LR_R2_lake_river_reservoir_C	Univariate_LR_delta_R2_lake_river_reservoir_C
0.292531297135728	0.299700662813222	0.389610179216604	0.380062592526458	-0.00954758669014605
0.459422156617499	0.456890928561088	0.43399152296117	0.416514326588755	-0.017477196372415
0.250925461615483	0.261860427378198	0.274639844389712	0.289013670753147	0.014373826363435
0.218539362889769	0.219679774657236	0.11329977928515	0.110038824993149	-0.00326095429200182
0.379183007871704	0.405828543893939	0.45503270320628	0.465609352300016	0.010576649093736
0.312295425742977	0.335204370625184	0.278578059648626	0.287294376080612	0.00871631643198589
0.187279851952955	0.193801164012978	0.248456006330683	0.238963294190437	-0.00949271214024641
0.386742593527444	0.406188657636761	0.559847042504585	0.539792397964151	-0.0200546445404339
0.0816354334142884	0.0807011292173528	0.0372522299117817	0.0333482423448148	-0.00390398756696695
0.205162809255206	0.220641015952226	0.127003939374187	0.131689398863728	0.0046854594895413
0.534877697540481	0.560040587123049	0.475234948018741	0.48606158837276	0.0108266403540198
0.524443344329959	0.533946130643522	0.315890628503158	0.305491157443457	-0.0103994710597014
0.182624165442694	0.187452912812943	0.293236689272095	0.288067519309747	-0.00516916996234801
0.46536389790376	0.489575429026109	0.704730259953136	0.701871796463832	-0.00285846348930363
0.21080898835795	0.230881070987125	0.117591289382853	0.123093499638483	0.00550221025563008
0.351155648161095	0.363001717434682	0.286401072327671	0.285699814363648	-0.000701257964022539
0.327571675694138	0.331457290084795	0.533307636713373	0.518346142965792	-0.0149614937475802
0.233200568765292	0.242958932363978	0.133963699615823	0.14015616976145	0.00619247014562718
0.482422767048615	0.509126017259606	0.534947914747182	0.534920153088982	-2.7761658199732e-05
0.116453351562414	0.121996864180958	0.0207045032528459	0.0221900971412613	0.0014855938884154
0.315935447005173	0.32869604021893	0.169484117342249	0.164950185573309	-0.0045339317689404
0.512148254079097	0.536870829764945	0.117654359147752	0.115872657607447	-0.00178170154030437
0.38496430993838	0.403653990875048	0.158953400262828	0.164006380879935	0.00505298061710679
0.0745262257121674	0.0793010971785049	0.0336399952140643	0.0347046796270476	0.00106468441298335
0.208847155635344	0.211982164726385	0.450123714677371	0.439820088476973	-0.010303626200398
0.091711883034598	0.0979507341741318	0.0182531492605099	0.0197343067973397	0.00148115753682977
0.266412811878833	0.287255669200201	0.148019450137879	0.15011348775968	0.00209403762180083
0.150080250375363	0.15530850557779	0.0932652839737941	0.0957706700831001	0.00250538610930598
0.797757940743428	0.807310269870722	0.585990322100777	0.580413400329289	-0.00557692177148805
0.179726118098721	0.197696791013619	0.162659229382207	0.167265147882169	0.0046059184999622
0.139250232655665	0.141369191111448	0.129568073407926	0.130260281758924	0.00069220835099873
0.349366857097869	0.352469659813963	0.43853509312949	0.426393976801118	-0.0121411163283726
0.548151276506386	0.600661656900864	0.308077163963569	0.31684041923426	0.00876325527069077
0.205476477101373	0.212394171482591	0.0815720134127531	0.0818976784624703	0.000325665049717191
0.284496549234635	0.299298113711483	0.144164848573463	0.143478252209832	-0.000686596363630609
0.444600130039371	0.45289887252371	0.105055517649688	0.0990136131240902	-0.00604190452559768
0.297562065011571	0.305674972130598	0.270657402677992	0.272445798732443	0.0017883960544513
0.185649911898132	0.190222019215253	0.227488978116421	0.227672985188553	0.000184007072132009
0.0695383293671997	0.0706509318312475	0.0108048581581946	0.0106632765449897	-0.00014158161320486
0.272103874215064	0.28255271202024	0.245951519491312	0.253004624703207	0.00705310521189556
0.179020812311324	0.188076572860506	0.0687441199386095	0.0704094591613152	0.00166533922270572
0.292483304093323	0.297489070781948	0.310364118465681	0.305334721102709	-0.00502939736297237
0.0723397597188497	0.0800065907164123	0.023930926219807	0.0264546152955903	0.00252368907578324
0.452441005660505	0.451878984520746	0.11312837263029	0.103624110341672	-0.00950426228861777
0.200560304435114	0.213429313959447	0.208301946091325	0.210909789878087	0.00260784378676246
0.256869819384707	0.27197615633675	0.11461938815483	0.117473059428859	0.00285367127402993
0.207897321498185	0.215558020434425	0.13102481403694	0.134184597917476	0.00315978388053631
0.33624397018646	0.345186870388175	0.401306824480411	0.408088788099252	0.0067819636188412
0.589060614184412	0.598148111278682	0.448338841216864	0.444862076246919	-0.00347676496994515
0.146729605269791	0.161613677920369	0.0438009509916143	0.045027455326021	0.00122650433440667
0.291677921082665	0.303794262878899	0.217103056643822	0.222185144663638	0.00508208801981619
0.257026795131185	0.255436714697019	0.155204793592837	0.131480879756908	-0.0237239138359284
