time	distance
1980.93211092498	0
1981.33983091162	0
1981.74755089826	0
1982.1552708849	0
1982.56299087154	0
1982.97071085818	0
1983.37843084482	0
1983.78615083146	0
1984.1938708181	0
1984.60159080475	0
1985.00931079139	0
1985.41703077803	0
1985.82475076467	0
1986.23247075131	0
1986.64019073795	0
1987.04791072459	0
1987.45563071123	0
1987.86335069787	0
1988.27107068451	0
1988.67879067115	0
1989.08651065779	0
1989.49423064443	0
1989.90195063107	0
1990.30967061771	0
1990.71739060435	0
1991.125110591	0
1991.53283057764	0
1991.94055056428	0
1992.34827055092	0
1992.75599053756	0
1993.1637105242	0
1993.57143051084	0
1993.97915049748	16.3641518175931
1994.38687048412	37.4502311267915
1994.79459047076	57.978627940648
1995.2023104574	85.4087612759662
1995.61003044404	109.393892882513
1996.01775043068	127.1118536922
1996.42547041732	146.510937166881
1996.83319040396	177.852435816968
1997.2409103906	206.044333944382
1997.64863037724	226.853097191906
1998.05635036389	252.14695419042
1998.46407035053	273.639770188895
1998.87179033717	310.50650105897
1999.27951032381	348.296244376815
1999.68723031045	369.850500089915
2000.09495029709	395.88744191023
2000.50267028373	425.453252901793
2000.91039027037	453.54767400772
2001.31811025701	481.632224115271
2001.72583024365	510.222352053398
2002.13355023029	545.005512472931
2002.54127021693	587.787350937208
2002.94899020357	614.495465956783
2003.35671019021	650.463911813081
2003.76443017685	682.024793175166
2004.17215016349	718.427733086405
2004.57987015013	744.769749993872
2004.98759013678	776.892538409846
2005.39531012342	790.337876706239
2005.80303011006	806.19748852162
2006.2107500967	835.351795835975
2006.61847008334	856.204787284849
2007.02619006998	902.547841613339
2007.43391005662	929.172104695946
2007.84163004326	967.725173697376
2008.2493500299	1005.23920422092
2008.65707001654	1040.47620607934
2009.06479000318	1086.37249092039
2009.47250998982	1135.1868083832
2009.88022997646	1201.68922724091
2010.2879499631	1258.59027960212
2010.69566994974	1312.93088483963
2011.10338993638	1359.2890987089
2011.51110992302	1384.66035782102
2011.91882990967	1414.40347493014
2012.32654989631	1455.38892914908
2012.73426988295	1476.97030122499
2013.14198986959	1506.85315031319
2013.54970985623	1546.20322492871
2013.95742984287	1587.93219433798
2014.36514982951	1643.65866039321
2014.77286981615	1699.47506696392
2015.18058980279	1728.17125275677
2015.58830978943	1777.6270779574
2015.99602977607	1819.46413131334
2016.40374976271	1857.8206987186
2016.81146974935	1907.62115615026
2017.21918973599	1957.48683621871
2017.62690972263	1990.82794509644
2018.03462970927	2028.36992816443
2018.44234969592	2106.39777829676
2018.85006968256	2163.9608336417
2019.2577896692	2235.23348398231
2019.66550965584	2240.71756182201
2020.07322964248	2240.71756182201
2020.48094962912	2240.71756182201
2020.88866961576	2240.71756182201
2021.2963896024	2240.71756182201
2021.70410958904	2240.71756182201
