Univariate_LR_coefficients_null_raster	Univariate_LR_coefficients_Needle_R	Univariate_LR_R2_null_raster	Univariate_LR_R2_Needle_R	Univariate_LR_delta_R2_Needle_R
0.232028090770477	0.141443229688089	0.24092683226158	0.133652481583989	-0.107274350677591
0.256829553013413	0.13743671070292	0.279460861486918	0.166244893698541	-0.113215967788377
0.211465873314549	0.119302732030382	0.307188606072213	0.240637396194907	-0.0665512098773067
0.193986060572579	0.0628733080263441	0.233934824560764	0.162041484235808	-0.0718933403249553
0.217372388602555	0.0850909003202686	0.315237320301329	0.161646159622799	-0.153591160678529
0.179934712193924	0.0381022260076429	0.224288964474718	0.0759397706823293	-0.148349193792388
0.166129126384747	0.0579254541406987	0.177367080306322	0.0509678236541264	-0.126399256652196
0.183414410032738	0.0280301988092417	0.357109990525493	0.040129617227228	-0.316980373298266
0.214642925419474	0.033440333420606	0.284415416435326	0.0371878763891244	-0.247227540046202
0.235765476889799	0.0465532630566863	0.538974373576413	0.141113846198303	-0.39786052737811
0.209944538291596	0.0666679671228213	0.406956290819143	0.205429951337118	-0.201526339482025
0.233337623005543	0.0784715723099613	0.333720817413073	0.158179349182433	-0.17554146823064
0.281084677191373	0.0865531706948988	0.46488923643515	0.178648529046316	-0.286240707388834
0.37487579716325	0.137625619593262	0.429879352186057	0.245751410984402	-0.184127941201655
0.263748099475411	0.0776214265274083	0.339247272064378	0.08215008479327	-0.257097187271108
0.220981228671124	0.0694682983341318	0.216842294720352	0.0761420341303401	-0.140700260590012
0.22024732656777	0.0528886641276235	0.331950054504101	0.136847316856943	-0.195102737647158
0.239251232648356	0.0627951408328799	0.373276718942098	0.110669838080272	-0.262606880861826
0.229548574240751	0.127749068228676	0.379035292163742	0.29255948126301	-0.086475810900733
0.268206167264813	0.0814250840624222	0.381251202024942	0.208508227126292	-0.17274297489865
0.2848875578817	0.0939594124201391	0.291753496388956	0.141621071444684	-0.150132424944272
0.167877490337337	0.0484941416614424	0.285655277571106	0.152605300141119	-0.133049977429987
0.320386189329167	0.0719865447240961	0.31513640709585	0.0815328889412198	-0.23360351815463
0.187798072898109	0.066250953076454	0.35037866682321	0.184599342455875	-0.165779324367334
0.240182755564461	0.0880035374942564	0.405881069958382	0.202840095796822	-0.20304097416156
0.237115674083162	0.0644771867571093	0.374696809338991	0.15574541858838	-0.218951390750611
0.146454929562371	0.0531145267497928	0.197883217055999	0.111687677594002	-0.0861955394619971
0.204459721141792	0.0844996298029262	0.264640227175977	0.137992520639597	-0.126647706536379
0.176855149231057	0.082489489872788	0.176388633541358	0.129829163610336	-0.0465594699310226
0.177930168023543	0.0727522471933603	0.217822114114552	0.158584809323347	-0.0592373047912057
0.184740446488914	0.0870805144135691	0.290424205338617	0.207280935873845	-0.0831432694647717
0.218383892309887	0.071152747367413	0.36905611801325	0.163969083093724	-0.205087034919526
0.331058115474386	0.120165870632742	0.305403533804577	0.274842401566127	-0.0305611322384501
0.226509123719329	0.0780661147928042	0.296148230478894	0.246741679312763	-0.0494065511661307
0.256569911503551	0.0850800471438727	0.400870862865342	0.214041252085518	-0.186829610779824
0.215572864145086	0.0658046731499307	0.375663066856621	0.106232509580287	-0.269430557276334
0.265001766795531	0.073684540834426	0.416688327579464	0.159703832209831	-0.256984495369633
0.212695326546727	0.120380142300838	0.30772664342743	0.231164490438915	-0.0765621529885148
0.223156575126236	0.057791376376947	0.510665076616354	0.180921247691613	-0.329743828924741
0.217057209772791	0.0485686577797128	0.335122734599639	0.0809465477027886	-0.254176186896851
0.218660779852592	0.122191711379551	0.322847896914338	0.177111807823785	-0.145736089090553
0.275818064093814	0.110173733448179	0.240004119704913	0.13614677169046	-0.103857348014453
0.244070408196603	0.0645171404393055	0.279615339155121	0.146626436237589	-0.132988902917532
0.182109855758879	0.0697431190517036	0.307519095655317	0.156906967151663	-0.150612128503654
0.181152648543087	0.0319559022618116	0.286809759606973	0.048237822344986	-0.238571937261987
0.246498786766735	0.0950778177649359	0.349650740465462	0.183188216866592	-0.166462523598869
0.219743240129023	0.0781769549003606	0.391451138493332	0.149064193315984	-0.242386945177348
0.189692625288812	0.0311870393372932	0.272504010882626	0.0383755297773309	-0.234128481105295
0.260599408411358	0.105157069512864	0.313878215861824	0.232800370535919	-0.0810778453259043
0.16906711314208	0.0569320657957024	0.403680516064048	0.238827364808957	-0.164853151255091
0.196138361639848	0.0640847994331273	0.365216662922906	0.279215658979916	-0.0860010039429906
0.199510880302591	0.0510978011178603	0.162701380267353	0.0397620219984172	-0.122939358268936
0.17108605712449	0.0688033989478363	0.263788154726978	0.180339904883909	-0.0834482498430692
0.225725933895176	0.0443093570096003	0.315847562688074	0.0575224848467101	-0.258325077841364
0.222295271800955	0.0973970868726611	0.331926744610458	0.259681108919124	-0.0722456356913341
0.261051242924666	0.0691432742262423	0.41266284847157	0.140778236612862	-0.271884611858708
0.228167162972808	0.0537094595247957	0.405739620601347	0.173875939918058	-0.23186368068329
0.236507440578315	0.0575277296307998	0.381168339506244	0.109946138946267	-0.271222200559978
0.21021384109126	0.0912006121243994	0.271693212493876	0.153979276540428	-0.117713935953448
0.237234984589285	0.111405952389184	0.369376270419768	0.161574714267282	-0.207801556152486
