time	distance
1980.93211092498	0
1981.33983091162	0.0738626885575089
1981.74755089826	0.148839607357131
1982.1552708849	0.386174990848649
1982.56299087154	0.892076556221792
1982.97071085818	1.44810761733617
1983.37843084482	2.00383268456585
1983.78615083146	2.64668803903893
1984.1938708181	3.63787787679121
1984.60159080475	4.62820191150181
1985.00931079139	5.72608510597033
1985.41703077803	7.10149331911216
1985.82475076467	8.47627599107495
1986.23247075131	10.0339527546057
1986.64019073795	11.6006385905829
1987.04791072459	13.1884714715593
1987.45563071123	14.8074195820444
1987.86335069787	16.4259153045975
1988.27107068451	18.3976209718736
1988.67879067115	20.4006691986
1989.08651065779	22.4063662087269
1989.49423064443	24.3741128822829
1989.90195063107	26.4074160783871
1990.30967061771	29.4127190182441
1990.71739060435	33.4337635940939
1991.125110591	38.7052516737607
1991.53283057764	44.1614472127705
1991.94055056428	51.2193086482016
1992.34827055092	57.8409096000584
1992.75599053756	64.7376798460136
1993.1637105242	71.7018811814114
1993.57143051084	79.3349255314134
1993.97915049748	88.3774894657903
1994.38687048412	99.1842433483539
1994.79459047076	111.877965678297
1995.2023104574	126.492371645266
1995.61003044404	140.868565872905
1996.01775043068	157.73291213227
1996.42547041732	178.155788971428
1996.83319040396	202.058039971963
1997.2409103906	229.664845131614
1997.64863037724	255.923514825395
1998.05635036389	283.344953022927
1998.46407035053	312.032444613678
1998.87179033717	342.076093749031
1999.27951032381	374.321809339806
1999.68723031045	405.181379876141
2000.09495029709	434.503991310698
2000.50267028373	463.032935250737
2000.91039027037	491.546031083952
2001.31811025701	521.167746169272
2001.72583024365	550.832781582413
2002.13355023029	582.314830208257
2002.54127021693	615.109094090008
2002.94899020357	645.861398286611
2003.35671019021	677.843525090809
2003.76443017685	711.012121114351
2004.17215016349	742.066597235699
2004.57987015013	770.532475485884
2004.98759013678	796.100156618688
2005.39531012342	823.160712118848
2005.80303011006	850.356114130676
2006.2107500967	882.650979857292
2006.61847008334	914.200192511835
2007.02619006998	946.111234817693
2007.43391005662	978.058397377543
2007.84163004326	1011.90863991707
2008.2493500299	1046.68768063144
2008.65707001654	1086.52334884309
2009.06479000318	1133.21397163361
2009.47250998982	1187.48165257044
2009.88022997646	1248.26597804088
2010.2879499631	1313.14856420546
2010.69566994974	1355.18346345299
2011.10338993638	1388.21142884154
2011.51110992302	1420.50735563468
2011.91882990967	1457.20573199169
2012.32654989631	1496.18348040462
2012.73426988295	1531.465475583
2013.14198986959	1569.45513177233
2013.54970985623	1606.18140203918
2013.95742984287	1645.04702391014
2014.36514982951	1688.79989002862
2014.77286981615	1733.94121054061
2015.18058980279	1783.94677823796
2015.58830978943	1832.65025937812
2015.99602977607	1866.14680010067
2016.40374976271	1904.14920311687
2016.81146974935	1938.2126706327
2017.21918973599	1986.31898869294
2017.62690972263	2023.07824190367
2018.03462970927	2070.12963851112
2018.44234969592	2125.06006817969
2018.85006968256	2177.62887831032
2019.2577896692	2233.29231809838
2019.66550965584	2236.77253414578
2020.07322964248	2237.62414549454
2020.48094962912	2239.05711867854
2020.88866961576	2241.12339608376
2021.2963896024	2243.85229999018
2021.70410958904	2243.85229999018
