Univariate_LR_coefficients_null_raster	Univariate_LR_coefficients_open_water_R	Univariate_LR_R2_null_raster	Univariate_LR_R2_open_water_R	Univariate_LR_delta_R2_open_water_R
0.509348634063282	0.241335104500831	0.501592752472326	0.225868092379622	-0.275724660092704
0.161277939848129	0.00379495707804931	0.128795083744666	0.0180790806160851	-0.110716003128581
0.315069315823578	0.142522003851713	0.171460156214606	0.06002952051211	-0.111430635702496
0.181228010384823	0.0108697350235066	0.194462916269028	0.00612592706323482	-0.188336989205794
0.0807262044704342	0.0207004301522474	0.0155085973033488	0.00383670786472736	-0.0116718894386214
0.264527871520785	0.0265732290218379	0.335467567228521	0.46713779616652	0.131670228937999
0.351783052979205	0.0517878338142349	0.392980579391446	0.0235979301987924	-0.369382649192653
0.266439706225198	0.0664029455427976	0.307177978213235	0.100895582210142	-0.206282396003093
0.200535996575834	0.040657801667803	0.129583487887477	0.0145350858415374	-0.115048402045939
0.285993986073786	0.0122291483297937	0.414382956180605	0.00629308193830849	-0.408089874242297
0.389843653990515	0.221285024776911	0.233513714640596	0.641178263625376	0.407664548984781
0.28978942822516	-0.00442725992659853	0.0860889049763043	0.0000583100149530262	-0.0860305949613512
0.203299055438912	0.015666717303888	0.160772201373582	0.00817958917379044	-0.152592612199791
0.246282500717424	0.090706001200091	0.213465450274872	0.0877346268322427	-0.125730823442629
0.228643762567207	0.0824814816530509	0.156573133785999	0.0540339252024593	-0.10253920858354
0.0951818943085608	0.0374429429610734	0.0173173966451589	0.127771173731536	0.110453777086377
0.325869211709431	0.0997976648472783	0.477480433085215	0.106563145830928	-0.370917287254287
0.329931354673836	0.0213503447515703	0.263121542323268	0.0834222558188695	-0.179699286504399
0.357355679266791	0.128688203501925	0.72968425213064	0.244064657514804	-0.485619594615835
0.0595397877392208	0.00750193589702718	0.0182528021468278	0.00184586323633966	-0.0164069389104882
0.258026002031862	0.0168744030439348	0.144083455553165	0.00980282716247711	-0.134280628390688
0.287675192226792	0.089714368586577	0.570973876532829	0.124767942134689	-0.44620593439814
0.458449070804559	0.183185313453256	0.548233437375058	0.263216408086426	-0.285017029288633
0.216714014042273	0.170784612236093	0.159776713300561	0.486589449756679	0.326812736456118
0.543467409014854	0.0460670299665847	0.353862621749971	0.0121279842996031	-0.341734637450368
0.532350643706609	0.129472640021001	0.474401068708889	0.0804234684461679	-0.393977600262721
0.0956356568589826	0.0440075933675194	0.0352525975724388	0.0279630968364213	-0.00728950073601748
0.410587611235948	0.193935627422171	0.460330754989065	0.202734433491727	-0.257596321497338
0.45643201535401	0.233214773372324	0.347806990861149	0.51519556614328	0.16738857528213
0.2267030072019	0.0595143264341187	0.152422384347048	0.0276265995789976	-0.12479578476805
0.272262424192691	0.0521204820075102	0.179146411499781	0.0142832802915681	-0.164863131208213
0.169519492866542	0.0421615504998918	0.0629110608516909	0.00986414708953782	-0.0530469137621531
0.205512425829247	0.0285597132835022	0.0271402170780602	0.0186040428033211	-0.00853617427473905
0.411730807170089	0.13336000227683	0.573260957959234	0.157446288315864	-0.41581466964337
0.742662107165122	0.0904808599724515	0.632117567918354	0.78059657249982	0.148479004581466
0.253939159458204	0.0300713668308216	0.0630191665679134	0.00457274803922667	-0.0584464185286867
0.205016294734511	-0.00415823559643344	0.112754797957632	0.000739242376543591	-0.112015555581088
0.288165709335759	0.0589137488517774	0.179372333072955	0.0219786170941652	-0.157393715978789
0.318677493092491	0.0735832971035431	0.345777667103719	0.0720605814997693	-0.27371708560395
0.337823212762906	0.0959829119247544	0.194656666488565	0.0439027726530419	-0.150753893835523
0.512546259455603	0.0497756199335562	0.236034445797476	0.00910247911520484	-0.226931966682271
0.465287785152358	0.0141412882365124	0.474044921078902	0.00565651734722219	-0.46838840373168
0.179382993457596	-0.013551647691665	0.0586173811693954	0.00439473966140269	-0.0542226415079927
0.527047809155911	0.0358261301028617	0.366630750289874	0.211437446212491	-0.155193304077382
0.257420569318673	0.0302367281268341	0.297651367200353	0.0171008668800671	-0.280550500320285
0.288293723783326	0.0559784967798333	0.0828206745148953	0.0408203006160956	-0.0420003738987997
0.28465415537388	0.00664458774212533	0.11248343066316	0.00105884704312684	-0.111424583620033
0.125700427714017	0.0385419471638875	0.065873302570368	0.624675009824232	0.558801707253864
0.292531297135728	0.104817694453595	0.389610179216604	0.194868363804245	-0.194741815412358
0.459422156617499	0.0579104653937158	0.43399152296117	0.0334344401129017	-0.400557082848268
0.250925461615483	-0.00171055886151203	0.274639844389712	0.00017886251821538	-0.274460981871497
0.218539362889769	0.0493018189704252	0.11329977928515	0.146704612457676	0.0334048331725253
0.379183007871704	0.021335125142462	0.45503270320628	0.154799839311681	-0.300232863894599
0.312295425742977	0.0890205678483437	0.278578059648626	0.0467022988855466	-0.231875760763079
0.187279851952955	0.0318067128969488	0.248456006330683	0.0196453556030271	-0.228810650727656
0.386742593527444	0.0296816315806207	0.559847042504585	0.022350406815448	-0.537496635689137
0.0816354334142884	0.0811525031870176	0.0372522299117817	0.360951753287728	0.323699523375946
0.205162809255206	0.0985974010329543	0.127003939374187	0.127090014426506	0.0000860750523192233
0.534877697540481	0.125799166874993	0.475234948018741	0.151654478106741	-0.323580469912
0.524443344329959	0.0989147297841874	0.315890628503158	0.040282467730639	-0.275608160772519
0.182624165442694	0.0564866083509101	0.293236689272095	0.0859308098263572	-0.207305879445738
0.46536389790376	0.0770566865944674	0.704730259953136	0.405049697809994	-0.299680562143142
0.21080898835795	0.0117428549272902	0.117591289382853	0.00411576038745202	-0.113475528995401
0.351155648161095	0.0413559874078955	0.286401072327671	0.0771442083172486	-0.209256864010422
0.327571675694138	0.132632631593436	0.533307636713373	0.214580328159802	-0.31872730855357
0.233200568765292	0.029777801056442	0.133963699615823	0.0103661019076174	-0.123597597708205
0.482422767048615	0.190496624919627	0.534947914747182	0.200878287645144	-0.334069627102037
0.116453351562414	-0.00374538567981772	0.0207045032528459	0.0000929592697978721	-0.0206115439830481
0.315935447005173	0.0664939814700697	0.169484117342249	0.0241414608893695	-0.145342656452879
0.512148254079097	0.150582274014107	0.117654359147752	0.202038708571512	0.0843843494237601
0.38496430993838	0.114039758238857	0.158953400262828	0.0402263110961326	-0.118727089166696
0.0745262257121674	0.00394282767237114	0.0336399952140643	0.000430009948608522	-0.0332099852654558
0.208847155635344	0.0629621752546359	0.450123714677371	0.0979023837700927	-0.352221330907278
0.091711883034598	-0.0271769901401746	0.0182531492605099	0.0174769952333773	-0.000776154027132655
0.266412811878833	-0.00290678361968071	0.148019450137879	0.00153189951814977	-0.146487550619729
0.150080250375363	0.033419522020477	0.0932652839737941	0.0122022594608966	-0.0810630245128975
0.797757940743428	0.0514581213054755	0.585990322100777	0.726018529191839	0.140028207091062
0.179726118098721	0.0991541563130006	0.162659229382207	0.144413741457359	-0.0182454879248476
0.139250232655665	0.018555009998146	0.129568073407926	0.270351197541272	0.140783124133347
0.349366857097869	0.110376563001046	0.43853509312949	0.295588169733194	-0.142946923396297
0.548151276506386	0.0516344919884124	0.308077163963569	0.0146745352421541	-0.293402628721415
0.205476477101373	0.0207149491496817	0.0815720134127531	0.00425063601251967	-0.0773213774002335
0.284496549234635	0.0605199044336336	0.144164848573463	0.0591186960256376	-0.0850461525478254
0.444600130039371	0.0209563233063549	0.105055517649688	0.00115318841151879	-0.103902329238169
0.297562065011571	0.0319824243209651	0.270657402677992	0.0209561645349682	-0.249701238143024
0.185649911898132	-0.0053985285891488	0.227488978116421	0.00449183980344977	-0.222997138312971
0.0695383293671997	-0.0152975157900209	0.0108048581581946	0.00235381411410293	-0.00845104404409164
0.272103874215064	0.0953381161428159	0.245951519491312	0.223468710057199	-0.0224828094341121
0.179020812311324	0.0399651767987254	0.0687441199386095	0.0142665132273622	-0.0544776067112473
0.292483304093323	0.0394490849620145	0.310364118465681	0.0447828280410741	-0.265581290424607
0.0723397597188497	0.107909344855489	0.023930926219807	0.281673075669914	0.257742149450107
0.452441005660505	0.14497756442368	0.11312837263029	0.0298761773856483	-0.0832521952446419
0.200560304435114	0.0992885924265443	0.208301946091325	0.0870934130374067	-0.121208533053918
0.256869819384707	0.184579760250978	0.11461938815483	0.245502180701114	0.130882792546284
0.207897321498185	-0.00790351380903533	0.13102481403694	0.00936177150343931	-0.121663042533501
0.33624397018646	0.0624950509763981	0.401306824480411	0.0622026427345486	-0.339104181745862
0.589060614184412	0.161465816703116	0.448338841216864	0.0979244402681246	-0.350414400948739
0.146729605269791	0.0147554747687487	0.0438009509916143	0.187154302010478	0.143353351018864
0.291677921082665	0.0228793997212819	0.217103056643822	0.309417942182762	0.0923148855389393
0.257026795131185	0.0804222468096006	0.155204793592837	0.0891955072532012	-0.0660092863396356
