Univariate_LR_coefficients_null_raster	Univariate_LR_coefficients_unifre_R	Univariate_LR_R2_null_raster	Univariate_LR_R2_unifre_R	Univariate_LR_delta_R2_unifre_R
0.153114843726799	0.00049055097074134	0.389870346337842	0.26258903612561	-0.127281310212232
0.143617631065956	0.000385884379685871	0.438960182216279	0.236942710033845	-0.202017472182435
0.154621222637788	0.000558979032433436	0.341180688708295	0.288082941761977	-0.0530977469463177
0.146258504965598	0.000413305078982605	0.392737477714014	0.225159754293245	-0.167577723420769
0.139146153668756	0.000477729771984727	0.377380522178182	0.292158437741588	-0.0852220844365946
0.150242014794558	0.000451678954099431	0.364161256954555	0.24005890798704	-0.124102348967515
0.157517074881378	0.000497984652551585	0.30402065550171	0.217218732476545	-0.0868019230251655
0.124798813622991	0.000417562906838539	0.445205508554429	0.301427101646502	-0.143778406907927
0.183206581412024	0.000633121604674284	0.394931875432379	0.316044649508858	-0.0788872259235213
0.148517381795697	0.000568648179105974	0.492809081555335	0.449990961540345	-0.0428181200149905
0.123797900315112	0.000438105309884086	0.304514126587208	0.215896426738508	-0.0886176998487004
0.183045697807776	0.000581852251979045	0.438715780024095	0.326838747511461	-0.111877032512634
0.166465655364739	0.000531581290674935	0.371290168229881	0.275246570523086	-0.0960435977067957
0.140691122793107	0.000429148449965282	0.419195385172789	0.294828917415442	-0.124366467757347
0.14030225698028	0.00042906536185847	0.453104213682738	0.260731950256226	-0.192372263426512
0.133550501559089	0.000488461767620003	0.377969799239495	0.281126339561323	-0.096843459678172
0.134079562404932	0.000439055853613	0.395575686997673	0.262434286158759	-0.133141400838914
0.128727305330519	0.00040124760512491	0.489278473522471	0.301779435259822	-0.187499038262648
0.128859772582984	0.000554760408247104	0.369999165177513	0.352580059128737	-0.0174191060487752
0.115159848536009	0.000330812995909425	0.323346707272736	0.205253157393187	-0.11809354987955
0.148285529172676	0.000481892251017684	0.449606384973535	0.360869453394648	-0.0887369315788866
0.134766141033983	0.000456261249639049	0.473565885114142	0.339483796891517	-0.134082088222625
0.145744833273887	0.000466434891263931	0.345248705064538	0.269628935094033	-0.0756197699705052
0.0872667177628544	0.000295153854350225	0.271224234475484	0.187690785740404	-0.0835334487350796
0.12394739352845	0.000332808129728001	0.385789753483974	0.232997375539115	-0.152792377944859
0.117397164591274	0.00042246086194851	0.416260270322267	0.304361973958801	-0.111898296363466
0.166400156086377	0.00059739160484184	0.488561950137841	0.384823362980849	-0.103738587156992
0.1324215504836	0.000412506412927471	0.322404461524109	0.24738590021224	-0.0750185613118696
0.171834103867216	0.000620045241952054	0.431235790112697	0.381950034613321	-0.0492857554993754
0.128500579494092	0.000362599579816319	0.303652234949019	0.164754786627235	-0.138897448321784
0.112341571274214	0.000363954067042789	0.269988438538859	0.192442213751817	-0.0775462247870418
0.144520990183674	0.000472284949155542	0.412587261290023	0.313254165651681	-0.0993330956383426
0.150719803806962	0.000442375062763625	0.455186468221545	0.259251109975953	-0.195935358245592
0.131017971997163	0.000415966334684675	0.408908836063364	0.31981876746004	-0.0890900686033239
0.128385059816604	0.000486772197088956	0.439066098424956	0.376929072510732	-0.0621370259142243
0.136218939985819	0.000480161319042421	0.476182447913721	0.390765879401368	-0.0854165685123533
0.145869756021448	0.000562654885576929	0.593049533939823	0.462009311551128	-0.131040222388695
0.128393293317148	0.000403362471218068	0.400172957250761	0.276640328652946	-0.123532628597816
