Univariate_LR_coefficients_null_raster	Univariate_LR_coefficients_Flyway_Pas_C	Univariate_LR_R2_null_raster	Univariate_LR_R2_Flyway_Pas_C	Univariate_LR_delta_R2_Flyway_Pas_C
0.160074317167777	0.230774435929975	0.446458916200413	0.419424047293729	-0.0270348689066845
0.134538909177353	0.190015639519192	0.398434881653583	0.403678011671949	0.00524313001836679
0.154685758255744	0.21889912350646	0.407572357341492	0.426701985069135	0.0191296277276429
0.131499871809474	0.194637614943991	0.350865285964987	0.377431135827044	0.0265658498620575
0.179245833509231	0.268285623722046	0.523698251731677	0.512209504269023	-0.0114887474626535
0.1416152926257	0.202730046889585	0.408746925156795	0.388107981232259	-0.0206389439245359
0.115175501740913	0.164947768927743	0.438280052686114	0.447155684447255	0.00887563176114164
0.117677233389475	0.161022569554845	0.404352475520988	0.370626263366587	-0.0337262121544014
0.0871678636773959	0.122553956910759	0.256518043789323	0.252716209217662	-0.00380183457166078
0.132578063690766	0.191533970138719	0.393876286843974	0.411805430359199	0.0179291435152247
0.148361908571459	0.210102851166992	0.442696501892419	0.443622337548156	0.000925835655736729
0.133059345339793	0.181149705929437	0.381137641209691	0.369776351437987	-0.0113612897717044
0.115280887922619	0.174232392932176	0.351437997110314	0.391559480365691	0.0401214832553766
0.183696425724865	0.249671023400674	0.499796538519041	0.481005695058964	-0.0187908434600773
0.16586862579374	0.232676571245101	0.430358054294178	0.427017819013658	-0.00334023528051952
0.113283955565216	0.165433455719252	0.410592867716501	0.429893121889761	0.0193002541732603
0.15224562042628	0.223600812846736	0.345274607851177	0.366993783348488	0.0217191754973108
0.137794486054924	0.201656925786949	0.352482759955608	0.366951182467348	0.01446842251174
0.123095216636265	0.188371785144285	0.331659504291989	0.372561598995887	0.0409020947038975
0.133637220100116	0.195584657139331	0.332481498990924	0.3347715222523	0.00229002326137534
0.122242128033875	0.181071222539399	0.318689215192691	0.342661471231859	0.0239722560391673
0.120496163244956	0.177811290592014	0.335753214759489	0.361387513738558	0.0256342989790692
0.13722257444532	0.211787628530683	0.452798218821597	0.481858895711533	0.0290606768899357
0.178711881713771	0.258166239310741	0.475542436232579	0.471715697348197	-0.00382673888438217
0.123322246070839	0.177299812416657	0.346661925621143	0.354401715439042	0.00773978981789886
0.124279681786005	0.183913270677971	0.406775454353056	0.411164572960283	0.00438911860722674
0.135830654159284	0.199308647755757	0.425985651287653	0.43787410319445	0.0118884519067973
0.131345193517456	0.186198485645955	0.52595737351059	0.513242392434306	-0.0127149810762844
0.112318909188853	0.167179777085936	0.330360925357459	0.339195062731772	0.00883413737431349
0.121992474558882	0.169989507498551	0.381669225304199	0.366783367247236	-0.0148858580569627
0.138838712084905	0.202219990722382	0.397113191528455	0.393069015267942	-0.00404417626051307
0.13149849526972	0.190331315196663	0.33125081696619	0.325679049254119	-0.00557176771207024
0.110580113107625	0.16265066088036	0.327437118781315	0.327619570668325	0.000182451887009882
0.125707223790639	0.178633829426988	0.410386671888949	0.406434884070252	-0.00395178781869732
0.139297485914638	0.195602092252574	0.442613717073891	0.4204431157762	-0.0221706012976906
0.128207177271483	0.183121525428582	0.386081536053489	0.376030347603683	-0.0100511884498052
0.138352393681899	0.192215706911633	0.437551084124623	0.428736107213603	-0.00881497691102023
0.156306206832949	0.225401253488533	0.496619678050381	0.513227421436677	0.0166077433862958
0.152830980422082	0.217631845993875	0.493925520665032	0.477012300440438	-0.0169132202245939
0.117340594295432	0.17941813600601	0.413595109744601	0.445442520292599	0.0318474105479984
0.134922878221597	0.202719078544629	0.408494849188798	0.428756449883759	0.0202616006949607
0.11333203008771	0.159584956678067	0.42794490438022	0.438619895081221	0.0106749907010008
0.133849213473766	0.197348805773228	0.372434416577617	0.393946108762337	0.02151169218472
0.129178672334723	0.186693029325655	0.4537475173009	0.463107435664534	0.00935991836363431
0.130917784590757	0.199223738390406	0.338579693797105	0.358535915421225	0.01995622162412
0.126325944070198	0.179837743346956	0.409724282244662	0.403732818198512	-0.0059914640461502
0.14417257915046	0.202344641909548	0.332801844040762	0.336147072900019	0.00334522885925653
0.139695654442077	0.19976549336997	0.375935626385541	0.381216805276507	0.00528117889096552
0.136832968951474	0.196318395130463	0.410132866658084	0.415842618358789	0.0057097517007052
0.142736534443259	0.201330979824753	0.438231626330301	0.444587473685539	0.00635584735523764
