Univariate_LR_coefficients_null_raster	Univariate_LR_coefficients_elevation_C	Univariate_LR_R2_null_raster	Univariate_LR_R2_elevation_C	Univariate_LR_delta_R2_elevation_C
0.184740446488914	0.324971381018373	0.290424205338617	0.00704087505316851	-0.283383330285448
0.218383892309887	0.315693089170921	0.36905611801325	0.0101024404540225	-0.358953677559227
0.331058115474386	0.569332376064413	0.305403533804577	0.00924791462416011	-0.296155619180417
0.226509123719329	0.331408332365405	0.296148230478894	0.00687305088232663	-0.289275179596567
0.256569911503551	0.308299012627306	0.400870862865342	0.00609932962487821	-0.394771533240464
0.215572864145086	0.420648579963273	0.375663066856621	0.0123666000533227	-0.363296466803299
0.265001766795531	0.399051029997959	0.416688327579464	0.0113344873311162	-0.405353840248348
0.212695326546727	0.35104087416792	0.30772664342743	0.00702846830504326	-0.300698175122387
0.223156575126236	0.317149362312938	0.510665076616354	0.00762051581464502	-0.503044560801709
0.217057209772791	0.656133862183689	0.335122734599639	0.0386369605449379	-0.296485774054702
0.218660779852592	0.33611556774264	0.322847896914338	0.00654012883994155	-0.316307768074397
0.275818064093814	0.271777321531015	0.240004119704913	0.00279275185953953	-0.237211367845374
0.244070408196603	0.236094586165918	0.279615339155121	0.00321001804892783	-0.276405321106193
0.182109855758879	0.203274997328936	0.307519095655317	0.00457403805867658	-0.30294505759664
0.181152648543087	0.583255524361731	0.286809759606973	0.0317606225396291	-0.255049137067344
0.246498786766735	0.319683475325339	0.349650740465462	0.00665057095426599	-0.343000169511196
0.219743240129023	0.304578289268569	0.391451138493332	0.0066604038427693	-0.384790734650562
0.189692625288812	0.292940020550578	0.272504010882626	0.00968029291964177	-0.262823717962984
0.260599408411358	0.398655886242452	0.313878215861824	0.00652559615268743	-0.307352619709136
0.16906711314208	0.395227715577805	0.403680516064048	0.025405803218872	-0.378274712845176
0.196138361639848	0.324490309586228	0.365216662922906	0.0073581069019557	-0.357858556020951
0.199510880302591	0.245803999348531	0.162701380267353	0.0049876988720192	-0.157713681395334
0.17108605712449	0.300713366197292	0.263788154726978	0.00947330229873006	-0.254314852428248
0.225725933895176	0.657457833796521	0.315847562688074	0.0303536045400503	-0.285493958148024
0.222295271800955	0.281015549456953	0.331926744610458	0.00671192629186669	-0.325214818318592
0.261051242924666	0.383866382326395	0.41266284847157	0.00694822556825212	-0.405714622903317
0.228167162972808	0.600058198604557	0.405739620601347	0.0277738877244894	-0.377965732876858
0.236507440578315	0.26660539920341	0.381168339506244	0.00500511950086343	-0.376163220005381
0.21021384109126	0.353820864976261	0.271693212493876	0.00919920812701485	-0.262494004366861
0.237234984589285	0.43278631058155	0.369376270419768	0.0115099561480261	-0.357866314271741
