Univariate_LR_coefficients_null_raster	Univariate_LR_coefficients_livestock_R	Univariate_LR_R2_null_raster	Univariate_LR_R2_livestock_R	Univariate_LR_delta_R2_livestock_R
0.108430688072253	0.00000441662281335958	0.253158436728872	0.017472089434688	-0.235686347294184
0.13988862906077	0.000012035227979565	0.403362324437484	0.0768658868811369	-0.326496437556347
0.151550607383748	0.0000080884021111619	0.43513748031046	0.0406594451312465	-0.394478035179213
0.127887786146586	0.00000724239503820676	0.365664042768995	0.0404322034160461	-0.325231839352949
0.129556232439301	0.0000110131858082582	0.408863725656468	0.115791450212714	-0.293072275443753
0.135787786153781	0.00000968548873332789	0.476262426393731	0.0782459251629297	-0.398016501230801
0.141820530936264	0.0000090211690143558	0.564354810288391	0.0729530768009531	-0.491401733487438
0.129826352811582	0.00000952095448289005	0.410976040771729	0.0813861195171705	-0.329589921254558
0.133190825962429	0.00000674701790979831	0.414287609168802	0.0444509220725555	-0.369836687096247
0.104568926252857	0.00000781412728433177	0.276699563178689	0.0550947755209791	-0.22160478765771
0.194696156329604	0.00000562644185457904	0.347063920800137	0.0190731309413791	-0.327990789858757
0.125229697681299	0.00000696173992754857	0.317099396634416	0.0305578871378878	-0.286541509496528
0.107007905889504	0.00000895293884707538	0.337319216577526	0.0595049738890993	-0.277814242688427
0.109303281449091	0.00000594993760040373	0.333448693729977	0.0303487729760656	-0.303099920753911
0.0880102993557107	0.00000458099346360713	0.222006382735384	0.0247343976882318	-0.197271985047152
0.0992900906364064	0.00000722133464776753	0.326451403628761	0.0510440503300461	-0.275407353298715
0.16167411389264	0.0000133026465248479	0.3885753279518	0.0784635790150601	-0.31011174893674
0.170000141858478	0.0000086647023109487	0.362226908234635	0.0288776027469966	-0.333349305487638
0.11082735887724	0.00000373888179745278	0.275202527851895	0.0110578421484469	-0.264144685703449
0.11593014382985	0.00000549350962365888	0.364043047201788	0.031174066078899	-0.332868981122889
0.167150258214366	0.00000628601508286929	0.448748873696486	0.0296568328246783	-0.419092040871808
0.13314775025399	0.00000601515925456764	0.392777647222991	0.0216092369950552	-0.371168410227936
0.167672792905717	0.00000572689205364084	0.404509972434094	0.0165622990937993	-0.387947673340295
0.129699280221307	0.00000611914341571263	0.344560824373908	0.022454521007108	-0.3221063033668
0.176916223653909	0.0000102589174946671	0.516521901741567	0.0705223102382847	-0.445999591503282
0.145201160571887	0.0000113607093667201	0.420418982535756	0.0720318147816019	-0.348387167754154
0.114635862297846	0.00001435080606099	0.431523045166993	0.118087588772475	-0.313435456394518
0.117143793815877	0.00000544341436163927	0.396585005870972	0.0315763381865793	-0.365008667684393
0.0870625063374534	0.00000682944883687497	0.257718271886878	0.0405283654830428	-0.217189906403835
0.135108104602073	0.00000466068686468013	0.378987912988676	0.0187750026096896	-0.360212910378987
0.146639359363019	0.00000501018460654829	0.436648256075214	0.0205517315303332	-0.41609652454488
0.130476185523928	0.0000104398743445503	0.370767940333651	0.0728081916158566	-0.297959748717794
0.116306417155587	0.00000731333131125361	0.343461800556391	0.0480624676085903	-0.295399332947801
0.183945690487554	0.00000842247023216156	0.496368538805253	0.0380412167361656	-0.458327322069088
0.164721949805859	0.0000107396664545803	0.423955448388715	0.067235891540162	-0.356719556848553
0.119600213666797	0.0000101136650026271	0.43133546117367	0.0842890451791851	-0.347046415994485
0.151833001313039	0.00000802111100968985	0.340274846088486	0.03591258446643	-0.304362261622056
0.136403500858624	0.00000784374761156971	0.348641642649928	0.0347051334871018	-0.313936509162827
0.124327349024726	0.00000553556473687546	0.336166688423441	0.0255605492713726	-0.310606139152068
0.133658570275105	0.00000661981492788808	0.338975152182006	0.0327859684371858	-0.30618918374482
0.123487921406983	0.00000680547639889038	0.3215678137205	0.0378150020587729	-0.283752811661727
0.121252384667388	0.0000072673394501582	0.325263058382188	0.0340727476208143	-0.291190310761374
0.107972413309189	0.00000574028283023278	0.30923539760129	0.0388812713235017	-0.270354126277788
0.181471733620032	0.0000083684347634979	0.475122128049267	0.0418684375300768	-0.43325369051919
0.128669935216084	0.00000576413395770146	0.339655162518084	0.0245240902038996	-0.315131072314184
0.125621871072381	0.00000935131579301764	0.39653923494137	0.0567037341493898	-0.33983550079198
0.152346285315827	0.00000551744082504233	0.426006367053557	0.0230492772585664	-0.402957089794991
0.13337577904612	0.0000116354304359954	0.525314504310223	0.108287564247846	-0.417026940062377
0.110921681684574	0.00000635782069944864	0.320539986614553	0.0320593008678154	-0.288480685746738
0.121858424335987	0.00000550189720215575	0.373159555344266	0.0264432773462751	-0.346716277997991
0.138685400897895	0.0000092903400340866	0.392712456250276	0.056169091919638	-0.336543364330638
0.132024449623663	0.00000598699625539179	0.325445237787266	0.0292290635455038	-0.296216174241762
0.113625817065911	0.00000975438107773132	0.332670855908199	0.0739511815386309	-0.258719674369568
0.125687827460263	0.00000803828556382354	0.410342341499858	0.050693537900206	-0.359648803599652
0.138462875882502	0.00000761337038735243	0.437437292537476	0.0424999223201908	-0.394937370217285
0.131226355430483	0.0000048794138620165	0.379820608259846	0.0189657206946984	-0.360854887565148
0.137800698400502	0.00000734587807008529	0.4375015323781	0.0444626348767057	-0.393038897501395
0.155535394705359	0.00000888852806470082	0.49296307481235	0.0513659955848943	-0.441597079227456
0.152237761572859	0.0000108677082993102	0.491360179691364	0.0866639539438722	-0.404696225747492
0.116582560003466	0.0000126566088279771	0.417031646838128	0.108077851779499	-0.308953795058629
0.127958896704205	0.0000053812579216231	0.359036306361122	0.0289340910799038	-0.330102215281218
0.113936709889543	0.00000783884158518599	0.433361389374577	0.0543000559772797	-0.379061333397297
0.135476171534611	0.00000412222452295751	0.379699593699088	0.0107464233185215	-0.368953170380566
0.128712336465155	0.0000150036399606253	0.452730997369627	0.143190443814166	-0.309540553555461
0.13243545005763	0.00000369946326314519	0.333471373346278	0.00985147131967936	-0.323619902026599
0.127159206067	0.0000089260338717017	0.393265342773198	0.0573915210911954	-0.335873821682003
0.146437519152071	0.00000932141240037046	0.323240179001803	0.0330074619973861	-0.290232717004417
0.138927646530654	0.00000898967288967013	0.341457867577443	0.0527031044271364	-0.288754763150307
0.138023904922354	0.0000086571593709716	0.403113427741999	0.0510133585334782	-0.352100069208521
0.142793317506704	0.0000057520514783155	0.434057314961103	0.0264871278217697	-0.407570187139333
