Univariate_LR_coefficients_null_raster	Univariate_LR_coefficients_gflsu_C	Univariate_LR_R2_null_raster	Univariate_LR_R2_gflsu_C	Univariate_LR_delta_R2_gflsu_C
0.137703504654396	0.13773071518392	0.410167750547781	0.410159008449767	-8.74209801399184e-06
0.104801394527245	0.104825499657261	0.287285254424253	0.287298683540291	1.34291160374667e-05
0.167174317588601	0.167207385793021	0.341025919299594	0.341031949969696	6.03067010224168e-06
0.12730027966483	0.12733440377655	0.334713137238643	0.334742550570531	2.94133318875511e-05
0.1081132237092	0.108142195841015	0.340713748996775	0.340733774296736	2.00252999618122e-05
0.109772319157903	0.109806088472386	0.344956972434441	0.344985471774683	2.84993402415723e-05
0.10200738123783	0.102030502424739	0.303232283563617	0.303232466012136	1.82448518903922e-07
0.115063078355839	0.11511025498601	0.325618866620299	0.32568620703007	6.73404097713548e-05
0.16098771583314	0.161017946767076	0.3925870828435	0.392621637884529	3.45550410298934e-05
0.168508375632228	0.168535676353232	0.369860938295555	0.369860915893385	-2.24021690642395e-08
0.115524921683664	0.115547985467101	0.283221313477317	0.28321818549314	-3.12798417667626e-06
0.113222392683958	0.113247494543316	0.363338257183709	0.36332800293399	-1.02542497190106e-05
0.160074317167777	0.160108768036784	0.446458916200413	0.446460434278918	1.5180785047364e-06
0.134538909177353	0.134573427917487	0.398434881653583	0.398459525400701	2.46437471187466e-05
0.154685758255744	0.154729916463631	0.407572357341492	0.407608819316683	3.64619751903605e-05
0.131499871809474	0.131531703483833	0.350865285964987	0.350871395798895	6.10983390786357e-06
0.179245833509231	0.179284143840353	0.523698251731677	0.523696068280174	-2.18345150226895e-06
0.1416152926257	0.141657309551704	0.408746925156795	0.408771935291601	2.50101348060472e-05
0.115175501740913	0.115214109961591	0.438280052686114	0.43825143625158	-2.86164345336126e-05
0.117677233389475	0.117707535846342	0.404352475520988	0.404368124460427	1.56489394386172e-05
0.0871678636773959	0.0871919013481582	0.256518043789323	0.256530950423725	1.29066344015105e-05
0.132578063690766	0.132601824903588	0.393876286843974	0.393881060772098	4.77392812392452e-06
0.148361908571459	0.148396491014392	0.442696501892419	0.442734408987957	3.79070955381922e-05
0.133059345339793	0.133081251105561	0.381137641209691	0.381129057887668	-8.58332202313683e-06
0.115280887922619	0.115310745177796	0.351437997110314	0.351458051647034	2.00545367198268e-05
0.183696425724865	0.183730295400618	0.499796538519041	0.499810238161476	1.36996424345837e-05
0.16586862579374	0.165900531903396	0.430358054294178	0.430375259526168	1.7205231990447e-05
0.113283955565216	0.113311868428521	0.410592867716501	0.41060594856424	1.30808477390998e-05
0.15224562042628	0.152267671165508	0.345274607851177	0.34523284984604	-4.17580051368938e-05
0.137794486054924	0.137825357483281	0.352482759955608	0.352506759810721	2.39998551133658e-05
0.123095216636265	0.123118198056299	0.331659504291989	0.3316303092605	-2.91950314895151e-05
0.133637220100116	0.133662254535963	0.332481498990924	0.332433245129742	-4.82538611827898e-05
0.122242128033875	0.122261171385598	0.318689215192691	0.31866275235051	-2.64628421809965e-05
0.120496163244956	0.120529979044909	0.335753214759489	0.335751017339725	-2.1974197639274e-06
0.13722257444532	0.137255542774127	0.452798218821597	0.452773298949608	-2.49198719898258e-05
0.178711881713771	0.178740367335223	0.475542436232579	0.475523995593395	-1.84406391836034e-05
0.123322246070839	0.12334928561424	0.346661925621143	0.34666718885998	5.26323883714985e-06
0.124279681786005	0.12431534949482	0.406775454353056	0.406792029861948	1.65755088916142e-05
0.135830654159284	0.135866397645825	0.425985651287653	0.426002395316619	1.67440289661203e-05
0.131345193517456	0.131370650132873	0.52595737351059	0.52591551987795	-4.18536326400876e-05
0.112318909188853	0.112351270380615	0.330360925357459	0.330369385495947	8.46013848782023e-06
0.121992474558882	0.122032010559741	0.381669225304199	0.381711848950413	4.26236462138241e-05
0.138838712084905	0.138868028373359	0.397113191528455	0.397143524244301	3.0332715846404e-05
0.13149849526972	0.131515156010853	0.33125081696619	0.331218107817198	-3.2709148991783e-05
0.110580113107625	0.110598388743223	0.327437118781315	0.327406180970356	-3.09378109587533e-05
0.125707223790639	0.125731798661728	0.410386671888949	0.4103772164144	-9.45547454905826e-06
0.139297485914638	0.13932825646634	0.442613717073891	0.4426359254599	2.22083860087485e-05
0.128207177271483	0.128238983848355	0.386081536053489	0.386107303819062	2.57677655734478e-05
0.138352393681899	0.138384964558143	0.437551084124623	0.437554810440895	3.7263162721568e-06
0.156306206832949	0.15633627522535	0.496619678050381	0.496608116169032	-1.15618813493201e-05
0.152830980422082	0.152860682600693	0.493925520665032	0.493901039467251	-2.44811977800907e-05
0.117340594295432	0.117372374714955	0.413595109744601	0.413614773835235	1.96640906343637e-05
0.134922878221597	0.134949473203596	0.408494849188798	0.408478286952722	-1.6562236076656e-05
0.11333203008771	0.113356924585283	0.42794490438022	0.427926325102323	-1.85792778966132e-05
0.133849213473766	0.133876618884096	0.372434416577617	0.372415996612598	-1.84199650187788e-05
0.129178672334723	0.129210728560474	0.4537475173009	0.453712413627372	-3.51036735272148e-05
0.130917784590757	0.130943559276112	0.338579693797105	0.338566620771689	-1.30730254162548e-05
0.126325944070198	0.126351147789285	0.409724282244662	0.409713717738376	-1.05645062860593e-05
0.14417257915046	0.144196950368952	0.332801844040762	0.332793706478298	-8.13756246403896e-06
0.139695654442077	0.139723852607216	0.375935626385541	0.375919836674981	-1.57897105598215e-05
0.136832968951474	0.136869249693012	0.410132866658084	0.410143040493545	1.01738354614245e-05
0.142736534443259	0.142762777614234	0.438231626330301	0.438225984095572	-5.64223472937497e-06
