Univariate_LR_coefficients_null_raster	Univariate_LR_coefficients_unifre_C	Univariate_LR_R2_null_raster	Univariate_LR_R2_unifre_C	Univariate_LR_delta_R2_unifre_C
0.346611941887583	33.1906930363256	0.327096897778404	0.315774174443129	-0.0113227233352747
0.384754555341154	36.7911774154551	0.289265299730484	0.272158485619753	-0.017106814110731
0.321188927132217	5.54166838810942	0.505346156524557	0.0936851922248456	-0.411660964299711
0.254866679747832	18.9916089639018	0.388360653011702	0.232449211623353	-0.155911441388349
0.325021407391504	30.6435962936045	0.420742643015811	0.372125055985182	-0.0486175870306289
0.270714845542385	19.7494692716137	0.507631385811764	0.243619534374033	-0.26401185143773
0.387559889191987	36.4900521810262	0.509928292595083	0.383480696192227	-0.126447596402856
0.439752233897074	32.3787474619057	0.550380465138913	0.715358092511082	0.164977627372169
0.332876567296358	26.9769776555612	0.420341032080361	0.25207902322881	-0.16826200885155
0.354753563720059	11.8042746722257	0.405202471714198	0.118992213186664	-0.286210258527535
0.352215887150166	31.9263570604495	0.371900897314699	0.29254199432052	-0.0793589029941792
0.218406416877656	17.8695650942306	0.406928065707385	0.24567121722261	-0.161256848484774
0.273308854519352	26.48522734276	0.476475202786151	0.343744430828302	-0.132730771957849
0.277483922225194	21.2184122850212	0.194861146808132	0.140208136658938	-0.0546530101491941
0.245550760206688	8.61913307841689	0.437015213466651	0.075702311004918	-0.361312902461733
0.349680314238313	9.82926103255696	0.439582182094636	0.117597401889009	-0.321984780205627
0.268649434390359	23.4673398423447	0.436354922476712	0.304079564603001	-0.132275357873711
0.247792329792701	19.3645216507726	0.259437036058985	0.18737855871305	-0.0720584773459348
0.319190778886428	28.0031288913489	0.349725757354604	0.250720783980689	-0.0990049733739145
0.270344499902762	26.3929021697807	0.424967940672487	0.340385866041948	-0.0845820746305393
0.268979448931406	23.598147170288	0.410405801376889	0.25478718168256	-0.155618619694329
0.243918017576049	21.7782779763927	0.27763612039315	0.173306373675805	-0.104329746717345
0.290133902174924	25.9642833297945	0.530838452524534	0.452705024038334	-0.0781334284862001
0.214100377088007	21.1887471372326	0.213883168230336	0.198922158339145	-0.0149610098911907
0.365241720761659	21.9305905275311	0.473890067663764	0.392507493759715	-0.0813825739040489
0.283340507828163	25.0098789213113	0.239565608515106	0.190962172557635	-0.048603435957471
0.314143777361619	18.7057403538666	0.333809088891979	0.233808606183021	-0.100000482708958
0.357549421149445	31.8727574319584	0.362082217829381	0.327369150006004	-0.0347130678233767
0.362590655585543	29.1898513854819	0.513955810209244	0.404540015958593	-0.109415794250651
0.356203908744226	36.8703930147986	0.334650386736082	0.258962296407786	-0.0756880903282957
0.249502020094384	19.8912026824713	0.32099863186864	0.228535463387805	-0.0924631684808351
0.220296731337961	16.9582469093549	0.380749893732365	0.23381031646952	-0.146939577262845
0.306902267683027	26.2533355855984	0.396739956262336	0.290628872199174	-0.106111084063162
0.276038675846178	23.5753721525995	0.368425652955759	0.295352702715671	-0.0730729502400879
0.424489437509876	34.1737748257125	0.52707212297476	0.442309091299321	-0.0847630316754394
0.261966494769299	18.7386325140253	0.342665626609614	0.205549896851633	-0.137115729757981
0.225546549834605	18.8254394835848	0.365838097183126	0.268961980948026	-0.0968761162351
0.274404331722716	15.8117352854954	0.439425497881572	0.230779720706279	-0.208645777175293
0.333719985921835	30.0848257823597	0.437066164686913	0.422139526596299	-0.0149266380906142
0.318324563895129	28.4368689095798	0.335013201609268	0.291911890628727	-0.0431013109805407
0.286440760924098	25.4951664700358	0.317041641226403	0.263998420390888	-0.0530432208355154
0.325157957727569	8.21279639995155	0.331230636898204	0.096816228022354	-0.23441440887585
0.290387644963121	21.0672373964856	0.375776879689222	0.252331527338699	-0.123445352350524
0.272225533824467	27.4467347252306	0.292389049627028	0.271314587301903	-0.0210744623251252
0.311199388106674	30.6952441869611	0.41277033381506	0.323255966756212	-0.0895143670588477
0.227890617212938	21.790355077601	0.252597230175783	0.192316702079575	-0.0602805280962088
0.180638383369219	4.77374873934056	0.153914166529207	0.0314019086435113	-0.122512257885696
0.253789967109821	18.5104613585282	0.460565841698607	0.311593082874239	-0.148972758824367
0.292210351598041	23.4577786118528	0.346868212550071	0.217004789373951	-0.129863423176119
0.27860497956932	10.9386170544053	0.615377543144408	0.221608090375012	-0.393769452769397
