Univariate_LR_coefficients_null_raster	Univariate_LR_coefficients_Flyway_Pas_C	Univariate_LR_R2_null_raster	Univariate_LR_R2_Flyway_Pas_C	Univariate_LR_delta_R2_Flyway_Pas_C
0.463057526076243	0.632247093513553	0.49810171486629	0.481316555731113	-0.0167851591351766
0.570633711838618	0.747493375323028	0.367523319253551	0.341066568784889	-0.0264567504686622
0.471344825821115	0.661417318094816	0.504167203690353	0.532999674356486	0.0288324706661337
0.291484590419602	0.398097187384096	0.278041608887947	0.290354495927535	0.0123128870395876
0.349076385844539	0.485501806292327	0.328629981761808	0.347473482269689	0.0188435005078813
0.352169866054658	0.497207104482453	0.423838106044178	0.446087565825366	0.0222494597811872
0.637857495274072	0.843930474910378	0.306167313362339	0.297086985606368	-0.00908032775597167
0.518247310515415	0.767522260744224	0.408857281480034	0.442491492605098	0.0336342111250633
0.458480056801202	0.649577312667594	0.344433985112679	0.339780170166826	-0.00465381494585315
0.595715418574304	0.829524937305114	0.466525849208692	0.468564272686282	0.00203842347758992
0.425908958064217	0.620943912302844	0.492623525085882	0.517426409939181	0.0248028848532988
0.365895239883394	0.508216934881056	0.436113431006194	0.442172082811396	0.00605865180520149
0.523599875767326	0.823739308542525	0.371771529138599	0.440868011399899	0.0690964822613
0.592195918894034	0.805144404960018	0.48605633152856	0.44225227542156	-0.0438040561070005
0.433339764031122	0.616030556645353	0.295232197681011	0.319841416619098	0.0246092189380871
0.41790951774112	0.555352604498952	0.528077663948426	0.496629965367534	-0.0314476985808918
0.425658940868453	0.642879176363539	0.32385053316737	0.348298787761714	0.024448254594344
0.5183700882234	0.691523074597374	0.443814065198077	0.431524793909687	-0.0122892712883905
0.614880193416137	0.849101776022596	0.431971863847771	0.440102088261132	0.00813022441336109
0.624781515668878	0.813450254944253	0.328097817182146	0.289089019208295	-0.0390087979738509
0.492453529719684	0.663202804118582	0.544958969249247	0.521201069860844	-0.0237578993884024
0.638426167714997	0.859712668284142	0.464959786668546	0.411754978456728	-0.0532048082118174
0.513830948050231	0.70887929151213	0.544148933071556	0.574033748624675	0.0298848155531185
0.421179212400409	0.612394281247529	0.234546411804383	0.241438184666932	0.00689177286254916
0.539746120624576	0.744766524414997	0.503260395367419	0.503215746558781	-4.46488086387475e-05
0.34639660261548	0.488227008595066	0.387718135533337	0.390713179771782	0.0029950442384446
0.359748207175915	0.513008615035302	0.422808190547482	0.424130076775671	0.0013218862281893
0.529668199950621	0.748773331320917	0.393083571618718	0.411370924161183	0.0182873525424652
0.503836443891332	0.709873122607819	0.349344634254206	0.36254803849788	0.0132034042436743
0.445307776366745	0.649655813456761	0.357470915775356	0.364550690618179	0.00707977484282291
0.50884391058068	0.691430168246708	0.523446213188807	0.494691237626019	-0.0287549755627884
0.67850646384122	0.967492268046685	0.378321932931629	0.391544366598604	0.0132224336669747
0.334359137556116	0.473134717555883	0.360191090554627	0.353276825465838	-0.00691426508878912
0.472803191465967	0.664028645764549	0.441837458465318	0.439447655900527	-0.00238980256479165
0.50236130566053	0.685595211648039	0.603832337228195	0.604823043923785	0.000990706695590093
0.460086833679272	0.645508770112761	0.551333522374054	0.547234366518317	-0.00409915585573772
0.391380053180398	0.540391194600097	0.428815700396346	0.403130151828136	-0.0256855485682103
0.342679472505684	0.475984807118798	0.334598880793557	0.338781597770033	0.00418271697647599
0.5275852124373	0.764697675896684	0.417158343587525	0.430163144233996	0.0130048006464715
0.455251986664696	0.630142429841045	0.285588959479963	0.25591781650006	-0.0296711429799036
0.584060532421462	0.820142418100743	0.355745791257498	0.334461946907832	-0.0212838443496661
0.389236929323781	0.529977883688002	0.420850774510451	0.407392772574199	-0.0134580019362524
0.420039594786873	0.607761556412744	0.47948357380304	0.481832978491292	0.00234940468825162
0.488550608495617	0.677848046603623	0.466594559314174	0.460645213055784	-0.00594934625838994
0.453982331995129	0.612697544801229	0.441314082723752	0.411839142679334	-0.0294749400444182
0.462943053530376	0.620625706252376	0.328487144577526	0.316933245694885	-0.0115538988826412
0.567516528937125	0.797221334783403	0.406199501875677	0.428417330829664	0.0222178289539871
0.42945382695097	0.610100033610945	0.528035352090369	0.533790577681475	0.00575522559110553
0.714851037671424	0.980029356336568	0.453218623797789	0.480553524777847	0.027334900980058
0.435837006556497	0.626173753565989	0.364510317224136	0.36512971140678	0.000619394182644117
0.582217382621851	0.813454547758106	0.495971217759493	0.444002092815175	-0.051969124944318
0.468916651913795	0.667658744278398	0.516147330898754	0.534100922948438	0.0179535920496838
0.52092728559492	0.746715733189575	0.410231074621023	0.429935287187171	0.0197042125661478
0.583621869673265	0.816132133797211	0.406204166113235	0.429234267473754	0.0230301013605192
0.426030950138804	0.587541572748639	0.361963134362904	0.360579653327136	-0.00138348103576835
0.54210649647442	0.746239550077085	0.526602714433551	0.496555120419498	-0.030047594014053
0.541082605889998	0.778750517402996	0.494019073613403	0.52094260698343	0.0269235333700273
0.596424577729177	0.786882599952483	0.430618977366973	0.4394042116854	0.00878523431842637
0.369138984006783	0.482759028703926	0.462742872421341	0.451459751676936	-0.0112831207444044
0.361349041988196	0.458924240953974	0.433871380690419	0.406818160947031	-0.0270532197433878
