Univariate_LR_coefficients_null_raster	Univariate_LR_coefficients_gpri_C	Univariate_LR_R2_null_raster	Univariate_LR_R2_gpri_C	Univariate_LR_delta_R2_gpri_C
0.206031280547657	0.214057210185036	0.286827253460397	0.292079643658394	0.00525239019799656
0.192919142990522	0.197137938872862	0.340349651115775	0.333725952309179	-0.00662369880659625
0.217268529894743	0.224651503073883	0.368799706554374	0.373484610250203	0.0046849036958293
0.268961936374793	0.274229770489905	0.364476340200711	0.361128774845825	-0.00334756535488612
0.202543594000953	0.210319559704644	0.236151733613559	0.237595167064791	0.00144343345123218
0.232028090770477	0.239799737525381	0.24092683226158	0.239743941521064	-0.00118289074051633
0.256829553013413	0.265259512436173	0.279460861486918	0.283035074319863	0.0035742128329444
0.211465873314549	0.221839153151536	0.307188606072213	0.315768937103881	0.00858033103166816
0.193986060572579	0.202061134457227	0.233934824560764	0.240304632467153	0.0063698079063888
0.217372388602555	0.227209274565512	0.315237320301329	0.327152367108025	0.0119150468066965
0.179934712193924	0.186384128358786	0.224288964474718	0.229059440451457	0.00477047597673974
0.166129126384747	0.173039051266189	0.177367080306322	0.17925991880135	0.00189283849502822
0.183414410032738	0.191162506252426	0.357109990525493	0.367470058685882	0.0103600681603889
0.214642925419474	0.223686905371229	0.284415416435326	0.292786269068533	0.00837085263320636
0.235765476889799	0.24248863267836	0.538974373576413	0.533509618185591	-0.00546475539082214
0.209944538291596	0.218633774962816	0.406956290819143	0.418774955062422	0.0118186642432789
0.233337623005543	0.238903718773321	0.333720817413073	0.335033147964672	0.00131233055159946
0.281084677191373	0.290546180934016	0.46488923643515	0.473032509913896	0.00814327347874605
0.37487579716325	0.390319965625986	0.429879352186057	0.438421945282425	0.00854259309636779
0.263748099475411	0.277952394652647	0.339247272064378	0.352051152365339	0.0128038803009601
0.220981228671124	0.229201717667547	0.216842294720352	0.221826630134754	0.00498433541440152
0.22024732656777	0.228356861963322	0.331950054504101	0.337957555265014	0.00600750076091311
0.239251232648356	0.246417235865591	0.373276718942098	0.369050884026313	-0.00422583491578582
0.229548574240751	0.23383623201917	0.379035292163742	0.370053918366122	-0.00898137379762076
0.268206167264813	0.276976403992868	0.381251202024942	0.378555274242553	-0.00269592778238886
0.2848875578817	0.298405594906859	0.291753496388956	0.300247049428266	0.00849355303930954
0.167877490337337	0.174020976241784	0.285655277571106	0.292133742731763	0.0064784651606572
0.320386189329167	0.33112379122001	0.31513640709585	0.317946339288301	0.00280993219245074
0.187798072898109	0.195665954902684	0.35037866682321	0.361043559776984	0.0106648929537743
0.240182755564461	0.248675401253819	0.405881069958382	0.413535346538912	0.00765427658053025
0.237115674083162	0.246407003546624	0.374696809338991	0.386499636573572	0.0118028272345813
0.146454929562371	0.150576680994441	0.197883217055999	0.201030589263826	0.00314737220782671
0.204459721141792	0.214897027251685	0.264640227175977	0.272107163471674	0.00746693629569684
0.176855149231057	0.183008153614547	0.176388633541358	0.179975309864947	0.00358667632358828
0.177930168023543	0.187211160602898	0.217822114114552	0.224774981938073	0.00695286782352039
0.184740446488914	0.18928346398921	0.290424205338617	0.291108058270368	0.000683852931750939
0.218383892309887	0.226256073781938	0.36905611801325	0.378066614769873	0.0090104967566233
0.331058115474386	0.343612030051571	0.305403533804577	0.3111488569383	0.00574532313372317
0.226509123719329	0.234736119408761	0.296148230478894	0.301048364444455	0.00490013396556072
0.256569911503551	0.263780673516043	0.400870862865342	0.402407245032509	0.00153638216716706
0.215572864145086	0.224169738470361	0.375663066856621	0.385287134973146	0.00962406811652411
0.265001766795531	0.270962940090289	0.416688327579464	0.412911119659219	-0.00377720792024516
0.212695326546727	0.224299930291248	0.30772664342743	0.321069001822395	0.0133423583949651
0.223156575126236	0.230741045014441	0.510665076616354	0.514249035291113	0.00358395867475936
0.217057209772791	0.226288298547444	0.335122734599639	0.346825358744115	0.0117026241444753
0.218660779852592	0.224402911159347	0.322847896914338	0.319747975063375	-0.00309992185096319
0.275818064093814	0.288786154359057	0.240004119704913	0.248249614127342	0.00824549442242839
0.244070408196603	0.257034439310593	0.279615339155121	0.292942177123334	0.0133268379682124
0.182109855758879	0.188986646143593	0.307519095655317	0.314082637628152	0.00656354197283521
0.181152648543087	0.18987411856604	0.286809759606973	0.297357097511153	0.0105473379041801
0.246498786766735	0.255835577703485	0.349650740465462	0.356176761844061	0.00652602137859914
0.219743240129023	0.226947788840645	0.391451138493332	0.398862761694756	0.00741162320142402
0.189692625288812	0.19780907768137	0.272504010882626	0.278542683981662	0.00603867309903616
0.260599408411358	0.26922619774162	0.313878215861824	0.318843573854172	0.00496535799234882
0.16906711314208	0.178060498441889	0.403680516064048	0.410650888162021	0.00697037209797308
0.196138361639848	0.2017567782605	0.365216662922906	0.362684053735583	-0.00253260918732351
0.199510880302591	0.209090233412247	0.162701380267353	0.169209063928284	0.00650768366093146
0.17108605712449	0.176434063848722	0.263788154726978	0.267494649521051	0.0037064947940727
0.225725933895176	0.232929878184366	0.315847562688074	0.322028839731202	0.00618127704312782
0.222295271800955	0.232596067173404	0.331926744610458	0.342580797587905	0.010654052977447
0.261051242924666	0.270321086274085	0.41266284847157	0.419373912071185	0.00671106359961549
0.228167162972808	0.23600791206827	0.405739620601347	0.409688114982113	0.00394849438076578
0.236507440578315	0.24475265756983	0.381168339506244	0.387106220299795	0.00593788079355106
0.21021384109126	0.218195485888583	0.271693212493876	0.275390973790049	0.00369776129617272
0.237234984589285	0.24515857334989	0.369376270419768	0.377650332109226	0.00827406168945893
