Univariate_LR_coefficients_null_raster	Univariate_LR_coefficients_gpri_R	Univariate_LR_R2_null_raster	Univariate_LR_R2_gpri_R	Univariate_LR_delta_R2_gpri_R
0.425658940868453	0.418101419541772	0.32385053316737	0.318294251537632	-0.00555628162973804
0.5183700882234	0.510316348998737	0.443814065198077	0.436509567579983	-0.00730449761809454
0.614880193416137	0.608854513552781	0.431971863847771	0.426345028829796	-0.00562683501797451
0.624781515668878	0.613120287896106	0.328097817182146	0.320419232262126	-0.00767858492001983
0.492453529719684	0.48668494420215	0.544958969249247	0.541261586145808	-0.00369738310343881
0.638426167714997	0.622524617660675	0.464959786668546	0.452894620551765	-0.0120651661167805
0.513830948050231	0.505443968304467	0.544148933071556	0.534173010633795	-0.00997592243776102
0.421179212400409	0.410004277625619	0.234546411804383	0.228859705025318	-0.00568670677906524
0.539746120624576	0.529130384609067	0.503260395367419	0.494596548850403	-0.00866384651701607
0.34639660261548	0.338421385244609	0.387718135533337	0.379119220050074	-0.00859891548326353
0.359748207175915	0.356610115193497	0.422808190547482	0.42017848317132	-0.00262970737616203
0.529668199950621	0.519973381269557	0.393083571618718	0.382617675249354	-0.0104658963693632
0.503836443891332	0.498786855756395	0.349344634254206	0.346835419325112	-0.00250921492909345
0.445307776366745	0.436829948799836	0.357470915775356	0.349311757955057	-0.00815915782029947
0.50884391058068	0.506169526902606	0.523446213188807	0.523395630925785	-0.0000505822630221253
0.67850646384122	0.659477883227846	0.378321932931629	0.368824249433	-0.00949768349862856
0.334359137556116	0.327604395161311	0.360191090554627	0.353406510548611	-0.00678458000601623
0.472803191465967	0.46165460604697	0.441837458465318	0.430225150132591	-0.0116123083327276
0.50236130566053	0.49641840059876	0.603832337228195	0.598697465315221	-0.00513487191297413
0.460086833679272	0.452335631548795	0.551333522374054	0.544165591948802	-0.00716793042525221
0.391380053180398	0.385222367559663	0.428815700396346	0.421094625968429	-0.00772107442791686
0.342679472505684	0.337312065982811	0.334598880793557	0.327982696823326	-0.00661618397023139
0.5275852124373	0.52245968800498	0.417158343587525	0.412087450290218	-0.00507089329730698
0.455251986664696	0.451294376007695	0.285588959479963	0.281908043319725	-0.0036809161602378
0.584060532421462	0.565208489607826	0.355745791257498	0.343488557818284	-0.012257233439214
0.389236929323781	0.379700642321403	0.420850774510451	0.408375187782351	-0.0124755867281001
0.420039594786873	0.412729725348706	0.47948357380304	0.46891683386541	-0.0105667399376304
0.488550608495617	0.473460456230054	0.466594559314174	0.457847384932531	-0.00874717438164285
0.453982331995129	0.447625631811434	0.441314082723752	0.437120460360037	-0.00419362236371457
0.462943053530376	0.453103121022699	0.328487144577526	0.323220120616663	-0.00526702396086343
0.567516528937125	0.564283744415411	0.406199501875677	0.40584135116478	-0.000358150710897176
0.42945382695097	0.423420641229295	0.528035352090369	0.519936348620836	-0.00809900346953385
0.714851037671424	0.706595510111738	0.453218623797789	0.449172624648741	-0.00404599914904757
0.435837006556497	0.425325989465276	0.364510317224136	0.35708533805319	-0.0074249791709457
0.582217382621851	0.575965486624411	0.495971217759493	0.491997149995111	-0.00397406776438225
0.468916651913795	0.460747944535298	0.516147330898754	0.506524893294921	-0.00962243760383308
0.52092728559492	0.5203740092356	0.410231074621023	0.411047778826316	0.000816704205292507
0.583621869673265	0.563783243810671	0.406204166113235	0.390007855734061	-0.0161963103791741
0.426030950138804	0.419296479314939	0.361963134362904	0.353279573603118	-0.00868356075978566
0.54210649647442	0.534408607458162	0.526602714433551	0.517681312837688	-0.00892140159586274
0.541082605889998	0.531476212500567	0.494019073613403	0.483148899272448	-0.0108701743409547
0.596424577729177	0.584890548652443	0.430618977366973	0.421447488480982	-0.00917148888599134
0.369138984006783	0.366771556375045	0.462742872421341	0.459928084814593	-0.0028147876067473
0.361349041988196	0.356352866288212	0.433871380690419	0.427634488560179	-0.00623689213024003
