Univariate_LR_coefficients_null_raster	Univariate_LR_coefficients_mamms_R	Univariate_LR_R2_null_raster	Univariate_LR_R2_mamms_R	Univariate_LR_delta_R2_mamms_R
0.509348634063282	0.00802707736966268	0.501592752472326	0.219919280353179	-0.281673472119148
0.161277939848129	0.00279203861023807	0.128795083744666	0.125423921246878	-0.00337116249778849
0.315069315823578	0.00655790914132291	0.171460156214606	0.178134106218209	0.00667395000360263
0.181228010384823	0.00325684102577876	0.194462916269028	0.218375887980761	0.0239129717117331
0.0807262044704342	0.00172678578090311	0.0155085973033488	0.0260075660091596	0.0104989687058108
0.264527871520785	0.00267346333033469	0.335467567228521	0.075694637794325	-0.259772929434196
0.351783052979205	0.00550787845295057	0.392980579391446	0.32210548246491	-0.070875096926536
0.266439706225198	0.00372485794030486	0.307177978213235	0.150784017887285	-0.156393960325951
0.200535996575834	0.00349859549861091	0.129583487887477	0.110019144047661	-0.0195643438398161
0.285993986073786	0.0045652158555237	0.414382956180605	0.26615855190508	-0.148224404275525
0.389843653990515	0.003781614026241	0.233513714640596	0.0656101977472109	-0.167903516893385
0.28978942822516	0.0052388315026402	0.0860889049763043	0.0832888291412248	-0.00280007583507948
0.203299055438912	0.00421788966975673	0.160772201373582	0.231421450447746	0.0706492490741647
0.246282500717424	0.00504009510038118	0.213465450274872	0.245437323188152	0.0319718729132797
0.228643762567207	0.00511318487413727	0.156573133785999	0.178009478066345	0.0214363442803455
0.0951818943085608	0.0000786615634020526	0.0173173966451589	0.0000386595051667844	-0.0172787371399922
0.325869211709431	0.0058554244483151	0.477480433085215	0.331056844416744	-0.146423588668471
0.329931354673836	0.00420633514786109	0.263121542323268	0.13045972454615	-0.132661817777118
0.357355679266791	0.00555214476329665	0.72968425213064	0.271088203234938	-0.458596048895701
0.0595397877392208	0.00105677141105934	0.0182528021468278	0.0205787051237158	0.00232590297688797
0.258026002031862	0.00487337935568376	0.144083455553165	0.152470812976933	0.00838735742376803
0.287675192226792	0.00518531172546282	0.570973876532829	0.313907585518503	-0.257066291014327
0.458449070804559	0.00716761774047987	0.548233437375058	0.35289249421684	-0.195340943158218
0.216714014042273	0.00202325853077961	0.159776713300561	0.0426400555446939	-0.117136657755867
0.543467409014854	0.00914294573015069	0.353862621749971	0.234931485058358	-0.118931136691613
0.532350643706609	0.0107048320141514	0.474401068708889	0.457735707848083	-0.0166653608608059
0.0956356568589826	0.0017488771302147	0.0352525975724388	0.028072570727816	-0.0071800268446228
0.410587611235948	0.00813176129827526	0.460330754989065	0.420474474528429	-0.0398562804606361
0.45643201535401	0.00871276741670632	0.347806990861149	0.345535186548664	-0.00227180431248569
0.2267030072019	0.00440882064211983	0.152422384347048	0.166377107843412	0.0139547234963638
0.272262424192691	0.00671460321364916	0.179146411499781	0.231609252566012	0.0524628410662311
0.169519492866542	0.00355096434362786	0.0629110608516909	0.072447852652126	0.00953679180043511
0.205512425829247	0.00337325530016317	0.0271402170780602	0.0240822096151199	-0.00305800746294026
0.411730807170089	0.00700457085774744	0.573260957959234	0.440536076883774	-0.13272488107546
0.742662107165122	0.0128431072769083	0.632117567918354	0.459158607192561	-0.172958960725793
0.253939159458204	0.00554976426198919	0.0630191665679134	0.0920997634904639	0.0290805969225506
0.205016294734511	0.0038565684893178	0.112754797957632	0.0983092184943279	-0.0144455794633039
0.288165709335759	0.0028003050220751	0.179372333072955	0.0522186183100038	-0.127153714762951
0.318677493092491	0.00702961030401908	0.345777667103719	0.424181630443953	0.0784039633402337
0.337823212762906	0.00668132986697914	0.194656666488565	0.244418785504602	0.0497621190160374
0.512546259455603	0.0059834520526047	0.236034445797476	0.10669746084066	-0.129336984956816
0.465287785152358	0.00808814560810053	0.474044921078902	0.333281623678624	-0.140763297400278
0.179382993457596	0.0015590856311847	0.0586173811693954	0.0101385536289982	-0.0484788275403972
0.527047809155911	0.00862209084267291	0.366630750289874	0.246384961539263	-0.120245788750611
0.257420569318673	0.00570411132748185	0.297651367200353	0.43206399538543	0.134412628185078
0.288293723783326	0.00511796260886651	0.0828206745148953	0.060845705871171	-0.0219749686437243
0.28465415537388	0.00345944289988878	0.11248343066316	0.0585880604910458	-0.0538953701721138
0.125700427714017	0.000625345755984713	0.065873302570368	0.00320611945573831	-0.0626671831146297
0.292531297135728	0.00424241727819704	0.389610179216604	0.161031731131476	-0.228578448085128
0.459422156617499	0.00792762204685454	0.43399152296117	0.405109174623988	-0.0288823483371822
0.250925461615483	0.00245201615057391	0.274639844389712	0.0691372431544358	-0.205502601235276
0.218539362889769	0.00341316136216113	0.11329977928515	0.0824681329479132	-0.0308316463372371
0.379183007871704	0.00758275460985064	0.45503270320628	0.36344526332277	-0.0915874398835105
0.312295425742977	0.00577335873181759	0.278578059648626	0.291460479303058	0.0128824196544319
0.187279851952955	0.00314672551683503	0.248456006330683	0.185518104903079	-0.0629379014276044
0.386742593527444	0.00808096147359735	0.559847042504585	0.427412317812512	-0.132434724692073
0.0816354334142884	0.000201363321881706	0.0372522299117817	0.000589805820937634	-0.0366624240908441
0.205162809255206	0.00414114375811073	0.127003939374187	0.12583361120523	-0.00117032816895646
0.534877697540481	0.00640150770555019	0.475234948018741	0.117002088737016	-0.358232859281724
0.524443344329959	0.00873076320346071	0.315890628503158	0.263367365634162	-0.0525232628689959
0.182624165442694	0.00311308593038325	0.293236689272095	0.24132932234864	-0.0519073669234547
0.46536389790376	0.0095415402964176	0.704730259953136	0.521328148298431	-0.183402111654705
0.21080898835795	0.00476753545236876	0.117591289382853	0.14852634283615	0.0309350534532975
