Univariate_LR_coefficients_null_raster	Univariate_LR_coefficients_duck_C	Univariate_LR_R2_null_raster	Univariate_LR_R2_duck_C	Univariate_LR_delta_R2_duck_C
0.402269197414636	2.57605518559414	0.524440709483866	0.0114383476202745	-0.513002361863592
0.257234122177265	2.2145580571435	0.351835719112593	0.0187434807932705	-0.333092238319323
0.216012160985545	1.85612803859532	0.358786284962479	0.0184823917103494	-0.340303893252129
0.28016101895172	3.15373036699665	0.447322044476711	0.0244212191359731	-0.422900825340738
0.323343452308513	5.02180684245572	0.452940604956397	0.0530953028555	-0.399845302100897
0.322274235982815	1.9959287690049	0.347808461604294	0.00862497883935607	-0.339183482764937
0.286993515904114	8.78886305809085	0.295851692991343	0.0899263841911631	-0.20592530880018
0.317399324274047	5.99043508000543	0.321594205610873	0.0407254503574501	-0.280868755253423
0.29451053198508	2.73633899382156	0.382266657094635	0.00994511660069275	-0.372321540493942
0.259439415630615	5.80912880104967	0.282237309841741	0.0688685483024794	-0.213368761539262
0.301666560060906	4.49863073207346	0.40459679395138	0.0416318217873435	-0.362964972164037
0.221923002786531	5.75338082089795	0.241901701711606	0.0982684624407119	-0.143633239270894
0.19646654416225	5.46073151260582	0.217482915956766	0.0517593749513676	-0.165723541005399
0.228061886088476	4.74449719566306	0.475454763345483	0.0606146158768925	-0.41484014746859
0.293252775736248	2.69473320731648	0.348713745483492	0.0139288156898087	-0.334784929793683
0.25816859542006	5.2988537937818	0.568481718176481	0.0755865250692179	-0.492895193107263
0.278263722643126	1.69780633217626	0.483551432255109	0.0127917995253633	-0.470759632729746
0.300775700219077	1.84379320945684	0.402741924210627	0.0122734913782141	-0.390468432832413
0.353337436505324	9.80598467390517	0.575753492581436	0.13557491310382	-0.440178579477615
0.490632142260483	4.1916588425849	0.557319574131128	0.0146123224844686	-0.54270725164666
0.335540484136621	4.16626945208328	0.377038415873686	0.0379734005745912	-0.339065015299095
0.289797781856722	4.87818770461004	0.277144154946472	0.0424346502696552	-0.234709504676817
0.28258002814216	3.42622977370076	0.387550567121028	0.033260081425234	-0.354290485695794
0.296488252168844	8.03332058969822	0.446582078863516	0.109482848450795	-0.33709923041272
0.220035350864712	3.99492070069827	0.348737270561333	0.0460422240315758	-0.302695046529757
0.370583383331205	0.922525856629129	0.492671925735092	0.00292058893361858	-0.489751336801474
0.374679608491469	8.81510646052181	0.361570316604604	0.0941947850254221	-0.267375531579182
0.227839527404477	3.87833880058248	0.350982595804733	0.0786901840760193	-0.272292411728713
0.390421906859324	5.11137106730083	0.377719342738918	0.0459359292892801	-0.331783413449638
0.259775213111452	2.9179116423275	0.439090434104651	0.0315304832327303	-0.407559950871921
0.32257505974686	1.10858498146365	0.518116594185747	0.00442511323507508	-0.513691480950672
0.335587816980179	3.1168817922246	0.490591769498141	0.0377319022934733	-0.452859867204668
0.169899501241423	1.5413974321127	0.216420291801539	0.0101458051504074	-0.206274486651131
0.295054438368233	3.71266744833428	0.354167184407905	0.0425572358123651	-0.31160994859554
0.199685301315589	2.59261458445838	0.159694473118965	0.0138139404345073	-0.145880532684457
0.262272176086973	1.61265308736245	0.294015737141783	0.006425314818932	-0.287590422322851
0.236723032838554	4.01358048695242	0.3444980099343	0.0356473250362833	-0.308850684898017
0.236697037867545	3.36705205563934	0.39211274130143	0.0260917593240035	-0.366020981977426
0.390009397991189	2.31555501195362	0.34217951167755	0.00674937681276174	-0.335430134864789
0.302771138073608	6.58317238874893	0.368910256246756	0.0923268968772226	-0.276583359369533
0.300414250372792	1.98997323261114	0.442892328168427	0.0192662749647795	-0.423626053203648
0.271903317819964	1.25766400423996	0.440747011475739	0.014782634276005	-0.425964377199734
0.34473672357443	3.67758225531396	0.514915208949656	0.0290655542648569	-0.485849654684799
0.284195446813108	1.10199362715938	0.381526536914698	0.00477376423245258	-0.376752772682245
0.256914785963217	5.66520277322553	0.574460251493357	0.084308621844551	-0.490151629648806
0.298040900854754	3.12765434468215	0.443355298795225	0.022272458958316	-0.421082839836909
0.258225479121192	4.65211607161093	0.371725586237891	0.0572712960874963	-0.314454290150395
0.391213536733366	4.70943059502969	0.322278367875028	0.0213378309410312	-0.300940536933997
0.333795344617886	1.74011074943516	0.355186103004873	0.0104059152758786	-0.344780187728994
0.199038299081986	3.49889992325777	0.318256987573577	0.0397230566445197	-0.278533930929057
0.209106703622104	3.950373030977	0.343667384724676	0.0514518450407372	-0.292215539683938
0.312814120875069	3.98380005455679	0.407675142740775	0.0274703714153278	-0.380204771325447
0.262260961951371	5.17324131015074	0.451752441691923	0.0545098143242752	-0.397242627367648
0.241435110620178	5.79997328270293	0.320411600090853	0.0737665877965069	-0.246645012294346
0.331643246396733	2.58381560452018	0.370866820479084	0.0133050073644899	-0.357561813114594
0.190221058197403	1.11150200779336	0.452463445780858	0.0101510483396131	-0.442312397441245
0.270717114561683	4.11142188322433	0.482497531150614	0.0527705968765345	-0.429726934274079
0.256500271716303	3.91413359801457	0.18334395587044	0.0221435426912138	-0.161200413179226
0.274135916798359	4.70983022496036	0.385209655926435	0.0434338162526011	-0.341775839673834
0.259588961773496	3.28064421433608	0.340793897501261	0.0309486809461557	-0.309845216555105
0.260183792311758	2.3395823945144	0.349991665358852	0.0269685310692817	-0.323023134289571
0.349216861501711	2.88127673276106	0.518913647214399	0.0297167134944636	-0.489196933719935
0.285432985427266	3.35488379647197	0.482860785534926	0.0288213051193248	-0.454039480415601
0.246333527448077	7.00450860161053	0.384303170249635	0.0921290393542469	-0.292174130895388
0.272913302665749	4.86057285018894	0.308440319627352	0.0441980192579247	-0.264242300369428
0.282453982808151	0.423095004099315	0.400632491430731	0.000617842276532205	-0.400014649154199
