Univariate_LR_coefficients_null_raster	Univariate_LR_coefficients_cul_veg_R	Univariate_LR_R2_null_raster	Univariate_LR_R2_cul_veg_R	Univariate_LR_delta_R2_cul_veg_R
0.509348634063282	-0.0034882287699496	0.501592752472326	0.00380066771909097	-0.497792084753235
0.161277939848129	0.00174979224758356	0.128795083744666	0.0108358401602139	-0.117959243584452
0.315069315823578	0.00864963036201121	0.171460156214606	0.0279202646593464	-0.14353989155526
0.181228010384823	0.00683158991425464	0.194462916269028	0.123138666192364	-0.0713242500766645
0.0807262044704342	-0.00255308708098647	0.0155085973033488	0.0111984301328356	-0.00431016717051316
0.264527871520785	-0.00311412277689675	0.335467567228521	0.0301708296379825	-0.305296737590539
0.351783052979205	0.00422693319413017	0.392980579391446	0.0344325329934113	-0.358548046398034
0.266439706225198	0.00881376193041547	0.307177978213235	0.0537508017940488	-0.253427176419186
0.200535996575834	0.000701522428908766	0.129583487887477	0.000602059170932192	-0.128981428716545
0.285993986073786	0.00369508712710583	0.414382956180605	0.0239969156266496	-0.390386040553955
0.389843653990515	-0.0011026299280545	0.233513714640596	0.000765055011397811	-0.232748659629198
0.28978942822516	0.000816593015740318	0.0860889049763043	0.000227540889053655	-0.0858613640872506
0.203299055438912	0.00288933841469203	0.160772201373582	0.0219899650422617	-0.13878223633132
0.246282500717424	0.00111915558317477	0.213465450274872	0.00312869910737114	-0.210336751167501
0.228643762567207	0.00367726476463133	0.156573133785999	0.0176314196840211	-0.138941714101978
0.0951818943085608	-0.00451215594591402	0.0173173966451589	0.0251592092282076	0.00784181258304869
0.325869211709431	0.00353681686941469	0.477480433085215	0.0168098000193768	-0.460670633065838
0.329931354673836	0.00635336767599284	0.263121542323268	0.0328216284797476	-0.230299913843521
0.357355679266791	0.00559328490331227	0.72968425213064	0.0504385567114771	-0.679245695419162
0.0595397877392208	0.0029677968960112	0.0182528021468278	0.0169556170812813	-0.00129718506554653
0.258026002031862	0.00105292495343693	0.144083455553165	0.000779165380485697	-0.143304290172679
0.287675192226792	0.00520937023600404	0.570973876532829	0.058405641531028	-0.512568235001801
0.458449070804559	0.0107431688082182	0.548233437375058	0.0569029170275743	-0.491330520347484
0.216714014042273	-0.000424315761439431	0.159776713300561	0.000305726776565783	-0.159470986523995
0.543467409014854	0.0159048601181588	0.353862621749971	0.0566201738321967	-0.297242447917775
0.532350643706609	0.00656476665267975	0.474401068708889	0.025939654084152	-0.448461414624736
0.0956356568589826	-0.00244946261309664	0.0352525975724388	0.00946689256787292	-0.0257857050045659
0.410587611235948	0.016922992737138	0.460330754989065	0.212654024068369	-0.247676730920697
0.45643201535401	0.00734805518095487	0.347806990861149	0.0355893947924921	-0.312217596068657
0.2267030072019	0.00474046804601163	0.152422384347048	0.0317430464673762	-0.120679337879672
0.272262424192691	0.00945768739373927	0.179146411499781	0.0935473208770711	-0.0855990906227098
0.169519492866542	0.00106156143690055	0.0629110608516909	0.000480849837457712	-0.0624302110142332
0.205512425829247	-0.00346290545004776	0.0271402170780602	0.00561466051343617	-0.021525556564624
0.411730807170089	0.00741858328660588	0.573260957959234	0.0678392044822985	-0.505421753476936
0.742662107165122	0.0237867270204795	0.632117567918354	0.20062815324422	-0.431489414674134
0.253939159458204	0.00159975299636171	0.0630191665679134	0.00126886784468635	-0.061750298723227
0.205016294734511	0.00207157993766735	0.112754797957632	0.00295866294671848	-0.109796135010913
0.288165709335759	-0.0038882664426886	0.179372333072955	0.0175242490015013	-0.161848084071453
0.318677493092491	0.0162924970215477	0.345777667103719	0.240420986203956	-0.105356680899763
0.337823212762906	0.00433447414697478	0.194656666488565	0.00914567209313991	-0.185510994395425
0.512546259455603	0.00064435161141958	0.236034445797476	0.000269102872352066	-0.235765342925124
0.465287785152358	0.00341698662510426	0.474044921078902	0.0101672133194458	-0.463877707759456
0.179382993457596	-0.00321541142693749	0.0586173811693954	0.0087911116266974	-0.049826269542698
0.527047809155911	0.00395694850487539	0.366630750289874	0.00618478847655749	-0.360445961813316
0.257420569318673	0.00735526019808457	0.297651367200353	0.171799381798108	-0.125851985402244
0.288293723783326	0.00137507415157524	0.0828206745148953	0.000923894276794728	-0.0818967802381005
0.28465415537388	-0.00072764489835828	0.11248343066316	0.000613836470074572	-0.111869594193085
0.125700427714017	-0.00275656317925773	0.065873302570368	0.0160824098410747	-0.0497908927292933
0.292531297135728	0.00398915042100783	0.389610179216604	0.0147140803939902	-0.374896098822614
0.459422156617499	0.00458092253635408	0.43399152296117	0.0183253214193976	-0.415666201541772
0.250925461615483	-0.00132321159865024	0.274639844389712	0.00339033060013017	-0.271249513789582
0.218539362889769	0.00542637612317461	0.11329977928515	0.0363989469546019	-0.0769008323305485
0.379183007871704	0.000619499320386798	0.45503270320628	0.000387095089235378	-0.454645608117045
0.312295425742977	0.00882405461909488	0.278578059648626	0.0415327431944043	-0.237045316454222
0.187279851952955	0.00287133520085204	0.248456006330683	0.0259280385413837	-0.2225279677893
0.386742593527444	0.00829393941470364	0.559847042504585	0.0611526851103309	-0.498694357394254
0.0816354334142884	-0.00224487148591759	0.0372522299117817	0.0179962884223687	-0.019255941489413
0.205162809255206	0.00253103412707493	0.127003939374187	0.00461336533627379	-0.122390574037913
0.534877697540481	-0.00164849659390076	0.475234948018741	0.00131758851748483	-0.473917359501256
0.524443344329959	0.0173409343488541	0.315890628503158	0.17933479134448	-0.136555837158679
0.182624165442694	0.00652106492979347	0.293236689272095	0.0821815080062996	-0.211055181265796
0.46536389790376	0.00315774575574247	0.704730259953136	0.00677126144712157	-0.697958998506014
0.21080898835795	0.00117033898927633	0.117591289382853	0.00158639269978473	-0.116004896683068
0.351155648161095	0.0051811557324413	0.286401072327671	0.0224822485161006	-0.26391882381157
0.327571675694138	0.00831379125317247	0.533307636713373	0.150726506579072	-0.382581130134301
0.233200568765292	-0.00095366000399994	0.133963699615823	0.0012882018032111	-0.132675497812612
0.482422767048615	0.0173209299528006	0.534947914747182	0.176617858590382	-0.358330056156799
0.116453351562414	-0.000440341721555295	0.0207045032528459	0.00020641865984714	-0.0204980845929988
0.315935447005173	0.00354523882362829	0.169484117342249	0.0076679975931688	-0.16181611974908
0.512148254079097	-0.00976271158781228	0.117654359147752	0.0138156628189332	-0.103838696328818
0.38496430993838	0.00198584528440053	0.158953400262828	0.00218842346217973	-0.156764976800649
0.0745262257121674	0.0000236798519423826	0.0336399952140643	0.00000210098459550299	-0.0336378942294688
0.208847155635344	0.00451905722435531	0.450123714677371	0.0754929885673011	-0.37463072611007
0.091711883034598	0.000586054035267733	0.0182531492605099	0.000400016871709262	-0.0178531323888007
0.266412811878833	0.00152971672325339	0.148019450137879	0.00208238193140873	-0.14593706820647
0.150080250375363	0.00142693199910982	0.0932652839737941	0.00427801470460386	-0.0889872692691903
0.797757940743428	0.00650612805964452	0.585990322100777	0.0134333634732163	-0.572556958627561
0.179726118098721	-0.000290922166003535	0.162659229382207	0.000135516622802704	-0.162523712759404
0.139250232655665	0.00128908193395023	0.129568073407926	0.00646551689024815	-0.123102556517677
0.349366857097869	0.000371655286451697	0.43853509312949	0.000269018656938842	-0.438266074472551
0.548151276506386	0.00692719736161372	0.308077163963569	0.0129236088085083	-0.295153555155061
0.205476477101373	0.00138474680597804	0.0815720134127531	0.00248333017998327	-0.0790886832327699
0.284496549234635	-0.00231553821489227	0.144164848573463	0.00248662199004984	-0.141678226583413
0.444600130039371	0.0121426988803733	0.105055517649688	0.0287884584529333	-0.0762670591967546
0.297562065011571	0.00772988802568399	0.270657402677992	0.10826329823003	-0.162394104447962
0.185649911898132	0.00485580811212774	0.227488978116421	0.0829139914402714	-0.144574986676149
0.0695383293671997	0.00185672120274736	0.0108048581581946	0.00553080137040333	-0.00527405678779125
0.272103874215064	0.00289333507679096	0.245951519491312	0.0123563235278767	-0.233595195963435
0.179020812311324	0.00389942868571951	0.0687441199386095	0.0135361749785264	-0.0552079449600831
0.292483304093323	-0.00286526619204654	0.310364118465681	0.0144955375947603	-0.295868580870921
0.0723397597188497	-0.000245333263086267	0.023930926219807	0.000114023818805044	-0.023816902401002
0.452441005660505	0.0024246367306275	0.11312837263029	0.00148631449022095	-0.111642058140069
0.200560304435114	0.0105952042500089	0.208301946091325	0.0621085088436771	-0.146193437247648
0.256869819384707	-0.0052947686842627	0.11461938815483	0.0100969863265795	-0.10452240182825
0.207897321498185	-0.00134169490831542	0.13102481403694	0.00325683315954235	-0.127767980877398
0.33624397018646	0.00246005997252156	0.401306824480411	0.00982658459440484	-0.391480239886006
0.589060614184412	0.00874645951059795	0.448338841216864	0.0321011222914427	-0.416237718925421
0.146729605269791	-0.00292173566125076	0.0438009509916143	0.00780401017958326	-0.035996940812031
0.291677921082665	0.000930175229270937	0.217103056643822	0.00101637701530217	-0.21608667962852
0.257026795131185	0.00260774977304612	0.155204793592837	0.00708873311594409	-0.148116060476893
