Univariate_LR_coefficients_null_raster	Univariate_LR_coefficients_flood_veg_R	Univariate_LR_R2_null_raster	Univariate_LR_R2_flood_veg_R	Univariate_LR_delta_R2_flood_veg_R
0.120496163244956	0.105355715062903	0.335753214759489	0.282552153878391	-0.0532010608810976
0.13722257444532	0.136467184921632	0.452798218821597	0.449365425279325	-0.00343279354227266
0.178711881713771	0.158432033918692	0.475542436232579	0.421866971177963	-0.0536754650546157
0.123322246070839	0.124013229752441	0.346661925621143	0.352593289579866	0.00593136395872318
0.124279681786005	0.121858892212277	0.406775454353056	0.393964361393572	-0.0128110929594841
0.135830654159284	0.13407213178083	0.425985651287653	0.41904088076812	-0.0069447705195323
0.131345193517456	0.131598699330304	0.52595737351059	0.53003064920899	0.00407327569839988
0.112318909188853	0.111778151375479	0.330360925357459	0.329998843950621	-0.000362081406838244
0.121992474558882	0.123024703189755	0.381669225304199	0.388437611468423	0.00676838616422376
0.138838712084905	0.139076801388489	0.397113191528455	0.399245509681113	0.00213231815265807
0.13149849526972	0.13168379506875	0.33125081696619	0.333658512030057	0.00240769506386751
0.110580113107625	0.108414807240757	0.327437118781315	0.321820818020993	-0.00561630076032232
0.125707223790639	0.124829395584254	0.410386671888949	0.417337331849544	0.00695065996059491
0.139297485914638	0.139318979629366	0.442613717073891	0.442653919591477	0.0000402025175860743
0.128207177271483	0.128287725912973	0.386081536053489	0.388000767280348	0.00191923122685939
0.138352393681899	0.13795592703434	0.437551084124623	0.437313693622528	-0.000237390502094814
0.156306206832949	0.155793943880344	0.496619678050381	0.497921435319853	0.00130175726947207
0.152830980422082	0.149137587714894	0.493925520665032	0.48495921668348	-0.00896630398155185
0.117340594295432	0.117696763686689	0.413595109744601	0.413325287195784	-0.000269822548817134
0.134922878221597	0.134228710424663	0.408494849188798	0.408097887918224	-0.00039696127057437
0.11333203008771	0.112980513946308	0.42794490438022	0.428006458054269	0.0000615536740484757
0.133849213473766	0.130806496095247	0.372434416577617	0.361620423672776	-0.0108139929048413
0.129178672334723	0.127708188455333	0.4537475173009	0.446521054630025	-0.00722646267087468
0.130917784590757	0.131032227528706	0.338579693797105	0.338752297697767	0.000172603900661428
0.126325944070198	0.113341660534753	0.409724282244662	0.357548612881947	-0.0521756693627152
0.14417257915046	0.129831474011358	0.332801844040762	0.300659094092434	-0.0321427499483284
0.139695654442077	0.136803002527632	0.375935626385541	0.367084406305009	-0.0088512200805318
0.136832968951474	0.136095782142663	0.410132866658084	0.407048684950379	-0.00308418170770475
0.142736534443259	0.141847747980747	0.438231626330301	0.436240921074253	-0.00199070525604811
