Univariate_LR_coefficients_null_raster	Univariate_LR_coefficients_GDP_R	Univariate_LR_R2_null_raster	Univariate_LR_R2_GDP_R	Univariate_LR_delta_R2_GDP_R
0.501672837329514	0.000000000366205898827659	0.537633120096467	0.0235704386583932	-0.514062681438074
0.638603114899014	0.000000000520959663737174	0.32681455053392	0.0155785985952748	-0.311235951938645
0.405593052824398	0.000000000326715236786489	0.375563877271982	0.0260471101998997	-0.349516767072083
0.342254096077337	0.000000000400273371535913	0.348041154465272	0.0316552029476291	-0.316385951517643
0.481024191965779	0.000000000344547773794786	0.468888380696239	0.0178252404494988	-0.45106314024674
0.469770947239995	0.000000000270864904805335	0.339086390351676	0.011567471216879	-0.327518919134797
0.331284493046798	0.000000000435115043191963	0.402679800501672	0.0544454495861728	-0.348234350915499
0.373054844374916	0.000000000680482499587767	0.378209912896938	0.0896931944187619	-0.288516718478176
0.542092265404303	0.000000000537647798793458	0.523232535036282	0.0510442728472771	-0.472188262189005
0.506306478847638	0.000000000607910296277853	0.57319706716457	0.0952916667368616	-0.477905400427709
0.38505135668198	0.000000000349425503727738	0.427548241433774	0.0288260223895341	-0.39872221904424
0.437828893163997	0.0000000000840794213282345	0.539423359226986	0.00213929937818803	-0.537284059848798
0.720232635585621	0.000000000526373187234305	0.43521705629332	0.0165621286916498	-0.41865492760167
0.692851343400052	0.000000000525528177569271	0.422498200393956	0.0194004432990181	-0.403097757094938
0.39785787789506	0.000000000548162657870258	0.330821348665463	0.0479487733702689	-0.282872575295194
0.660228369307896	0.000000000704200096561338	0.407746421429126	0.0367391831514684	-0.371007238277658
0.460325545895937	0.000000000332695662907511	0.61615699160762	0.0148892347352295	-0.601267756872391
0.534703823988824	0.000000000494450171043132	0.381899243057969	0.0301562746833483	-0.351742968374621
0.487050082185709	0.000000000427421374099427	0.411247014927682	0.0328051177751576	-0.378441897152525
0.408530082353938	0.000000000304303610606733	0.413025262786324	0.0217076682575495	-0.391317594528774
0.430777834563975	0.000000000451498973331089	0.444802267035522	0.0387588745460715	-0.40604339248945
0.439127099630722	0.000000000271228874856945	0.590500102578237	0.015322780971994	-0.575177321606243
0.497989981327019	0.000000000427423181344546	0.492305131717909	0.0298751513163786	-0.462429980401531
0.342715205357667	0.000000000322258938767033	0.456323927583118	0.0274019659442816	-0.428921961638836
0.464413792887768	0.000000000427196212802856	0.404651179935365	0.0265556255731653	-0.3780955543622
0.482019753388667	0.000000001003809518028	0.382502080017469	0.121142340021401	-0.261359739996068
0.433803243393173	0.000000000401646839693688	0.497205498370853	0.0429368528739008	-0.454268645496952
0.533550199387038	0.000000000486171507994486	0.451548975603743	0.0238150207107794	-0.427733954892964
0.404251075054359	0.000000000407935786659991	0.356391092551216	0.0321182816930172	-0.324272810858198
0.365463215294454	0.00000000051702123747273	0.469636386363654	0.0625714105017404	-0.407064975861914
0.407199645821076	0.000000000310496898496871	0.443664798601852	0.0443948477720485	-0.399269950829803
0.344257102699549	0.000000000432233505033329	0.369254087113241	0.0608413879361642	-0.308412699177077
0.311978479622918	0.000000000321594403389759	0.379657227006024	0.0286613454525239	-0.3509958815535
0.314845705068443	0.000000000326287493676806	0.443232420940401	0.0364543385508	-0.406778082389601
0.349273770859243	0.000000000362576702150867	0.445214896407508	0.0514619461130141	-0.393752950294494
0.357686199622501	0.000000000247554530761906	0.426636770647348	0.0195664773947531	-0.407070293252595
0.321073429147328	0.00000000026146384808882	0.336077326561796	0.023302854071757	-0.312774472490039
0.43425375656707	0.000000000357117434920755	0.444820109615013	0.0285685681208375	-0.416251541494176
0.545708060139626	0.00000000121932719688983	0.2411594788341	0.0900759763065533	-0.151083502527546
0.476195669316158	0.000000000705589373528172	0.321151766995555	0.0651177536428619	-0.256034013352693
0.473668317043379	0.000000000520905008582846	0.514362808243268	0.0547775542434853	-0.459585253999782
0.605727647780141	0.000000000533338399934318	0.369751522365249	0.024628988671392	-0.345122533693857
0.455391657164756	0.000000000677149844921442	0.49573854219539	0.0701314289736267	-0.425607113221764
0.26267579054492	0.000000000248423361986782	0.247765519420782	0.0162614568077488	-0.231504062613033
0.330414828925768	0.000000000340784206730973	0.335784140257433	0.0320868857740215	-0.303697254483411
0.350389056397521	0.00000000043589218310087	0.418425443800036	0.0577313374465171	-0.360694106353519
0.668491580669642	0.000000000858562030818704	0.301964634652316	0.0431875752252226	-0.258777059427093
0.521308507074997	0.000000000593220404973987	0.416706322979778	0.0451813394550844	-0.371524983524694
0.477127909485087	0.000000000436282957990455	0.359222737961008	0.0254042721526562	-0.333818465808351
0.626387806184101	0.000000000649302670901412	0.478135013863698	0.038809189645883	-0.439325824217815
0.402456852043255	0.000000000496806326020541	0.493801616175874	0.0528376360358531	-0.440963980140021
0.348798928632871	0.000000000409677022954295	0.429628109992578	0.0549746009961675	-0.374653508996411
0.590433120757611	0.000000000437712126318986	0.40116869849414	0.0198728477081064	-0.381295850786034
0.310711695408006	0.000000000115699740386	0.369767615535125	0.006153371499808	-0.363614244035317
0.435818993797537	0.000000000262382514727871	0.280756530786355	0.00882123720171345	-0.271935293584641
0.427087117344411	0.000000000385302947261975	0.530073223894079	0.0367235725626058	-0.493349651331473
0.427536228462879	0.000000000746002525889594	0.327946034022868	0.102616923466615	-0.225329110556253
0.497846963750287	0.000000000829783217966812	0.426136740459414	0.0871937732220162	-0.338942967237398
0.654851269854053	0.0000000006604702005738	0.441413046562792	0.038500530930185	-0.402912515632607
0.648057819469624	0.000000000736962772657941	0.34514618995941	0.0505590156981389	-0.294587174261271
0.429344032533411	0.000000000510333269349368	0.497709177999349	0.0444584113810164	-0.453250766618332
0.633081425691512	0.000000000832680446901115	0.452010980727469	0.0541894084714268	-0.397821572256042
0.32373133725965	0.000000000117781669891467	0.303104070210193	0.00465938688867561	-0.298444683321517
0.409720525036868	0.000000000356809382560257	0.214636082698472	0.0147357960710797	-0.199900286627393
0.55160686333974	0.000000000362173158069256	0.502638699934477	0.0120985763095814	-0.490540123624896
0.342972325069994	0.00000000035728120520699	0.41871679687889	0.0334541646210407	-0.38526263225785
0.364307392810051	0.00000000014630587778716	0.432274010854234	0.0100230339558346	-0.422250976898399
0.537870699323919	0.000000000489562997688063	0.402175431044572	0.0288771039263222	-0.37329832711825
0.508554238178847	0.000000000495122223122183	0.350113761123328	0.031299603713244	-0.318814157410084
0.460580979457233	0.000000000594971538097679	0.379441997950387	0.0527262390775546	-0.326715758872833
0.526052039250653	0.000000000316414056440064	0.536041091718931	0.0154016535268764	-0.520639438192054
0.702631491137689	0.000000000472438668602901	0.389977748167315	0.0138042960804232	-0.376173452086892
0.32662304287857	0.000000000238140784636006	0.37520311235561	0.0138252088775173	-0.361377903478093
0.518173774021364	0.000000000545128282172463	0.455060689412103	0.0336109138661951	-0.421449775545908
0.342854848704765	0.00000000035031769107118	0.413238926048536	0.0342279694476192	-0.379010956600917
0.4479198072827	0.000000000458413213709431	0.5448184987771	0.0437589149193957	-0.501059583857704
0.393175633613473	0.000000000361324795140464	0.446807743544558	0.0314408800794507	-0.415366863465107
0.351272633643717	0.00000000050921074422417	0.346627964482034	0.0551596762330568	-0.291468288248977
0.527794837665339	0.000000000533062070534687	0.422363780654905	0.0298784556877096	-0.392485324967196
0.455009660790763	0.000000000807592626610022	0.28416471264528	0.0651145953551989	-0.219050117290081
0.586743530061673	0.000000000843925609324183	0.368480693362731	0.0505633672559581	-0.317917326106772
0.402188777656211	0.000000000215631752430501	0.416881513830596	0.0109280485274134	-0.405953465303183
0.437232839042997	0.000000000213544273504813	0.527828877548826	0.0143629405615037	-0.513465936987323
0.503823186119382	0.000000000472605522735924	0.473224352329894	0.0297485947751915	-0.443475757554703
0.476787076950053	0.000000000873211069608182	0.462702385371187	0.132019023108448	-0.33068336226274
0.446853172919614	0.000000000622049372970056	0.310028479014676	0.0456695420501126	-0.264358936964564
0.578709571038358	0.000000000471009905305406	0.419874097119448	0.0266189632603011	-0.393255133859147
0.431871124182936	0.000000000319280621573669	0.543165274228442	0.0206166642405705	-0.522548609987872
0.740182044063991	0.000000000488844814144872	0.465608934457058	0.0165123110806497	-0.449096623376409
0.436734318302538	0.000000000690466357909288	0.362560049258725	0.0711390856883488	-0.291420963570376
0.339619276615478	0.000000000250644983358244	0.386484981262221	0.0229022519252975	-0.363582729336923
0.456124467638356	0.000000000307994245975082	0.500713804494825	0.0234101237148983	-0.477303680779927
0.48844581837288	0.000000000349640626003872	0.396109397652104	0.0182917555376133	-0.377817642114491
0.57855365256415	0.000000000499021514960812	0.432205723378157	0.0268629040427589	-0.405342819335398
0.433061841404659	0.000000000584008633753	0.369447382284609	0.0592431971118876	-0.310204185172721
0.511270958383543	0.000000000499483902434109	0.506202043752203	0.0329423128370946	-0.473259730915108
0.531400019032542	0.00000000045624507284177	0.497401459446079	0.0565411872985155	-0.440860272147564
0.565437331749617	0.000000000493756360948828	0.42309358509685	0.0278456328488465	-0.395247952248003
0.341982746397338	0.000000000536603884914495	0.444208531408965	0.0791735919778348	-0.36503493943113
0.358485764917121	0.0000000003660504596579	0.466779883610773	0.0442309557981582	-0.422548927812615
