Univariate_LR_coefficients_null_raster	Univariate_LR_coefficients_Shrubs_R	Univariate_LR_R2_null_raster	Univariate_LR_R2_Shrubs_R	Univariate_LR_delta_R2_Shrubs_R
0.509348634063282	0.483779730260544	0.501592752472326	0.515872654656243	0.0142799021839171
0.161277939848129	0.15751860843161	0.128795083744666	0.125441770552559	-0.00335331319210744
0.315069315823578	0.313285593207765	0.171460156214606	0.17115402263921	-0.000306133575396439
0.181228010384823	0.182353673309909	0.194462916269028	0.198050159928711	0.0035872436596831
0.0807262044704342	0.082283110073834	0.0155085973033488	0.016198242042329	0.000689644738980201
0.264527871520785	0.250603936197967	0.335467567228521	0.319156511552311	-0.0163110556762103
0.351783052979205	0.345310202417406	0.392980579391446	0.392469021187497	-0.000511558203949047
0.266439706225198	0.257346563683525	0.307177978213235	0.320822058270227	0.013644080056992
0.200535996575834	0.181770170366615	0.129583487887477	0.160625877608889	0.0310423897214118
0.285993986073786	0.24837976031628	0.414382956180605	0.77731124811122	0.362928291930615
0.389843653990515	0.311150098364778	0.233513714640596	0.215860927483392	-0.0176527871572032
0.28978942822516	0.269582521144639	0.0860889049763043	0.0952076940055575	0.00911878902925324
0.203299055438912	0.195975034979253	0.160772201373582	0.155879179945926	-0.0048930214276553
0.246282500717424	0.242362705114693	0.213465450274872	0.212008916999552	-0.00145653327532039
0.228643762567207	0.229093709868498	0.156573133785999	0.157405637185389	0.000832503399389728
0.0951818943085608	0.0991740122946022	0.0173173966451589	0.0188902884781425	0.00157289183298352
0.325869211709431	0.106587378582308	0.477480433085215	0.347915797558605	-0.12956463552661
0.329931354673836	0.325551510802248	0.263121542323268	0.260897769648603	-0.00222377267466584
0.357355679266791	0.312954820536344	0.72968425213064	0.738482024592467	0.00879777246182711
0.0595397877392208	0.0602573884616765	0.0182528021468278	0.0187224020931988	0.000469599946370972
0.258026002031862	0.239565570631752	0.144083455553165	0.15271370370915	0.00863024815598509
0.287675192226792	0.146438682134097	0.570973876532829	0.552843742127729	-0.0181301344050998
0.458449070804559	0.44639595523629	0.548233437375058	0.533419848262614	-0.0148135891124446
0.216714014042273	0.217122466894708	0.159776713300561	0.162871781332332	0.00309506803177156
0.543467409014854	0.500529145173187	0.353862621749971	0.333899706424604	-0.0199629153253672
0.532350643706609	0.55979142949096	0.474401068708889	0.637675552382364	0.163274483673475
0.0956356568589826	0.15500903637579	0.0352525975724388	0.0934617525590165	0.0582091549865777
0.410587611235948	0.412581766985916	0.460330754989065	0.466731325986281	0.00640057099721553
0.45643201535401	0.438442956871374	0.347806990861149	0.33903073906714	-0.00877625179400898
0.2267030072019	0.222783149278916	0.152422384347048	0.151615924954921	-0.00080645939212684
0.272262424192691	0.270352002345355	0.179146411499781	0.180027733859545	0.000881322359764181
0.169519492866542	0.123595658104078	0.0629110608516909	0.049592509461257	-0.0133185513904338
0.205512425829247	0.203721672502596	0.0271402170780602	0.0273655485443844	0.000225331466324214
0.411730807170089	0.399022182486781	0.573260957959234	0.561487924770378	-0.0117730331888559
0.742662107165122	0.729572817350275	0.632117567918354	0.622600252400336	-0.00951731551801838
0.253939159458204	0.195410260562009	0.0630191665679134	0.0635987580397567	0.000579591471843305
0.205016294734511	0.20067820463953	0.112754797957632	0.110985487819138	-0.00176931013849403
0.288165709335759	0.282205491408744	0.179372333072955	0.189781643871131	0.0104093107981768
0.318677493092491	0.318918136732942	0.345777667103719	0.415481257019508	0.0697035899157886
0.337823212762906	0.334989060562537	0.194656666488565	0.197092923701393	0.0024362572128282
0.512546259455603	0.50156297532201	0.236034445797476	0.238370617553856	0.00233617175637996
0.465287785152358	0.469055539296391	0.474044921078902	0.538283697802226	0.0642387767233237
0.179382993457596	0.177880177946505	0.0586173811693954	0.0598089668899973	0.00119158572060196
0.527047809155911	0.511581490132107	0.366630750289874	0.371065605761498	0.00443485547162459
0.257420569318673	0.244837989665422	0.297651367200353	0.286060703246283	-0.0115906639540696
0.288293723783326	0.289433819542904	0.0828206745148953	0.0875841696674049	0.00476349515250961
0.28465415537388	0.279990671318902	0.11248343066316	0.112941593303931	0.000458162640771809
0.125700427714017	0.120215931794796	0.065873302570368	0.080615714553955	0.014742411983587
0.292531297135728	0.313550447630476	0.389610179216604	0.566608566621557	0.176998387404953
0.459422156617499	0.445016338193261	0.43399152296117	0.463055902763993	0.0290643798028237
0.250925461615483	0.156819527166349	0.274639844389712	0.585110368878358	0.310470524488646
0.218539362889769	0.215053695249371	0.11329977928515	0.114293681498219	0.000993902213068359
0.379183007871704	0.333161804873097	0.45503270320628	0.498566052018228	0.0435333488119475
0.312295425742977	0.31451311039687	0.278578059648626	0.286853459966807	0.00827540031818103
0.187279851952955	0.127815957828949	0.248456006330683	0.384688884552873	0.13623287822219
