Univariate_LR_coefficients_null_raster	Univariate_LR_coefficients_Flyway_Apod_R	Univariate_LR_R2_null_raster	Univariate_LR_R2_Flyway_Apod_R	Univariate_LR_delta_R2_Flyway_Apod_R
0.500384782454601	0.498117690716908	0.529724608852601	0.529859636144691	0.000135027292089807
0.598734101977677	0.598318123507838	0.310465847319546	0.310960656048356	0.000494808728810747
0.397733803848193	0.398165038279712	0.362807603232674	0.366033022524703	0.00322541929202869
0.379702274638744	0.378816886374376	0.39258871916929	0.392021652072369	-0.000567067096921336
0.475676014185618	0.47509366514843	0.475778044516905	0.475366322320084	-0.00041172219682134
0.481567273429568	0.480033569532877	0.362777139823593	0.361923330803631	-0.000853809019961405
0.426731519872568	0.428159735261698	0.456431413562904	0.46053061221058	0.00409919864767616
0.402994589428909	0.399874680058352	0.375760211549618	0.373503993386366	-0.002256218163252
0.556105674539595	0.555102130471616	0.543590561639994	0.544361467537411	0.00077090589741724
0.485652799017552	0.486529357941886	0.532394677901439	0.535859910884819	0.00346523298338031
0.389239481185579	0.390832252989211	0.420633095893462	0.42517884345503	0.00454574756156767
0.406869850896763	0.407735364208246	0.523663905674913	0.525898022873034	0.00223411719812083
0.724099687231873	0.723002244017311	0.439337421967761	0.440080646553634	0.000743224585873781
0.69184430446921	0.690738547158294	0.441242287796801	0.442631908103927	0.00138962030712542
0.406754153301763	0.406127019515621	0.338779133681712	0.33982265037876	0.00104351669704794
0.622013404250828	0.617721869183316	0.386967759624676	0.385381692275752	-0.0015860673489238
0.4644906836007	0.465025573173483	0.616330709938815	0.617710763685818	0.00138005374700312
0.474161031452312	0.473645736174637	0.365748978641581	0.366048544714401	0.00029956607281989
0.484134689476405	0.480874973535911	0.404365580607366	0.402564339809404	-0.00180124079796184
0.406192443450864	0.40509492916273	0.410402333426672	0.40999774102885	-0.000404592397821868
0.431673433897665	0.431595897243672	0.481153094265713	0.482252154673928	0.0010990604082155
0.435906408808703	0.436501103148275	0.578256834263428	0.57988266285255	0.00162582858912175
0.482186160281811	0.481393187089726	0.463957806884237	0.465240353436483	0.00128254655224641
0.35047244626973	0.350596448233493	0.450195550687902	0.452184420293896	0.0019888696059937
0.456026497921207	0.454526273714156	0.411078775608758	0.412396617359262	0.00131784175050403
