Univariate_LR_coefficients_null_raster	Univariate_LR_coefficients_Mixed_C	Univariate_LR_R2_null_raster	Univariate_LR_R2_Mixed_C	Univariate_LR_delta_R2_Mixed_C
0.37487579716325	0.927337023947713	0.429879352186057	0.0653951513671933	-0.364484200818864
0.263748099475411	0.66757710008416	0.339247272064378	0.0812523636960735	-0.257994908368305
0.220981228671124	0.49171252203296	0.216842294720352	0.0229298118797045	-0.193912482840648
0.22024732656777	0.430636668905645	0.331950054504101	0.0524298533271408	-0.27952020117696
0.239251232648356	0.899377882930648	0.373276718942098	0.0901846636387921	-0.283092055303306
0.229548574240751	0.712134406411307	0.379035292163742	0.0734619126933851	-0.305573379470357
0.268206167264813	0.55952422338353	0.381251202024942	0.0478931686201399	-0.333358033404802
0.2848875578817	0.670228277530665	0.291753496388956	0.0455937317072957	-0.246159764681661
0.167877490337337	0.530637299354144	0.285655277571106	0.0772002388514012	-0.208455038719705
0.320386189329167	0.919449576103084	0.31513640709585	0.0520893793905682	-0.263047027705282
0.187798072898109	0.739343480667582	0.35037866682321	0.104257828258171	-0.246120838565039
0.240182755564461	0.681286496377548	0.405881069958382	0.0866524142236937	-0.319228655734689
0.237115674083162	0.547499310837766	0.374696809338991	0.0579287710949485	-0.316768038244042
0.146454929562371	0.669496583272027	0.197883217055999	0.0916371094752772	-0.106246107580722
0.204459721141792	0.499748291154326	0.264640227175977	0.0393080259706129	-0.225332201205364
0.176855149231057	0.684922652199032	0.176388633541358	0.0636319056039008	-0.112756727937458
0.177930168023543	0.772003648368858	0.217822114114552	0.1254435197554	-0.0923785943591529
0.184740446488914	0.538295896416947	0.290424205338617	0.0505118889072368	-0.23991231643138
0.218383892309887	0.52147509127864	0.36905611801325	0.068981951324204	-0.300074166689046
0.331058115474386	0.889122071917234	0.305403533804577	0.0585668315863198	-0.246836702218257
0.226509123719329	0.707710374029136	0.296148230478894	0.066623109845712	-0.229525120633182
0.256569911503551	0.74062913724793	0.400870862865342	0.0755036783180389	-0.325367184547303
0.215572864145086	0.769096480385022	0.375663066856621	0.0912878310342685	-0.284375235822353
0.265001766795531	0.779417304545384	0.416688327579464	0.095893690913181	-0.320794636666283
0.212695326546727	0.722626419313173	0.30772664342743	0.0650089818592209	-0.242717661568209
0.223156575126236	0.8338618428656	0.510665076616354	0.114239460466295	-0.396425616150059
0.217057209772791	0.617375095102973	0.335122734599639	0.0905799599937563	-0.244542774605883
0.218660779852592	0.727972148290327	0.322847896914338	0.0750649918968326	-0.247782905017506
0.275818064093814	0.998124300949596	0.240004119704913	0.0760490708753791	-0.163955048829534
0.244070408196603	0.698065402901948	0.279615339155121	0.0618176919030739	-0.217797647252047
0.182109855758879	0.454624818036731	0.307519095655317	0.0414480167853012	-0.266071078870016
0.181152648543087	0.864215729528718	0.286809759606973	0.16140146717657	-0.125408292430403
0.246498786766735	0.716318286486037	0.349650740465462	0.0887032731300097	-0.260947467335452
0.219743240129023	0.668828612662602	0.391451138493332	0.080019692067238	-0.311431446426094
0.189692625288812	0.409265183155128	0.272504010882626	0.040864026414352	-0.231639984468274
0.260599408411358	0.603563494425029	0.313878215861824	0.0383618630770047	-0.275516352784819
0.16906711314208	0.358676339406796	0.403680516064048	0.0652829251111923	-0.338397590952856
0.196138361639848	0.735270538571228	0.365216662922906	0.0968302425647333	-0.268386420358173
0.199510880302591	0.554654756664742	0.162701380267353	0.0478450047751024	-0.11485637549225
0.17108605712449	0.400773514403289	0.263788154726978	0.0431372519539504	-0.220650902773028
0.225725933895176	0.766570786966502	0.315847562688074	0.0996949598409888	-0.216152602847085
0.222295271800955	0.634821746181781	0.331926744610458	0.0710948429327048	-0.260831901677753
0.261051242924666	0.764356851456416	0.41266284847157	0.0697201328309462	-0.342942715640623
0.228167162972808	0.570187552777935	0.405739620601347	0.0734843079204574	-0.33225531268089
0.236507440578315	0.502285210763319	0.381168339506244	0.045120599977186	-0.336047739529058
0.21021384109126	0.712613203591535	0.271693212493876	0.0818916173195741	-0.189801595174302
0.237234984589285	0.733554180306569	0.369376270419768	0.0913423680564333	-0.278033902363334
