Univariate_LR_coefficients_null_raster	Univariate_LR_coefficients_mamms_C	Univariate_LR_R2_null_raster	Univariate_LR_R2_mamms_C	Univariate_LR_delta_R2_mamms_C
0.500384782454601	21.4572653871243	0.529724608852601	0.378368263868349	-0.151356344984252
0.598734101977677	28.9222673453613	0.310465847319546	0.237313673856451	-0.0731521734630949
0.397733803848193	20.2214344429425	0.362807603232674	0.305562127888788	-0.0572454753438864
0.379702274638744	15.9766952184506	0.39258871916929	0.290889342902765	-0.101699376266525
0.475676014185618	22.228705981693	0.475778044516905	0.362569718190132	-0.113208326326773
0.481567273429568	26.5934403475158	0.362777139823593	0.313394255908218	-0.0493828839153742
0.426731519872568	20.7818401590431	0.456431413562904	0.374542521511558	-0.0818888920513461
0.402994589428909	16.0292986103226	0.375760211549618	0.259654034615424	-0.116106176934194
0.556105674539595	27.7057941099899	0.543590561639994	0.46901571991906	-0.0745748417209339
0.485652799017552	21.6716199469722	0.532394677901439	0.407425514676894	-0.124969163224545
0.389239481185579	20.3776907520743	0.420633095893462	0.370531082763575	-0.050102013129887
0.406869850896763	19.8757652214375	0.523663905674913	0.442954367301636	-0.0807095383732777
0.724099687231873	41.6199204259421	0.439337421967761	0.414411497232488	-0.024925924735273
0.69184430446921	34.0753877240656	0.441242287796801	0.372199203981005	-0.0690430838157965
0.406754153301763	24.956068199914	0.338779133681712	0.348424132430026	0.00964499874831426
0.622013404250828	31.7956692447999	0.386967759624676	0.333478791476544	-0.0534889681481315
0.4644906836007	22.6420130438911	0.616330709938815	0.49899321955613	-0.117337490382684
0.474161031452312	22.5258813510179	0.365748978641581	0.303875637670966	-0.0618733409706144
0.484134689476405	23.5300567858929	0.404365580607366	0.319542060480244	-0.0848235201271219
0.406192443450864	17.5740371677893	0.410402333426672	0.32614395765107	-0.0842583757756026
0.431673433897665	23.0118227366377	0.481153094265713	0.472578765107011	-0.00857432915870182
0.435906408808703	21.3323166905557	0.578256834263428	0.447835542790235	-0.130421291473193
0.482186160281811	25.3281433844682	0.463957806884237	0.386351083298511	-0.0776067235857264
0.35047244626973	19.0930498731208	0.450195550687902	0.399411209034825	-0.0507843416530769
0.456026497921207	18.046521766811	0.411078775608758	0.287394555762754	-0.123684219846004
0.498496156873473	22.4297961748848	0.368703749461164	0.296945285928641	-0.0717584635325229
0.429520856533532	24.7790286294198	0.469670388365547	0.439094488342159	-0.0305759000233879
0.549097979092012	29.7948591879242	0.458935834449754	0.407671790793261	-0.0512640436564936
0.393824641263865	25.6258862480495	0.336190937411826	0.357754931426329	0.0215639940145027
0.363273053838869	15.1689582920423	0.432840580789488	0.308663004397718	-0.12417757639177
0.40823964259397	23.5563003178658	0.421260825303892	0.405640373544416	-0.0156204517594765
0.362557138031507	16.7833059546256	0.39535641686789	0.314456052808052	-0.0809003640598381
0.350429342803703	14.3361621997688	0.408250401668753	0.290136276976923	-0.11811412469183
0.38654895135973	18.7385815274935	0.468821021312595	0.387851949738651	-0.0809690715739439
0.350262757682986	16.0966353325159	0.426564492835173	0.329137118428823	-0.0974273744063498
0.384003525015585	18.1791683731752	0.460603493204345	0.40408173506372	-0.0565217581406257
0.782976204893794	40.4941596063887	0.517983684916841	0.603600508426188	0.0856168235093467
0.429921587824571	17.5840930623189	0.42763785839022	0.307641097266903	-0.119996761123317
0.601550419709332	27.9014277761016	0.271673010477295	0.233960575586988	-0.0377124348903077
0.437938487407643	21.9480190758969	0.350973545675491	0.351445076286923	0.000471530611431459
0.463057526076243	24.3766623455043	0.49810171486629	0.427448620170085	-0.0706530946962051
0.570633711838618	24.2440556939125	0.367523319253551	0.279990334186491	-0.0875329850670606
0.471344825821115	23.8987002437817	0.504167203690353	0.422685047428817	-0.0814821562615355
0.291484590419602	13.924660085843	0.278041608887947	0.236220374787182	-0.0418212341007649
0.349076385844539	19.2433224597891	0.328629981761808	0.335021970796471	0.0063919890346637
0.352169866054658	16.3335697305286	0.423838106044178	0.355748209364131	-0.0680898966800473
0.637857495274072	25.7413649050848	0.306167313362339	0.2029967299658	-0.103170583396539
0.518247310515415	29.3027171121636	0.408857281480034	0.370566562927904	-0.0382907185521302
0.458480056801202	25.0337401312307	0.344433985112679	0.304582490122539	-0.0398514949901405
0.595715418574304	31.0072095209105	0.466525849208692	0.407600301184007	-0.0589255480246844
0.425908958064217	23.1536813127112	0.492623525085882	0.443025424593143	-0.049598100492739
0.365895239883394	19.225244184599	0.436113431006194	0.391709441978026	-0.0444039890281683
0.523599875767326	25.2860662404015	0.371771529138599	0.284891834967359	-0.0868796941712405
0.592195918894034	29.3805497883733	0.48605633152856	0.609212839692529	0.123156508163969
0.433339764031122	18.2897927149332	0.295232197681011	0.198443257818412	-0.0967889398625996
0.41790951774112	20.8690011759565	0.528077663948426	0.446843183156594	-0.0812344807918322
0.425658940868453	23.2023100956091	0.32385053316737	0.2906749921232	-0.0331755410441705
0.5183700882234	29.3482650892452	0.443814065198077	0.415782348264738	-0.0280317169333387
0.614880193416137	26.9547583552683	0.431971863847771	0.304551080124826	-0.127420783722945
0.624781515668878	32.4277507521664	0.328097817182146	0.289799384269311	-0.0382984329128347
0.492453529719684	17.1400635683566	0.544958969249247	0.316242124713518	-0.228716844535728
0.638426167714997	29.7346044476426	0.464959786668546	0.384630558821763	-0.0803292278467825
