time	diffusion_coefficient	number_of_branches
1981.1359709183	39.3413192511471	0
1981.54369090494	24.5638003835369	0
1981.95141089158	47.9265675785109	0
1982.35913087822	102.996025937923	0
1982.76685086486	109.400186308723	0
1983.1745708515	3.53483983381331	0
1983.58229083814	146.447042061153	0
1983.99001082478	304.39914991219	0
1984.39773081142	41.9322435942764	0
1984.80545079807	87.5375837979966	0
1985.21317078471	139.873500114621	0
1985.62089077135	104.339847776324	0
1986.02861075799	258.62678515312	0
1986.43633074463	1.17343817837723	0
1986.84405073127	10.0226040373786	0
1987.25177071791	18.876272081871	0
1987.65949070455	285.443219268092	0
1988.06721069119	519.525089581789	0
1988.47493067783	120.68278530292	0
1988.88265066447	129.018953483642	0
1989.29037065111	135.350336285578	0
1989.69809063775	46.1643206346063	0
1990.10581062439	88.0005636026426	0
1990.51353061103	131.532371793136	0
1990.92125059767	186.087738043539	0
1991.32897058432	288.833528514795	0
1991.73669057096	498.204028333558	0
1992.1444105576	191.820026972557	0
1992.55213054424	150.381389871931	0
1992.95985053088	264.029394410134	0
1993.36757051752	143.83132880712	0
1993.77529050416	345.124737936731	0
1994.1830104908	380.543913263477	0
1994.59073047744	570.407884607481	0
1994.99845046408	560.979247117481	0
1995.40617045072	518.597523360228	0
1995.81389043736	387.946796847273	0
1996.221610424	524.828073510696	0
1996.62933041064	676.999986945156	0
1997.03705039728	725.277547204792	0
1997.44477038392	552.85248242214	2.5
1997.85249037056	630.306535784902	0
1998.26021035721	629.163046698155	0
1998.66793034385	515.502276553641	3
1999.07565033049	477.324878896898	1.5
1999.48337031713	473.327830173977	3
1999.89109030377	517.755510116185	3
2000.29881029041	500.751368395132	3
2000.70653027705	466.14637182266	3
2001.11425026369	466.233710439593	3
2001.52197025033	565.129769711626	0
2001.92969023697	502.357919965274	0
2002.33741022361	639.047720210096	3
2002.74513021025	551.050758321932	3
2003.15285019689	550.216787273533	3
2003.56057018353	715.132286301938	3
2003.96829017017	624.50640016811	2
2004.37601015681	554.095098267388	2
2004.78373014345	423.210263180885	2
2005.1914501301	361.233588680804	1.5
2005.59917011674	652.832211972312	3
2006.00689010338	736.995470231435	3
2006.41461009002	716.566014448527	6
2006.82233007666	806.474469730124	6
2007.2300500633	818.449692387083	6
2007.63777004994	803.418418724641	5
2008.04549003658	868.822506424309	6
2008.45321002322	1086.01668311839	6
2008.86093000986	1487.02372516071	9
2009.2686499965	1495.69475642203	11
2009.67636998314	1471.98584937164	17
2010.08408996978	1587.29878560854	21
2010.49180995642	1559.82630859305	22
2010.89952994306	1353.61865239248	23
2011.3072499297	1295.65643831997	23.5
2011.71496991635	1316.09915845267	21
2012.12268990299	1179.6954716826	18
2012.53040988963	1286.29556510647	19
2012.93812987627	1126.95361164238	19
2013.34584986291	1177.28573056272	17
2013.75356984955	1029.8130320554	18
2014.16128983619	1062.02582561014	20
2014.56900982283	1169.68249456862	23
2014.97672980947	1349.49319192056	31
2015.38444979611	1496.72687865239	40
2015.79216978275	1433.53423335487	44
2016.19988976939	1727.38341756517	42
2016.60760975603	1704.58259823886	42
2017.01532974267	1357.95762812202	41
2017.42304972931	1325.55748856713	30
2017.83076971595	1260.44516856153	27.5
2018.23848970259	1767.85917634796	20
2018.64620968924	1282.58033266498	19
2019.05392967588	454.137438054195	13
2019.46164966252	2890.91663223429	2
2019.86936964916	1527.78493592156	2
2020.2770896358	433.132153882151	0
2020.68480962244	NA	0
2021.09252960908	NA	0
2021.50024959572	240.220299681195	1
