Univariate_LR_coefficients_null_raster	Univariate_LR_coefficients_livestock_C	Univariate_LR_R2_null_raster	Univariate_LR_R2_livestock_C	Univariate_LR_delta_R2_livestock_C
0.501270318020897	1323.58020715929	0.546465372069829	0.26583417533822	-0.280631196731609
0.643249697247694	1685.85012713695	0.326965860342747	0.166346344477013	-0.160619515865735
0.404273492552595	1008.32323876247	0.374301031498319	0.18447997785844	-0.189821053639879
0.333756302589197	701.767855755294	0.351483551109755	0.162172151488013	-0.189311399621742
0.479326958293711	1271.22275414786	0.46641802590816	0.24237080781082	-0.22404721809734
0.465843935810408	1316.79709905774	0.335251807589161	0.280262804763508	-0.0549890028256524
0.326378078149881	714.905896274956	0.401201536820335	0.204104186156566	-0.197097350663769
0.372369417769135	767.012391653366	0.364211636777664	0.147299888900001	-0.216911747877663
0.537913140251519	1033.94255816761	0.517463800908631	0.17384683735804	-0.343616963550592
0.506971585197561	1445.42652152783	0.570760539502087	0.316976832703528	-0.253783706798558
0.381700039640587	859.838481985659	0.42791590180643	0.169879959378714	-0.258035942427716
0.43674131544694	1108.41285087929	0.537112106787049	0.272668225771272	-0.264443881015777
0.720031053686849	1317.03203145523	0.435105556407048	0.138938529109155	-0.296167027297893
0.693270437518124	1512.86358113617	0.423213313609172	0.145619352224322	-0.277593961384851
0.403036212509714	877.1440882699	0.344579651819672	0.115131687164821	-0.229447964654851
0.663513414825074	1288.82798637727	0.40955437675731	0.11303640728166	-0.296517969475651
0.4600212387699	1220.63351778842	0.615322903226274	0.274423560806242	-0.340899342420032
0.53090725436146	1158.93131400889	0.379312737525307	0.194415926535	-0.184896810990307
0.487018986884669	992.373423996273	0.410888832389536	0.155533228025688	-0.255355604363849
0.407070850014392	840.492222242053	0.410650609813378	0.135875648804064	-0.274774961009314
0.419508371167152	1139.3374745428	0.448841048343065	0.3283019438872	-0.120539104455865
0.440213132478143	1125.28985053059	0.581715007082758	0.313282090013903	-0.268432917068855
0.486420096727542	1083.70144110695	0.47534904115637	0.205637574433491	-0.269711466722879
0.338268064004724	976.352161781789	0.447620144914545	0.3164448696551	-0.131175275259445
0.464004139443553	1156.26895998286	0.403525421764396	0.216884170494797	-0.186641251269599
0.4792314336604	1150.69081632609	0.378352174067478	0.177384802928491	-0.200967371138987
0.434532435581738	1234.0893130108	0.497569485900868	0.319023987911577	-0.178545497989291
0.533255230583008	1421.84885829188	0.454872465288819	0.231659631263917	-0.223212834024902
0.405038114393275	881.504140211707	0.357147383185613	0.147250497767629	-0.209896885417983
0.365111970316414	935.965493010609	0.468002507285834	0.294999062350129	-0.173003444935705
0.373526658104463	950.606408815189	0.407655210953438	0.233350461572592	-0.174304749380846
0.344229307714111	911.704248686838	0.369164057342699	0.218254806044222	-0.150909251298476
0.312439063367974	849.131219760187	0.379398107058127	0.243631937388953	-0.135766169669174
0.312881851717564	765.793795397098	0.437576500365329	0.238449274394742	-0.199127225970587
0.350199111624057	1060.14625798503	0.445982848057623	0.324217300837423	-0.1217655472202
0.345715386735219	992.334061282072	0.432860326214013	0.293108411695411	-0.139751914518602
0.32310930629646	753.310390368374	0.335807971413345	0.193918239154032	-0.141889732259312
0.435102205331419	925.185524240994	0.44680258835069	0.207746457873976	-0.239056130476715
0.550696571735716	684.116533800865	0.246484528936184	0.0389607121076902	-0.207523816828494
0.377333931564933	1093.40689157459	0.449990447849156	0.304171523241113	-0.145818924608043
0.473984586744045	1118.29737643752	0.514512938965868	0.265968068450402	-0.248544870515467
0.589001351502724	1251.51001271604	0.356681496162965	0.156970870358307	-0.199710625804659
0.455800120455217	994.384933811015	0.495941216584929	0.216901332912018	-0.279039883672911
0.261556048820701	769.682068585129	0.246744539470854	0.153371426122568	-0.0933731133482858
0.330092355597746	821.17575941367	0.335202962835897	0.182546353378989	-0.152656609456908
0.31288756503998	731.579043452954	0.374163185280999	0.200657873081982	-0.173505312199016
0.664345405135357	1296.42322401897	0.298278977924866	0.110250301531367	-0.188028676393499
0.524903628350073	1330.53270154742	0.417095516664666	0.186025642934891	-0.231069873729775
0.475317388143071	970.058344337506	0.353859037453346	0.110936410636516	-0.242922626816831
0.623748547162432	1654.75049364714	0.491577728895246	0.232419782148614	-0.259157946746633
0.401752534019304	976.523184680039	0.491109785644377	0.235971106982441	-0.255138678661937
0.350498339184583	870.353937280551	0.441978866598075	0.232034135403928	-0.209944731194147
0.588730943517949	1714.56740892225	0.399588217047388	0.280212926014248	-0.119375291033139
0.311074191702995	702.056322240057	0.370725952319743	0.185856667826632	-0.184869284493111
0.433881384636349	1289.30440034136	0.280190253832898	0.182614963064334	-0.0975752907685643
0.426525901603394	1098.82809501836	0.528992883102812	0.271331914410706	-0.257660968692106
0.428239929635934	1014.50582905346	0.328732394233296	0.135335360824935	-0.193397033408361
0.50477957194827	1094.59337557349	0.429111314030588	0.192082629859948	-0.23702868417064
0.652484036807746	1275.9023118345	0.455262080152182	0.17940420116874	-0.275857878983442
0.649755330576281	1016.95900674033	0.343064483100397	0.0687464816150803	-0.274318001485317
0.429150114093407	841.179775029285	0.49860923354961	0.216158239014259	-0.282450994535351
0.630727772529704	1010.21020723634	0.451944014353868	0.114885542722048	-0.33705847163182
0.322917254162757	913.258315021667	0.29787245764855	0.214798023398165	-0.0830744342503847
0.408856869897003	1234.08210219026	0.214587961739428	0.142885267641651	-0.071702694097776
0.546036063544406	1505.89981773271	0.498706633359989	0.272845735030326	-0.225860898329662
0.324904648392075	725.145188912613	0.399726773654622	0.210758465953533	-0.188968307701088
0.363334984031195	865.363643188235	0.430758140779356	0.208548740056379	-0.222209400722977
0.543440375790085	1434.23021687911	0.403285979827283	0.253924548569372	-0.149361431257911
0.507797934278747	1247.63675382526	0.34951668949224	0.174548139675936	-0.174968549816304
0.454048831005519	826.66383220846	0.373272119136808	0.117632118694584	-0.255640000442223
0.525310895059589	1447.44488882598	0.536518032917732	0.298486327771053	-0.238031705146679
0.697481080095284	1779.77501598155	0.387562386055997	0.183241400866858	-0.204320985189139
0.319355591303975	850.928523999066	0.374365417885683	0.224779460336876	-0.149585957548807
0.518368730168613	1106.23182122817	0.455687556407712	0.175471837250898	-0.280215719156813
0.341832481544132	795.677787460152	0.410777436230462	0.235188357817769	-0.175589078412693
0.447189860158529	1172.18993961529	0.543967247681878	0.326554615216732	-0.217412632465146
0.388800367828119	819.065648681251	0.440128764351855	0.182859215968332	-0.257269548383522
0.336853157272017	813.052432209728	0.344469296096439	0.162611332534637	-0.181857963561802
0.521135736216116	1486.0963035068	0.413655448225404	0.245006858874907	-0.168648589350497
0.453743858829824	661.903079199286	0.282386187859717	0.0568009824301059	-0.225585205429611
0.590941819679714	1505.00188479994	0.36931116101112	0.163847864584198	-0.205463296426922
0.400261529608346	1017.60728223199	0.415771906335558	0.21729996177578	-0.198471944559778
0.434931313213056	959.628530834557	0.52375487862326	0.213956770518661	-0.309798108104599
0.495091846059676	1229.87280640872	0.466176260925945	0.211129645237846	-0.255046615688099
0.473806907378934	1436.66625845537	0.461485343356859	0.27066457299953	-0.190820770357329
0.451414346174357	1077.31595432758	0.310839652662919	0.145291241967039	-0.165548410695879
0.577727555214914	1649.06681012027	0.41805310278597	0.241279853159207	-0.176773249626763
0.431595515605357	1143.84139453979	0.542994171874863	0.320271202884442	-0.222722968990421
0.742077578065818	2339.81287043384	0.455723805320293	0.366518397065118	-0.0892054082551746
0.436090805425528	772.650530228599	0.363624807533157	0.0983940973632009	-0.265230710169956
0.334745430577184	744.053719654303	0.390987675921114	0.212935999574944	-0.178051676346169
0.44415320389623	1055.02193224344	0.483918206339927	0.251684256150757	-0.23223395018917
0.488066687011321	1016.6816943232	0.395625875404696	0.166200206078005	-0.22942566932669
0.576202336592245	1549.33420725702	0.430627779772663	0.226514382696812	-0.204113397075851
0.433180506396012	878.430099702053	0.369541293147067	0.155789792612411	-0.213751500534656
0.511239063467754	1444.15913179685	0.505522602135691	0.241898285890077	-0.263624316245614
0.530908541282651	1368.08059013393	0.495824754227114	0.222311576770586	-0.273513177456528
0.566360699794584	1518.93485796972	0.424468457919055	0.285866160844922	-0.138602297074133
0.327887611389124	642.530278706934	0.421927697792172	0.179992168696632	-0.24193552909554
0.361344712815791	1058.64881126098	0.470376828757965	0.32586498996925	-0.144511838788715
