Univariate_LR_coefficients_null_raster	Univariate_LR_coefficients_flood_veg_C	Univariate_LR_R2_null_raster	Univariate_LR_R2_flood_veg_C	Univariate_LR_delta_R2_flood_veg_C
0.222819522244156	0.229959198552142	0.225790609005007	0.229693943296405	0.00390333429139819
0.30323869358435	0.302694121564127	0.251825580364646	0.238656764239644	-0.013168816125002
0.205667273279815	0.209363402041398	0.348586858615999	0.337017722943709	-0.0115691356722902
0.198107318385253	0.202563629584208	0.343317142018877	0.34157443954937	-0.00174270246950686
0.266017256220056	0.269669892402922	0.373164257482372	0.36859861091298	-0.00456564656939151
0.223004802734047	0.226457528457985	0.452085105192932	0.452632997634581	0.000547892441649378
0.325693178625149	0.328559425701557	0.469895501528423	0.458442973066487	-0.011452528461936
0.312788566151232	0.314235890785303	0.400137607691373	0.386018766257314	-0.0141188414340588
0.263360018296483	0.257331756892771	0.388001255005143	0.357513206851397	-0.0304880481537464
0.253337589858094	0.263445755605393	0.305782178200249	0.312717815627374	0.00693563742712511
0.276411448712494	0.278331200672817	0.300161468778702	0.29234745275347	-0.0078140160252318
0.163793104152798	0.166706202450278	0.340544575615153	0.335974281112855	-0.00457029450229768
0.21068708672015	0.213517311390822	0.382997249662793	0.368873605710913	-0.01412364395188
0.205096837255184	0.218620956328149	0.161117493075028	0.167985790604886	0.00686829752985729
0.201199870827006	0.201510165181644	0.394514784874963	0.384769773588979	-0.00974501128598476
0.260538936296584	0.263076072891587	0.353927097924863	0.351034588424471	-0.00289250950039127
0.190867574689895	0.192251313827049	0.333128451153511	0.325811723118449	-0.00731672803506217
0.180410147012328	0.180220956437975	0.219906921992264	0.214374550369575	-0.00553237162268877
0.255426355962294	0.261832140916166	0.298627472054518	0.299952265408981	0.00132479335446339
0.197287392065138	0.201408564261662	0.225581198976633	0.225867625627184	0.000286426650550675
0.201639024924044	0.204141508620447	0.338053924833599	0.32262841721806	-0.0154255076155389
0.180680129653145	0.18587015716456	0.222518713436317	0.222926793180428	0.000408079744110834
0.246080598351616	0.260834488883848	0.472562044388236	0.477384556834835	0.00482251244659915
0.200178833629194	0.210801426430308	0.235506045078312	0.241888801048072	0.00638275596975985
0.269880938946026	0.280189378259723	0.383265300094942	0.389256497294493	0.00599119719955121
0.180139242829934	0.181990124833395	0.171586484100425	0.168893190836258	-0.00269329326416709
0.243953345727508	0.247628399784161	0.291358036734729	0.289985084745557	-0.00137295198917287
0.247983374684704	0.250317637750229	0.271182892971096	0.263841986533929	-0.00734090643716706
0.25902912312164	0.259218437200331	0.385862743673191	0.367157987975421	-0.0187047556977692
0.258190676386045	0.26615231277961	0.303776104195299	0.30253549628398	-0.0012406079113188
0.209824007476643	0.213256048648106	0.279499323142856	0.271108631169772	-0.00839069197308462
0.211241343695487	0.209128447881689	0.383919859059414	0.365429834525955	-0.0184900245334584
0.244995465934506	0.247653776250545	0.342221800463975	0.344780093430924	0.00255829296694909
0.212406899088952	0.215337152410937	0.324653368016391	0.322954109839502	-0.00169925817688849
0.296152762230786	0.305991971516617	0.412730472893574	0.419203841153184	0.00647336825961026
0.206031280547657	0.203147427345523	0.286827253460397	0.277227508493742	-0.00959974496665483
0.192919142990522	0.197253598169259	0.340349651115775	0.340517735045463	0.000168083929687091
0.217268529894743	0.225714203400313	0.368799706554374	0.373090749476564	0.00429104292218968
0.268961936374793	0.270257017528816	0.364476340200711	0.356679477686323	-0.00779686251438805
0.202543594000953	0.207500833406196	0.236151733613559	0.232141095058218	-0.00401063855534067
0.232028090770477	0.235301065987819	0.24092683226158	0.235707841706499	-0.00521899055508143
0.256829553013413	0.265277289936817	0.279460861486918	0.278888183513752	-0.000572677973165958
0.211465873314549	0.215575698882826	0.307188606072213	0.308375173515572	0.00118656744335849
0.193986060572579	0.19636705564841	0.233934824560764	0.231799837208312	-0.00213498735245193
0.217372388602555	0.218011060275589	0.315237320301329	0.310310354626496	-0.00492696567483253
0.179934712193924	0.183719185536419	0.224288964474718	0.226054497876515	0.0017655334017978
0.166129126384747	0.169414020648291	0.177367080306322	0.170750292110932	-0.00661678819538947
0.183414410032738	0.192590727408267	0.357109990525493	0.351351056992556	-0.00575893353293716
0.214642925419474	0.21858633126923	0.284415416435326	0.285596179104284	0.00118076266895756
0.235765476889799	0.239271753925858	0.538974373576413	0.518167478111126	-0.0208068954652874
0.209944538291596	0.21261371955086	0.406956290819143	0.404172468114791	-0.00278382270435162
0.233337623005543	0.239270026728575	0.333720817413073	0.336630395061078	0.00290957764800559
0.281084677191373	0.284110559029994	0.46488923643515	0.450183236210555	-0.0147060002245952
0.37487579716325	0.375051205439301	0.429879352186057	0.41282281863523	-0.0170565335508277
0.263748099475411	0.264389026625259	0.339247272064378	0.335748200227699	-0.00349907183667919
0.220981228671124	0.2314769280755	0.216842294720352	0.219345272925263	0.00250297820491099
0.22024732656777	0.216565483195938	0.331950054504101	0.3110539135309	-0.0208961409732012
0.239251232648356	0.244566679648611	0.373276718942098	0.364822666131196	-0.008454052810902
0.229548574240751	0.2375823183054	0.379035292163742	0.380690248129045	0.00165495596530291
0.268206167264813	0.267154642121145	0.381251202024942	0.362341184425534	-0.0189100175994086
0.2848875578817	0.294649145818872	0.291753496388956	0.294827763031836	0.00307426664287941
0.167877490337337	0.169905507892452	0.285655277571106	0.275000457368664	-0.0106548202024427
0.320386189329167	0.3261714287524	0.31513640709585	0.306428173221033	-0.00870823387481712
0.187798072898109	0.191074773075226	0.35037866682321	0.346697443141504	-0.00368122368170531
0.240182755564461	0.248376104831482	0.405881069958382	0.414298538675488	0.00841746871710586
0.237115674083162	0.236239723682078	0.374696809338991	0.358469535524134	-0.0162272738148572
0.146454929562371	0.149599233071206	0.197883217055999	0.197620416812721	-0.000262800243277461
0.204459721141792	0.206354049680799	0.264640227175977	0.253148489021234	-0.0114917381547429
0.176855149231057	0.179543245631133	0.176388633541358	0.176936173852638	0.000547540311279043
0.177930168023543	0.189494042164828	0.217822114114552	0.226728036270579	0.00890592215602687
0.184740446488914	0.18529742340886	0.290424205338617	0.281886473195261	-0.00853773214335524
0.218383892309887	0.218797841709473	0.36905611801325	0.356706100969036	-0.0123500170442141
0.331058115474386	0.333109696557866	0.305403533804577	0.291625439464388	-0.0137780943401892
0.226509123719329	0.229255301074826	0.296148230478894	0.299098673076131	0.0029504425972367
0.256569911503551	0.26005786940641	0.400870862865342	0.387661339913906	-0.0132095229514357
0.215572864145086	0.218433029251378	0.375663066856621	0.35613917662269	-0.0195238902339313
0.265001766795531	0.265909185254731	0.416688327579464	0.404296506416792	-0.012391821162672
0.212695326546727	0.218170283488328	0.30772664342743	0.309715616352425	0.00198897292499528
0.223156575126236	0.229110666282999	0.510665076616354	0.504518959201544	-0.00614611741480997
0.217057209772791	0.227313419916941	0.335122734599639	0.35124981878777	0.0161270841881307
0.218660779852592	0.219766515622867	0.322847896914338	0.311171244851689	-0.0116766520626491
0.275818064093814	0.277661796512259	0.240004119704913	0.23748527192261	-0.0025188477823036
0.244070408196603	0.247126216190502	0.279615339155121	0.281203420702296	0.0015880815471746
0.182109855758879	0.196439121907767	0.307519095655317	0.328641151774993	0.0211220561196764
0.181152648543087	0.185821762874614	0.286809759606973	0.28573969673593	-0.00107006287104333
0.246498786766735	0.2487344801967	0.349650740465462	0.347724498233004	-0.00192624223245746
0.219743240129023	0.222739522194579	0.391451138493332	0.362240646877913	-0.0292104916154191
0.189692625288812	0.192701247296803	0.272504010882626	0.272415289542528	-8.87213400977416e-05
0.260599408411358	0.268829016360439	0.313878215861824	0.31304685690386	-0.00083135895796338
0.16906711314208	0.174473500803871	0.403680516064048	0.400917989556665	-0.00276252650738312
0.196138361639848	0.201556594416119	0.365216662922906	0.352867639719659	-0.0123490232032474
0.199510880302591	0.204474874901468	0.162701380267353	0.162415559159292	-0.000285821108060497
0.17108605712449	0.17176395169495	0.263788154726978	0.259624603651324	-0.00416355107565425
0.225725933895176	0.228164134060138	0.315847562688074	0.312588700867721	-0.00325886182035356
0.222295271800955	0.225811846090469	0.331926744610458	0.333853545197716	0.00192680058725825
0.261051242924666	0.262058037652318	0.41266284847157	0.407887405126676	-0.00477544334489338
0.228167162972808	0.230223536792936	0.405739620601347	0.403120172643855	-0.0026194479574928
0.236507440578315	0.239314966693111	0.381168339506244	0.378053415019111	-0.00311492448713313
0.21021384109126	0.219173106957731	0.271693212493876	0.275008841355926	0.00331562886204972
0.237234984589285	0.246338954917173	0.369376270419768	0.374199886088457	0.00482361566868927
