Univariate_LR_coefficients_null_raster	Univariate_LR_coefficients_wetland_new_R	Univariate_LR_R2_null_raster	Univariate_LR_R2_wetland_new_R	Univariate_LR_delta_R2_wetland_new_R
0.489815169076041	0.468896134394264	0.521928442548965	0.502307702175206	-0.0196207403737596
0.5946514228903	0.558634415529531	0.303581862471304	0.285426406517144	-0.0181554559541594
0.400913292418164	0.369937225563821	0.367848221948724	0.365712776135353	-0.00213544581337122
0.34404011302665	0.329205914110471	0.338941581750733	0.33653323670061	-0.00240834505012377
0.469524959502502	0.437885712656154	0.45955081026064	0.435058089363825	-0.0244927208968148
0.458174029176469	0.440477475964681	0.314977326531128	0.308637040048134	-0.0063402864829939
0.334454710495927	0.303114025758065	0.402567274257672	0.372869781169754	-0.0296974930879184
0.367071021426552	0.346617005220168	0.360539974603323	0.34332168358217	-0.0172182910211532
0.529234854490541	0.480161597869052	0.50966647290416	0.466266872986102	-0.0433995999180583
0.485143519963177	0.453690851781132	0.531947953483712	0.506873075416517	-0.0250748780671951
0.376743422073879	0.349152083216049	0.403380748011457	0.37258909894208	-0.0307916490693767
0.43042328111926	0.408436639162276	0.52082484144846	0.498568268154774	-0.0222565732936864
0.718087002905278	0.682381491976901	0.425923819592483	0.406113201354926	-0.0198106182375573
0.712801845949269	0.667556751350779	0.427608103521953	0.396525837962635	-0.0310822655593181
0.406860139306953	0.386735740908405	0.335929695477464	0.325688477369451	-0.0102412181080136
0.772544175058311	0.752740191157605	0.468583313549887	0.454584050981997	-0.0139992625678897
0.458376186101189	0.440262287355861	0.61317865331592	0.592249802175675	-0.0209288511402451
0.483877786287456	0.462923557111972	0.378880407065973	0.361600549727125	-0.0172798573388478
0.501466779683249	0.465487735359402	0.410075012829891	0.379877000819281	-0.0301980120106097
0.408813561082964	0.400802047385645	0.405609898737044	0.395891926537132	-0.00971797219991138
0.444636002266659	0.438450032063148	0.448486804994778	0.449911002185738	0.00142419719096004
0.425250326729523	0.402564961777957	0.573037730962369	0.54704308054914	-0.025994650413229
0.490556364652348	0.451299215721263	0.474103052959257	0.441750421011237	-0.0323526319480204
0.34826878512451	0.330884435351491	0.459784428935971	0.444428562555976	-0.0153558663799953
0.497202652439418	0.479178333497431	0.406297656654882	0.40025972762245	-0.00603792903243133
0.470235008001458	0.446003788074025	0.356788828159037	0.337829527410578	-0.0189593007484591
0.405064214737846	0.38741051710904	0.457160239340996	0.442220030268741	-0.0149402090722544
0.519146666184318	0.463758387432017	0.430146551177464	0.391020183072676	-0.0391263681047878
0.398431256317391	0.363915189699126	0.344341588788365	0.329634909897115	-0.0147066788912497
0.361080640238807	0.334773017047139	0.456166569007823	0.432139863135899	-0.0240267058719246
0.391330152584985	0.360174218335517	0.431353298697776	0.402760306902893	-0.0285929917948823
0.328018616238753	0.311737921231957	0.341365513424646	0.331189194425098	-0.0101763189995472
0.336424516403153	0.31461142311191	0.411706068571265	0.391511020363668	-0.0201950482075973
0.309243709422739	0.290365359240867	0.432900080168227	0.41557048681253	-0.0173295933556973
0.346703253363982	0.328029334903712	0.450179801157685	0.43200569895924	-0.0181741021984449
0.399151848272375	0.392492316302136	0.481132533566463	0.475827501025646	-0.00530503254081671
0.358595287214807	0.343626273498634	0.364929000919984	0.347540721142757	-0.0173882797772274
0.462428127328351	0.405671334772295	0.477911519665332	0.424383790230864	-0.0535277294344681
0.538968422312841	0.502825160769287	0.242527737462829	0.229395250571149	-0.0131324868916792
0.514332150729079	0.288844789336315	0.326939483910735	0.762779560042381	0.435840076131645
0.468476333968477	0.431676107089298	0.49709905062365	0.467486940281054	-0.0296121103425963
0.549950306295946	0.503810738144482	0.330236197721494	0.309834786646909	-0.0204014110745857
0.494532956449784	0.491532146847612	0.53850595394865	0.53827029193361	-0.000235662015040106
0.272137010503329	0.254091010265725	0.254384084115255	0.234773683823381	-0.0196104002918732
0.331995597002631	0.316333777226995	0.30744598544946	0.294112465238473	-0.0133335202109866
0.334540909992456	0.323091627962619	0.397547489458926	0.38401808790006	-0.0135294015588654
0.66945714154344	0.601140381982522	0.299909632485893	0.270603855765196	-0.0293057767206976
0.519366594573301	0.478932638490286	0.41178875859044	0.390674916765872	-0.0211138418245688
0.467195682316258	0.415047640658831	0.341354036926066	0.302186103252315	-0.0391679336737508
0.63027718804579	0.610374398946807	0.485273008063898	0.472905192201881	-0.0123678158620172
0.417526740561508	0.400378968514857	0.492431876169082	0.475797347940603	-0.0166345282284781
0.334957304214008	0.325784421465261	0.385472375466154	0.382251248919859	-0.00322112654629531
0.58242427172703	0.571198407953709	0.380843182404897	0.373259969516227	-0.00758321288866964
0.327768238229988	0.324979887545034	0.379255026212385	0.379720536125556	0.000465509913171069
0.425228961258782	0.375655996459943	0.27671211899985	0.242311683041199	-0.0344004359586509
0.42411365816578	0.417953876774474	0.525158656962522	0.529297738839647	0.00413908187712564
0.419186292263521	0.394234490992995	0.306586561117955	0.290761392894956	-0.0158251682229982
0.474881643771626	0.447436403917514	0.409745722370228	0.39026286708896	-0.0194828552812682
0.661990214568372	0.575145098534163	0.444844913799433	0.380334634540086	-0.064510279259347
0.613259160270932	0.579237886620094	0.319479472264853	0.301595275449041	-0.0178841968158115
0.434221103882413	0.397565538120622	0.49450775055365	0.456603645141885	-0.0379041054117651
0.692639630176522	0.648272393298946	0.486750397251135	0.458952318486699	-0.0277980787644361
0.310135992181439	0.289602192686101	0.291004705509139	0.274105807781262	-0.0168988977278771
0.414025235536568	0.39249859154502	0.217849263564514	0.209461594604864	-0.00838766895964943
0.558406174119421	0.529636850973799	0.517310533094686	0.490577443760388	-0.0267330893342975
0.304509491275035	0.269708052604811	0.399531114911283	0.360018045631947	-0.0395130692793358
0.341824922411871	0.328815833489596	0.40517928617677	0.394465070667968	-0.0107142155088027
0.571638611552161	0.558414108427991	0.415083867215017	0.404116828503229	-0.0109670387117881
0.492437903216975	0.460709845099404	0.338852041284312	0.322513758021291	-0.0163382832630213
0.435716574246374	0.415270606509045	0.34369790230635	0.330055502214957	-0.0136424000913938
0.545324017621142	0.54051692397249	0.545559318059051	0.541030332269759	-0.00452898578929162
0.761689360399628	0.71374580717562	0.407893496629413	0.387882630419316	-0.0200108662100967
0.332397387875155	0.310165582877409	0.359062112444282	0.332336364764799	-0.0267257476794833
0.498877459455587	0.481339955255881	0.433379845112034	0.421877633985267	-0.0115022111267666
0.346853693796066	0.318694457753767	0.43524131293563	0.402533203642846	-0.0327081092927837
0.478660819938904	0.473475837688013	0.590453534359565	0.590006690409422	-0.000446843950143716
0.384107228664356	0.368370882516979	0.446297388706264	0.441917124183899	-0.00438026452236523
0.381857431036499	0.344172358463294	0.367286757605006	0.335178281352909	-0.0321084762520971
0.580279930694574	0.554546258654696	0.45211070894346	0.429254400871277	-0.0228563080721829
0.450878999918984	0.401714288371885	0.276613954111426	0.245543349707407	-0.0310706044040195
0.566858460883892	0.530654005880033	0.348446897281034	0.328688100483033	-0.0197587967980005
0.391262711663341	0.378995731456862	0.419836286184107	0.41681257574757	-0.00302371043653682
0.430767543501726	0.40833372734674	0.504446209299456	0.487444502768757	-0.0170017065306986
0.54642726599702	0.522040962089806	0.492127056692126	0.477215955502486	-0.0149111011896395
0.495948618731801	0.478866479037918	0.459984163474995	0.44417776700352	-0.0158063964714749
0.441253534118358	0.420204584055155	0.303910371755745	0.290660176793058	-0.0132501949626879
0.57109035283682	0.532577457132379	0.407334945695365	0.378715164053026	-0.0286197816423389
0.440573137652834	0.422243179780697	0.538657872956273	0.522944759372047	-0.0157131135842259
0.757602154261499	0.729377225140308	0.470087739460523	0.458322264979755	-0.0117654744807677
0.426641968320618	0.400244065357692	0.340618387931825	0.322139920154553	-0.0184784677772717
0.332242082277665	0.304017257189311	0.378595589843801	0.35503895360359	-0.023556636240211
0.446103500970492	0.419412192676461	0.498976198099173	0.473248178078267	-0.025728020020906
0.496167256676883	0.481620252802187	0.393681762300244	0.380807925897473	-0.0128738364027707
0.546064543476825	0.502359739360557	0.409347679423041	0.379649489970255	-0.0296981894527855
0.417353930881627	0.387849897707757	0.363310589633624	0.336398656126931	-0.0269119335066926
0.505172050869599	0.461195912210325	0.495298387010369	0.448829816430978	-0.046468570579391
0.599415722849245	0.58744008075317	0.537695335561268	0.522986034260988	-0.0147093013002803
0.562065176843251	0.530128369662569	0.424368383666905	0.409926152739746	-0.0144422309271591
0.345172345624066	0.324795706269635	0.450167078879271	0.430421970533809	-0.0197451083454617
0.351468106534534	0.341101335482166	0.458002973293761	0.445042180368842	-0.0129607929249195
