Univariate_LR_coefficients_null_raster	Univariate_LR_coefficients_Flyway_Apod_R	Univariate_LR_R2_null_raster	Univariate_LR_R2_Flyway_Apod_R	Univariate_LR_delta_R2_Flyway_Apod_R
0.218660779852592	0.220147917608361	0.322847896914338	0.328437951505455	0.005590054591117
0.275818064093814	0.278159381542852	0.240004119704913	0.245202062235522	0.00519794253060898
0.244070408196603	0.244070408196603	0.279615339155121	0.279615339155121	0
0.182109855758879	0.183380990520286	0.307519095655317	0.311941256452579	0.00442216079726204
0.181152648543087	0.181152648543087	0.286809759606973	0.286809759606973	0
0.246498786766735	0.247331121840765	0.349650740465462	0.353330571997181	0.00367983153171891
0.219743240129023	0.220298256783439	0.391451138493332	0.393792651134426	0.00234151264109439
0.189692625288812	0.189587488873809	0.272504010882626	0.272491084985159	-0.0000129258974670976
0.260599408411358	0.261111770764289	0.313878215861824	0.315426046702126	0.00154783084030219
0.16906711314208	0.169427342885886	0.403680516064048	0.406401248771097	0.00272073270704926
0.196138361639848	0.196142206789008	0.365216662922906	0.36525341929437	0.0000367563714632757
0.199510880302591	0.200122658293965	0.162701380267353	0.163988669377386	0.0012872891100327
0.17108605712449	0.17108605712449	0.263788154726978	0.263788154726978	0
0.225725933895176	0.225725933895176	0.315847562688074	0.315847562688074	0
0.222295271800955	0.223261580009509	0.331926744610458	0.336553208067645	0.00462646345718704
0.261051242924666	0.261181596742979	0.41266284847157	0.413929262492618	0.00126641402104843
0.228167162972808	0.228167162972808	0.405739620601347	0.405739620601347	0
0.236507440578315	0.2369391658713	0.381168339506244	0.382916823607081	0.0017484841008365
0.21021384109126	0.210560823966772	0.271693212493876	0.272708732878037	0.00101552038416164
0.237234984589285	0.236724029243504	0.369376270419768	0.367854634400609	-0.00152163601915822
