Univariate_LR_coefficients_null_raster	Univariate_LR_coefficients_meat_C	Univariate_LR_R2_null_raster	Univariate_LR_R2_meat_C	Univariate_LR_delta_R2_meat_C
0.523866843359762	10.5213548375391	0.576800035311346	0.578783997720749	0.00198396240940324
0.610398065456487	12.3210773413285	0.312278629928643	0.312476066831784	0.000197436903141557
0.406152147555811	8.14973158987712	0.360411520524923	0.353553033433808	-0.00685848709111525
0.297449003086239	6.05014887855603	0.360680716535235	0.366371731456492	0.00569101492125723
0.489916713457406	9.53488542221079	0.487976436345846	0.469154670553065	-0.0188217657927804
0.481132628397731	8.67141376945581	0.375523886393192	0.32153452793883	-0.0539893584543624
0.340992087707438	7.10636568967877	0.403534296203828	0.395521565795866	-0.00801273040796235
0.403042614468725	7.88808985679161	0.380791222597618	0.377578732558642	-0.00321249003897578
0.568069777757853	11.0175745509782	0.553669264140432	0.53309541472027	-0.0205738494201613
0.490875215276455	8.97611745270249	0.532782820355598	0.496903489984297	-0.0358793303713004
0.392656809197001	8.30583944115059	0.448504791377236	0.47537894699691	0.0268741556196742
0.396810217084879	8.31120479463939	0.537514987001297	0.555451413415886	0.0179364264145886
0.741584785730894	15.1695134647965	0.449671727655546	0.460788677593568	0.0111169499380217
0.710268465362988	14.5516565502046	0.452917356872182	0.463372209393501	0.0104548525213184
0.390604235136213	7.59925214219304	0.32342050868567	0.320278868152768	-0.00314164053290245
0.670484433521075	12.5881425815597	0.421744769093524	0.404818754428622	-0.0169260146649022
0.467553775076422	9.19766816920898	0.623948944847527	0.643252806643228	0.0193038617957015
0.517826331083057	10.7683700960126	0.367503469941273	0.379776030494649	0.0122725605533764
0.340247426871091	6.55324457832969	0.382985963930856	0.369743958265119	-0.013242005665737
0.407869991634145	8.08182520881651	0.424597125393164	0.424558952871312	-3.81725218525641e-05
0.357474771409528	7.24438742371446	0.449264506940915	0.453317924954127	0.00405341801321241
0.453517681511596	9.2282671039018	0.646797484367299	0.649144750547584	0.00234726618028536
0.485215585378097	10.0766346882271	0.477797999592489	0.48885484618163	0.0110568465891408
0.358724098471235	7.35536002041667	0.483771724953252	0.47775375389697	-0.00601797105628205
0.483746495017687	9.16667763066543	0.415365445012727	0.399601447241267	-0.0157639977714601
0.520793309734275	11.1232756683696	0.404509907245265	0.429088179965212	0.0245782727199477
0.45183039300785	9.21961443579622	0.512863513611415	0.516316142935029	0.00345262932361412
0.56417906994051	11.5333740939325	0.474210823212361	0.498191898187344	0.023981074974983
0.408123599311237	8.00079890689557	0.354364493109461	0.330591839993591	-0.0237726531158701
0.362714800520333	7.30454646185896	0.445918894383504	0.421036437471125	-0.024882456912379
0.419035744444499	8.73039411033091	0.454131654946115	0.467223135106109	0.0130914801599943
0.359015270927335	7.58911897688077	0.381349289511717	0.394635198441108	0.0132859089293902
0.357680783849487	6.15982027804143	0.455882494225836	0.403306051491359	-0.0525764427344769
0.389452548069023	7.88239065088263	0.504205796333089	0.506039521987497	0.00183372565440842
0.316996298358771	5.89785677245056	0.39247414940963	0.355897489889046	-0.0365766595205834
0.347325701668582	6.29064794564427	0.456687674392455	0.41525852703984	-0.0414291473526145
0.330355641879934	6.44091835952001	0.361184681361578	0.349837140749735	-0.0113475406118427
0.459236616627789	9.14281203492193	0.472249119370104	0.472641741457228	0.000392622087123928
0.632259136450608	12.9431841564848	0.285426312863392	0.294237639245539	0.0088113263821471
0.373036061611696	6.79224029359034	0.465273478254546	0.430074810705705	-0.0351986675488415
0.484294712325833	9.9190836518321	0.53364378074767	0.53988433904742	0.00624055829974912
0.600989471944039	10.771784358613	0.359906032826788	0.319791792231796	-0.0401142405949922
0.479630868362915	10.0228139087016	0.51556781061645	0.54002270405849	0.0244548934420403
0.285599272288948	4.72886049956667	0.277577520387085	0.233754572656899	-0.0438229477301857
0.357067264793633	7.17604646560435	0.425224823114799	0.43192424127053	0.00669941815573061
0.310575021926048	5.52952837255266	0.360623440246769	0.316897491299499	-0.0437259489472702
0.664769618883591	12.9529617734307	0.313869990022393	0.324514898233463	0.0106449082110706
0.52544212725019	11.121331368178	0.42043040888634	0.439287427286346	0.0188570184000062
0.457684218466317	9.44555691934041	0.350371527953353	0.352255121940717	0.00188359398736332
0.632623902205153	12.1839732430637	0.497325909995636	0.500345659137679	0.00301974914204334
0.403875736967642	7.81853377354287	0.515487543930144	0.506797427802133	-0.00869011612801063
0.379537938515196	7.65934928103875	0.489424979434017	0.503967839555229	0.0145428601212122
0.527394983952359	11.5126753898846	0.373884921949398	0.401815119438893	0.0279301974894953
0.3744436287783	7.50776136252424	0.510651825820272	0.515016662117141	0.00436483629686968
0.463874240485588	8.96900532735604	0.325959683750991	0.308479750438292	-0.0174799333126988
