Univariate_LR_coefficients_null_raster	Univariate_LR_coefficients_meat_R	Univariate_LR_R2_null_raster	Univariate_LR_R2_meat_R	Univariate_LR_delta_R2_meat_R
0.153114843726799	0.00589975908429369	0.389870346337842	0.370274618538378	-0.0195957277994637
0.143617631065956	0.00594443158659244	0.438960182216279	0.440225175513569	0.00126499329728963
0.154621222637788	0.00627083866155683	0.341180688708295	0.352875488174977	0.0116947994666823
0.147488900046244	0.00593685352575907	0.410674897141468	0.412453927300806	0.00177903015933839
0.139146153668756	0.00600235957213392	0.377380522178182	0.413480044780222	0.0360995226020401
0.150242014794558	0.00630955426362949	0.364161256954555	0.38694324269595	0.0227819857413956
0.157312277083582	0.00642939303249836	0.304194887694555	0.288688907637386	-0.0155059800571685
0.124919848065169	0.00519071751433644	0.446760571585242	0.431555284111195	-0.0152052874740471
0.183206581412024	0.00743654732599181	0.394931875432379	0.400683477980773	0.00575160254839324
0.148517381795697	0.00622485862600477	0.492809081555335	0.495386850711491	0.00257776915615593
0.123797900315112	0.00509585064640354	0.304514126587208	0.301184295572648	-0.00332983101456052
0.183045697807776	0.00711467341696147	0.438715780024095	0.413821411234818	-0.0248943687892776
0.166465655364739	0.00691528476163676	0.371290168229881	0.385255666762246	0.0139654985323643
0.140594892178489	0.00548965531330587	0.419738718430472	0.394752822908719	-0.0249858955217531
0.139838728379299	0.00556304206478817	0.450409775817002	0.418973987364167	-0.0314357884528353
0.133565245122663	0.00544709769536694	0.379814414707916	0.384716223160081	0.00490180845216542
0.134079562404932	0.0057971504339383	0.395575686997673	0.399436069156166	0.00386038215849344
0.128727305330519	0.00511784526462526	0.489278473522471	0.457598998448896	-0.0316794750735744
0.129132984149144	0.0053303117261368	0.368672953766795	0.342260018333025	-0.0264129354337694
0.115159848536009	0.00432180715370602	0.323346707272736	0.292640217080915	-0.0307064901918213
0.148285529172676	0.00615276239990478	0.449606384973535	0.456805081027457	0.00719869605392182
0.134766141033983	0.00564192273075652	0.473565885114142	0.469818882539693	-0.00374700257444838
0.145744833273887	0.00602713040575345	0.345248705064538	0.354263852929254	0.0090151478647163
0.0872667177628544	0.00386003554685666	0.271224234475484	0.280656968347198	0.00943273387171384
0.12394739352845	0.00507254497471271	0.385789753483974	0.379449456268025	-0.00634029721594925
0.116802963012651	0.00493688493614205	0.391012545161428	0.377945946128931	-0.0130665990324972
0.16631597202293	0.00673647311913356	0.48862919961008	0.478498579741416	-0.0101306198686645
0.133829123536729	0.00510170494452974	0.30771922450435	0.282736592517582	-0.0249826319867686
0.171834103867216	0.00705081275378879	0.431235790112697	0.412606008878685	-0.018629781234012
0.128500579494092	0.00516442286810152	0.303652234949019	0.31475586472202	0.0111036297730005
0.112341571274214	0.00452731629516384	0.269988438538859	0.263557671414347	-0.00643076712451135
0.144520990183674	0.00580845155257757	0.412587261290023	0.413915967856824	0.0013287065668004
