Univariate_LR_coefficients_null_raster	Univariate_LR_coefficients_Flyway_Ans_R	Univariate_LR_R2_null_raster	Univariate_LR_R2_Flyway_Ans_R	Univariate_LR_delta_R2_Flyway_Ans_R
0.187798072898109	0.177380767445743	0.35037866682321	0.333110580102365	-0.017268086720845
0.240182755564461	0.225692260263189	0.405881069958382	0.383455235606999	-0.0224258343513832
0.237115674083162	0.22568410608346	0.374696809338991	0.359001296318715	-0.0156955130202755
0.146454929562371	0.139798732792979	0.197883217055999	0.18997334575817	-0.00790987129782905
0.204459721141792	0.19172166082764	0.264640227175977	0.247064779632478	-0.0175754475434989
0.176855149231057	0.168911960578896	0.176388633541358	0.171351863670942	-0.00503676987041632
0.177930168023543	0.166105225260978	0.217822114114552	0.20420301289246	-0.0136191012220925
0.184740446488914	0.173531470635395	0.290424205338617	0.27213076702757	-0.0182934383110463
0.218383892309887	0.205335638337436	0.36905611801325	0.345184363980257	-0.0238717540329925
0.331058115474386	0.316516248313112	0.305403533804577	0.29413566873857	-0.0112678650660071
0.226509123719329	0.211460299494521	0.296148230478894	0.277758558274555	-0.0183896722043386
0.256569911503551	0.239766010340533	0.400870862865342	0.373212217091003	-0.0276586457743383
0.215572864145086	0.205589335693382	0.375663066856621	0.365348371866588	-0.010314694990033
0.265001766795531	0.24683034535805	0.416688327579464	0.388047990564558	-0.0286403370149058
0.212695326546727	0.201069513935842	0.30772664342743	0.294205031098403	-0.0135216123290273
0.223156575126236	0.215219544682108	0.510665076616354	0.493785875582926	-0.0168792010334276
0.217057209772791	0.201826462354839	0.335122734599639	0.309861335023202	-0.0252613995764372
0.218660779852592	0.209066465096175	0.322847896914338	0.310293188631115	-0.0125547082832235
0.275818064093814	0.260736570502517	0.240004119704913	0.227662238545376	-0.0123418811595369
0.244070408196603	0.227556386690197	0.279615339155121	0.261073476627809	-0.0185418625273126
0.182109855758879	0.174431600032579	0.307519095655317	0.292908903690799	-0.0146101919645179
0.181152648543087	0.170389525577516	0.286809759606973	0.269866652253994	-0.0169431073529785
0.246498786766735	0.233283062288988	0.349650740465462	0.332104845092887	-0.0175458953725746
0.219743240129023	0.209379024844352	0.391451138493332	0.372911346210188	-0.0185397922831437
0.189692625288812	0.179015391211163	0.272504010882626	0.262078174139742	-0.0104258367428837
0.260599408411358	0.2468647685355	0.313878215861824	0.298586176666412	-0.015292039195412
0.16906711314208	0.160961940494108	0.403680516064048	0.384645864839368	-0.0190346512246801
0.196138361639848	0.187565530348118	0.365216662922906	0.349853085638258	-0.0153635772846482
0.199510880302591	0.187981830006698	0.162701380267353	0.153446493519682	-0.00925488674767092
0.17108605712449	0.161449313376742	0.263788154726978	0.251809293083797	-0.0119788616431807
0.225725933895176	0.21362979096575	0.315847562688074	0.299143160310742	-0.0167044023773325
0.222295271800955	0.212200682814959	0.331926744610458	0.318406789254862	-0.0135199553555963
0.261051242924666	0.247159133297053	0.41266284847157	0.393763830529215	-0.0188990179423544
0.228167162972808	0.214329447200246	0.405739620601347	0.380366095092484	-0.0253735255088632
0.236507440578315	0.223632961285518	0.381168339506244	0.36119955195484	-0.019968787551404
0.21021384109126	0.192112139238051	0.271693212493876	0.244915399837506	-0.0267778126563701
0.237234984589285	0.220386505357077	0.369376270419768	0.349489962402537	-0.0198863080172301
