time	diffusion_coefficient	number_of_branches
1947.94365184292	36.7920613011316	0
1948.70668803972	NA	0
1949.46972423652	NA	0
1950.23276043332	NA	0
1950.99579663013	NA	0
1951.75883282693	20.7983388054231	0
1952.52186902373	1.21233342871207	0
1953.28490522053	12.076434218319	0
1954.04794141733	NA	0
1954.81097761413	NA	0
1955.57401381093	NA	0
1956.33705000774	12.6773745779848	0
1957.10008620454	NA	0
1957.86312240134	NA	0
1958.62615859814	5.91091812328516	0
1959.38919479494	27.6084830608808	0
1960.15223099174	NA	0
1960.91526718854	NA	0
1961.67830338535	NA	0
1962.44133958215	NA	0
1963.20437577895	NA	0
1963.96741197575	NA	0
1964.73044817255	23.9941160976978	0
1965.49348436935	NA	0
1966.25652056615	34.9572823700673	0
1967.01955676296	27.2527441303455	0
1967.78259295976	57.210424250025	0
1968.54562915656	16.4814911985132	0
1969.30866535336	NA	0
1970.07170155016	NA	0
1970.83473774696	68.3773953368481	0
1971.59777394376	37.9006871131342	0
1972.36081014057	57.906323378237	0
1973.12384633737	51.2974412048145	0
1973.88688253417	14.8672971057478	0
1974.64991873097	18.4180456270743	0
1975.41295492777	27.1534878218617	0
1976.17599112457	38.3359784193409	0
1976.93902732137	51.9089908623417	0
1977.70206351818	58.6191243032412	0
1978.46509971498	72.2783495537538	0
1979.22813591178	21.7427722832498	0
1979.99117210858	33.7124794719439	0
1980.75420830538	118.88073885637	0
1981.51724450218	45.4265797259385	0
1982.28028069898	13.1990443961882	0
1983.04331689578	74.0690854201632	0
1983.80635309259	27.6556709069723	0
1984.56938928939	77.6473084804172	0
1985.33242548619	154.839971983538	0
1986.09546168299	24.2439429329269	0
1986.85849787979	127.510886330221	0
1987.62153407659	95.0772490547819	0
1988.38457027339	63.5024345000202	0
1989.1476064702	101.635191626003	0
1989.910642667	118.737267975876	0
1990.6736788638	82.8370156727025	0
1991.4367150606	160.244601321598	0
1992.1997512574	343.927986049894	0
1992.9627874542	216.809015365881	0
1993.725823651	313.899918124648	0
1994.48885984781	235.84163632296	0
1995.25189604461	391.706117970498	0
1996.01493224141	464.449307708645	0
1996.77796843821	327.388638287642	0
1997.54100463501	375.810503860191	0
1998.30404083181	339.217304216318	3
1999.06707702861	580.435286008438	3
1999.83011322542	755.500278747936	7
2000.59314942222	779.723112656231	7
2001.35618561902	598.417355350843	7
2002.11922181582	485.443404405189	8
2002.88225801262	444.704951906134	7
2003.64529420942	356.623285868512	5
2004.40833040622	345.28898141781	4
2005.17136660303	347.291157293099	5.5
2005.93440279983	289.315712260666	5
2006.69743899663	492.542206995608	8
2007.46047519343	746.565583880959	11
2008.22351139023	981.747370528223	16.5
2008.98654758703	1155.51737709268	20
2009.74958378383	1021.5017996408	27
2010.51261998064	1434.24166928717	32
2011.27565617744	1358.08472977737	33
2012.03869237424	1032.78913196371	34
2012.80172857104	870.732905467296	30
2013.56476476784	731.769528033569	27
2014.32780096464	706.237961581719	29
2015.09083716144	619.605120592949	31
2015.85387335825	685.738600932026	41.5
2016.61690955505	831.569494575583	45.5
2017.37994575185	890.975428673526	47
2018.14298194865	951.933417686301	42
2018.90601814545	578.883602854995	35
2019.66905434225	721.018287211164	19
2020.43209053905	525.643106216863	15
2021.19512673585	319.940206998515	9
2021.95816293266	103.66312546572	5
2022.72119912946	226.173741078589	9
2023.48423532626	146.137933863738	8
