Univariate_LR_coefficients_null_raster	Univariate_LR_coefficients_gpri_R	Univariate_LR_R2_null_raster	Univariate_LR_R2_gpri_R	Univariate_LR_delta_R2_gpri_R
0.237115674083162	0.236653300778548	0.374696809338991	0.374510113836456	-0.000186695502534973
0.146454929562371	0.1462196635057	0.197883217055999	0.197693924443863	-0.000189292612135822
0.204459721141792	0.203805568619343	0.264640227175977	0.263953692491276	-0.000686534684700923
0.176855149231057	0.176628998996064	0.176388633541358	0.176341574782949	-0.0000470587584090465
0.177930168023543	0.177230408459996	0.217822114114552	0.217269941823624	-0.000552172290928243
0.184740446488914	0.184910663434706	0.290424205338617	0.291716446755522	0.0012922414169057
0.218383892309887	0.217147100059419	0.36905611801325	0.368254711272139	-0.000801406741111066
0.331058115474386	0.330585722790773	0.305403533804577	0.305376148567139	-0.0000273852374385042
0.226509123719329	0.226296941118732	0.296148230478894	0.296867617930392	0.000719387451498188
0.256569911503551	0.256181215073334	0.400870862865342	0.400607858805022	-0.000263004060320204
0.215572864145086	0.215054660603196	0.375663066856621	0.374891684459735	-0.000771382396886289
0.265001766795531	0.265695271579136	0.416688327579464	0.421163469596693	0.00447514201722854
0.212695326546727	0.211833475383576	0.30772664342743	0.306511254327201	-0.00121538910022928
0.223156575126236	0.22213264648897	0.510665076616354	0.509524777358955	-0.00114029925739878
0.217057209772791	0.216950820189283	0.335122734599639	0.335538261290857	0.000415526691217749
0.218660779852592	0.218343964637839	0.322847896914338	0.323181932218354	0.000334035304015545
0.275818064093814	0.274955584290675	0.240004119704913	0.239315997763934	-0.000688121940979114
0.244070408196603	0.24341923540441	0.279615339155121	0.2789798729987	-0.000635466156420905
0.182109855758879	0.181952785754952	0.307519095655317	0.308066475071274	0.000547379415957616
0.181152648543087	0.180150866133511	0.286809759606973	0.285180089302103	-0.00162967030486971
0.246498786766735	0.245877965972751	0.349650740465462	0.350586841276486	0.000936100811024188
0.219743240129023	0.219325183121987	0.391451138493332	0.39137134595412	-0.0000797925392118093
0.189692625288812	0.189180085787602	0.272504010882626	0.271993304355901	-0.000510706526724414
0.260599408411358	0.260722694334851	0.313878215861824	0.315595690660695	0.00171747479887158
0.16906711314208	0.168406061977217	0.403680516064048	0.403175323192507	-0.000505192871540383
0.196138361639848	0.196446657248647	0.365216662922906	0.369934633267202	0.00471797034429527
0.199510880302591	0.198851385264708	0.162701380267353	0.162022542901397	-0.000678837365956197
0.17108605712449	0.171035521306038	0.263788154726978	0.264486791534621	0.000698636807643205
0.225725933895176	0.225308590707226	0.315847562688074	0.316185157270531	0.000337594582456358
0.222295271800955	0.221547246304526	0.331926744610458	0.33147848897556	-0.000448255634897754
0.261051242924666	0.260572209044978	0.41266284847157	0.412904168564493	0.000241320092922936
0.228167162972808	0.227917086511643	0.405739620601347	0.40625323140324	0.000513610801892939
0.236507440578315	0.235884069913017	0.381168339506244	0.380515644881908	-0.000652694624336425
0.21021384109126	0.20997915704193	0.271693212493876	0.272091668616589	0.000398456122713331
0.237234984589285	0.236670596594259	0.369376270419768	0.368631289438881	-0.000744980980886822
