Univariate_LR_coefficients_null_raster	Univariate_LR_coefficients_Needle_C	Univariate_LR_R2_null_raster	Univariate_LR_R2_Needle_C	Univariate_LR_delta_R2_Needle_C
0.509348634063282	2.94294025730812	0.501592752472326	0.310229968118373	-0.191362784353953
0.161277939848129	0.459221335321742	0.128795083744666	0.113533897505374	-0.0152611862392924
0.315069315823578	1.97711927183549	0.171460156214606	0.216635780470502	0.0451756242558955
0.181228010384823	0.913527237330127	0.194462916269028	0.267198121035519	0.072735204766491
0.0807262044704342	0.222223267010535	0.0155085973033488	0.0054191478282933	-0.0100894494750555
0.264527871520785	0.728339615147516	0.335467567228521	0.258536945831907	-0.0769306213966146
0.351783052979205	1.16414525088464	0.392980579391446	0.367305796493669	-0.0256747828977763
0.266439706225198	1.68797763684304	0.307177978213235	0.212515588385347	-0.0946623898278882
0.200535996575834	0.693201887538896	0.129583487887477	0.0577900407404421	-0.0717934471470347
0.285993986073786	0.913205509146424	0.414382956180605	0.0886236152963805	-0.325759340884225
0.389843653990515	2.18045283629136	0.233513714640596	0.263065884647475	0.0295521700068792
0.28978942822516	1.75704039536552	0.0860889049763043	0.0858751981345934	-0.000213706841710848
0.203299055438912	1.35166155020308	0.160772201373582	0.236076209096171	0.0753040077225895
0.246282500717424	0.337339569689252	0.213465450274872	0.0539623986046829	-0.159503051670189
0.228643762567207	0.80701751946038	0.156573133785999	0.082938689214115	-0.0736344445718843
0.0951818943085608	0.479995295392242	0.0173173966451589	0.0164156640265084	-0.00090173261865056
0.325869211709431	1.05589456621385	0.477480433085215	0.194818663396898	-0.282661769688317
0.329931354673836	1.71851583808742	0.263121542323268	0.236840527643151	-0.026281014680117
0.357355679266791	1.55595772673704	0.72968425213064	0.430036009890162	-0.299648242240478
0.0595397877392208	0.741192664906288	0.0182528021468278	0.0476707061323189	0.0294179039854911
0.258026002031862	0.853177290191822	0.144083455553165	0.0438052697582747	-0.10027818579489
0.287675192226792	1.02508632509893	0.570973876532829	0.399370368341511	-0.171603508191318
0.458449070804559	2.01884385052265	0.548233437375058	0.112157944693994	-0.436075492681065
0.216714014042273	1.17551649460192	0.159776713300561	0.201090853340498	0.0413141400399377
0.543467409014854	3.90364868059213	0.353862621749971	0.219143912014833	-0.134718709735139
0.532350643706609	1.60552678917985	0.474401068708889	0.262675588540281	-0.211725480168608
0.0956356568589826	0.542577507167359	0.0352525975724388	0.0376195788185704	0.00236698124613156
0.410587611235948	1.3343598360744	0.460330754989065	0.228637139348801	-0.231693615640264
0.45643201535401	1.50901565361088	0.347806990861149	0.132247402068938	-0.215559588792211
0.2267030072019	1.02516544194948	0.152422384347048	0.115334872880691	-0.0370875114663567
0.272262424192691	1.75171054000007	0.179146411499781	0.316464297993062	0.137317886493281
0.169519492866542	1.31602476063281	0.0629110608516909	0.0434511077201489	-0.019459953131542
0.205512425829247	0.28863476042935	0.0271402170780602	0.00440547400746928	-0.0227347430705909
0.411730807170089	2.10696049811338	0.573260957959234	0.399609629194693	-0.173651328764541
0.742662107165122	1.44442360861998	0.632117567918354	0.76652133975849	0.134403771840136
0.253939159458204	1.04440075036674	0.0630191665679134	0.0473786969998975	-0.0156404695680158
0.205016294734511	1.60289038425666	0.112754797957632	0.115489695941315	0.00273489798368275
0.288165709335759	0.790615574523994	0.179372333072955	0.0417221976359629	-0.137650135436992
0.318677493092491	1.6367667963549	0.345777667103719	0.381864828860482	0.0360871617567631
0.337823212762906	1.33596967357124	0.194656666488565	0.0737100559425607	-0.120946610546004
0.512546259455603	1.85399325727282	0.236034445797476	0.143392133737893	-0.0926423120595829
0.465287785152358	2.05228674108467	0.474044921078902	0.263411080269148	-0.210633840809754
0.179382993457596	0.483370281997784	0.0586173811693954	0.0350799054901843	-0.0235374756792111
0.527047809155911	2.54273012184626	0.366630750289874	0.389711751151219	0.023081000861345
0.257420569318673	0.533800071130047	0.297651367200353	0.200202059263022	-0.0974493079373309
0.288293723783326	1.34546120843744	0.0828206745148953	0.135461699212799	0.0526410246979036
0.28465415537388	1.75115636599022	0.11248343066316	0.24548727669969	0.13300384603653
0.125700427714017	1.13337176906465	0.065873302570368	0.275593214686765	0.209719912116397
0.292531297135728	1.41137776628706	0.389610179216604	0.227680917264844	-0.16192926195176
0.459422156617499	1.21401193414587	0.43399152296117	0.0723378449636988	-0.361653677997471
0.250925461615483	1.2953018271065	0.274639844389712	0.23291889796593	-0.0417209464237818
0.218539362889769	1.15554982708392	0.11329977928515	0.141576921071057	0.0282771417859067
0.379183007871704	1.35188189742497	0.45503270320628	0.208107258299479	-0.246925444906802
0.312295425742977	1.32197003650879	0.278578059648626	0.140648165089221	-0.137929894559405
0.187279851952955	0.695557305554724	0.248456006330683	0.105666956987421	-0.142789049343263
0.386742593527444	1.08839782601608	0.559847042504585	0.178063014574322	-0.381784027930263
0.0816354334142884	0.896031738784429	0.0372522299117817	0.159004442732638	0.121752212820856
0.205162809255206	0.581209208754428	0.127003939374187	0.0197496718278501	-0.107254267546337
0.534877697540481	1.615701172493	0.475234948018741	0.283096923332096	-0.192138024686644
0.524443344329959	1.97263463695161	0.315890628503158	0.255563975289391	-0.0603266532137677
0.182624165442694	1.48653811593126	0.293236689272095	0.428458142080997	0.135221452808901
0.46536389790376	2.08508761600815	0.704730259953136	0.363016418276777	-0.341713841676359
0.21080898835795	0.790191137306464	0.117591289382853	0.0641280828189474	-0.0534632065639052
0.351155648161095	0.573297756174177	0.286401072327671	0.0364154720307544	-0.249985600296916
0.327571675694138	0.894880228067842	0.533307636713373	0.293790523866854	-0.239517112846518
0.233200568765292	0.51467871121146	0.133963699615823	0.0292264315879236	-0.104737268027899
0.482422767048615	1.65863526976745	0.534947914747182	0.217411464004267	-0.317536450742915
0.116453351562414	0.424988931728186	0.0207045032528459	0.0150854358062952	-0.00561906744655075
0.315935447005173	1.82254502088651	0.169484117342249	0.199035170643134	0.0295510533008851
0.512148254079097	2.53271636894524	0.117654359147752	0.0744970308939462	-0.0431573282538055
0.38496430993838	2.41093992672804	0.158953400262828	0.284234784784119	0.12528138452129
0.0745262257121674	0.214009066413662	0.0336399952140643	0.0102696477363673	-0.0233703474776969
0.208847155635344	0.935549181209583	0.450123714677371	0.297265379244032	-0.152858335433338
0.091711883034598	0.336591395878769	0.0182531492605099	0.0269132160069068	0.00866006674639688
0.266412811878833	0.56530310090959	0.148019450137879	0.0148268854406391	-0.13319256469724
0.150080250375363	0.378122397524218	0.0932652839737941	0.0310454719592202	-0.062219812014574
0.797757940743428	2.23619151142409	0.585990322100777	0.713575429499389	0.127585107398612
0.179726118098721	1.1663734080031	0.162659229382207	0.176676644754418	0.0140174153722112
0.139250232655665	0.847047413357357	0.129568073407926	0.195947513671741	0.0663794402638157
0.349366857097869	1.65229608336033	0.43853509312949	0.478936396296383	0.0404013031668923
0.548151276506386	3.18081961106103	0.308077163963569	0.268101883204303	-0.0399752807592667
0.205476477101373	0.806535006811305	0.0815720134127531	0.0616496979080542	-0.019922315504699
0.284496549234635	1.72929817659504	0.144164848573463	0.129130712063609	-0.0150341365098544
0.444600130039371	3.73617601401169	0.105055517649688	0.281584887554869	0.176529369905182
0.297562065011571	1.24639338614456	0.270657402677992	0.436747156360979	0.166089753682987
0.185649911898132	1.11911644346758	0.227488978116421	0.38676036618887	0.15927138807245
0.0695383293671997	0.735098410649658	0.0108048581581946	0.158232882527503	0.147428024369308
0.272103874215064	1.50570773365803	0.245951519491312	0.28917914495538	0.0432276254640681
0.179020812311324	0.795079591279012	0.0687441199386095	0.0536116010528965	-0.015132518885713
0.292483304093323	0.335306611576169	0.310364118465681	0.0179024771305592	-0.292461641335122
0.0723397597188497	0.702962909930116	0.023930926219807	0.0864612687345166	0.0625303425147095
0.452441005660505	1.93385145308376	0.11312837263029	0.0791646395080443	-0.0339637331222459
0.200560304435114	1.04125881978211	0.208301946091325	0.0849883660485466	-0.123313580042778
0.256869819384707	2.4757269496989	0.11461938815483	0.138280561021375	0.0236611728665459
0.207897321498185	0.407214665094293	0.13102481403694	0.0292631635293023	-0.101761650507638
0.33624397018646	0.435113100984984	0.401306824480411	0.0340257750617166	-0.367281049418694
0.589060614184412	3.14685105899368	0.448338841216864	0.316352999958307	-0.131985841258557
0.146729605269791	0.706602838040643	0.0438009509916143	0.103334628129165	0.0595336771375512
0.291677921082665	1.86225019063409	0.217103056643822	0.433547177995184	0.216444121351361
0.257026795131185	1.44381127689241	0.155204793592837	0.134688124319165	-0.0205166692736721
