Univariate_LR_coefficients_null_raster	Univariate_LR_coefficients_Mixed_R	Univariate_LR_R2_null_raster	Univariate_LR_R2_Mixed_R	Univariate_LR_delta_R2_Mixed_R
0.222819522244156	0.0192470578401874	0.225790609005007	0.0191467815857626	-0.206643827419245
0.30323869358435	0.0333884129051506	0.251825580364646	0.0422325544118317	-0.209593025952814
0.205667273279815	0.0211860418013506	0.348586858615999	0.0612022486225636	-0.287384609993436
0.198107318385253	0.0190667301755095	0.343317142018877	0.0543003603703569	-0.28901678164852
0.266017256220056	0.0270124612626305	0.373164257482372	0.111951296544456	-0.261212960937915
0.223004802734047	0.0261409498820562	0.452085105192932	0.0833450617674134	-0.368740043425518
0.325693178625149	0.0226588192171226	0.469895501528423	0.0401246406300816	-0.429770860898341
0.312788566151232	0.0524109897023089	0.400137607691373	0.203716176989843	-0.19642143070153
0.263360018296483	0.047560941684993	0.388001255005143	0.145994251742263	-0.24200700326288
0.253337589858094	0.0316203615608	0.305782178200249	0.0942278398006752	-0.211554338399573
0.276411448712494	0.018780099755856	0.300161468778702	0.0216446031935561	-0.278516865585146
0.163793104152798	0.0259713402798961	0.340544575615153	0.0903164006696395	-0.250228174945513
0.21068708672015	0.0190801695245009	0.382997249662793	0.0522700384075987	-0.330727211255194
0.205096837255184	0.0275844659129176	0.161117493075028	0.0425064601375625	-0.118611032937466
0.201199870827006	0.0217884653070009	0.394514784874963	0.0642303168966322	-0.330284467978331
0.260538936296584	0.0204425943222213	0.353927097924863	0.0500256464739896	-0.303901451450873
0.190867574689895	0.0328257225722463	0.333128451153511	0.202251711582782	-0.130876739570729
0.180410147012328	0.0286417963048243	0.219906921992264	0.086008921096094	-0.13389800089617
0.255426355962294	0.0312694414433923	0.298627472054518	0.0830708266594037	-0.215556645395114
0.197287392065138	0.0254833854071921	0.225581198976633	0.0481767458372711	-0.177404453139362
0.201639024924044	0.0253444695969287	0.338053924833599	0.113435391522647	-0.224618533310952
0.180680129653145	0.0236711297064611	0.222518713436317	0.0422581578122732	-0.180260555624044
0.246080598351616	0.0202345535333452	0.472562044388236	0.0508121978830784	-0.421749846505158
0.200178833629194	0.0147070141653523	0.235506045078312	0.0234820436483331	-0.212024001429979
0.269880938946026	0.0272419386696964	0.383265300094942	0.0622526299003977	-0.321012670194544
0.180139242829934	0.0252062193533598	0.171586484100425	0.0702544527225925	-0.101332031377832
0.243953345727508	0.0279458761115665	0.291358036734729	0.0629270923713147	-0.228430944363415
0.247983374684704	0.0192199519162857	0.271182892971096	0.0271234824818824	-0.244059410489214
0.25902912312164	0.0393121690513676	0.385862743673191	0.149334979307941	-0.23652776436525
0.258190676386045	0.020839422912995	0.303776104195299	0.0323157360323397	-0.271460368162959
0.209824007476643	0.019276123862562	0.279499323142856	0.0460593602248094	-0.233439962918047
0.211241343695487	0.024222840953789	0.383919859059414	0.0738930399844266	-0.310026819074987
0.244995465934506	0.0206924416476783	0.342221800463975	0.0458566226462648	-0.29636517781771
0.212406899088952	0.0213794138332596	0.324653368016391	0.0513216898424976	-0.273331678173893
0.296152762230786	0.0253752506061874	0.412730472893574	0.049080933509004	-0.36364953938457
0.206031280547657	0.0325356474613995	0.286827253460397	0.059966361716876	-0.226860891743521
0.192919142990522	0.0293338473956582	0.340349651115775	0.157592563811241	-0.182757087304535
0.217268529894743	0.0282655459896991	0.368799706554374	0.11833766939833	-0.250462037156044
0.268961936374793	0.0193469466044552	0.364476340200711	0.0343310191616222	-0.330145321039089
0.202543594000953	0.00921625673365609	0.236151733613559	0.00735012356807392	-0.228801610045485
0.232028090770477	0.0216176368390978	0.24092683226158	0.0323168941197533	-0.208609938141827
0.256829553013413	0.0343805483697814	0.279460861486918	0.0843451893492494	-0.195115672137669
0.211465873314549	0.0193994417923073	0.307188606072213	0.0325508153450281	-0.274637790727185
0.193986060572579	0.0188866103895905	0.233934824560764	0.0450232190693233	-0.18891160549144
0.217372388602555	0.0285619233287093	0.315237320301329	0.0673783742886378	-0.247858946012691
0.179934712193924	0.0116783313258127	0.224288964474718	0.0233781952190838	-0.200910769255634
0.166129126384747	0.0191647102499804	0.177367080306322	0.0261710576177588	-0.151196022688563
0.183414410032738	0.0114527972833067	0.357109990525493	0.0260909084264885	-0.331019082099005
0.214642925419474	0.0150168229037623	0.284415416435326	0.026350841921996	-0.25806457451333
0.235765476889799	0.0456185582435567	0.538974373576413	0.189247952130421	-0.349726421445992
0.209944538291596	0.0270289480261257	0.406956290819143	0.079959326568092	-0.326996964251051
0.233337623005543	0.039512608911697	0.333720817413073	0.156087679661281	-0.177633137751792
0.281084677191373	0.0361330165770894	0.46488923643515	0.103947705098759	-0.360941531336392
0.37487579716325	0.0321249513590489	0.429879352186057	0.0630631209362909	-0.366816231249767
0.263748099475411	0.0278357240874601	0.339247272064378	0.0578207394597572	-0.281426532604621
0.220981228671124	0.0227185445650509	0.216842294720352	0.0349106114904178	-0.181931683229935
0.22024732656777	0.02775735633715	0.331950054504101	0.0971911462805704	-0.234758908223531
0.239251232648356	0.0329707809062379	0.373276718942098	0.107807954974192	-0.265468763967906
0.229548574240751	0.0261322516441631	0.379035292163742	0.0633138780705223	-0.31572141409322
0.268206167264813	0.032944730039751	0.381251202024942	0.111489934456511	-0.269761267568431
0.2848875578817	0.0292105846997939	0.291753496388956	0.044485196986844	-0.247268299402112
0.167877490337337	0.028280935106339	0.285655277571106	0.174857937321531	-0.110797340249575
0.320386189329167	0.0257963304404842	0.31513640709585	0.0302246154713719	-0.284911791624478
0.187798072898109	0.0223904580100582	0.35037866682321	0.107084712572261	-0.243293954250949
0.240182755564461	0.0211661326693948	0.405881069958382	0.0475254475056122	-0.35835562245277
0.237115674083162	0.0334516056221388	0.374696809338991	0.128776057574747	-0.245920751764243
0.146454929562371	0.00341979450433304	0.197883217055999	0.00219091744480801	-0.195692299611191
0.204459721141792	0.0294790953568156	0.264640227175977	0.0730726272708733	-0.191567599905103
0.176855149231057	0.00902731674298782	0.176388633541358	0.0107570660472485	-0.16563156749411
0.177930168023543	0.0127500471941448	0.217822114114552	0.0142756790543486	-0.203546435060204
0.184740446488914	0.0210040437292057	0.290424205338617	0.0693471316157679	-0.221077073722849
0.218383892309887	0.0185894045551316	0.36905611801325	0.0576714102335807	-0.311384707779669
0.331058115474386	0.00740470551191921	0.305403533804577	0.0028289728998103	-0.302574560904767
0.226509123719329	0.03081770208695	0.296148230478894	0.119764083978573	-0.176384146500321
0.256569911503551	0.0200196945126598	0.400870862865342	0.0430273776346575	-0.357843485230684
0.215572864145086	0.0197531461380462	0.375663066856621	0.0571449573841721	-0.318518109472449
0.265001766795531	0.0262141621022097	0.416688327579464	0.0805106837870288	-0.336177643792435
0.212695326546727	0.0245948613277045	0.30772664342743	0.0534672112886652	-0.254259432138765
0.223156575126236	0.0255961304217886	0.510665076616354	0.113804180953002	-0.396860895663353
0.217057209772791	0.0156057045289237	0.335122734599639	0.0273970233669733	-0.307725711232666
0.218660779852592	0.014304293907287	0.322847896914338	0.0281195690270036	-0.294728327887335
0.275818064093814	0.0134855630127863	0.240004119704913	0.00910318325133444	-0.230900936453579
0.244070408196603	0.0260180172712999	0.279615339155121	0.0612651949060015	-0.21835014424912
0.182109855758879	0.0196880301348097	0.307519095655317	0.0688393231313878	-0.238679772523929
0.181152648543087	0.01663145961005	0.286809759606973	0.0389809969047677	-0.247828762702205
0.246498786766735	0.0180947094604638	0.349650740465462	0.0324671905706155	-0.317183549894846
0.219743240129023	0.0354127153153797	0.391451138493332	0.124618795455301	-0.266832343038031
0.189692625288812	0.0182086789422618	0.272504010882626	0.0566627340088233	-0.215841276873802
0.260599408411358	0.0360609985131453	0.313878215861824	0.0686146051274605	-0.245263610734363
0.16906711314208	0.0269853204432451	0.403680516064048	0.109777674105015	-0.293902841959033
0.196138361639848	0.0260089441528338	0.365216662922906	0.0588320041067173	-0.306384658816189
0.199510880302591	0.0132549851626011	0.162701380267353	0.0146841582215671	-0.148017222045786
0.17108605712449	0.0218093995655622	0.263788154726978	0.0687624574466189	-0.195025697280359
0.225725933895176	0.0197490220821944	0.315847562688074	0.0467671610947037	-0.269080401593371
0.222295271800955	0.0227308870944705	0.331926744610458	0.0812361565940745	-0.250690588016384
0.261051242924666	0.0385471441372166	0.41266284847157	0.119247858746622	-0.293414989724948
0.228167162972808	0.0273642818652773	0.405739620601347	0.0883221110616169	-0.317417509539731
0.236507440578315	0.0252345063917948	0.381168339506244	0.0602630481487998	-0.320905291357444
0.21021384109126	0.027215865626067	0.271693212493876	0.0691827405972495	-0.202510471896626
0.237234984589285	0.0111361680201737	0.369376270419768	0.0114290987865297	-0.357947171633238
