Univariate_LR_coefficients_null_raster	Univariate_LR_coefficients_Flyway_Pas_C	Univariate_LR_R2_null_raster	Univariate_LR_R2_Flyway_Pas_C	Univariate_LR_delta_R2_Flyway_Pas_C
0.509348634063282	0.727617607505154	0.501592752472326	0.657079706180829	0.155486953708503
0.161277939848129	0.279879533141839	0.128795083744666	0.20248705852822	0.0736919747835534
0.315069315823578	0.522572901020114	0.171460156214606	0.198922995771008	0.0274628395564017
0.181228010384823	0.300200617566769	0.194462916269028	0.2557974527287	0.0613345364596717
0.0807262044704342	0.18573457666999	0.0155085973033488	0.0394579540743095	0.0239493567709607
0.264527871520785	0.389437871930898	0.335467567228521	0.434903746010094	0.0994361787815726
0.351783052979205	0.485608546464659	0.392980579391446	0.509841118207522	0.116860538816076
0.266439706225198	0.431599240456607	0.307177978213235	0.40933073266877	0.102152754455535
0.200535996575834	0.328098699069933	0.129583487887477	0.142310122194709	0.0127266343072326
0.285993986073786	0.407677844842833	0.414382956180605	0.387958460369148	-0.0264244958114566
0.389843653990515	0.600196552246258	0.233513714640596	0.329442190282577	0.0959284756419814
0.28978942822516	0.463866512978145	0.0860889049763043	0.114806217776533	0.0287173128002288
0.203299055438912	0.388129191088653	0.160772201373582	0.268762773461278	0.107990572087696
0.246282500717424	0.378880950463676	0.213465450274872	0.278214675761708	0.0647492254868363
0.228643762567207	0.436211005190008	0.156573133785999	0.259669226936077	0.103096093150078
0.0951818943085608	0.161221789176194	0.0173173966451589	0.022715755627692	0.00539835898253302
0.325869211709431	0.456188718523782	0.477480433085215	0.439070006801635	-0.0384104262835799
0.329931354673836	0.548762198948063	0.263121542323268	0.340427819896725	0.077306277573457
0.357355679266791	0.453669152965835	0.72968425213064	0.779313627619473	0.0496293754888337
0.0595397877392208	0.0882897422662072	0.0182528021468278	0.0209110693276935	0.00265826718086563
0.258026002031862	0.435008558900459	0.144083455553165	0.200918741067488	0.0568352855143232
0.287675192226792	0.455079289682434	0.570973876532829	0.671050231993518	0.100076355460689
0.458449070804559	0.640736582365107	0.548233437375058	0.599510696454923	0.0512772590798645
0.216714014042273	0.322679537427244	0.159776713300561	0.22382754552599	0.0640508322254298
0.543467409014854	0.875784276224601	0.353862621749971	0.456879996221269	0.103017374471298
0.532350643706609	0.809372504048256	0.474401068708889	0.599097689022414	0.124696620313526
0.0956356568589826	0.195013585810222	0.0352525975724388	0.0636587248098343	0.0284061272373955
0.410587611235948	0.660768898373118	0.460330754989065	0.470240861034966	0.00991010604590026
0.45643201535401	0.550714484504687	0.347806990861149	0.321941428451189	-0.0258655624099599
0.2267030072019	0.36801685579757	0.152422384347048	0.209146025491543	0.0567236411444949
0.272262424192691	0.474855932908546	0.179146411499781	0.277001989545756	0.0978555780459753
0.169519492866542	0.348819273101775	0.0629110608516909	0.117840204883612	0.0549291440319206
0.205512425829247	0.356302935648511	0.0271402170780602	0.051428350273291	0.0242881331952308
0.411730807170089	0.528951683060775	0.573260957959234	0.624965443833722	0.0517044858744881
0.742662107165122	0.996421675204622	0.632117567918354	0.561223689648888	-0.0708938782694668
0.253939159458204	0.496405771934487	0.0630191665679134	0.142416511902593	0.0793973453346796
0.205016294734511	0.319729747997669	0.112754797957632	0.139189379122603	0.0264345811649709
0.288165709335759	0.496424199001436	0.179372333072955	0.288861723638114	0.109489390565159
0.318677493092491	0.457452663423878	0.345777667103719	0.385234672407683	0.0394570053039634
0.337823212762906	0.498545331307569	0.194656666488565	0.250580606618193	0.0559239401296281
0.512546259455603	0.756217048528443	0.236034445797476	0.292854863094655	0.0568204172971794
0.465287785152358	0.715523476839183	0.474044921078902	0.612131362171225	0.138086441092322
0.179382993457596	0.322375774252512	0.0586173811693954	0.0875628826024121	0.0289455014330167
0.527047809155911	0.664045110538298	0.366630750289874	0.376888494009511	0.0102577437196371
0.257420569318673	0.395552374190527	0.297651367200353	0.384500484145239	0.086849116944886
0.288293723783326	0.540542120879501	0.0828206745148953	0.145775423462588	0.0629547489476923
0.28465415537388	0.414247527135536	0.11248343066316	0.144495273359973	0.0320118426968137
0.125700427714017	0.199332893224807	0.065873302570368	0.0928057504389523	0.0269324478685843
0.292531297135728	0.456199867624167	0.389610179216604	0.363824172597712	-0.0257860066188914
0.459422156617499	0.714158107871251	0.43399152296117	0.599533303883046	0.165541780921876
0.250925461615483	0.356753472805841	0.274639844389712	0.254913335949095	-0.0197265084406172
0.218539362889769	0.457738562038318	0.11329977928515	0.206930329478811	0.0936305501936607
0.379183007871704	0.538249303395624	0.45503270320628	0.546486904595868	0.0914542013895883
0.312295425742977	0.521864116256974	0.278578059648626	0.343312258693149	0.0647341990445227
0.187279851952955	0.328261545700918	0.248456006330683	0.305861196210201	0.0574051898795179
0.386742593527444	0.595236861137203	0.559847042504585	0.664335478560351	0.104488436055766
0.0816354334142884	0.181751093906579	0.0372522299117817	0.0769467501729303	0.0396945202611486
0.205162809255206	0.304985507536701	0.127003939374187	0.143353845770508	0.0163499063963209
0.534877697540481	0.663426174704006	0.475234948018741	0.451795085153631	-0.0234398628651097
0.524443344329959	0.688794217769676	0.315890628503158	0.3549128260263	0.039022197523142
0.182624165442694	0.297843702581424	0.293236689272095	0.401852641155376	0.10861595188328
0.46536389790376	0.671079169775183	0.704730259953136	0.779930671384989	0.0752004114318525
0.21080898835795	0.338991159878572	0.117591289382853	0.204034380713262	0.0864430913304096
0.351155648161095	0.563460862637421	0.286401072327671	0.291834397379845	0.00543332505217392
0.327571675694138	0.44530657462776	0.533307636713373	0.546662960638344	0.0133553239249711
0.233200568765292	0.357054796444659	0.133963699615823	0.154199128486646	0.0202354288708229
0.482422767048615	0.64848719595166	0.534947914747182	0.617000375341161	0.0820524605939792
0.116453351562414	0.254416252713224	0.0207045032528459	0.0566161400846797	0.0359116368318338
0.315935447005173	0.454916271901081	0.169484117342249	0.179726589293959	0.0102424719517099
0.512148254079097	0.970073043011738	0.117654359147752	0.222339994719525	0.104685635571773
0.38496430993838	0.735721513867398	0.158953400262828	0.242174956806174	0.083221556543346
0.0745262257121674	0.178726204737267	0.0336399952140643	0.104035311206053	0.070395315991989
0.208847155635344	0.320662032185936	0.450123714677371	0.527299258831409	0.0771755441540383
0.091711883034598	0.174909409278439	0.0182531492605099	0.0328655241774578	0.0146123749169478
