Univariate_LR_coefficients_null_raster	Univariate_LR_coefficients_open_water_R	Univariate_LR_R2_null_raster	Univariate_LR_R2_open_water_R	Univariate_LR_delta_R2_open_water_R
0.268961936374793	0.00652600583023665	0.364476340200711	0.0214341062579476	-0.343042233942763
0.202543594000953	0.00445567393278653	0.236151733613559	0.0244992351173262	-0.211652498496233
0.232028090770477	0.00841990914747037	0.24092683226158	0.0360664363377258	-0.204860395923854
0.256829553013413	0.00887983664581765	0.279460861486918	0.0341558211218257	-0.245305040365093
0.211465873314549	0.00480469242957598	0.307188606072213	0.0196609109845593	-0.287527695087654
0.193986060572579	0.00546523666951901	0.233934824560764	0.024611910580852	-0.209322913979912
0.217372388602555	0.0047524448050914	0.315237320301329	0.0207550291021931	-0.294482291199136
0.179934712193924	0.00707405336210351	0.224288964474718	0.0393408625015781	-0.18494810197314
0.166129126384747	0.00530838422561166	0.177367080306322	0.0175662488913983	-0.159800831414924
0.183414410032738	0.00609656624597042	0.357109990525493	0.0371291646028068	-0.319980825922687
0.214642925419474	0.00452222344288999	0.284415416435326	0.0191895088996778	-0.265225907535648
0.235765476889799	0.00650181491976019	0.538974373576413	0.0393795015287966	-0.499594872047616
0.209944538291596	0.0061235485378916	0.406956290819143	0.0588464718689983	-0.348109818950145
0.233337623005543	0.00653513760631876	0.333720817413073	0.0242192223742419	-0.309501595038831
0.281084677191373	0.00718412247282901	0.46488923643515	0.0234321327399492	-0.441457103695201
0.37487579716325	0.00896125867926809	0.429879352186057	0.0290568092518764	-0.400822542934181
0.263748099475411	0.00795488547551588	0.339247272064378	0.0507784434344956	-0.288468828629883
0.220981228671124	0.00555009881498135	0.216842294720352	0.0148343115583717	-0.202007983161981
0.22024732656777	0.00457992637215097	0.331950054504101	0.0379215994547889	-0.294028455049312
0.239251232648356	0.00663724013671524	0.373276718942098	0.023939532793027	-0.349337186149071
0.229548574240751	0.00561889744496967	0.379035292163742	0.0209516383042165	-0.358083653859526
0.268206167264813	0.00607910823597818	0.381251202024942	0.0222694348844832	-0.358981767140459
0.2848875578817	0.00800453199759243	0.291753496388956	0.0237564326153796	-0.267997063773577
0.167877490337337	0.00603630967567997	0.285655277571106	0.0397244883398981	-0.245930789231208
0.320386189329167	0.00848979230380875	0.31513640709585	0.019484472865262	-0.295651934230588
0.187798072898109	0.00586545072447661	0.35037866682321	0.0319563547954822	-0.318422312027728
0.240182755564461	0.00616068307478438	0.405881069958382	0.028572896100156	-0.377308173858226
0.237115674083162	0.00370993152076944	0.374696809338991	0.0183270052537398	-0.356369804085251
0.146454929562371	0.00667920095198769	0.197883217055999	0.0454505121195801	-0.152432704936419
0.204459721141792	0.00529023357712467	0.264640227175977	0.0237550053250611	-0.240885221850916
0.176855149231057	0.00728613331443487	0.176388633541358	0.0382219504957683	-0.13816668304559
0.177930168023543	0.00510332984702728	0.217822114114552	0.0194156093960639	-0.198406504718489
0.184740446488914	0.00446564335984778	0.290424205338617	0.0152334415765775	-0.275190763762039
0.218383892309887	0.00587108428050136	0.36905611801325	0.037656057223788	-0.331400060789462
0.331058115474386	0.00809041950249498	0.305403533804577	0.0248678462602431	-0.280535687544334
0.226509123719329	0.0058327230051661	0.296148230478894	0.0237687407836864	-0.272379489695207
0.256569911503551	0.00614493312172343	0.400870862865342	0.0265470674593493	-0.374323795405992
0.215572864145086	0.00642089549353757	0.375663066856621	0.0337608932051298	-0.341902173651492
0.265001766795531	0.00682967751555148	0.416688327579464	0.0365022376373324	-0.380186089942132
0.212695326546727	0.00640127767600364	0.30772664342743	0.0272471838246548	-0.280479459602775
0.223156575126236	0.00754285547932822	0.510665076616354	0.0460299661907164	-0.464635110425638
0.217057209772791	0.00662461121742275	0.335122734599639	0.0675790618908562	-0.267543672708783
0.218660779852592	0.00693559789849483	0.322847896914338	0.0318684543593473	-0.290979442554991
0.275818064093814	0.00584586038008999	0.240004119704913	0.014468345282353	-0.22553577442256
0.244070408196603	0.00577523265294539	0.279615339155121	0.018196010259603	-0.261419328895518
0.182109855758879	0.00488068332897684	0.307519095655317	0.0210106324109493	-0.286508463244368
0.181152648543087	0.00722832108312012	0.286809759606973	0.0566660767106695	-0.230143682896303
0.246498786766735	0.00666963905230729	0.349650740465462	0.0267775091965772	-0.322873231268884
0.219743240129023	0.0065137336748779	0.391451138493332	0.0289562994191016	-0.36249483907423
0.189692625288812	0.00432044749986877	0.272504010882626	0.0199593592133561	-0.25254465166927
0.260599408411358	0.00673697545837953	0.313878215861824	0.0207258088700718	-0.293152406991752
0.16906711314208	0.00539564169061309	0.403680516064048	0.0658562181096901	-0.337824297954358
0.196138361639848	0.00565037478076932	0.365216662922906	0.0253873298183831	-0.339829333104523
0.199510880302591	0.00443092136921158	0.162701380267353	0.0119759593827728	-0.15072542088458
0.17108605712449	0.00294797001366755	0.263788154726978	0.0165398652161196	-0.247248289510859
0.225725933895176	0.00650645103619973	0.315847562688074	0.0282263907087445	-0.28762117197933
0.222295271800955	0.00641741183236857	0.331926744610458	0.0374929154067359	-0.294433829203722
0.261051242924666	0.00674707479169674	0.41266284847157	0.0256165680417277	-0.387046280429842
0.228167162972808	0.00783232264641373	0.405739620601347	0.0550033932695062	-0.350736227331841
0.236507440578315	0.00579754640597167	0.381168339506244	0.0239485179146748	-0.357219821591569
0.21021384109126	0.0054728762555055	0.271693212493876	0.0236869010704762	-0.2480063114234
0.237234984589285	0.00660495705104362	0.369376270419768	0.0310341095514002	-0.338342160868367
