Univariate_LR_coefficients_null_raster	Univariate_LR_coefficients_gurbn_C	Univariate_LR_R2_null_raster	Univariate_LR_R2_gurbn_C	Univariate_LR_delta_R2_gurbn_C
0.126745206656011	0.132213038787011	0.343998976616415	0.344810296130514	0.000811319514098907
0.124021955971828	0.12935922021345	0.406529202316523	0.407565148774047	0.00103594645752342
0.148108423294679	0.154295100414046	0.429185476535025	0.431547783614009	0.00236230707898438
0.131053557451559	0.13487099756645	0.525473678779346	0.52254896739193	-0.00292471138741679
0.112173518597445	0.116227166582204	0.331096656576973	0.329472215157783	-0.00162444141919055
0.121186606515327	0.12838743400494	0.381437265448479	0.388021931711679	0.00658466626320009
0.138308499183636	0.14295152607431	0.395895865227024	0.398961150766795	0.00306528553977076
0.131563802970312	0.135872365534994	0.33186374336212	0.330073269088513	-0.00179047427360701
0.113790142214091	0.118045121183053	0.332907563963746	0.334129991606943	0.00122242764319713
0.125586333881224	0.129721481508642	0.410012048194526	0.407929195452288	-0.00208285274223796
0.139233850957772	0.144648624835023	0.442967889843031	0.444950484887139	0.00198259504410819
0.127589206721079	0.133166343055051	0.385290629182971	0.385854242514119	0.000563613331148405
0.137800698400502	0.143373295154837	0.4375015323781	0.442565014109491	0.00506348173139037
0.155315213129564	0.160829172445316	0.498118640674109	0.497698897047484	-0.000419743626624336
0.152300879830569	0.156768111526306	0.491711267282355	0.485269760294699	-0.00644150698765644
0.116887617659909	0.121076343076356	0.416653969283347	0.418363694234747	0.00170972495139932
0.128028548653936	0.13163604620629	0.36057462856817	0.355526728113039	-0.00504790045513065
0.112853472383674	0.117044437060418	0.430738219415419	0.425888928174673	-0.00484929124074562
0.135476171534611	0.140482238455451	0.379699593699088	0.379358853104106	-0.000340740594981848
0.129202260359136	0.13438374530642	0.454099164594377	0.453381749523218	-0.000717415071158634
0.130340435279284	0.134424805319285	0.33795476752737	0.333952943730576	-0.00400182379679354
0.122844059939147	0.128529661786212	0.401227224872315	0.404455867845848	0.00322864297353348
0.146437519152071	0.150802215764402	0.323240179001803	0.323398628296762	0.000158449294958951
0.135729443694236	0.140355388237885	0.354950571136619	0.34784493850321	-0.00710563263340869
0.136588595060464	0.143393976136554	0.409830928575424	0.411877445583471	0.00204651700804642
0.143127128632653	0.147176472003454	0.434499438472387	0.434348994335291	-0.000150444137095418
