Univariate_LR_coefficients_null_raster	Univariate_LR_coefficients_duck_R	Univariate_LR_R2_null_raster	Univariate_LR_R2_duck_R	Univariate_LR_delta_R2_duck_R
0.148802698870237	0.0000119517782321901	0.375621711038683	0.0027926273284222	-0.372829083710261
0.143593909798947	0.00000524679478275626	0.423430126884949	0.000908685561381776	-0.422521441323567
0.154800868816597	-0.0000093128166741344	0.324502146643717	0.001104551223355	-0.323397595420362
0.149199647682995	-0.0000143254850671046	0.383218465199329	0.00459753320075004	-0.378620931998579
0.136401569212955	0.0000150062694779744	0.357528677260502	0.00561314420360427	-0.351915533056898
0.142400007698675	0.0000026892515886813	0.344323554655852	0.000100357475061048	-0.34422319718079
0.154520460036645	0.00000961190023859625	0.294610580905592	0.000305075541853417	-0.294305505363738
0.118731900775531	0.00000288332793923711	0.414342897458967	0.000208912988662288	-0.414133984470305
0.171958137613562	-0.00000680042365388701	0.371847331958319	0.000804249046864189	-0.371043082911455
0.140972515347768	0.00000333829221687644	0.457758620280468	0.000123376775879912	-0.457635243504589
0.12185448603428	0.00000467873041072862	0.291249638497486	0.0000861018473632624	-0.291163536650123
0.184557091518595	-0.0000119071641531345	0.445021377801348	0.00282090524789187	-0.442200472553456
0.16877559817113	0.00000384597022747851	0.370699803511284	0.000204223856919487	-0.370495579654365
0.131673008498407	-0.00000597194782164775	0.339601313457181	0.000993817559341252	-0.33860749589784
0.135460344707399	-0.0000134082351015834	0.412083100925598	0.00409805659771053	-0.407985044327887
0.132149073526607	-0.0000110893588128452	0.38087269821506	0.00138155148864844	-0.379491146726411
0.121375750059948	0.00000919252203501572	0.347885769836382	0.000691080187639123	-0.347194689648743
0.122330426886167	-0.00000446948535445086	0.463307192456798	0.000340247570699282	-0.462966944886099
0.130064054004673	0.0000136135820926087	0.376337778374672	0.00652778303899258	-0.36980999533568
0.09308818862467	-0.00000453575267341392	0.237200277279606	0.000290808238565329	-0.236909469041041
0.153007680066116	0.0000154067938401753	0.445278754607008	0.00355217567504322	-0.441726578931965
0.137255168769387	0.0000119055783310953	0.451957800165176	0.00206578886998526	-0.44989201129519
0.142107573305221	0.00000168555077234285	0.330098858733147	0.000130662504578891	-0.329968196228568
0.0885026493210563	0.00000279463602019125	0.248689705308718	0.000199066265583706	-0.248490639043135
0.123036771798049	-0.00000189324617560545	0.358596889626511	0.000144476259452966	-0.358452413367058
0.115355544743026	-0.00000189205857846597	0.408643860461073	0.0001299152799983	-0.408513945181075
0.164462831673758	0.0000181991969137973	0.478858295513728	0.00220548997313675	-0.476652805540591
0.131006808855112	0.0000202469614184408	0.30696036153858	0.00848004542262753	-0.298480316115952
0.164311306989961	0.0000109074615485522	0.389823065970057	0.000996391320853316	-0.388826674649203
0.127834190818011	0.0000278919152739735	0.304547092367896	0.0106316519125636	-0.293915440455333
0.108430688072253	0.0000284123835120989	0.253158436728872	0.0072358040199076	-0.245922632708965
0.13988862906077	0.0000112224325364539	0.403362324437484	0.00393402634884289	-0.399428298088641
0.151550607383748	-0.0000141366941251817	0.43513748031046	0.00232311962551163	-0.432814360684948
0.127887786146586	-0.000000724765360498041	0.365664042768995	0.0000396606950423916	-0.365624382073952
0.129556232439301	0.00000757980268621938	0.408863725656468	0.001716748442194	-0.407146977214274
0.135787786153781	0.0000765306665636004	0.476262426393731	0.0665495820370726	-0.409712844356658
0.141820530936264	-0.00001060427866922	0.564354810288391	0.00346131107593735	-0.560893499212454
0.129826352811582	-0.00000276085363465372	0.410976040771729	0.000582542304879801	-0.410393498466849
0.133190825962429	-0.00000879118508504564	0.414287609168802	0.00122670310422684	-0.413060906064575
0.104568926252857	0.0000147461269379317	0.276699563178689	0.00303491302695417	-0.273664650151734
0.194696156329604	0.0000329130893702723	0.347063920800137	0.011297225014777	-0.33576669578536
0.125229697681299	0.00000662870334146013	0.317099396634416	0.000571485292788957	-0.316527911341627
0.107007905889504	-0.00000957354551683025	0.337319216577526	0.00269153741150551	-0.334627679166021
0.109303281449091	0.0000242680166128114	0.333448693729977	0.0143010434712967	-0.31914765025868
0.0880102993557107	-0.00000859586572673271	0.222006382735384	0.00368911271324858	-0.218317270022135
0.0992900906364064	0.0000434799112942203	0.326451403628761	0.100213368180091	-0.22623803544867
0.16167411389264	0.0000169606003725738	0.3885753279518	0.0083455804703482	-0.380229747481452
0.170000141858478	0.0000154004569453727	0.362226908234635	0.00146163882360471	-0.36076526941103
0.11082735887724	-0.0000129243630131042	0.275202527851895	0.0085677204927853	-0.26663480735911
0.11593014382985	-0.00000334640550296199	0.364043047201788	0.00038404439430797	-0.36365900280748
0.167150258214366	0.00000941948402342354	0.448748873696486	0.00127276340738958	-0.447476110289097
0.13314775025399	-0.00000712914049899492	0.392777647222991	0.000610013094168033	-0.392167634128823
0.167672792905717	-0.00000518281190949034	0.404509972434094	0.000611263812603279	-0.403898708621491
0.129699280221307	0.0000029220406468949	0.344560824373908	0.000150915972425756	-0.344409908401482
0.176916223653909	0.00000312468974044255	0.516521901741567	0.000258820317494356	-0.516263081424073
0.145201160571887	0.0000117088373187094	0.420418982535756	0.00236391131602473	-0.418055071219731
0.114635862297846	0.0000105432120060073	0.431523045166993	0.00122844728726639	-0.430294597879726
0.117143793815877	0.00000272736629409831	0.396585005870972	0.000176904221514388	-0.396408101649458
0.0870625063374534	-0.00000198932321457292	0.257718271886878	0.000069303650440927	-0.257648968236437
0.135108104602073	0.00000579389210227017	0.378987912988676	0.00199296528706392	-0.376994947701612
0.146639359363019	-0.0000114244074056585	0.436648256075214	0.00226068588533376	-0.43438757018988
