Univariate_LR_coefficients_null_raster	Univariate_LR_coefficients_elevation_R	Univariate_LR_R2_null_raster	Univariate_LR_R2_elevation_R	Univariate_LR_delta_R2_elevation_R
0.1416152926257	0.000440820838432543	0.408746925156795	0.236559135450782	-0.172187789706013
0.115175501740913	0.000345822238219454	0.438280052686114	0.221008993399874	-0.217271059286239
0.117677233389475	0.000425156681057151	0.404352475520988	0.338527875564701	-0.0658245999562867
0.0871678636773959	0.000212482313953958	0.256518043789323	0.137229533449326	-0.119288510339997
0.132578063690766	0.000444217260644168	0.393876286843974	0.218405719756221	-0.175470567087753
0.148361908571459	0.000497761210286369	0.442696501892419	0.408576294404941	-0.0341202074874778
0.133059345339793	0.000317535343960483	0.381137641209691	0.173099025904493	-0.208038615305198
0.115280887922619	0.000371852851748102	0.351437997110314	0.177766712394747	-0.173671284715567
0.183696425724865	0.000610811862949714	0.499796538519041	0.428530581074302	-0.0712659574447397
0.16586862579374	0.000528816025050774	0.430358054294178	0.426778164920064	-0.00357988937411369
0.113283955565216	0.000355581031066452	0.410592867716501	0.286103946281027	-0.124488921435474
0.15224562042628	0.000406153595861854	0.345274607851177	0.222788205656103	-0.122486402195073
0.137794486054924	0.000603799409142234	0.352482759955608	0.335223380551182	-0.0172593794044256
0.123095216636265	0.000295261185366323	0.331659504291989	0.143343887723109	-0.18831561656888
0.133637220100116	0.000202474043444488	0.332481498990924	0.0726979361833339	-0.259783562807591
0.122242128033875	0.000300214775408661	0.318689215192691	0.170874480872446	-0.147814734320246
0.120496163244956	0.000294057095120268	0.335753214759489	0.159164425900887	-0.176588788858602
0.13722257444532	0.000277668707764243	0.452798218821597	0.106803353019406	-0.345994865802192
0.178711881713771	0.000569502879554381	0.475542436232579	0.332993887757509	-0.14254854847507
0.123322246070839	0.000302305486285201	0.346661925621143	0.179519988563907	-0.167141937057236
0.124279681786005	0.000372331429339779	0.406775454353056	0.242852839633898	-0.163922614719158
0.135830654159284	0.000411333491871141	0.425985651287653	0.364482555398999	-0.061503095888654
0.131345193517456	0.000374515323941985	0.52595737351059	0.337912482007958	-0.188044891502632
0.112318909188853	0.000381979878923949	0.330360925357459	0.239938259106917	-0.0904226662505422
0.121992474558882	0.000292216067519132	0.381669225304199	0.176631999776543	-0.205037225527656
0.138838712084905	0.000417184071963971	0.397113191528455	0.281664815886812	-0.115448375641643
0.13149849526972	0.000311530865748323	0.33125081696619	0.170594175719887	-0.160656641246302
0.110580113107625	0.000344117043177301	0.327437118781315	0.214676109637299	-0.112761009144017
0.125707223790639	0.000393974094598576	0.410386671888949	0.202778788807236	-0.207607883081714
0.139297485914638	0.000514898369944493	0.442613717073891	0.370461904498514	-0.072151812575377
0.128207177271483	0.000395435910004769	0.386081536053489	0.260907598870399	-0.12517393718309
0.138352393681899	0.000348495362472099	0.437551084124623	0.285093118283824	-0.152457965840799
0.156306206832949	0.000486924998631763	0.496619678050381	0.35538703814552	-0.141232639904861
0.152830980422082	0.000433402166524911	0.493925520665032	0.312722816972983	-0.181202703692049
0.117340594295432	0.000361668113960166	0.413595109744601	0.246458983503423	-0.167136126241178
0.134922878221597	0.000408869180984231	0.408494849188798	0.211400967575001	-0.197093881613797
0.11333203008771	0.000370572640658872	0.42794490438022	0.293908876030882	-0.134036028349338
0.133849213473766	0.000393398618476489	0.372434416577617	0.202293866801798	-0.170140549775819
0.129178672334723	0.000440928061583544	0.4537475173009	0.371597083320022	-0.0821504339808776
0.130917784590757	0.000271465027302226	0.338579693797105	0.11639161882065	-0.222188074976455
0.126325944070198	0.000440734075867901	0.409724282244662	0.361582919971437	-0.0481413622732252
0.14417257915046	0.000558058445085086	0.332801844040762	0.269098510081447	-0.063703333959315
0.139695654442077	0.000404107480174779	0.375935626385541	0.185626572057408	-0.190309054328133
0.136832968951474	0.000414060056692746	0.410132866658084	0.286550557937804	-0.12358230872028
0.142736534443259	0.000470782238847565	0.438231626330301	0.336282546274101	-0.101949080056201
