Univariate_LR_coefficients_null_raster	Univariate_LR_coefficients_gsecd_R	Univariate_LR_R2_null_raster	Univariate_LR_R2_gsecd_R	Univariate_LR_delta_R2_gsecd_R
0.217268529894743	0.165821036534181	0.368799706554374	0.403916011516814	0.0351163049624394
0.268961936374793	0.192932661036679	0.364476340200711	0.370444470330034	0.00596813012932301
0.202543594000953	0.161039121749648	0.236151733613559	0.25088510018666	0.0147333665731008
0.232028090770477	0.177077428729639	0.24092683226158	0.258231085743387	0.0173042534818068
0.256829553013413	0.195388744456098	0.279460861486918	0.300369778731643	0.0209089172447252
0.211465873314549	0.169205160248327	0.307188606072213	0.348313951090132	0.0411253450179188
0.193986060572579	0.14873583691425	0.233934824560764	0.260376425465917	0.0264416009051538
0.217372388602555	0.169955563593481	0.315237320301329	0.361993794754162	0.0467564744528338
0.179934712193924	0.13398218150246	0.224288964474718	0.23517804617008	0.0108890816953619
0.166129126384747	0.125007754810535	0.177367080306322	0.182732265324386	0.00536518501806438
0.183414410032738	0.146161378408841	0.357109990525493	0.373279249767066	0.0161692592415725
0.214642925419474	0.171077728535239	0.284415416435326	0.335057457019492	0.0506420405841655
0.235765476889799	0.174409833278659	0.538974373576413	0.570961493070132	0.0319871194937194
0.209944538291596	0.159538115616543	0.406956290819143	0.449049586194301	0.0420932953751577
0.233337623005543	0.177337830890429	0.333720817413073	0.367610920200475	0.033890102787402
0.281084677191373	0.212857984902793	0.46488923643515	0.51237990496868	0.0474906685335304
0.37487579716325	0.280963056724382	0.429879352186057	0.455321497834317	0.0254421456482594
0.263748099475411	0.208045584224327	0.339247272064378	0.38082702302252	0.0415797509581418
0.220981228671124	0.16801987078814	0.216842294720352	0.243227181202166	0.0263848864818135
0.22024732656777	0.167403434191102	0.331950054504101	0.333198897332881	0.00124884282878002
0.239251232648356	0.186278619290939	0.373276718942098	0.39931303810404	0.0260363191619419
0.229548574240751	0.17233208563686	0.379035292163742	0.400265402540016	0.0212301103762734
0.268206167264813	0.207198852448202	0.381251202024942	0.410080307566212	0.0288291055412696
0.2848875578817	0.224687553727978	0.291753496388956	0.341855872420596	0.0501023760316401
0.167877490337337	0.134340357537061	0.285655277571106	0.329753399671998	0.0440981221008919
0.320386189329167	0.236926164166089	0.31513640709585	0.334622187227928	0.0194857801320785
0.187798072898109	0.146223016550699	0.35037866682321	0.379197590409084	0.0288189235858743
0.240182755564461	0.181598584893767	0.405881069958382	0.422920372974288	0.017039303015906
0.237115674083162	0.183939380345152	0.374696809338991	0.426231481892876	0.0515346725538852
0.146454929562371	0.109391156830413	0.197883217055999	0.216116892564329	0.0182336755083301
0.204459721141792	0.159645542832115	0.264640227175977	0.298145429076148	0.0335052019001715
0.176855149231057	0.141296227668154	0.176388633541358	0.200207222839866	0.0238185892985071
0.177930168023543	0.140281322039888	0.217822114114552	0.224814579311004	0.00699246519645119
0.184740446488914	0.14180429077506	0.290424205338617	0.317204836044791	0.0267806307061747
0.218383892309887	0.163080725501173	0.36905611801325	0.388042424886865	0.0189863068736156
0.331058115474386	0.245631595183298	0.305403533804577	0.33130618353928	0.0259026497347031
0.226509123719329	0.172483377342951	0.296148230478894	0.334583189617586	0.0384349591386918
0.256569911503551	0.19258511990337	0.400870862865342	0.438415403634175	0.0375445407688337
0.215572864145086	0.15975624048553	0.375663066856621	0.398138704176575	0.0224756373199537
0.265001766795531	0.200688362872424	0.416688327579464	0.449711879083594	0.0330235515041301
0.212695326546727	0.160076345373691	0.30772664342743	0.334115940471024	0.0263892970435938
0.223156575126236	0.163404604949764	0.510665076616354	0.530942733259611	0.0202776566432568
0.217057209772791	0.16637110299091	0.335122734599639	0.339057462881273	0.00393472828163333
0.218660779852592	0.16495912823087	0.322847896914338	0.32980489659338	0.0069569996790414
0.275818064093814	0.215171605080713	0.240004119704913	0.269545208061688	0.029541088356775
0.244070408196603	0.187441755928591	0.279615339155121	0.304172545624474	0.0245572064693529
0.182109855758879	0.132885383213467	0.307519095655317	0.339526365711987	0.0320072700566705
0.181152648543087	0.136007658011572	0.286809759606973	0.285856306444767	-0.000953453162205686
0.246498786766735	0.183952257459371	0.349650740465462	0.375745334805474	0.0260945943400128
0.219743240129023	0.166478437228243	0.391451138493332	0.425887760875748	0.0344366223824166
0.189692625288812	0.143670594473574	0.272504010882626	0.300855164389092	0.0283511535064663
0.260599408411358	0.196641168857455	0.313878215861824	0.340485034750339	0.0266068188885157
0.16906711314208	0.131755041379652	0.403680516064048	0.437007055403116	0.0333265393390679
0.196138361639848	0.149463733670919	0.365216662922906	0.390036388519726	0.0248197255968197
0.199510880302591	0.151303656554056	0.162701380267353	0.176474998364075	0.0137736180967222
0.17108605712449	0.141344651255716	0.263788154726978	0.311434529568451	0.0476463748414727
0.225725933895176	0.160665275344805	0.315847562688074	0.308844848014929	-0.00700271467314512
0.222295271800955	0.172969712259419	0.331926744610458	0.380397838855786	0.0484710942453275
0.261051242924666	0.194901484896909	0.41266284847157	0.440133724801613	0.0274708763300437
0.228167162972808	0.178387881025459	0.405739620601347	0.449159942357705	0.0434203217563573
0.236507440578315	0.180719818951555	0.381168339506244	0.422995987568132	0.0418276480618884
0.21021384109126	0.169462848300281	0.271693212493876	0.300984977700919	0.0292917652070436
0.237234984589285	0.182456226297714	0.369376270419768	0.399631581999524	0.0302553115797566
